ENSPTEP00000005381	ENSPTEG00000006236	Piliocolobus_tephrosceles	ENSPTET00000008280
ENSPTEP00000014893	ENSPTEG00000016597	Piliocolobus_tephrosceles	ENSPTET00000022290
ENSPTEP00000001399	ENSPTEG00000001549	Piliocolobus_tephrosceles	ENSPTET00000002058
ENSPTEP00000001480	ENSPTEG00000001647	Piliocolobus_tephrosceles	ENSPTET00000002177
ENSPTEP00000025649	ENSPTEG00000025911	Piliocolobus_tephrosceles	ENSPTET00000036258
ENSPTEP00000001203	ENSPTEG00000001312	Piliocolobus_tephrosceles	ENSPTET00000001750
ENSJHYP00000000748	ENSJHYG00000000704	Junco_hyemalis	ENSJHYT00000000961
ENSPMAP00000002574	ENSPMAG00000002335	Petromyzon_marinus
ENSMODP00000015389	ENSMODG00000012289	Monodelphis_domestica
ENSSHAP00000020932	ENSSHAG00000017750	Sarcophilus_harrisii
ENSCMIP00000029586	ENSCMIG00000012777	Callorhinchus_milii
FBpp0073290	FBgn0015245	Drosophila_melanogaster
FBpp0078742	FBgn0031728	Drosophila_melanogaster
FBpp0077665	FBgn0011244	Drosophila_melanogaster
FBpp0080096	FBgn0032525	Drosophila_melanogaster
ENSCSAVP00000001187	ENSCSAVG00000000669	Ciona_savignyi
ENSCINP00000016022	ENSCING00000007825	Ciona_intestinalis
Y22D7AL.5a.1	WBGene00002025	Caenorhabditis_elegans_strain_N2
YLR259C_mRNA	YLR259C	Saccharomyces_cerevisiae_strain_S288C
