ENSVURP00010009698	ENSVURG00010007473	Vombatus_ursinus
ENSORLP00015009845	ENSORLG00015010646	Oryzias_latipes_ASM223469v1
ENSORLP00015028264	ENSORLG00015010812	Oryzias_latipes_ASM223469v1
ENSORLP00020032967	ENSORLG00020018750	Oryzias_latipes_ASM223471v1
ENSORLP00020018169	ENSORLG00020019163	Oryzias_latipes_ASM223471v1
ENSORLP00020009005	ENSORLG00020009910	Oryzias_latipes_ASM223471v1
ENSORLP00020032367	ENSORLG00020017886	Oryzias_latipes_ASM223471v1
ENSORLP00000027131	ENSORLG00000028516	Oryzias_latipes_ASM223467v1
ENSORLP00000026668	ENSORLG00000030269	Oryzias_latipes_ASM223467v1
ENSORLP00020010970	ENSORLG00020011900	Oryzias_latipes_ASM223471v1
ENSORLP00015007888	ENSORLG00015008831	Oryzias_latipes_ASM223469v1
ENSOMEP00000014249	ENSOMEG00000015717	Oryzias_melastigma
ENSAPEP00000034331	ENSAPEG00000024385	Amphiprion_percula
ENSAOCP00000022925	ENSAOCG00000008681	Amphiprion_ocellaris
ENSAOCP00000023253	ENSAOCG00000009220	Amphiprion_ocellaris
ENSAPEP00000011122	ENSAPEG00000007963	Amphiprion_percula
ENSAPEP00000029859	ENSAPEG00000021221	Amphiprion_percula
ENSAPEP00000007041	ENSAPEG00000005044	Amphiprion_percula
ENSAOCP00000008805	ENSAOCG00000012860	Amphiprion_ocellaris
ENSAOCP00000024545	ENSAOCG00000011508	Amphiprion_ocellaris
ENSAPEP00000005534	ENSAPEG00000003957	Amphiprion_percula
ENSAOCP00000015742	ENSAOCG00000020554	Amphiprion_ocellaris
ENSAOCP00000007624	ENSAOCG00000011447	Amphiprion_ocellaris
ENSAOCP00000013597	ENSAOCG00000018162	Amphiprion_ocellaris
ENSAOCP00000016404	ENSAOCG00000021360	Amphiprion_ocellaris
ENSAPEP00000033544	ENSAPEG00000023831	Amphiprion_percula
ENSAPEP00000033497	ENSAPEG00000023795	Amphiprion_percula
ENSAOCP00000025254	ENSAOCG00000012717	Amphiprion_ocellaris
ENSAOCP00000021191	ENSAOCG00000005768	Amphiprion_ocellaris
ENSAPEP00000026501	ENSAPEG00000018799	Amphiprion_percula
ENSAPOP00000033597	ENSAPOG00000022459	Acanthochromis_polyacanthus
ENSSPAP00000019752	ENSSPAG00000014902	Stegastes_partitus
ENSOMEP00000012884	ENSOMEG00000014310	Oryzias_melastigma
ENSOMEP00000022514	ENSOMEG00000000647	Oryzias_melastigma
ENSORLP00020034589	ENSORLG00020021121	Oryzias_latipes_ASM223471v1
ENSOMEP00000031060	ENSOMEG00000000398	Oryzias_melastigma
ENSOMEP00000027933	ENSOMEG00000010693	Oryzias_melastigma
ENSAOCP00000030620	ENSAOCG00000021705	Amphiprion_ocellaris
ENSNBRP00000032135	ENSNBRG00000024403	Neolamprologus_brichardi
ENSSDUP00000001823	ENSSDUG00000001267	Seriola_dumerili
ENSSDUP00000005185	ENSSDUG00000003765	Seriola_dumerili
ENSSLDP00000006083	ENSSLDG00000004868	Seriola_lalandi_dorsalis
ENSSLDP00000014575	ENSSLDG00000011654	Seriola_lalandi_dorsalis
ENSSDUP00000020702	ENSSDUG00000014871	Seriola_dumerili
ENSCSEP00000024062	ENSCSEG00000015346	Cynoglossus_semilaevis
ENSLCAP00010019070	ENSLCAG00010009012	Lates_calcarifer
ENSATEP00000018573	ENSATEG00000012897	Anabas_testudineus
ENSLCRP00005019095	ENSLCRG00005007835	Larimichthys_crocea
ENSGMOP00000020872	ENSGMOG00000019399	Gadus_morhua
ENSHHUP00000077494	ENSHHUG00000045267	Hucho_hucho
ENSHHUP00000010830	ENSHHUG00000006627	Hucho_hucho
ENSELUP00000036744	ENSELUG00000016119	Esox_lucius
ENSSFOP00015032538	ENSSFOG00015020751	Scleropages_formosus
ENSPKIP00000024635	ENSPKIG00000007783	Paramormyrops_kingsleyae
ENSLOCP00000012891	ENSLOCG00000010511	Lepisosteus_oculatus
ENSECRP00000021815	ENSECRG00000014742	Erpetoichthys_calabaricus
ENSOANP00000012738	ENSOANG00000008010	Ornithorhynchus_anatinus	ENSOANT00000012740
ENSGMOP00000012022	ENSGMOG00000011230	Gadus_morhua
ENSLACP00000017618	ENSLACG00000015517	Latimeria_chalumnae	ENSLACT00000017748
ENSCMIP00000041233	ENSCMIG00000017189	Callorhinchus_milii
