ENSPKIP00000014940	ENSPKIG00000001730	Paramormyrops_kingsleyae
ENSGACP00000008975	ENSGACG00000006708	Gasterosteus_aculeatus
ENSLBEP00000025677	ENSLBEG00000019515	Labrus_bergylta
ENSAOCP00000019214	ENSAOCG00000024478	Amphiprion_ocellaris
ENSAPEP00000030361	ENSAPEG00000021354	Amphiprion_percula
ENSAPOP00000009802	ENSAPOG00000012268	Acanthochromis_polyacanthus
ENSSPAP00000021176	ENSSPAG00000015858	Stegastes_partitus
ENSMZEP00005017282	ENSMZEG00005012942	Maylandia_zebra
ENSACLP00000002719	ENSACLG00000001802	Astatotilapia_calliptera
ENSHBUP00000023285	ENSHBUG00000004050	Haplochromis_burtoni
ENSPNYP00000015539	ENSPNYG00000011737	Pundamilia_nyererei
ENSNBRP00000001126	ENSNBRG00000000842	Neolamprologus_brichardi
ENSONIP00000006808	ENSONIG00000005419	Oreochromis_niloticus
ENSACIP00000029347	ENSACIG00000022711	Amphilophus_citrinellus
ENSPRNP00000054810	ENSPRNG00000025426	Parambassis_ranga
ENSXCOP00000001270	ENSXCOG00000001031	Xiphophorus_couchianus
ENSXMAP00000001070	ENSXMAG00000001032	Xiphophorus_maculatus
ENSGAFP00000002029	ENSGAFG00000001305	Gambusia_affinis
ENSPFOP00000016861	ENSPFOG00000016639	Poecilia_formosa
ENSPMEP00000004721	ENSPMEG00000006057	Poecilia_mexicana
ENSPLAP00000008242	ENSPLAG00000010826	Poecilia_latipinna
ENSPREP00000005547	ENSPREG00000003852	Poecilia_reticulata
ENSCVAP00000025415	ENSCVAG00000010283	Cyprinodon_variegatus
ENSFHEP00000013953	ENSFHEG00000015578	Fundulus_heteroclitus
ENSKMAP00000001873	ENSKMAG00000001324	Kryptolebias_marmoratus
ENSORLP00015018650	ENSORLG00015019736	Oryzias_latipes_ASM223469v1
ENSORLP00000016578	ENSORLG00000013227	Oryzias_latipes_ASM223467v1
ENSORLP00020010531	ENSORLG00020011471	Oryzias_latipes_ASM223471v1
ENSOMEP00000016088	ENSOMEG00000017800	Oryzias_melastigma
ENSGWIP00000012541	ENSGWIG00000003905	Gouania_willdenowi
ENSHCOP00000008703	ENSHCOG00000011070	Hippocampus_comes
ENSPMGP00000019929	ENSPMGG00000016142	Periophthalmus_magnuspinnatus
ENSCSEP00000003460	ENSCSEG00000002250	Cynoglossus_semilaevis
ENSHHUP00000048806	ENSHHUG00000029538	Hucho_hucho
ENSTNIP00000022730	ENSTNIG00000019509	Tetraodon_nigroviridis
ENSHHUP00000067825	ENSHHUG00000039972	Hucho_hucho
ENSELUP00000024190	ENSELUG00000022973	Esox_lucius
ENSHHUP00000003574	ENSHHUG00000002217	Hucho_hucho
ENSHHUP00000059105	ENSHHUG00000035075	Hucho_hucho
ENSELUP00000038253	ENSELUG00000018151	Esox_lucius
ENSGMOP00000014917	ENSGMOG00000013903	Gadus_morhua
ENSGMOP00000013161	ENSGMOG00000012290	Gadus_morhua
ENSTNIP00000014685	ENSTNIG00000011734	Tetraodon_nigroviridis
ENSSMAP00000005717	ENSSMAG00000003454	Scophthalmus_maximus
ENSPMAP00000000168	ENSPMAG00000000146	Petromyzon_marinus
ENSCHAP00000048810	ENSCHAG00000020897	Clupea_harengus
ENSDCDP00000040355	ENSDCDG00000023857	Denticeps_clupeoides
ENSAMXP00005003524	ENSAMXG00005002063	Astyanax_mexicanus_Astyanax_mexicanus-1.0.2
ENSAMXP00000003883	ENSAMXG00000003787	Astyanax_mexicanus_Astyanax_mexicanus-2.0
ENSPNAP00000005230	ENSPNAG00000011593	Pygocentrus_nattereri
ENSEEEP00000004661	ENSEEEG00000002431	Electrophorus_electricus
ENSDARP00000063848	ENSDARG00000043493	Danio_rerio
ENSAMXP00005006649	ENSAMXG00005003062	Astyanax_mexicanus_Astyanax_mexicanus-1.0.2
ENSAMXP00000002072	ENSAMXG00000002036	Astyanax_mexicanus_Astyanax_mexicanus-2.0
ENSPNAP00000035125	ENSPNAG00000006697	Pygocentrus_nattereri
ENSEEEP00000006238	ENSEEEG00000001965	Electrophorus_electricus
ENSIPUP00000023082	ENSIPUG00000015496	Ictalurus_punctatus
ENSDARP00000119038	ENSDARG00000090716	Danio_rerio
ENSCHAP00000013161	ENSCHAG00000007042	Clupea_harengus
ENSDCDP00000042529	ENSDCDG00000027359	Denticeps_clupeoides
ENSHHUP00000009038	ENSHHUG00000005526	Hucho_hucho
ENSAMXP00005001403	ENSAMXG00005000830	Astyanax_mexicanus_Astyanax_mexicanus-1.0.2
ENSAMXP00000013515	ENSAMXG00000013138	Astyanax_mexicanus_Astyanax_mexicanus-2.0
ENSAMXP00005012112	ENSAMXG00005006580	Astyanax_mexicanus_Astyanax_mexicanus-1.0.2
ENSPMGP00000016127	ENSPMGG00000013235	Periophthalmus_magnuspinnatus
ENSPMGP00000016123	ENSPMGG00000013234	Periophthalmus_magnuspinnatus
ENSLCAP00010049232	ENSLCAG00010022893	Lates_calcarifer
ENSLBEP00000032718	ENSLBEG00000024657	Labrus_bergylta
ENSPFOP00000025840	ENSPFOG00000013448	Poecilia_formosa
ENSSFOP00015004582	ENSSFOG00015003013	Scleropages_formosus
ENSUAMP00000021330	ENSUAMG00000016746	Ursus_americanus	ENSUAMT00000023833
ENSTGEP00000012064	ENSTGEG00000009835	Theropithecus_gelada	ENSTGET00000014496
ENSNSUP00000000854	ENSNSUG00000000820	Notechis_scutatus
ENSPKIP00000001743	ENSPKIG00000019841	Paramormyrops_kingsleyae
ENSSFOP00015022804	ENSSFOG00015014567	Scleropages_formosus
ENSPKIP00000032883	ENSPKIG00000012721	Paramormyrops_kingsleyae
ENSSFOP00015004566	ENSSFOG00015002844	Scleropages_formosus
ENSCMIP00000045968	ENSCMIG00000018685	Callorhinchus_milii
ENSECRP00000014982	ENSECRG00000009941	Erpetoichthys_calabaricus
ENSACAP00000012536	ENSACAG00000012621	Anolis_carolinensis
ENSPVIP00000026893	ENSPVIG00000020009	Pogona_vitticeps
ENSNSUP00000012235	ENSNSUG00000008087	Notechis_scutatus
ENSSMRP00000019263	ENSSMRG00000015009	Salvator_merianae
ENSSPUP00000021225	ENSSPUG00000016329	Sphenodon_punctatus
ENSCPGP00000023598	ENSCPGG00000016336	Calidris_pygmaea
ENSCPUP00000029514	ENSCPUG00000019774	Calidris_pugnax
ENSTGUP00000015855	ENSTGUG00000015503	Taeniopygia_guttata
ENSTGUP00000007826	ENSTGUG00000007540	Taeniopygia_guttata
ENSLSDP00000012110	ENSLSDG00000008857	Lonchura_striata_domestica
ENSCCEP00000015841	ENSCCEG00000014593	Cyanistes_caeruleus
ENSPMJP00000027215	ENSPMJG00000019821	Parus_major
ENSFALP00000005808	ENSFALG00000005575	Ficedula_albicollis
ENSZALP00000017161	ENSZALG00000013914	Zonotrichia_albicollis
ENSJHYP00000000356	ENSJHYG00000000347	Junco_hyemalis
ENSSCAP00000014681	ENSSCAG00000010783	Serinus_canaria
ENSTGUP00000014952	ENSTGUG00000014557	Taeniopygia_guttata
ENSLCOP00000013083	ENSLCOG00000009437	Lepidothrix_coronata
ENSMVIP00005020269	ENSMVIG00005014329	Manacus_vitellinus
ENSMUNP00000009321	ENSMUNG00000006404	Melopsittacus_undulatus
ENSGALP00000008236	ENSGALG00000005139	Gallus_gallus
ENSMGAP00000007459	ENSMGAG00000007276	Meleagris_gallopavo
ENSCJPP00005021653	ENSCJPG00005017272	Coturnix_japonica
ENSNMEP00000004836	ENSNMEG00000004299	Numida_meleagris
ENSABRP00000007808	ENSABRG00000005928	Anser_brachyrhynchus
ENSAPLP00000031758	ENSAPLG00000012095	Anas_platyrhynchos_platyrhynchos
ENSAOWP00000023701	ENSAOWG00000015812	Apteryx_owenii
ENSAHAP00000009324	ENSAHAG00000006796	Apteryx_haastii
ENSARWP00000023352	ENSARWG00000015765	Apteryx_rowi
ENSDNVP00000005587	ENSDNVG00000004009	Dromaius_novaehollandiae
ENSNPEP00000014257	ENSNPEG00000010642	Nothoprocta_perdicaria
ENSCPRP00005017216	ENSCPRG00005011656	Crocodylus_porosus
ENSCABP00000011068	ENSCABG00000008271	Chelonoidis_abingdonii
ENSGAGP00000033729	ENSGAGG00000024009	Gopherus_agassizii
ENSCPBP00000007777	ENSCPBG00000006112	Chrysemys_picta_bellii
ENSPSIP00000010241	ENSPSIG00000008930	Pelodiscus_sinensis
ENSVURP00010016328	ENSVURG00010012484	Vombatus_ursinus
ENSPCIP00000029393	ENSPCIG00000021875	Phascolarctos_cinereus
ENSMEUP00000012668	ENSMEUG00000013868	Notamacropus_eugenii
ENSSHAP00000019576	ENSSHAG00000016622	Sarcophilus_harrisii
ENSMODP00000041726	ENSMODG00000014431	Monodelphis_domestica
ENSHGLP00000009764	ENSHGLG00000007006	Heterocephalus_glaber_HetGla_female_1.0
ENSHGLP00100019428	ENSHGLG00100014323	Heterocephalus_glaber_HetGla_1.0
ENSFDAP00000011129	ENSFDAG00000018829	Fukomys_damarensis
ENSCLAP00000021933	ENSCLAG00000015029	Chinchilla_lanigera
ENSODEP00000019411	ENSODEG00000014321	Octodon_degus
ENSCPOP00000004961	ENSCPOG00000005508	Cavia_porcellus
ENSCAPP00000009138	ENSCAPG00000010605	Cavia_aperea
ENSSDAP00000021893	ENSSDAG00000019880	Spermophilus_dauricus
ENSMMMP00000022982	ENSMMMG00000020110	Marmota_marmota_marmota
ENSUPAP00010005849	ENSUPAG00010004718	Urocitellus_parryii
ENSSTOP00000025586	ENSSTOG00000016223	Ictidomys_tridecemlineatus
ENSDORP00000006110	ENSDORG00000006522	Dipodomys_ordii
ENSCCNP00000013463	ENSCCNG00000013962	Castor_canadensis
ENSCGRP00015010185	ENSCGRG00015007662	Cricetulus_griseus_CriGri-PICR
ENSCGRP00001017973	ENSCGRG00001017828	Cricetulus_griseus_CHOK1GS_HDv1
ENSCGRP00000021071	ENSCGRG00000015315	Cricetulus_griseus_CriGri_1.0
ENSMAUP00000008362	ENSMAUG00000009742	Mesocricetus_auratus
ENSPEMP00000005439	ENSPEMG00000007856	Peromyscus_maniculatus_bairdii
ENSMOCP00000024806	ENSMOCG00000021102	Microtus_ochrogaster
ENSMSIP00000011035	ENSMSIG00000009600	Mus_spicilegus
MGP_SPRETEiJ_P0030421	MGP_SPRETEiJ_G0017765	Mus_spretus_strain_SPRET/EiJ
ENSMUSP00000099475	ENSMUSG00000047126	Mus_musculus_strain_reference_(CL57BL6)
MGP_CAROLIEiJ_P0029012	MGP_CAROLIEiJ_G0016919	Mus_caroli_strain_CAROLI_EIJ
MGP_PahariEiJ_P0035729	MGP_PahariEiJ_G0018049	Mus_pahari_strain_PAHARI_EIJ
ENSRNOP00000005987	ENSRNOG00000004291	Rattus_norvegicus
ENSMUGP00000004493	ENSMUGG00000004086	Meriones_unguiculatus
ENSNGAP00000002213	ENSNGAG00000001753	Nannospalax_galili
ENSJJAP00000012363	ENSJJAG00000015375	Jaculus_jaculus
ENSOCUP00000042961	ENSOCUG00000016413	Oryctolagus_cuniculus
ENSOPRP00000002959	ENSOPRG00000003192	Ochotona_princeps
ENSPPAP00000011246	ENSPPAG00000028788	Pan_paniscus
ENSPTRP00000093953	ENSPTRG00000009472	Pan_troglodytes
ENSP00000479606	ENSG00000141367	Homo_sapiens
ENSGGOP00000007773	ENSGGOG00000007938	Gorilla_gorilla
ENSPPYP00000009891	ENSPPYG00000008811	Pongo_abelii
ENSNLEP00000001008	ENSNLEG00000000796	Nomascus_leucogenys
ENSTGEP00000026201	ENSTGEG00000021120	Theropithecus_gelada
ENSPANP00000020393	ENSPANG00000022267	Papio_anubis
ENSMMUP00000013774	ENSMMUG00000010509	Macaca_mulatta
ENSMFAP00000044070	ENSMFAG00000040097	Macaca_fascicularis
ENSMNEP00000005668	ENSMNEG00000022607	Macaca_nemestrina
ENSCATP00000032764	ENSCATG00000039196	Cercocebus_atys
ENSMLEP00000013187	ENSMLEG00000030353	Mandrillus_leucophaeus
ENSCSAP00000002174	ENSCSAG00000005869	Chlorocebus_sabaeus
ENSPTEP00000042135	ENSPTEG00000038473	Piliocolobus_tephrosceles
ENSCANP00000029510	ENSCANG00000037826	Colobus_angolensis_palliatus
ENSRROP00000027416	ENSRROG00000037422	Rhinopithecus_roxellana
ENSRBIP00000038799	ENSRBIG00000042779	Rhinopithecus_bieti
ENSCJAP00000062424	ENSCJAG00000001505	Callithrix_jacchus
ENSCCAP00000037064	ENSCCAG00000036343	Cebus_capucinus_imitator
ENSSBOP00000037759	ENSSBOG00000034754	Saimiri_boliviensis_boliviensis
ENSANAP00000040701	ENSANAG00000037583	Aotus_nancymaae
ENSTSYP00000021680	ENSTSYG00000013430	Carlito_syrichta
ENSPCOP00000003102	ENSPCOG00000008766	Propithecus_coquereli
ENSPSMP00000019038	ENSPSMG00000013323	Prolemur_simus
ENSMICP00000017351	ENSMICG00000003591	Microcebus_murinus
ENSOGAP00000020337	ENSOGAG00000024514	Otolemur_garnettii
ENSTBEP00000013343	ENSTBEG00000015325	Tupaia_belangeri
ENSANAP00000007955	ENSANAG00000022011	Aotus_nancymaae
ENSPVAP00000001452	ENSPVAG00000001541	Pteropus_vampyrus
ENSMLUP00000003326	ENSMLUG00000003649	Myotis_lucifugus
ENSECAP00000025704	ENSECAG00000019077	Equus_caballus
ENSSARP00000008950	ENSSARG00000009809	Sorex_araneus
ENSEASP00005003144	ENSEASG00005002318	Equus_asinus_asinus
ENSEASP00005003192	ENSEASG00005002437	Equus_asinus_asinus
ENSEEUP00000002422	ENSEEUG00000002607	Erinaceus_europaeus
ENSBIXP00000028242	ENSBIXG00000009350	Bos_indicus_x_Bos_taurus_UOA_Angus_1
ENSBIXP00005022164	ENSBIXG00005005771	Bos_indicus_x_Bos_taurus_UOA_Brahman_1
ENSBMUP00000006165	ENSBMUG00000004781	Bos_mutus
ENSBTAP00000060092	ENSBTAG00000016708	Bos_taurus
ENSBBBP00000003688	ENSBBBG00000001743	Bison_bison_bison
ENSCHIP00000031600	ENSCHIG00000025765	Capra_hircus
ENSOARP00000014218	ENSOARG00000013249	Ovis_aries
ENSTTRP00000016312	ENSTTRG00000017208	Tursiops_truncatus
ENSSSCP00000065629	ENSSSCG00000022659	Sus_scrofa_strain_reference
ENSVPAP00000008711	ENSVPAG00000009361	Vicugna_pacos
ENSUAMP00000011968	ENSUAMG00000009698	Ursus_americanus
ENSUAMP00000011971	ENSUAMG00000009708	Ursus_americanus
ENSUMAP00000031454	ENSUMAG00000022714	Ursus_maritimus
ENSAMEP00000012157	ENSAMEG00000011481	Ailuropoda_melanoleuca
ENSMPUP00000015100	ENSMPUG00000015209	Mustela_putorius_furo
ENSNVIP00000002672	ENSNVIG00000002049	Neovison_vison
ENSCAFP00000026045	ENSCAFG00000017647	Canis_lupus_familiaris
ENSCAFP00020034094	ENSCAFG00020026080	Canis_lupus_dingo
ENSVVUP00000024324	ENSVVUG00000013604	Vulpes_vulpes
ENSPPRP00000017850	ENSPPRG00000009768	Panthera_pardus
ENSPTIP00000007797	ENSPTIG00000009256	Panthera_tigris_altaica
ENSFCAP00000021693	ENSFCAG00000027260	Felis_catus
ENSCHOP00000003971	ENSCHOG00000004475	Choloepus_hoffmanni
ENSDNOP00000006319	ENSDNOG00000008125	Dasypus_novemcinctus
ENSLAFP00000008066	ENSLAFG00000014236	Loxodonta_africana
ENSPCAP00000010581	ENSPCAG00000011192	Procavia_capensis
ENSETEP00000009328	ENSETEG00000011499	Echinops_telfairi
ENSOANP00000013558	ENSOANG00000008521	Ornithorhynchus_anatinus
ENSOANP00000030748	ENSOANG00000031786	Ornithorhynchus_anatinus
ENSXETP00000046538	ENSXETG00000019477	Xenopus_tropicalis
ENSLACP00000011035	ENSLACG00000009711	Latimeria_chalumnae
ENSLOCP00000004653	ENSLOCG00000003892	Lepisosteus_oculatus
ENSEBUP00000006002	ENSEBUG00000004004	Eptatretus_burgeri
ENSCINP00000003530	ENSCING00000001739	Ciona_intestinalis
ENSCSAVP00000018180	ENSCSAVG00000010696	Ciona_savignyi
FBpp0089398	FBgn0000319	Drosophila_melanogaster
T20G5.1.1	WBGene00011867	Caenorhabditis_elegans_strain_N2
ENSPTEP00000027752	ENSPTEG00000027548	Piliocolobus_tephrosceles	ENSPTET00000038853
ENSPTEP00000022384	ENSPTEG00000023337	Piliocolobus_tephrosceles	ENSPTET00000032196
ENSPTEP00000001357	ENSPTEG00000001485	Piliocolobus_tephrosceles	ENSPTET00000001986
YGL206C_mRNA	YGL206C	Saccharomyces_cerevisiae_strain_S288C
