FBpp0303515	FBgn0261647	Drosophila_melanogaster
ENSBSLP00000024407	ENSBSLG00000012421	Betta_splendens
ENSSMAP00000034005	ENSSMAG00000020794	Scophthalmus_maximus
ENSMALP00000017828	ENSMALG00000012437	Monopterus_albus
ENSCGOP00000030347	ENSCGOG00000014099	Cottoperca_gobio
ENSMMOP00000022713	ENSMMOG00000017272	Mola_mola
ENSLBEP00000037469	ENSLBEG00000027970	Labrus_bergylta
ENSAPEP00000033082	ENSAPEG00000023501	Amphiprion_percula
ENSAOCP00000016683	ENSAOCG00000021657	Amphiprion_ocellaris
ENSAPOP00000030003	ENSAPOG00000016252	Acanthochromis_polyacanthus
ENSSPAP00000025424	ENSSPAG00000019217	Stegastes_partitus
ENSPRNP00000038116	ENSPRNG00000018923	Parambassis_ranga
ENSHBUP00000004503	ENSHBUG00000005805	Haplochromis_burtoni
ENSPNYP00000004557	ENSPNYG00000003538	Pundamilia_nyererei
ENSACLP00000033811	ENSACLG00000022909	Astatotilapia_calliptera
ENSMZEP00005035479	ENSMZEG00005026508	Maylandia_zebra
ENSNBRP00000006847	ENSNBRG00000005365	Neolamprologus_brichardi
ENSACIP00000017960	ENSACIG00000014006	Amphilophus_citrinellus
ENSGMOP00000016171	ENSGMOG00000015111	Gadus_morhua
ENSHHUP00000029846	ENSHHUG00000019016	Hucho_hucho
ENSHHUP00000047281	ENSHHUG00000028738	Hucho_hucho
ENSELUP00000002362	ENSELUG00000003719	Esox_lucius
ENSAMXP00000017109	ENSAMXG00000016611	Astyanax_mexicanus_Astyanax_mexicanus-2.0
ENSAMXP00005009555	ENSAMXG00005005419	Astyanax_mexicanus_Astyanax_mexicanus-1.0.2
ENSPNAP00000033377	ENSPNAG00000021965	Pygocentrus_nattereri
ENSIPUP00000027529	ENSIPUG00000018645	Ictalurus_punctatus
ENSEEEP00000000069	ENSEEEG00000000039	Electrophorus_electricus
ENSDARP00000155680	ENSDARG00000075972	Danio_rerio
ENSDCDP00000030659	ENSDCDG00000021500	Denticeps_clupeoides
ENSCHAP00000052325	ENSCHAG00000023888	Clupea_harengus
ENSPKIP00000036204	ENSPKIG00000014832	Paramormyrops_kingsleyae
ENSSFOP00015034689	ENSSFOG00015022096	Scleropages_formosus
ENSLOCP00000005807	ENSLOCG00000004834	Lepisosteus_oculatus
ENSPKIP00000017144	ENSPKIG00000003188	Paramormyrops_kingsleyae
ENSECRP00000007755	ENSECRG00000005167	Erpetoichthys_calabaricus
ENSCMIP00000029689	ENSCMIG00000012820	Callorhinchus_milii
ENSCHAP00000062777	ENSCHAG00000027843	Clupea_harengus
ENSDCDP00000028702	ENSDCDG00000020634	Denticeps_clupeoides
ENSIPUP00000023574	ENSIPUG00000015927	Ictalurus_punctatus
ENSEEEP00000039172	ENSEEEG00000018616	Electrophorus_electricus
ENSAMXP00000052194	ENSAMXG00000039877	Astyanax_mexicanus_Astyanax_mexicanus-2.0
ENSAMXP00005048887	ENSAMXG00005022316	Astyanax_mexicanus_Astyanax_mexicanus-1.0.2
ENSPNAP00000034055	ENSPNAG00000023095	Pygocentrus_nattereri
ENSEEEP00000000847	ENSEEEG00000000575	Electrophorus_electricus
ENSDARP00000150252	ENSDARG00000079741	Danio_rerio
ENSBSLP00000044261	ENSBSLG00000021046	Betta_splendens
ENSCSEP00000013043	ENSCSEG00000008429	Cynoglossus_semilaevis
ENSXMAP00000020552	ENSXMAG00000028582	Xiphophorus_maculatus
ENSGAFP00000010899	ENSGAFG00000007376	Gambusia_affinis
ENSPFOP00000026304	ENSPFOG00000016682	Poecilia_formosa
ENSPMEP00000008289	ENSPMEG00000010034	Poecilia_mexicana
ENSPLAP00000011889	ENSPLAG00000015094	Poecilia_latipinna
ENSPREP00000010882	ENSPREG00000007430	Poecilia_reticulata
ENSFHEP00000023036	ENSFHEG00000003780	Fundulus_heteroclitus
ENSCVAP00000001257	ENSCVAG00000002222	Cyprinodon_variegatus
ENSKMAP00000019756	ENSKMAG00000014697	Kryptolebias_marmoratus
ENSORLP00015016429	ENSORLG00015017418	Oryzias_latipes_ASM223469v1
ENSORLP00000045515	ENSORLG00000017014	Oryzias_latipes_ASM223467v1
ENSORLP00020021193	ENSORLG00020022535	Oryzias_latipes_ASM223471v1
ENSOMEP00000001739	ENSOMEG00000002655	Oryzias_melastigma
ENSCGOP00000043170	ENSCGOG00000019497	Cottoperca_gobio
ENSGACP00000007110	ENSGACG00000005378	Gasterosteus_aculeatus
ENSLBEP00000006421	ENSLBEG00000004958	Labrus_bergylta
ENSTNIP00000019609	ENSTNIG00000016510	Tetraodon_nigroviridis
ENSTRUP00000053637	ENSTRUG00000023289	Takifugu_rubripes
ENSMMOP00000004503	ENSMMOG00000003592	Mola_mola
ENSLCRP00005063861	ENSLCRG00005023394	Larimichthys_crocea
ENSAOCP00000003096	ENSAOCG00000006306	Amphiprion_ocellaris
ENSAPEP00000027193	ENSAPEG00000019314	Amphiprion_percula
ENSAPOP00000000506	ENSAPOG00000001693	Acanthochromis_polyacanthus
ENSSPAP00000004326	ENSSPAG00000003348	Stegastes_partitus
ENSPRNP00000031639	ENSPRNG00000015870	Parambassis_ranga
ENSACLP00000017530	ENSACLG00000011941	Astatotilapia_calliptera
ENSMZEP00005008566	ENSMZEG00005006532	Maylandia_zebra
ENSHBUP00000024436	ENSHBUG00000005833	Haplochromis_burtoni
ENSPNYP00000006423	ENSPNYG00000004933	Pundamilia_nyererei
ENSNBRP00000018274	ENSNBRG00000014090	Neolamprologus_brichardi
ENSONIP00000011124	ENSONIG00000008848	Oreochromis_niloticus
ENSACIP00000026597	ENSACIG00000020602	Amphilophus_citrinellus
ENSMALP00000021621	ENSMALG00000015122	Monopterus_albus
ENSMAMP00000005396	ENSMAMG00000003656	Mastacembelus_armatus
ENSATEP00000025933	ENSATEG00000017990	Anabas_testudineus
ENSSDUP00000026676	ENSSDUG00000019346	Seriola_dumerili
ENSSLDP00000020138	ENSSLDG00000015759	Seriola_lalandi_dorsalis
ENSSMAP00000020971	ENSSMAG00000012832	Scophthalmus_maximus
ENSLCAP00010051008	ENSLCAG00010023761	Lates_calcarifer
ENSHCOP00000001537	ENSHCOG00000002505	Hippocampus_comes
ENSGWIP00000040069	ENSGWIG00000020288	Gouania_willdenowi
ENSGWIP00000005530	ENSGWIG00000003045	Gouania_willdenowi
ENSGWIP00000040045	ENSGWIG00000020271	Gouania_willdenowi
ENSGWIP00000040098	ENSGWIG00000020299	Gouania_willdenowi
ENSGWIP00000040058	ENSGWIG00000020281	Gouania_willdenowi
ENSGWIP00000040068	ENSGWIG00000020286	Gouania_willdenowi
ENSGWIP00000005498	ENSGWIG00000003018	Gouania_willdenowi
ENSGWIP00000056620	ENSGWIG00000026808	Gouania_willdenowi
ENSGWIP00000056619	ENSGWIG00000026807	Gouania_willdenowi
ENSGWIP00000005514	ENSGWIG00000003029	Gouania_willdenowi
ENSGWIP00000040095	ENSGWIG00000020296	Gouania_willdenowi
ENSGWIP00000011049	ENSGWIG00000006487	Gouania_willdenowi
ENSGWIP00000048682	ENSGWIG00000023832	Gouania_willdenowi
ENSGWIP00000056623	ENSGWIG00000026810	Gouania_willdenowi
ENSPMGP00000019461	ENSPMGG00000015804	Periophthalmus_magnuspinnatus
ENSGMOP00000015490	ENSGMOG00000014461	Gadus_morhua
ENSHHUP00000003237	ENSHHUG00000002055	Hucho_hucho
ENSHHUP00000026078	ENSHHUG00000016494	Hucho_hucho
ENSELUP00000039795	ENSELUG00000020057	Esox_lucius
ENSHHUP00000046978	ENSHHUG00000028564	Hucho_hucho
ENSELUP00000023458	ENSELUG00000022297	Esox_lucius
ENSHHUP00000034618	ENSHHUG00000021801	Hucho_hucho
ENSHHUP00000046975	ENSHHUG00000028562	Hucho_hucho
ENSMMOP00000005743	ENSMMOG00000004524	Mola_mola
ENSTNIP00000016258	ENSTNIG00000013271	Tetraodon_nigroviridis
ENSSLDP00000032695	ENSSLDG00000025072	Seriola_lalandi_dorsalis
ENSSDUP00000012272	ENSSDUG00000008944	Seriola_dumerili
ENSSMAP00000001145	ENSSMAG00000000724	Scophthalmus_maximus
ENSLCAP00010000304	ENSLCAG00010000217	Lates_calcarifer
ENSCSEP00000007867	ENSCSEG00000005065	Cynoglossus_semilaevis
ENSMALP00000004168	ENSMALG00000003043	Monopterus_albus
ENSMAMP00000031027	ENSMAMG00000020897	Mastacembelus_armatus
ENSATEP00000011325	ENSATEG00000007898	Anabas_testudineus
ENSLCRP00005065433	ENSLCRG00005023846	Larimichthys_crocea
ENSLBEP00000012515	ENSLBEG00000009609	Labrus_bergylta
ENSCGOP00000043735	ENSCGOG00000019681	Cottoperca_gobio
ENSMZEP00005024141	ENSMZEG00005018059	Maylandia_zebra
ENSHBUP00000008423	ENSHBUG00000009925	Haplochromis_burtoni
ENSACLP00000038362	ENSACLG00000025901	Astatotilapia_calliptera
ENSPNYP00000024458	ENSPNYG00000018475	Pundamilia_nyererei
ENSNBRP00000029263	ENSNBRG00000022291	Neolamprologus_brichardi
ENSONIP00000014902	ENSONIG00000011836	Oreochromis_niloticus
ENSACIP00000025275	ENSACIG00000019579	Amphilophus_citrinellus
ENSGWIP00000002132	ENSGWIG00000001172	Gouania_willdenowi
ENSCVAP00000009027	ENSCVAG00000010922	Cyprinodon_variegatus
ENSFHEP00000010576	ENSFHEG00000011917	Fundulus_heteroclitus
ENSPFOP00000009841	ENSPFOG00000009847	Poecilia_formosa
ENSPLAP00000010385	ENSPLAG00000013294	Poecilia_latipinna
ENSPMEP00000011172	ENSPMEG00000013259	Poecilia_mexicana
ENSPREP00000019881	ENSPREG00000013466	Poecilia_reticulata
ENSGAFP00000027715	ENSGAFG00000018730	Gambusia_affinis
ENSXMAP00000033105	ENSXMAG00000021141	Xiphophorus_maculatus
ENSXCOP00000027518	ENSXCOG00000020543	Xiphophorus_couchianus
ENSKMAP00000002654	ENSKMAG00000002045	Kryptolebias_marmoratus
ENSORLP00000031816	ENSORLG00000028702	Oryzias_latipes_ASM223467v1
ENSORLP00020019817	ENSORLG00020020801	Oryzias_latipes_ASM223471v1
ENSORLP00015018380	ENSORLG00015019412	Oryzias_latipes_ASM223469v1
ENSOMEP00000001755	ENSOMEG00000002673	Oryzias_melastigma
ENSAPEP00000010181	ENSAPEG00000007288	Amphiprion_percula
ENSAOCP00000026039	ENSAOCG00000014047	Amphiprion_ocellaris
ENSAPOP00000019865	ENSAPOG00000023363	Acanthochromis_polyacanthus
ENSSPAP00000013115	ENSSPAG00000009940	Stegastes_partitus
ENSPRNP00000000742	ENSPRNG00000000514	Parambassis_ranga
ENSBSLP00000002090	ENSBSLG00000001179	Betta_splendens
ENSPMGP00000008759	ENSPMGG00000007255	Periophthalmus_magnuspinnatus
ENSCHAP00000002388	ENSCHAG00000001653	Clupea_harengus
ENSDCDP00000016280	ENSDCDG00000013262	Denticeps_clupeoides
ENSSFOP00015035386	ENSSFOG00015022536	Scleropages_formosus
ENSPKIP00000013023	ENSPKIG00000000605	Paramormyrops_kingsleyae
ENSPKIP00000002817	ENSPKIG00000020554	Paramormyrops_kingsleyae
ENSSFOP00015031826	ENSSFOG00015020383	Scleropages_formosus
ENSLOCP00000010073	ENSLOCG00000008295	Lepisosteus_oculatus
ENSECRP00000016218	ENSECRG00000010829	Erpetoichthys_calabaricus
ENSPVIP00000034449	ENSPVIG00000025146	Pogona_vitticeps
ENSACAP00000012615	ENSACAG00000012847	Anolis_carolinensis
ENSNSUP00000028827	ENSNSUG00000020479	Notechis_scutatus
ENSNSUP00000028947	ENSNSUG00000020546	Notechis_scutatus
ENSSMRP00000030114	ENSSMRG00000023112	Salvator_merianae
ENSSPUP00000000889	ENSSPUG00000000692	Sphenodon_punctatus
ENSAOWP00000004283	ENSAOWG00000002994	Apteryx_owenii
ENSAHAP00000012798	ENSAHAG00000009205	Apteryx_haastii
ENSARWP00000010862	ENSARWG00000007535	Apteryx_rowi
ENSDNVP00000026514	ENSDNVG00000018439	Dromaius_novaehollandiae
ENSNPEP00000004354	ENSNPEG00000003323	Nothoprocta_perdicaria
ENSPMJP00000026144	ENSPMJG00000019120	Parus_major
ENSCCEP00000028125	ENSCCEG00000024371	Cyanistes_caeruleus
ENSLSDP00000020143	ENSLSDG00000014272	Lonchura_striata_domestica
ENSTGUP00000007483	ENSTGUG00000007262	Taeniopygia_guttata
ENSSCAP00000021351	ENSSCAG00000015357	Serinus_canaria
ENSFALP00000008740	ENSFALG00000008389	Ficedula_albicollis
ENSJHYP00000008397	ENSJHYG00000006653	Junco_hyemalis
ENSZALP00000017561	ENSZALG00000014183	Zonotrichia_albicollis
ENSMVIP00005025897	ENSMVIG00005018090	Manacus_vitellinus
ENSLCOP00000015318	ENSLCOG00000010933	Lepidothrix_coronata
ENSMUNP00000011727	ENSMUNG00000009231	Melopsittacus_undulatus
ENSCPGP00000015879	ENSCPGG00000011172	Calidris_pygmaea
ENSCPUP00000005172	ENSCPUG00000003797	Calidris_pugnax
ENSAPLP00000024094	ENSAPLG00000014467	Anas_platyrhynchos_platyrhynchos
ENSABRP00000027667	ENSABRG00000023028	Anser_brachyrhynchus
ENSMGAP00000011197	ENSMGAG00000010767	Meleagris_gallopavo
ENSGALP00000017852	ENSGALG00000010971	Gallus_gallus
ENSCJPP00005026246	ENSCJPG00005020436	Coturnix_japonica
ENSNMEP00000027198	ENSNMEG00000022795	Numida_meleagris
ENSCPRP00005023136	ENSCPRG00005016080	Crocodylus_porosus
ENSCABP00000003696	ENSCABG00000002805	Chelonoidis_abingdonii
ENSGAGP00000035793	ENSGAGG00000025404	Gopherus_agassizii
ENSCPBP00000009383	ENSCPBG00000007248	Chrysemys_picta_bellii
ENSPSIP00000020437	ENSPSIG00000018095	Pelodiscus_sinensis
ENSPCIP00000041660	ENSPCIG00000030429	Phascolarctos_cinereus
ENSVURP00010027876	ENSVURG00010021336	Vombatus_ursinus
ENSMEUP00000001816	ENSMEUG00000001985	Notamacropus_eugenii
ENSMODP00000008004	ENSMODG00000006452	Monodelphis_domestica
ENSSHAP00000011464	ENSSHAG00000009855	Sarcophilus_harrisii
ENSEASP00005033486	ENSEASG00005022944	Equus_asinus_asinus
ENSECAP00000001987	ENSECAG00000002782	Equus_caballus
ENSEEUP00000009641	ENSEEUG00000010596	Erinaceus_europaeus
ENSMPUP00000000673	ENSMPUG00000000675	Mustela_putorius_furo
ENSNVIP00000006948	ENSNVIG00000005502	Neovison_vison
ENSCAFP00020003995	ENSCAFG00020003325	Canis_lupus_dingo
ENSCAFP00000038496	ENSCAFG00000032100	Canis_lupus_familiaris
ENSVVUP00000023176	ENSVVUG00000017006	Vulpes_vulpes
ENSUMAP00000017655	ENSUMAG00000012956	Ursus_maritimus
ENSUAMP00000000880	ENSUAMG00000000869	Ursus_americanus
ENSAMEP00000002663	ENSAMEG00000002546	Ailuropoda_melanoleuca
ENSPPRP00000010412	ENSPPRG00000004573	Panthera_pardus
ENSPTIP00000018848	ENSPTIG00000016842	Panthera_tigris_altaica
ENSFCAP00000043096	ENSFCAG00000010380	Felis_catus
ENSPVAP00000016924	ENSPVAG00000017938	Pteropus_vampyrus
ENSBMUP00000020546	ENSBMUG00000015468	Bos_mutus
ENSBTAP00000062420	ENSBTAG00000039091	Bos_taurus
ENSBIXP00000022917	ENSBIXG00000002090	Bos_indicus_x_Bos_taurus_UOA_Angus_1
ENSBIXP00005040906	ENSBIXG00005023726	Bos_indicus_x_Bos_taurus_UOA_Brahman_1
ENSBBBP00000008491	ENSBBBG00000016537	Bison_bison_bison
ENSCHIP00000027495	ENSCHIG00000023391	Capra_hircus
ENSOARP00000005605	ENSOARG00000005221	Ovis_aries
ENSTTRP00000010771	ENSTTRG00000011363	Tursiops_truncatus
ENSSSCP00000048650	ENSSSCG00000015906	Sus_scrofa_strain_reference
ENSMLUP00000004347	ENSMLUG00000004777	Myotis_lucifugus
ENSSARP00000008240	ENSSARG00000009123	Sorex_araneus
ENSPCOP00000024077	ENSPCOG00000024198	Propithecus_coquereli
ENSMICP00000023970	ENSMICG00000015267	Microcebus_murinus
ENSPSMP00000027957	ENSPSMG00000019480	Prolemur_simus
ENSOGAP00000018664	ENSOGAG00000025814	Otolemur_garnettii
ENSPTRP00000085265	ENSPTRG00000045118	Pan_troglodytes
ENSPPAP00000023283	ENSPPAG00000034820	Pan_paniscus
ENSP00000318258	ENSG00000178662	Homo_sapiens
ENSGGOP00000016112	ENSGGOG00000016518	Gorilla_gorilla
ENSPPYP00000024523	ENSPPYG00000012895	Pongo_abelii
ENSNLEP00000003876	ENSNLEG00000003202	Nomascus_leucogenys
ENSRBIP00000032788	ENSRBIG00000040183	Rhinopithecus_bieti
ENSRROP00000034985	ENSRROG00000041024	Rhinopithecus_roxellana
ENSPTEP00000035757	ENSPTEG00000033699	Piliocolobus_tephrosceles
ENSCANP00000000196	ENSCANG00000000567	Colobus_angolensis_palliatus
ENSTGEP00000016943	ENSTGEG00000013688	Theropithecus_gelada
ENSMLEP00000003600	ENSMLEG00000015668	Mandrillus_leucophaeus
ENSPANP00000004824	ENSPANG00000023567	Papio_anubis
ENSMNEP00000025055	ENSMNEG00000036036	Macaca_nemestrina
ENSMFAP00000037900	ENSMFAG00000036441	Macaca_fascicularis
ENSMMUP00000068720	ENSMMUG00000008393	Macaca_mulatta
ENSCATP00000018593	ENSCATG00000033119	Cercocebus_atys
ENSCSAP00000011553	ENSCSAG00000015465	Chlorocebus_sabaeus
ENSSBOP00000027763	ENSSBOG00000030284	Saimiri_boliviensis_boliviensis
ENSCJAP00000045688	ENSCJAG00000006264	Callithrix_jacchus
ENSCCAP00000027562	ENSCCAG00000031639	Cebus_capucinus_imitator
ENSANAP00000026277	ENSANAG00000030848	Aotus_nancymaae
ENSTSYP00000026179	ENSTSYG00000034975	Carlito_syrichta
ENSCCNP00000024587	ENSCCNG00000024051	Castor_canadensis
ENSDORP00000003097	ENSDORG00000003313	Dipodomys_ordii
ENSCGRP00015008307	ENSCGRG00015006404	Cricetulus_griseus_CriGri-PICR
ENSCGRP00001016337	ENSCGRG00001016696	Cricetulus_griseus_CHOK1GS_HDv1
ENSCGRP00000002839	ENSCGRG00000002076	Cricetulus_griseus_CriGri_1.0
ENSMAUP00000002713	ENSMAUG00000002427	Mesocricetus_auratus
ENSPEMP00000007260	ENSPEMG00000009261	Peromyscus_maniculatus_bairdii
ENSMOCP00000021039	ENSMOCG00000018532	Microtus_ochrogaster
MGP_SPRETEiJ_P0054107	MGP_SPRETEiJ_G0024525	Mus_spretus_strain_SPRET/EiJ
ENSMSIP00000016522	ENSMSIG00000014174	Mus_spicilegus
ENSMUSP00000117533	ENSMUSG00000044647	Mus_musculus_strain_reference_(CL57BL6)
MGP_CAROLIEiJ_P0052035	MGP_CAROLIEiJ_G0023603	Mus_caroli_strain_CAROLI_EIJ
MGP_PahariEiJ_P0063030	MGP_PahariEiJ_G0025054	Mus_pahari_strain_PAHARI_EIJ
ENSRNOP00000007197	ENSRNOG00000005359	Rattus_norvegicus
ENSMUGP00000027646	ENSMUGG00000022966	Meriones_unguiculatus
ENSMUGP00000027639	ENSMUGG00000022964	Meriones_unguiculatus
ENSNGAP00000020250	ENSNGAG00000019808	Nannospalax_galili
ENSJJAP00000018023	ENSJJAG00000019404	Jaculus_jaculus
ENSCPOP00000029346	ENSCPOG00000031306	Cavia_porcellus
ENSCAPP00000017201	ENSCAPG00000016918	Cavia_aperea
ENSCLAP00000004933	ENSCLAG00000003503	Chinchilla_lanigera
ENSODEP00000002150	ENSODEG00000001685	Octodon_degus
ENSHGLP00100009001	ENSHGLG00100006688	Heterocephalus_glaber_HetGla_1.0
ENSHGLP00000025851	ENSHGLG00000018400	Heterocephalus_glaber_HetGla_female_1.0
ENSFDAP00000019475	ENSFDAG00000009119	Fukomys_damarensis
ENSSDAP00000008102	ENSSDAG00000007357	Spermophilus_dauricus
ENSSTOP00000027884	ENSSTOG00000032568	Ictidomys_tridecemlineatus
ENSUPAP00010025483	ENSUPAG00010020137	Urocitellus_parryii
ENSMMMP00000026433	ENSMMMG00000023157	Marmota_marmota_marmota
ENSOCUP00000046251	ENSOCUG00000016839	Oryctolagus_cuniculus
ENSOPRP00000006054	ENSOPRG00000006614	Ochotona_princeps
ENSDNOP00000006235	ENSDNOG00000008053	Dasypus_novemcinctus
ENSCHOP00000005659	ENSCHOG00000006400	Choloepus_hoffmanni
ENSPCAP00000012610	ENSPCAG00000013527	Procavia_capensis
ENSETEP00000014943	ENSETEG00000018385	Echinops_telfairi
ENSLAFP00000004984	ENSLAFG00000005944	Loxodonta_africana
ENSOANP00000009949	ENSOANG00000006221	Ornithorhynchus_anatinus
ENSXETP00000051471	ENSXETG00000019636	Xenopus_tropicalis
ENSLACP00000001405	ENSLACG00000001260	Latimeria_chalumnae
ENSCMIP00000018127	ENSCMIG00000008563	Callorhinchus_milii
ENSPMAP00000003282	ENSPMAG00000003013	Petromyzon_marinus
ENSEBUP00000022700	ENSEBUG00000013983	Eptatretus_burgeri
ENSCINP00000008939	ENSCING00000004321	Ciona_intestinalis
ENSCSAVP00000001563	ENSCSAVG00000000890	Ciona_savignyi
