ENSGALP00000065379	ENSGALG00000012030	Gallus_gallus
ENSNBRP00000009326	ENSNBRG00000007269	Neolamprologus_brichardi
ENSCGRP00015012540	ENSCGRG00015009600	Cricetulus_griseus_CriGri-PICR
ENSACAP00000018769	ENSACAG00000027532	Anolis_carolinensis
ENSBSLP00000044676	ENSBSLG00000021331	Betta_splendens
ENSORLP00020013370	ENSORLG00020014307	Oryzias_latipes_ASM223471v1
ENSCCAP00000007061	ENSCCAG00000021246	Cebus_capucinus_imitator
ENSSTOP00000016234	ENSSTOG00000027161	Ictidomys_tridecemlineatus
ENSATEP00000000069	ENSATEG00000000029	Anabas_testudineus
ENSEEEP00000033557	ENSEEEG00000015962	Electrophorus_electricus
ENSOGAP00000022020	ENSOGAG00000028634	Otolemur_garnettii
ENSMPUP00000002509	ENSMPUG00000002538	Mustela_putorius_furo
ENSMALP00000017141	ENSMALG00000011987	Monopterus_albus
ENSMODP00000034373	ENSMODG00000009706	Monodelphis_domestica
ENSTTRP00000001990	ENSTTRG00000002122	Tursiops_truncatus
ENSDARP00000128352	ENSDARG00000075849	Danio_rerio
ENSANAP00000033898	ENSANAG00000034582	Aotus_nancymaae
ENSPPRP00000000796	ENSPPRG00000024581	Panthera_pardus
ENSCVAP00000022896	ENSCVAG00000005857	Cyprinodon_variegatus
ENSOPRP00000008856	ENSOPRG00000009672	Ochotona_princeps
ENSDORP00000010513	ENSDORG00000011190	Dipodomys_ordii
ENSMICP00000033210	ENSMICG00000032448	Microcebus_murinus
ENSIPUP00000019264	ENSIPUG00000013066	Ictalurus_punctatus
ENSTGEP00000033128	ENSTGEG00000026481	Theropithecus_gelada
ENSAOCP00000025332	ENSAOCG00000002335	Amphiprion_ocellaris
ENSPSMP00000021999	ENSPSMG00000015560	Prolemur_simus
ENSXMAP00000021059	ENSXMAG00000028710	Xiphophorus_maculatus
ENSORLP00015009411	ENSORLG00015010246	Oryzias_latipes_ASM223469v1
ENSMVIP00005000582	ENSMVIG00005000495	Manacus_vitellinus
ENSSPAP00000008140	ENSSPAG00000006196	Stegastes_partitus
ENSAMXP00005037624	ENSAMXG00005017875	Astyanax_mexicanus_Astyanax_mexicanus-1.0.2
ENSOARP00000018144	ENSOARG00000016893	Ovis_aries
ENSNLEP00000006349	ENSNLEG00000005252	Nomascus_leucogenys
ENSCCAP00000008648	ENSCCAG00000022064	Cebus_capucinus_imitator
ENSNVIP00000017722	ENSNVIG00000013877	Neovison_vison
ENSJJAP00000002089	ENSJJAG00000003240	Jaculus_jaculus
ENSTBEP00000008288	ENSTBEG00000009565	Tupaia_belangeri
ENSORLP00020004562	ENSORLG00020005399	Oryzias_latipes_ASM223471v1
MGP_SPRETEiJ_P0082759	MGP_SPRETEiJ_G0030790	Mus_spretus_strain_SPRET/EiJ
