FBpp0075609	FBgn0036334	Drosophila_melanogaster	FBtr0075875
FBpp0082377	FBgn0038200	Drosophila_melanogaster	FBtr0082917
Y22D7AL.10.2	WBGene00021248	Caenorhabditis_elegans_strain_N2	Y22D7AL.10.2
ENSPKIP00000013142	ENSPKIG00000000682	Paramormyrops_kingsleyae
ENSVVUP00000036105	ENSVVUG00000025937	Vulpes_vulpes
ENSCAFP00020005771	ENSCAFG00020004700	Canis_lupus_dingo
ENSUAMP00000010489	ENSUAMG00000008620	Ursus_americanus
ENSPPAP00000005916	ENSPPAG00000023895	Pan_paniscus
ENSANAP00000016199	ENSANAG00000025956	Aotus_nancymaae
ENSOCUP00000027678	ENSOCUG00000034017	Oryctolagus_cuniculus
ENSCAFP00000040057	ENSCAFG00000003956	Canis_lupus_familiaris
ENSCCAP00000030527	ENSCCAG00000033315	Cebus_capucinus_imitator
ENSXETP00000020177	ENSXETG00000003212	Xenopus_tropicalis
ENSLACP00000017458	ENSLACG00000015377	Latimeria_chalumnae
ENSCMIP00000029590	ENSCMIG00000012789	Callorhinchus_milii
ENSEBUP00000015491	ENSEBUG00000009763	Eptatretus_burgeri
ENSCINP00000029870	ENSCING00000020755	Ciona_intestinalis
ENSSLDP00000013011	ENSSLDG00000010336	Seriola_lalandi_dorsalis
YOR020C_mRNA	YOR020C	Saccharomyces_cerevisiae_strain_S288C
