ENSSFOP00015037173	ENSSFOG00015023656	Scleropages_formosus
ENSSDUP00000029680	ENSSDUG00000021403	Seriola_dumerili
ENSSLDP00000006768	ENSSLDG00000005388	Seriola_lalandi_dorsalis
ENSLCAP00010049391	ENSLCAG00010022964	Lates_calcarifer
ENSPMGP00000000364	ENSPMGG00000000364	Periophthalmus_magnuspinnatus
ENSHCOP00000007517	ENSHCOG00000009557	Hippocampus_comes
ENSGMOP00000005790	ENSGMOG00000005440	Gadus_morhua
ENSPNAP00000010789	ENSPNAG00000003414	Pygocentrus_nattereri
ENSAMXP00000040457	ENSAMXG00000034197	Astyanax_mexicanus_Astyanax_mexicanus-2.0
ENSIPUP00000032961	ENSIPUG00000022153	Ictalurus_punctatus
ENSDARP00000143131	ENSDARG00000105788	Danio_rerio
ENSCHAP00000061698	ENSCHAG00000027514	Clupea_harengus
ENSDCDP00000043600	ENSDCDG00000027878	Denticeps_clupeoides
ENSCHAP00000033438	ENSCHAG00000015939	Clupea_harengus
ENSEEEP00000036074	ENSEEEG00000017158	Electrophorus_electricus
ENSIPUP00000025561	ENSIPUG00000017305	Ictalurus_punctatus
ENSAMXP00005056140	ENSAMXG00005024944	Astyanax_mexicanus_Astyanax_mexicanus-1.0.2
ENSAMXP00000046138	ENSAMXG00000039165	Astyanax_mexicanus_Astyanax_mexicanus-2.0
ENSPNAP00000010233	ENSPNAG00000015804	Pygocentrus_nattereri
ENSDARP00000128919	ENSDARG00000029431	Danio_rerio
ENSHHUP00000040521	ENSHHUG00000025062	Hucho_hucho
ENSELUP00000023948	ENSELUG00000022765	Esox_lucius
ENSSFOP00015005834	ENSSFOG00015003782	Scleropages_formosus
ENSPKIP00000004565	ENSPKIG00000021622	Paramormyrops_kingsleyae
ENSLOCP00000001241	ENSLOCG00000001097	Lepisosteus_oculatus
ENSECRP00000001627	ENSECRG00000001145	Erpetoichthys_calabaricus
ENSCMIP00000018301	ENSCMIG00000008621	Callorhinchus_milii
ENSEBUP00000008589	ENSEBUG00000005560	Eptatretus_burgeri
