ENSEBUP00000015043	ENSEBUG00000009481	Eptatretus_burgeri	ENSEBUT00000015619
ENSPMAP00000003813	ENSPMAG00000003501	Petromyzon_marinus	ENSPMAT00000003829
ENSACAP00000014720	ENSACAG00000014950	Anolis_carolinensis	ENSACAT00000015021
ENSPVIP00000006686	ENSPVIG00000005523	Pogona_vitticeps	ENSPVIT00000008639
ENSNSUP00000027398	ENSNSUG00000019598	Notechis_scutatus
ENSOGAP00000005557	ENSOGAG00000006223	Otolemur_garnettii
ENSTSYP00000012974	ENSTSYG00000014128	Carlito_syrichta
ENSTGEP00000022114	ENSTGEG00000017869	Theropithecus_gelada
ENSCATP00000007511	ENSCATG00000022305	Cercocebus_atys
ENSMLEP00000039316	ENSMLEG00000043691	Mandrillus_leucophaeus
ENSMMUP00000045975	ENSMMUG00000009441	Macaca_mulatta
ENSCSAP00000012327	ENSCSAG00000016272	Chlorocebus_sabaeus
ENSMNEP00000020089	ENSMNEG00000033846	Macaca_nemestrina
ENSMFAP00000003620	ENSMFAG00000001529	Macaca_fascicularis
ENSPANP00000044207	ENSPANG00000003912	Papio_anubis
ENSRBIP00000012944	ENSRBIG00000030411	Rhinopithecus_bieti
ENSRROP00000011460	ENSRROG00000030064	Rhinopithecus_roxellana
ENSCANP00000003584	ENSCANG00000012498	Colobus_angolensis_palliatus
ENSMLEP00000024406	ENSMLEG00000036353	Mandrillus_leucophaeus
ENSCATP00000016099	ENSCATG00000031986	Cercocebus_atys
ENSPANP00000033818	ENSPANG00000030512	Papio_anubis
ENSRROP00000023144	ENSRROG00000035423	Rhinopithecus_roxellana
ENSRBIP00000008776	ENSRBIG00000028271	Rhinopithecus_bieti
ENSPTRP00000010412	ENSPTRG00000006143	Pan_troglodytes
ENSPPAP00000015733	ENSPPAG00000030993	Pan_paniscus
ENSGGOP00000007209	ENSGGOG00000007368	Gorilla_gorilla
ENSP00000414558	ENSG00000100439	Homo_sapiens
ENSNLEP00000027378	ENSNLEG00000035873	Nomascus_leucogenys
ENSPTEP00000019734	ENSPTEG00000021033	Piliocolobus_tephrosceles
ENSPTEP00000038336	ENSPTEG00000035663	Piliocolobus_tephrosceles
ENSMMUP00000075886	ENSMMUG00000059665	Macaca_mulatta
ENSMFAP00000025635	ENSMFAG00000044310	Macaca_fascicularis
ENSMNEP00000044597	ENSMNEG00000044874	Macaca_nemestrina
ENSPPYP00000006409	ENSPPYG00000005639	Pongo_abelii
ENSBIXP00000019570	ENSBIXG00000023156	Bos_indicus_x_Bos_taurus_UOA_Angus_1
ENSBIXP00005020979	ENSBIXG00005004108	Bos_indicus_x_Bos_taurus_UOA_Brahman_1
ENSSSCP00000050293	ENSSSCG00000002051	Sus_scrofa_strain_reference
ENSUPAP00010028085	ENSUPAG00010022193	Urocitellus_parryii
ENSSDAP00000003661	ENSSDAG00000003477	Spermophilus_dauricus
ENSCJAP00000016001	ENSCJAG00000008681	Callithrix_jacchus
ENSCCAP00000023242	ENSCCAG00000029397	Cebus_capucinus_imitator
ENSSBOP00000037845	ENSSBOG00000034998	Saimiri_boliviensis_boliviensis
ENSANAP00000012123	ENSANAG00000023988	Aotus_nancymaae
ENSCHOP00000010255	ENSCHOG00000011605	Choloepus_hoffmanni
ENSDNOP00000008973	ENSDNOG00000011575	Dasypus_novemcinctus
ENSPCAP00000002325	ENSPCAG00000002490	Procavia_capensis
ENSLAFP00000000556	ENSLAFG00000000661	Loxodonta_africana
ENSPCIP00000037730	ENSPCIG00000027781	Phascolarctos_cinereus
ENSPCIP00000035020	ENSPCIG00000025904	Phascolarctos_cinereus
ENSVURP00010026762	ENSVURG00010020492	Vombatus_ursinus
ENSMEUP00000013157	ENSMEUG00000014418	Notamacropus_eugenii
ENSSHAP00000012261	ENSSHAG00000010507	Sarcophilus_harrisii
ENSMODP00000006946	ENSMODG00000005609	Monodelphis_domestica
ENSOANP00000017013	ENSOANG00000010726	Ornithorhynchus_anatinus
ENSACAP00000002956	ENSACAG00000003019	Anolis_carolinensis
ENSPVIP00000004166	ENSPVIG00000003357	Pogona_vitticeps
ENSNSUP00000013604	ENSNSUG00000010124	Notechis_scutatus
ENSSMRP00000006174	ENSSMRG00000004979	Salvator_merianae
ENSSPUP00000007550	ENSSPUG00000005838	Sphenodon_punctatus
ENSGAGP00000007697	ENSGAGG00000006122	Gopherus_agassizii
ENSCABP00000010065	ENSCABG00000007536	Chelonoidis_abingdonii
ENSCPBP00000009548	ENSCPBG00000007385	Chrysemys_picta_bellii
ENSCABP00000010055	ENSCABG00000007518	Chelonoidis_abingdonii
ENSCPBP00000009540	ENSCPBG00000007380	Chrysemys_picta_bellii
ENSXETP00000004671	ENSXETG00000003687	Xenopus_tropicalis
ENSEBUP00000020008	ENSEBUG00000012419	Eptatretus_burgeri
ENSCINP00000019002	ENSCING00000009352	Ciona_intestinalis
ENSCSAVP00000002204	ENSCSAVG00000001294	Ciona_savignyi
ENSCSAVP00000014888	ENSCSAVG00000008716	Ciona_savignyi
FBpp0311746	FBgn0033226	Drosophila_melanogaster
