FBpp0083395	FBgn0027493	Drosophila_melanogaster
ENSFDAP00000016438	ENSFDAG00000004999	Fukomys_damarensis
ENSSTOP00000016353	ENSSTOG00000028911	Ictidomys_tridecemlineatus
ENSSDAP00000023602	ENSSDAG00000021476	Spermophilus_dauricus
ENSMMMP00000005643	ENSMMMG00000005086	Marmota_marmota_marmota
ENSUPAP00010023478	ENSUPAG00010018597	Urocitellus_parryii
ENSOPRP00000002312	ENSOPRG00000002498	Ochotona_princeps
ENSOCUP00000016088	ENSOCUG00000025341	Oryctolagus_cuniculus
ENSDORP00000008576	ENSDORG00000009132	Dipodomys_ordii
ENSUAMP00000010680	ENSUAMG00000008768	Ursus_americanus
ENSUMAP00000034477	ENSUMAG00000024813	Ursus_maritimus
ENSAMEP00000008386	ENSAMEG00000007927	Ailuropoda_melanoleuca
ENSNVIP00000009362	ENSNVIG00000007383	Neovison_vison
ENSMPUP00000002145	ENSMPUG00000002167	Mustela_putorius_furo
ENSCAFP00000027097	ENSCAFG00000018342	Canis_lupus_familiaris
ENSCAFP00020014150	ENSCAFG00020011450	Canis_lupus_dingo
ENSCAFP00020010179	ENSCAFG00020008266	Canis_lupus_dingo
ENSVVUP00000004046	ENSVVUG00000002814	Vulpes_vulpes
ENSPPRP00000018710	ENSPPRG00000010291	Panthera_pardus
ENSPTIP00000017158	ENSPTIG00000015676	Panthera_tigris_altaica
ENSFCAP00000044115	ENSFCAG00000042471	Felis_catus
ENSEASP00005005957	ENSEASG00005004384	Equus_asinus_asinus
ENSECAP00000054504	ENSECAG00000017366	Equus_caballus
ENSOARP00000008262	ENSOARG00000007702	Ovis_aries
ENSCHIP00000019145	ENSCHIG00000018279	Capra_hircus
ENSBIXP00000007558	ENSBIXG00000001367	Bos_indicus_x_Bos_taurus_UOA_Angus_1
ENSBIXP00005032238	ENSBIXG00005000295	Bos_indicus_x_Bos_taurus_UOA_Brahman_1
ENSBTAP00000041803	ENSBTAG00000017616	Bos_taurus
ENSBMUP00000035422	ENSBMUG00000026323	Bos_mutus
ENSBBBP00000013456	ENSBBBG00000021126	Bison_bison_bison
ENSTTRP00000013520	ENSTTRG00000014266	Tursiops_truncatus
ENSSSCP00000053324	ENSSSCG00000037334	Sus_scrofa_strain_reference
ENSPVAP00000014789	ENSPVAG00000015683	Pteropus_vampyrus
ENSLAFP00000011158	ENSLAFG00000013331	Loxodonta_africana
ENSPCAP00000013478	ENSPCAG00000014412	Procavia_capensis
ENSOANP00000009507	ENSOANG00000005973	Ornithorhynchus_anatinus
ENSXETP00000022487	ENSXETG00000005442	Xenopus_tropicalis
ENSLACP00000002379	ENSLACG00000002126	Latimeria_chalumnae
ENSPKIP00000017642	ENSPKIG00000003466	Paramormyrops_kingsleyae	ENSPKIT00000042159
ENSSFOP00015025386	ENSSFOG00015016315	Scleropages_formosus	ENSSFOT00015025668
ENSHHUP00000081279	ENSHHUG00000047160	Hucho_hucho
ENSHHUP00000082795	ENSHHUG00000047562	Hucho_hucho
ENSELUP00000003539	ENSELUG00000004760	Esox_lucius
ENSDCDP00000045790	ENSDCDG00000028802	Denticeps_clupeoides	ENSDCDT00000057151
ENSCHAP00000060292	ENSCHAG00000026932	Clupea_harengus	ENSCHAT00000064907
ENSIPUP00000028701	ENSIPUG00000019430	Ictalurus_punctatus	ENSIPUT00000029873
ENSEEEP00000046258	ENSEEEG00000021752	Electrophorus_electricus	ENSEEET00000046767
ENSAMXP00005000265	ENSAMXG00005000165	Astyanax_mexicanus_Astyanax_mexicanus-1.0.2
ENSAMXP00005000256	ENSAMXG00005000158	Astyanax_mexicanus_Astyanax_mexicanus-1.0.2
ENSAMXP00000048683	ENSAMXG00000012320	Astyanax_mexicanus_Astyanax_mexicanus-2.0
ENSPNAP00000014670	ENSPNAG00000020651	Pygocentrus_nattereri
ENSDARP00000136105	ENSDARG00000099517	Danio_rerio
ENSCSEP00000000187	ENSCSEG00000000155	Cynoglossus_semilaevis
ENSHCOP00000026977	ENSHCOG00000018404	Hippocampus_comes
ENSTNIP00000020600	ENSTNIG00000017457	Tetraodon_nigroviridis
ENSTRUP00000034839	ENSTRUG00000013633	Takifugu_rubripes
ENSAOCP00000007973	ENSAOCG00000011879	Amphiprion_ocellaris
ENSAPEP00000000833	ENSAPEG00000000642	Amphiprion_percula
ENSAPOP00000027438	ENSAPOG00000012465	Acanthochromis_polyacanthus
ENSSPAP00000026651	ENSSPAG00000020105	Stegastes_partitus
ENSPRNP00000044151	ENSPRNG00000021446	Parambassis_ranga
ENSACLP00000004638	ENSACLG00000003111	Astatotilapia_calliptera
ENSMZEP00005036208	ENSMZEG00005027014	Maylandia_zebra
ENSPNYP00000000945	ENSPNYG00000000792	Pundamilia_nyererei
ENSHBUP00000030900	ENSHBUG00000016206	Haplochromis_burtoni
ENSNBRP00000001700	ENSNBRG00000001391	Neolamprologus_brichardi
ENSONIP00000015295	ENSONIG00000012146	Oreochromis_niloticus
ENSACIP00000018637	ENSACIG00000014259	Amphilophus_citrinellus
ENSGWIP00000042434	ENSGWIG00000020987	Gouania_willdenowi
ENSLCAP00010028586	ENSLCAG00010013343	Lates_calcarifer
ENSSMAP00000010711	ENSSMAG00000006605	Scophthalmus_maximus
ENSSDUP00000013727	ENSSDUG00000009982	Seriola_dumerili
ENSSLDP00000005323	ENSSLDG00000004220	Seriola_lalandi_dorsalis
ENSMAMP00000011399	ENSMAMG00000007727	Mastacembelus_armatus
ENSMALP00000009366	ENSMALG00000006461	Monopterus_albus
ENSATEP00000006308	ENSATEG00000004462	Anabas_testudineus
ENSLBEP00000034806	ENSLBEG00000026151	Labrus_bergylta
ENSLBEP00000006453	ENSLBEG00000004948	Labrus_bergylta
ENSLCRP00005050284	ENSLCRG00005018948	Larimichthys_crocea
ENSCGOP00000048827	ENSCGOG00000021667	Cottoperca_gobio
ENSGACP00000008317	ENSGACG00000006205	Gasterosteus_aculeatus
ENSXMAP00000006767	ENSXMAG00000006713	Xiphophorus_maculatus
ENSXCOP00000014753	ENSXCOG00000011159	Xiphophorus_couchianus
ENSGAFP00000025973	ENSGAFG00000017522	Gambusia_affinis
ENSPFOP00000026902	ENSPFOG00000023119	Poecilia_formosa
ENSPMEP00000004242	ENSPMEG00000005532	Poecilia_mexicana
ENSPLAP00000006375	ENSPLAG00000008518	Poecilia_latipinna
ENSPREP00000031639	ENSPREG00000020962	Poecilia_reticulata
ENSFHEP00000026062	ENSFHEG00000000211	Fundulus_heteroclitus
ENSCVAP00000011199	ENSCVAG00000013473	Cyprinodon_variegatus
ENSKMAP00000020925	ENSKMAG00000015564	Kryptolebias_marmoratus
ENSORLP00015017402	ENSORLG00015000505	Oryzias_latipes_ASM223469v1
ENSORLP00020002955	ENSORLG00020003736	Oryzias_latipes_ASM223471v1
ENSORLP00000021266	ENSORLG00000016999	Oryzias_latipes_ASM223467v1
ENSOMEP00000016806	ENSOMEG00000018465	Oryzias_melastigma
ENSMMOP00000002538	ENSMMOG00000002063	Mola_mola
ENSPMGP00000013859	ENSPMGG00000011389	Periophthalmus_magnuspinnatus
ENSHCOP00000026965	ENSHCOG00000018392	Hippocampus_comes
ENSGMOP00000012226	ENSGMOG00000011429	Gadus_morhua
ENSHHUP00000064790	ENSHHUG00000037948	Hucho_hucho
ENSHHUP00000071390	ENSHHUG00000041285	Hucho_hucho
ENSLOCP00000015680	ENSLOCG00000012740	Lepisosteus_oculatus
ENSCJAP00000078326	ENSCJAG00000064274	Callithrix_jacchus
ENSCMIP00000031453	ENSCMIG00000013378	Callorhinchus_milii
ENSCSAVP00000004217	ENSCSAVG00000002485	Ciona_savignyi
ENSCINP00000018101	ENSCING00000008895	Ciona_intestinalis
ENSHCOP00000007922	ENSHCOG00000010042	Hippocampus_comes
ENSPTEP00000003262	ENSPTEG00000003885	Piliocolobus_tephrosceles
YNL220W_mRNA	YNL220W	Saccharomyces_cerevisiae_strain_S288C
