ENSGALP00000054549	ENSGALG00000014463	Gallus_gallus
ENSCHAP00000032253	ENSCHAG00000007210	Clupea_harengus
ENSSBOP00000036505	ENSSBOG00000034360	Saimiri_boliviensis_boliviensis
ENSACIP00000009187	ENSACIG00000007155	Amphilophus_citrinellus
ENSLBEP00000024644	ENSLBEG00000018800	Labrus_bergylta
ENSMZEP00005027926	ENSMZEG00005020827	Maylandia_zebra
ENSOANP00000014942	ENSOANG00000009397	Ornithorhynchus_anatinus
ENSXCOP00000013529	ENSXCOG00000010252	Xiphophorus_couchianus
MGP_PahariEiJ_P0020554	MGP_PahariEiJ_G0014018	Mus_pahari_strain_PAHARI_EIJ
ENSTBEP00000008567	ENSTBEG00000009861	Tupaia_belangeri
ENSPVIP00000027888	ENSPVIG00000020709	Pogona_vitticeps
ENSGMOP00000010284	ENSGMOG00000009617	Gadus_morhua
ENSMAMP00000023719	ENSMAMG00000015900	Mastacembelus_armatus
ENSSDAP00000017972	ENSSDAG00000016335	Spermophilus_dauricus
