ENSPMAP00000003503	ENSPMAG00000003202	Petromyzon_marinus
ENSSCAP00000008955	ENSSCAG00000006824	Serinus_canaria
ENSFALP00000010721	ENSFALG00000010280	Ficedula_albicollis
ENSPMJP00000005387	ENSPMJG00000004675	Parus_major
ENSCCEP00000010361	ENSCCEG00000010330	Cyanistes_caeruleus
ENSMVIP00005009458	ENSMVIG00005006978	Manacus_vitellinus
ENSMVIP00005009465	ENSMVIG00005006982	Manacus_vitellinus
ENSLCOP00000012544	ENSLCOG00000009076	Lepidothrix_coronata
ENSJHYP00000014706	ENSJHYG00000011372	Junco_hyemalis
ENSABRP00000005375	ENSABRG00000005020	Anser_brachyrhynchus
ENSAPLP00000031168	ENSAPLG00000025094	Anas_platyrhynchos_platyrhynchos
ENSGALP00000042672	ENSGALG00000029006	Gallus_gallus
ENSMGAP00000006870	ENSMGAG00000006809	Meleagris_gallopavo
ENSCJPP00005007177	ENSCJPG00005006609	Coturnix_japonica
ENSNMEP00000005913	ENSNMEG00000006043	Numida_meleagris
ENSCPRP00005020222	ENSCPRG00005014079	Crocodylus_porosus
ENSGAGP00000033020	ENSGAGG00000023585	Gopherus_agassizii
ENSCABP00000000190	ENSCABG00000000164	Chelonoidis_abingdonii
ENSCPBP00000001347	ENSCPBG00000001104	Chrysemys_picta_bellii
ENSPSIP00000004907	ENSPSIG00000004585	Pelodiscus_sinensis
ENSPVIP00000021837	ENSPVIG00000016548	Pogona_vitticeps
ENSACAP00000014402	ENSACAG00000014651	Anolis_carolinensis
ENSNSUP00000027707	ENSNSUG00000019791	Notechis_scutatus
ENSSMRP00000020913	ENSSMRG00000016283	Salvator_merianae
ENSSPUP00000024110	ENSSPUG00000018465	Sphenodon_punctatus
ENSCPGP00000017139	ENSCPGG00000012031	Calidris_pygmaea
ENSMUNP00000001563	ENSMUNG00000001338	Melopsittacus_undulatus
ENSABRP00000014470	ENSABRG00000012775	Anser_brachyrhynchus
ENSAHAP00000001188	ENSAHAG00000001025	Apteryx_haastii
ENSARWP00000020479	ENSARWG00000014023	Apteryx_rowi
ENSCPUP00000017966	ENSCPUG00000012391	Calidris_pugnax
ENSNPEP00000007991	ENSNPEG00000006004	Nothoprocta_perdicaria
ENSCJPP00005001609	ENSCJPG00005001654	Coturnix_japonica
ENSXETP00000046678	ENSXETG00000019665	Xenopus_tropicalis
ENSLACP00000003678	ENSLACG00000003274	Latimeria_chalumnae
ENSCHAP00000045383	ENSCHAG00000021102	Clupea_harengus
ENSDCDP00000059504	ENSDCDG00000034350	Denticeps_clupeoides
ENSELUP00000030036	ENSELUG00000007126	Esox_lucius
ENSPKIP00000039924	ENSPKIG00000017097	Paramormyrops_kingsleyae
ENSIPUP00000022525	ENSIPUG00000015265	Ictalurus_punctatus
ENSEEEP00000043063	ENSEEEG00000020327	Electrophorus_electricus
ENSAMXP00000033163	ENSAMXG00000041686	Astyanax_mexicanus_Astyanax_mexicanus-2.0
ENSAMXP00005016512	ENSAMXG00005008578	Astyanax_mexicanus_Astyanax_mexicanus-1.0.2
ENSPNAP00000017889	ENSPNAG00000024201	Pygocentrus_nattereri
ENSDCDP00000046514	ENSDCDG00000029118	Denticeps_clupeoides
ENSDARP00000129712	ENSDARG00000077356	Danio_rerio
ENSBSLP00000032512	ENSBSLG00000015917	Betta_splendens
ENSPMGP00000008905	ENSPMGG00000007363	Periophthalmus_magnuspinnatus
ENSORLP00020018230	ENSORLG00020019190	Oryzias_latipes_ASM223471v1
ENSORLP00000016550	ENSORLG00000013204	Oryzias_latipes_ASM223467v1
ENSOMEP00000010173	ENSOMEG00000011444	Oryzias_melastigma
ENSHCOP00000021628	ENSHCOG00000008615	Hippocampus_comes
ENSLBEP00000001328	ENSLBEG00000001057	Labrus_bergylta
ENSAPEP00000025822	ENSAPEG00000018374	Amphiprion_percula
ENSAOCP00000023895	ENSAOCG00000010285	Amphiprion_ocellaris
ENSAPOP00000022768	ENSAPOG00000004153	Acanthochromis_polyacanthus
ENSSPAP00000017350	ENSSPAG00000013087	Stegastes_partitus
ENSGWIP00000004944	ENSGWIG00000002619	Gouania_willdenowi
ENSTRUP00000042689	ENSTRUG00000016687	Takifugu_rubripes
ENSTNIP00000021666	ENSTNIG00000018492	Tetraodon_nigroviridis
ENSGACP00000024908	ENSGACG00000018836	Gasterosteus_aculeatus
ENSSLDP00000014893	ENSSLDG00000011891	Seriola_lalandi_dorsalis
ENSSDUP00000009132	ENSSDUG00000006700	Seriola_dumerili
ENSCSEP00000016004	ENSCSEG00000010298	Cynoglossus_semilaevis
ENSXMAP00000009464	ENSXMAG00000009433	Xiphophorus_maculatus
ENSXCOP00000019862	ENSXCOG00000014911	Xiphophorus_couchianus
ENSGAFP00000025723	ENSGAFG00000017363	Gambusia_affinis
ENSPFOP00000015938	ENSPFOG00000015872	Poecilia_formosa
ENSPMEP00000004082	ENSPMEG00000005262	Poecilia_mexicana
ENSPLAP00000006119	ENSPLAG00000008176	Poecilia_latipinna
ENSPREP00000017205	ENSPREG00000011622	Poecilia_reticulata
ENSFHEP00000026035	ENSFHEG00000008601	Fundulus_heteroclitus
ENSCVAP00000000183	ENSCVAG00000001069	Cyprinodon_variegatus
ENSKMAP00000017160	ENSKMAG00000012790	Kryptolebias_marmoratus
ENSPNYP00000011429	ENSPNYG00000008681	Pundamilia_nyererei
ENSMZEP00005014272	ENSMZEG00005010751	Maylandia_zebra
ENSHBUP00000018935	ENSHBUG00000021046	Haplochromis_burtoni
ENSACLP00000000879	ENSACLG00000000645	Astatotilapia_calliptera
ENSNBRP00000002184	ENSNBRG00000001751	Neolamprologus_brichardi
ENSONIP00000021266	ENSONIG00000016872	Oreochromis_niloticus
ENSACIP00000021430	ENSACIG00000016637	Amphilophus_citrinellus
ENSMALP00000023746	ENSMALG00000016563	Monopterus_albus
ENSATEP00000018602	ENSATEG00000012944	Anabas_testudineus
ENSLCRP00005061459	ENSLCRG00005022663	Larimichthys_crocea
ENSCGOP00000016281	ENSCGOG00000007826	Cottoperca_gobio
ENSMMOP00000002930	ENSMMOG00000002355	Mola_mola
ENSPRNP00000011939	ENSPRNG00000006684	Parambassis_ranga
ENSLCAP00010020174	ENSLCAG00010009540	Lates_calcarifer
ENSSMAP00000000116	ENSSMAG00000000078	Scophthalmus_maximus
ENSMAMP00000013716	ENSMAMG00000009297	Mastacembelus_armatus
ENSGMOP00000012549	ENSGMOG00000011737	Gadus_morhua
ENSHHUP00000084253	ENSHHUG00000048855	Hucho_hucho
ENSHHUP00000002787	ENSHHUG00000001774	Hucho_hucho
ENSSFOP00015009504	ENSSFOG00015006179	Scleropages_formosus
ENSPKIP00000038347	ENSPKIG00000016157	Paramormyrops_kingsleyae
ENSLOCP00000019498	ENSLOCG00000015838	Lepisosteus_oculatus
ENSECRP00000004879	ENSECRG00000003308	Erpetoichthys_calabaricus
ENSCMIP00000035394	ENSCMIG00000014976	Callorhinchus_milii
ENSGALP00000070006	ENSGALG00000048467	Gallus_gallus
ENSCJPP00005001575	ENSCJPG00005001586	Coturnix_japonica
ENSAOWP00000014692	ENSAOWG00000010031	Apteryx_owenii
ENSLACP00000004791	ENSLACG00000004259	Latimeria_chalumnae
ENSACAP00000012707	ENSACAG00000012914	Anolis_carolinensis
ENSPVIP00000024296	ENSPVIG00000018303	Pogona_vitticeps
ENSNSUP00000020430	ENSNSUG00000014888	Notechis_scutatus
ENSSMRP00000020062	ENSSMRG00000015644	Salvator_merianae
ENSSPUP00000020309	ENSSPUG00000015588	Sphenodon_punctatus
ENSCABP00000021954	ENSCABG00000016175	Chelonoidis_abingdonii
ENSCPBP00000010796	ENSCPBG00000008268	Chrysemys_picta_bellii
ENSLAFP00000002911	ENSLAFG00000003496	Loxodonta_africana
ENSPCAP00000014870	ENSPCAG00000015919	Procavia_capensis
ENSCLAP00000005809	ENSCLAG00000004119	Chinchilla_lanigera
ENSODEP00000002324	ENSODEG00000001808	Octodon_degus
ENSCPOP00000027644	ENSCPOG00000006941	Cavia_porcellus
ENSHGLP00000005229	ENSHGLG00000003826	Heterocephalus_glaber_HetGla_female_1.0
ENSHGLP00100010878	ENSHGLG00100008075	Heterocephalus_glaber_HetGla_1.0
ENSFDAP00000007974	ENSFDAG00000016355	Fukomys_damarensis
ENSDORP00000017421	ENSDORG00000000864	Dipodomys_ordii
MGP_SPRETEiJ_P0094566	MGP_SPRETEiJ_G0034036	Mus_spretus_strain_SPRET/EiJ
ENSMUSP00000069429	ENSMUSG00000031144	Mus_musculus_strain_reference_(CL57BL6)
MGP_CAROLIEiJ_P0090820	MGP_CAROLIEiJ_G0032888	Mus_caroli_strain_CAROLI_EIJ
ENSMSIP00000005308	ENSMSIG00000004807	Mus_spicilegus
MGP_PahariEiJ_P0088459	MGP_PahariEiJ_G0031436	Mus_pahari_strain_PAHARI_EIJ
ENSRNOP00000075360	ENSRNOG00000059720	Rattus_norvegicus
ENSMUGP00000009769	ENSMUGG00000008707	Meriones_unguiculatus
ENSCGRP00000007772	ENSCGRG00000005665	Cricetulus_griseus_CriGri_1.0
ENSCGRP00001016200	ENSCGRG00001016610	Cricetulus_griseus_CHOK1GS_HDv1
ENSCGRP00015010560	ENSCGRG00015008154	Cricetulus_griseus_CriGri-PICR
ENSMAUP00000017315	ENSMAUG00000016225	Mesocricetus_auratus
ENSMOCP00000001971	ENSMOCG00000001534	Microtus_ochrogaster
ENSPEMP00000005293	ENSPEMG00000007762	Peromyscus_maniculatus_bairdii
ENSJJAP00000002112	ENSJJAG00000003428	Jaculus_jaculus
ENSNGAP00000022123	ENSNGAG00000021111	Nannospalax_galili
ENSCCNP00000005610	ENSCCNG00000005951	Castor_canadensis
ENSUPAP00010004743	ENSUPAG00010003851	Urocitellus_parryii
ENSSTOP00000003904	ENSSTOG00000004361	Ictidomys_tridecemlineatus
ENSSDAP00000008773	ENSSDAG00000007998	Spermophilus_dauricus
ENSMMMP00000012880	ENSMMMG00000011496	Marmota_marmota_marmota
ENSTBEP00000005454	ENSTBEG00000006354	Tupaia_belangeri
ENSPPAP00000020084	ENSPPAG00000033248	Pan_paniscus
ENSPTRP00000037577	ENSPTRG00000021887	Pan_troglodytes
ENSP00000263233	ENSG00000102003	Homo_sapiens
ENSGGOP00000001263	ENSGGOG00000001279	Gorilla_gorilla
ENSPPYP00000022767	ENSPPYG00000020338	Pongo_abelii
ENSNLEP00000009790	ENSNLEG00000008024	Nomascus_leucogenys
ENSRBIP00000039277	ENSRBIG00000043090	Rhinopithecus_bieti
ENSRROP00000020426	ENSRROG00000034159	Rhinopithecus_roxellana
ENSCANP00000003088	ENSCANG00000011271	Colobus_angolensis_palliatus
ENSPANP00000000990	ENSPANG00000005848	Papio_anubis
ENSCSAP00000009053	ENSCSAG00000012877	Chlorocebus_sabaeus
ENSMMUP00000066003	ENSMMUG00000023025	Macaca_mulatta
ENSMNEP00000018853	ENSMNEG00000033319	Macaca_nemestrina
ENSMFAP00000036836	ENSMFAG00000037682	Macaca_fascicularis
ENSCATP00000025976	ENSCATG00000036435	Cercocebus_atys
ENSTGEP00000002381	ENSTGEG00000002084	Theropithecus_gelada
ENSMLEP00000034700	ENSMLEG00000041502	Mandrillus_leucophaeus
ENSCCAP00000033014	ENSCCAG00000034543	Cebus_capucinus_imitator
ENSSBOP00000005753	ENSSBOG00000019771	Saimiri_boliviensis_boliviensis
ENSANAP00000034758	ENSANAG00000034953	Aotus_nancymaae
ENSTSYP00000002595	ENSTSYG00000002833	Carlito_syrichta
ENSPCOP00000007776	ENSPCOG00000015142	Propithecus_coquereli
ENSMICP00000005793	ENSMICG00000006351	Microcebus_murinus
ENSPSMP00000018320	ENSPSMG00000013003	Prolemur_simus
ENSOGAP00000003193	ENSOGAG00000003584	Otolemur_garnettii
ENSEEUP00000008572	ENSEEUG00000009413	Erinaceus_europaeus
ENSUAMP00000029079	ENSUAMG00000022420	Ursus_americanus
ENSUMAP00000009351	ENSUMAG00000007062	Ursus_maritimus
ENSAMEP00000012912	ENSAMEG00000012266	Ailuropoda_melanoleuca
ENSNVIP00000009732	ENSNVIG00000007686	Neovison_vison
ENSMPUP00000013725	ENSMPUG00000013828	Mustela_putorius_furo
ENSCAFP00020025721	ENSCAFG00020020237	Canis_lupus_dingo
ENSCAFP00000023239	ENSCAFG00000015805	Canis_lupus_familiaris
ENSVVUP00000024345	ENSVVUG00000017832	Vulpes_vulpes
ENSPPRP00000023785	ENSPPRG00000014036	Panthera_pardus
ENSPTIP00000018160	ENSPTIG00000016366	Panthera_tigris_altaica
ENSFCAP00000003523	ENSFCAG00000003821	Felis_catus
ENSSARP00000002300	ENSSARG00000002539	Sorex_araneus
ENSBIXP00000001284	ENSBIXG00000028714	Bos_indicus_x_Bos_taurus_UOA_Angus_1
ENSBIXP00005030575	ENSBIXG00005010626	Bos_indicus_x_Bos_taurus_UOA_Brahman_1
ENSBTAP00000021428	ENSBTAG00000016096	Bos_taurus
ENSBMUP00000005560	ENSBMUG00000004369	Bos_mutus
ENSCHIP00000000611	ENSCHIG00000000433	Capra_hircus
ENSSSCP00000013081	ENSSSCG00000012292	Sus_scrofa_strain_reference
ENSTTRP00000016087	ENSTTRG00000016970	Tursiops_truncatus
ENSPVAP00000011099	ENSPVAG00000011773	Pteropus_vampyrus
ENSMLUP00000005194	ENSMLUG00000005688	Myotis_lucifugus
ENSECAP00000012847	ENSECAG00000015208	Equus_caballus
ENSOARP00000011526	ENSOARG00000010747	Ovis_aries
ENSBBBP00000026519	ENSBBBG00000022377	Bison_bison_bison
ENSVPAP00000001061	ENSVPAG00000001152	Vicugna_pacos
ENSEASP00005029136	ENSEASG00005019839	Equus_asinus_asinus
ENSPTEP00000013802	ENSPTEG00000015428	Piliocolobus_tephrosceles
ENSDNOP00000018768	ENSDNOG00000032408	Dasypus_novemcinctus
ENSVURP00010013991	ENSVURG00010010730	Vombatus_ursinus
ENSMEUP00000004918	ENSMEUG00000005382	Notamacropus_eugenii
ENSPCIP00000046497	ENSPCIG00000027881	Phascolarctos_cinereus
ENSMODP00000012392	ENSMODG00000009899	Monodelphis_domestica
ENSHHUP00000007737	ENSHHUG00000004740	Hucho_hucho
ENSHHUP00000030201	ENSHHUG00000019235	Hucho_hucho
ENSELUP00000019148	ENSELUG00000018525	Esox_lucius
ENSELUP00000038621	ENSELUG00000018534	Esox_lucius
ENSGACP00000001485	ENSGACG00000001145	Gasterosteus_aculeatus
ENSLBEP00000012080	ENSLBEG00000009224	Labrus_bergylta
ENSGWIP00000026189	ENSGWIG00000013744	Gouania_willdenowi
ENSGWIP00000035129	ENSGWIG00000018192	Gouania_willdenowi
ENSCSEP00000027520	ENSCSEG00000017580	Cynoglossus_semilaevis
ENSXCOP00000022153	ENSXCOG00000016544	Xiphophorus_couchianus
ENSXMAP00000001553	ENSXMAG00000001545	Xiphophorus_maculatus
ENSGAFP00000029247	ENSGAFG00000019740	Gambusia_affinis
ENSPFOP00000001934	ENSPFOG00000001968	Poecilia_formosa
ENSPMEP00000030135	ENSPMEG00000016543	Poecilia_mexicana
ENSPLAP00000000952	ENSPLAG00000001894	Poecilia_latipinna
ENSPREP00000018202	ENSPREG00000012259	Poecilia_reticulata
ENSFHEP00000015926	ENSFHEG00000017586	Fundulus_heteroclitus
ENSCVAP00000020626	ENSCVAG00000002124	Cyprinodon_variegatus
ENSORLP00020020511	ENSORLG00020021515	Oryzias_latipes_ASM223471v1
ENSORLP00015012448	ENSORLG00015013303	Oryzias_latipes_ASM223469v1
ENSORLP00000037870	ENSORLG00000025491	Oryzias_latipes_ASM223467v1
ENSOMEP00000010566	ENSOMEG00000011916	Oryzias_melastigma
ENSAOCP00000011132	ENSAOCG00000015394	Amphiprion_ocellaris
ENSAPEP00000034047	ENSAPEG00000024182	Amphiprion_percula
ENSAPOP00000030116	ENSAPOG00000016462	Acanthochromis_polyacanthus
ENSSPAP00000007557	ENSSPAG00000005782	Stegastes_partitus
ENSMMOP00000012947	ENSMMOG00000009947	Mola_mola
ENSTRUP00000009547	ENSTRUG00000004025	Takifugu_rubripes
ENSSMAP00000023077	ENSSMAG00000014062	Scophthalmus_maximus
ENSBSLP00000027333	ENSBSLG00000013678	Betta_splendens
ENSCGOP00000045421	ENSCGOG00000020366	Cottoperca_gobio
ENSPRNP00000034327	ENSPRNG00000017260	Parambassis_ranga
ENSSDUP00000027773	ENSSDUG00000020071	Seriola_dumerili
ENSSLDP00000008648	ENSSLDG00000006865	Seriola_lalandi_dorsalis
ENSLCAP00010037837	ENSLCAG00010017728	Lates_calcarifer
ENSACIP00000005091	ENSACIG00000004022	Amphilophus_citrinellus
ENSACIP00000005262	ENSACIG00000004050	Amphilophus_citrinellus
ENSMZEP00005035851	ENSMZEG00005026770	Maylandia_zebra
ENSPNYP00000027751	ENSPNYG00000020841	Pundamilia_nyererei
ENSHBUP00000017966	ENSHBUG00000020041	Haplochromis_burtoni
ENSACLP00000019498	ENSACLG00000013253	Astatotilapia_calliptera
ENSNBRP00000011680	ENSNBRG00000008996	Neolamprologus_brichardi
ENSONIP00000001088	ENSONIG00000000858	Oreochromis_niloticus
ENSMZEP00005035850	ENSMZEG00005026769	Maylandia_zebra
ENSACLP00000019738	ENSACLG00000013420	Astatotilapia_calliptera
ENSPNYP00000027635	ENSPNYG00000020759	Pundamilia_nyererei
ENSHBUP00000017986	ENSHBUG00000020057	Haplochromis_burtoni
ENSNBRP00000011520	ENSNBRG00000008978	Neolamprologus_brichardi
ENSONIP00000001085	ENSONIG00000000856	Oreochromis_niloticus
ENSMAMP00000017845	ENSMAMG00000012046	Mastacembelus_armatus
ENSMALP00000006369	ENSMALG00000004546	Monopterus_albus
ENSATEP00000028669	ENSATEG00000019777	Anabas_testudineus
ENSLCRP00005056925	ENSLCRG00005021160	Larimichthys_crocea
ENSHCOP00000003206	ENSHCOG00000004501	Hippocampus_comes
ENSPMGP00000021671	ENSPMGG00000017542	Periophthalmus_magnuspinnatus
ENSGMOP00000020229	ENSGMOG00000018842	Gadus_morhua
ENSDCDP00000012720	ENSDCDG00000007864	Denticeps_clupeoides	ENSDCDT00000015434
ENSCHAP00000038974	ENSCHAG00000018272	Clupea_harengus	ENSCHAT00000042199
ENSAMXP00000027497	ENSAMXG00000037987	Astyanax_mexicanus_Astyanax_mexicanus-2.0	ENSAMXT00000041153
ENSAMXP00005051346	ENSAMXG00005023200	Astyanax_mexicanus_Astyanax_mexicanus-1.0.2
ENSPNAP00000006232	ENSPNAG00000012269	Pygocentrus_nattereri
ENSIPUP00000000540	ENSIPUG00000000410	Ictalurus_punctatus
ENSEEEP00000034284	ENSEEEG00000016328	Electrophorus_electricus
ENSDARP00000145061	ENSDARG00000110528	Danio_rerio
ENSSFOP00015001614	ENSSFOG00015001132	Scleropages_formosus
ENSPKIP00000028400	ENSPKIG00000010067	Paramormyrops_kingsleyae
ENSSFOP00015014985	ENSSFOG00015009670	Scleropages_formosus
ENSPKIP00000025912	ENSPKIG00000008577	Paramormyrops_kingsleyae
ENSDCDP00000062430	ENSDCDG00000035365	Denticeps_clupeoides
ENSCHAP00000043572	ENSCHAG00000020268	Clupea_harengus
ENSAMXP00005035654	ENSAMXG00005017068	Astyanax_mexicanus_Astyanax_mexicanus-1.0.2
ENSAMXP00000030247	ENSAMXG00000036002	Astyanax_mexicanus_Astyanax_mexicanus-2.0
ENSPNAP00000010460	ENSPNAG00000016029	Pygocentrus_nattereri
ENSIPUP00000012482	ENSIPUG00000008493	Ictalurus_punctatus
ENSEEEP00000004583	ENSEEEG00000002385	Electrophorus_electricus
ENSDARP00000082673	ENSDARG00000002230	Danio_rerio
ENSTNIP00000015467	ENSTNIG00000012498	Tetraodon_nigroviridis
ENSTRUP00000004297	ENSTRUG00000001866	Takifugu_rubripes
ENSMMOP00000022917	ENSMMOG00000017427	Mola_mola
ENSXMAP00000007516	ENSXMAG00000007489	Xiphophorus_maculatus
ENSXCOP00000012002	ENSXCOG00000009087	Xiphophorus_couchianus
ENSPFOP00000004032	ENSPFOG00000004077	Poecilia_formosa
ENSPLAP00000019863	ENSPLAG00000002327	Poecilia_latipinna
ENSPMEP00000001729	ENSPMEG00000002680	Poecilia_mexicana
ENSPREP00000003562	ENSPREG00000002575	Poecilia_reticulata
ENSGAFP00000001927	ENSGAFG00000001324	Gambusia_affinis
ENSFHEP00000020661	ENSFHEG00000022742	Fundulus_heteroclitus
ENSORLP00020028889	ENSORLG00020012632	Oryzias_latipes_ASM223471v1
ENSORLP00000018242	ENSORLG00000014553	Oryzias_latipes_ASM223467v1
ENSORLP00015005849	ENSORLG00015006656	Oryzias_latipes_ASM223469v1
ENSOMEP00000002237	ENSOMEG00000003164	Oryzias_melastigma
ENSPRNP00000053497	ENSPRNG00000025202	Parambassis_ranga
ENSGWIP00000022881	ENSGWIG00000012252	Gouania_willdenowi
ENSKMAP00000008089	ENSKMAG00000006065	Kryptolebias_marmoratus
ENSATEP00000034594	ENSATEG00000023768	Anabas_testudineus
ENSBSLP00000044894	ENSBSLG00000021453	Betta_splendens
ENSAOCP00000017844	ENSAOCG00000022980	Amphiprion_ocellaris
ENSAPEP00000030344	ENSAPEG00000021567	Amphiprion_percula
ENSAPOP00000023115	ENSAPOG00000004710	Acanthochromis_polyacanthus
ENSSPAP00000020421	ENSSPAG00000015420	Stegastes_partitus
ENSMZEP00005035276	ENSMZEG00005026366	Maylandia_zebra
ENSPNYP00000018957	ENSPNYG00000014327	Pundamilia_nyererei
ENSHBUP00000009354	ENSHBUG00000010903	Haplochromis_burtoni
ENSNBRP00000011215	ENSNBRG00000008715	Neolamprologus_brichardi
ENSONIP00000021194	ENSONIG00000016821	Oreochromis_niloticus
ENSACIP00000014130	ENSACIG00000010991	Amphilophus_citrinellus
ENSSDUP00000032217	ENSSDUG00000023154	Seriola_dumerili
ENSSLDP00000032282	ENSSLDG00000024795	Seriola_lalandi_dorsalis
ENSLCAP00010031124	ENSLCAG00010014624	Lates_calcarifer
ENSMAMP00000036141	ENSMAMG00000024241	Mastacembelus_armatus
ENSMALP00000021910	ENSMALG00000015312	Monopterus_albus
ENSGACP00000015998	ENSGACG00000012091	Gasterosteus_aculeatus
ENSCGOP00000026588	ENSCGOG00000012541	Cottoperca_gobio
ENSLBEP00000017427	ENSLBEG00000013425	Labrus_bergylta
ENSLCRP00005059538	ENSLCRG00005022048	Larimichthys_crocea
ENSCSEP00000032066	ENSCSEG00000020583	Cynoglossus_semilaevis
ENSCSEP00000012090	ENSCSEG00000007797	Cynoglossus_semilaevis
ENSPMGP00000019402	ENSPMGG00000015755	Periophthalmus_magnuspinnatus
ENSHCOP00000021889	ENSHCOG00000009118	Hippocampus_comes
ENSGMOP00000021137	ENSGMOG00000019650	Gadus_morhua
ENSHHUP00000051248	ENSHHUG00000030858	Hucho_hucho
ENSHHUP00000012665	ENSHHUG00000007749	Hucho_hucho
ENSELUP00000041496	ENSELUG00000022364	Esox_lucius
ENSLOCP00000018183	ENSLOCG00000014767	Lepisosteus_oculatus
ENSECRP00000014494	ENSECRG00000009677	Erpetoichthys_calabaricus
ENSXETP00000027783	ENSXETG00000008861	Xenopus_tropicalis
ENSPKIP00000009940	ENSPKIG00000024844	Paramormyrops_kingsleyae
ENSSFOP00015032713	ENSSFOG00015020917	Scleropages_formosus
ENSCHAP00000007955	ENSCHAG00000004740	Clupea_harengus
ENSDCDP00000025840	ENSDCDG00000018820	Denticeps_clupeoides
ENSAMXP00005050168	ENSAMXG00005022786	Astyanax_mexicanus_Astyanax_mexicanus-1.0.2
ENSAMXP00000049669	ENSAMXG00000034853	Astyanax_mexicanus_Astyanax_mexicanus-2.0
ENSPNAP00000030048	ENSPNAG00000016547	Pygocentrus_nattereri
ENSIPUP00000026551	ENSIPUG00000017989	Ictalurus_punctatus
ENSEEEP00000012525	ENSEEEG00000006258	Electrophorus_electricus
ENSDARP00000065012	ENSDARG00000044278	Danio_rerio
ENSHHUP00000033452	ENSHHUG00000021135	Hucho_hucho
ENSHHUP00000081132	ENSHHUG00000047193	Hucho_hucho
ENSELUP00000000876	ENSELUG00000002418	Esox_lucius
ENSHCOP00000014530	ENSHCOG00000017944	Hippocampus_comes
ENSGWIP00000044721	ENSGWIG00000022152	Gouania_willdenowi
ENSBSLP00000006969	ENSBSLG00000003422	Betta_splendens
ENSPMGP00000021220	ENSPMGG00000017191	Periophthalmus_magnuspinnatus
ENSCSEP00000001570	ENSCSEG00000001065	Cynoglossus_semilaevis
ENSFHEP00000012475	ENSFHEG00000014323	Fundulus_heteroclitus
ENSCVAP00000024944	ENSCVAG00000009700	Cyprinodon_variegatus
ENSXMAP00000015271	ENSXMAG00000015238	Xiphophorus_maculatus
ENSXCOP00000009873	ENSXCOG00000005034	Xiphophorus_couchianus
ENSGAFP00000015186	ENSGAFG00000010228	Gambusia_affinis
ENSPLAP00000009249	ENSPLAG00000012108	Poecilia_latipinna
ENSPFOP00000017553	ENSPFOG00000017471	Poecilia_formosa
ENSPMEP00000023281	ENSPMEG00000005144	Poecilia_mexicana
ENSPREP00000004077	ENSPREG00000002900	Poecilia_reticulata
ENSKMAP00000010205	ENSKMAG00000007673	Kryptolebias_marmoratus
ENSORLP00015007392	ENSORLG00015008210	Oryzias_latipes_ASM223469v1
ENSORLP00020010584	ENSORLG00020000287	Oryzias_latipes_ASM223471v1
ENSORLP00000025895	ENSORLG00000026402	Oryzias_latipes_ASM223467v1
ENSOMEP00000025759	ENSOMEG00000007182	Oryzias_melastigma
ENSSPAP00000024803	ENSSPAG00000018733	Stegastes_partitus
ENSTNIP00000017761	ENSTNIG00000014727	Tetraodon_nigroviridis
ENSTRUP00000007630	ENSTRUG00000003258	Takifugu_rubripes
ENSMMOP00000020808	ENSMMOG00000015615	Mola_mola
ENSSLDP00000032311	ENSSLDG00000024813	Seriola_lalandi_dorsalis
ENSSDUP00000026295	ENSSDUG00000019054	Seriola_dumerili
ENSLCAP00010026752	ENSLCAG00010012532	Lates_calcarifer
ENSMALP00000032696	ENSMALG00000022495	Monopterus_albus
ENSMAMP00000026744	ENSMAMG00000017945	Mastacembelus_armatus
ENSCGOP00000017731	ENSCGOG00000008490	Cottoperca_gobio
ENSLCRP00005065379	ENSLCRG00005023839	Larimichthys_crocea
ENSLBEP00000004199	ENSLBEG00000003223	Labrus_bergylta
ENSSMAP00000029476	ENSSMAG00000018067	Scophthalmus_maximus
ENSGACP00000001808	ENSGACG00000001392	Gasterosteus_aculeatus
ENSATEP00000035667	ENSATEG00000024507	Anabas_testudineus
ENSAPEP00000018017	ENSAPEG00000012864	Amphiprion_percula
ENSAOCP00000024455	ENSAOCG00000011312	Amphiprion_ocellaris
ENSAPOP00000031038	ENSAPOG00000018001	Acanthochromis_polyacanthus
ENSPRNP00000045539	ENSPRNG00000022046	Parambassis_ranga
ENSPNYP00000018570	ENSPNYG00000014029	Pundamilia_nyererei
ENSHBUP00000034847	ENSHBUG00000022658	Haplochromis_burtoni
ENSACLP00000016264	ENSACLG00000011098	Astatotilapia_calliptera
ENSMZEP00005021154	ENSMZEG00005015880	Maylandia_zebra
ENSNBRP00000022400	ENSNBRG00000017171	Neolamprologus_brichardi
ENSONIP00000005288	ENSONIG00000004202	Oreochromis_niloticus
ENSACIP00000020930	ENSACIG00000016263	Amphilophus_citrinellus
ENSGMOP00000018584	ENSGMOG00000017300	Gadus_morhua
ENSAMXP00005024647	ENSAMXG00005012538	Astyanax_mexicanus_Astyanax_mexicanus-1.0.2
ENSAMXP00000048386	ENSAMXG00000033187	Astyanax_mexicanus_Astyanax_mexicanus-2.0
ENSPNAP00000028397	ENSPNAG00000014106	Pygocentrus_nattereri
ENSEEEP00000016480	ENSEEEG00000008138	Electrophorus_electricus
ENSIPUP00000034993	ENSIPUG00000023506	Ictalurus_punctatus
ENSDARP00000054734	ENSDARG00000037587	Danio_rerio
