hippocampus_comes ENSHCOG00000002823
macaca_mulatta ENSMMUG00000016321
macaca_fascicularis ENSMFAG00000002090
macaca_nemestrina ENSMNEG00000031621
cercocebus_atys ENSCATG00000041575
pan_troglodytes ENSPTRG00000024321
homo_sapiens ENSG00000198467
nomascus_leucogenys ENSNLEG00000004274
gorilla_gorilla ENSGGOG00000038916
pan_paniscus ENSPPAG00000030835
prolemur_simus ENSPSMG00000004463
microcebus_murinus ENSMICG00000002507
propithecus_coquereli ENSPCOG00000028214
saimiri_boliviensis_boliviensis ENSSBOG00000021703
canis_lupus_dingo ENSCAFG00020016653
sorex_araneus ENSSARG00000009254
canis_lupus_familiaris ENSCAFG00000002086
vulpes_vulpes ENSVVUG00000023722
bos_mutus ENSBMUG00000024096
bison_bison_bison ENSBBBG00000007424
tursiops_truncatus ENSTTRG00000011924
sus_scrofa ENSSSCG00000005316
pteropus_vampyrus ENSPVAG00000002088
myotis_lucifugus ENSMLUG00000011478
erinaceus_europaeus ENSEEUG00000005022
neovison_vison ENSNVIG00000016587
mustela_putorius_furo ENSMPUG00000005359
ursus_americanus ENSUAMG00000025221
panthera_pardus ENSPPRG00000009515
panthera_tigris_altaica ENSPTIG00000007337
felis_catus ENSFCAG00000012746
equus_caballus ENSECAG00000014009
equus_asinus_asinus ENSEASG00005013988
loxodonta_africana ENSLAFG00000000496
procavia_capensis ENSPCAG00000013428
dasypus_novemcinctus ENSDNOG00000044726
notamacropus_eugenii ENSMEUG00000015873
phascolarctos_cinereus ENSPCIG00000021668
monodelphis_domestica ENSMODG00000007463
sarcophilus_harrisii ENSSHAG00000014507
echinops_telfairi ENSETEG00000019545
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0026899
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0025940
mus_pahari MGP_PahariEiJ_G0024085
mesocricetus_auratus ENSMAUG00000020777
nannospalax_galili ENSNGAG00000009787
cavia_porcellus ENSCPOG00000000401
cavia_aperea ENSCAPG00000013568
heterocephalus_glaber_male ENSHGLG00100010844
ictidomys_tridecemlineatus ENSSTOG00000005060
tupaia_belangeri ENSTBEG00000000994
theropithecus_gelada ENSTGEG00000006825
chlorocebus_sabaeus ENSCSAG00000010498
pongo_abelii ENSPPYG00000019089
macaca_mulatta ENSMMUG00000007075
macaca_nemestrina ENSMNEG00000031403
papio_anubis ENSPANG00000031126
theropithecus_gelada ENSTGEG00000010191
nomascus_leucogenys ENSNLEG00000035676
microcebus_murinus ENSMICG00000030629
dipodomys_ordii ENSDORG00000006246
octodon_degus ENSODEG00000014097
cricetulus_griseus_crigri-picr ENSCGRG00015000949
cricetulus_griseus_chok1gshd ENSCGRG00001005345
cricetulus_griseus_crigri ENSCGRG00000017067
capra_hircus ENSCHIG00000014590
ovis_aries ENSOARG00000011889
bos_taurus ENSBTAG00000011424
ursus_maritimus ENSUMAG00000006769
ornithorhynchus_anatinus ENSOANG00000001974
coturnix_japonica ENSCJPG00005006469
meleagris_gallopavo ENSMGAG00000002571
parus_major ENSPMJG00000015279
ficedula_albicollis ENSFALG00000002183
lonchura_striata_domestica ENSLSDG00000014524
lepidothrix_coronata ENSLCOG00000006951
melopsittacus_undulatus ENSMUNG00000014359
calidris_pygmaea ENSCPGG00000016762
calidris_pugnax ENSCPUG00000018390
apteryx_rowi ENSARWG00000012968
apteryx_owenii ENSAOWG00000007314
calidris_pygmaea ENSCPGG00000017243
numida_meleagris ENSNMEG00000015446
taeniopygia_guttata ENSTGUG00000001872
cyanistes_caeruleus ENSCCEG00000018477
gallus_gallus ENSGALG00000025842
dromaius_novaehollandiae ENSDNVG00000017354
nothoprocta_perdicaria ENSNPEG00000009275
chelonoidis_abingdonii ENSCABG00000017962
pelodiscus_sinensis ENSPSIG00000009587
anser_brachyrhynchus ENSABRG00000016852
chrysemys_picta_bellii ENSCPBG00000024046
sphenodon_punctatus ENSSPUG00000017080
sphenodon_punctatus ENSSPUG00000017082
notechis_scutatus ENSNSUG00000000353
salvator_merianae ENSSMRG00000011899
chelonoidis_abingdonii ENSCABG00000018009
apteryx_haastii ENSAHAG00000015283
pogona_vitticeps ENSPVIG00000020521
ailuropoda_melanoleuca ENSAMEG00000009558
otolemur_garnettii ENSOGAG00000011793
latimeria_chalumnae ENSLACG00000011493
xiphophorus_couchianus ENSXCOG00000016400
xiphophorus_maculatus ENSXMAG00000007560
gambusia_affinis ENSGAFG00000008278
poecilia_formosa ENSPFOG00000005448
poecilia_latipinna ENSPLAG00000020584
poecilia_reticulata ENSPREG00000013972
poecilia_mexicana ENSPMEG00000014884
fundulus_heteroclitus ENSFHEG00000008897
cyprinodon_variegatus ENSCVAG00000021022
kryptolebias_marmoratus ENSKMAG00000015667
oryzias_latipes ENSORLG00000013079
oryzias_latipes ENSORLG00020006577
oryzias_latipes_asm223469v1 ENSORLG00015020882
oryzias_melastigma ENSOMEG00000018110
pundamilia_nyererei ENSPNYG00000006686
neolamprologus_brichardi ENSNBRG00000001126
oreochromis_niloticus ENSONIG00000011584
amphilophus_citrinellus ENSACIG00000011315
mola_mola ENSMMOG00000000666
amphiprion_percula ENSAPEG00000014536
stegastes_partitus ENSSPAG00000015175
anabas_testudineus ENSATEG00000008764
takifugu_rubripes ENSTRUG00000011773
cynoglossus_semilaevis ENSCSEG00000018690
monopterus_albus ENSMALG00000003036
mastacembelus_armatus ENSMAMG00000020182
seriola_dumerili ENSSDUG00000021112
stegastes_partitus ENSSPAG00000000197
acanthochromis_polyacanthus ENSAPOG00000013025
amphiprion_ocellaris ENSAOCG00000018156
maylandia_zebra ENSMZEG00005009378
astatotilapia_calliptera ENSACLG00000016871
seriola_lalandi_dorsalis ENSSLDG00000023023
hippocampus_comes ENSHCOG00000014537
gasterosteus_aculeatus ENSGACG00000018599
periophthalmus_magnuspinnatus ENSPMGG00000012869
astyanax_mexicanus ENSAMXG00000010165
ictalurus_punctatus ENSIPUG00000001561
danio_rerio ENSDARG00000104682
pygocentrus_nattereri ENSPNAG00000005584
esox_lucius ENSELUG00000016985
scleropages_formosus ENSSFOG00015006979
lepisosteus_oculatus ENSLOCG00000011000
paramormyrops_kingsleyae ENSPKIG00000019316
gadus_morhua ENSGMOG00000013266
tetraodon_nigroviridis ENSTNIG00000001829
tetraodon_nigroviridis ENSTNIG00000005104
scophthalmus_maximus ENSSMAG00000010922
seriola_lalandi_dorsalis ENSSLDG00000009760
seriola_dumerili ENSSDUG00000010212
mastacembelus_armatus ENSMAMG00000004619
gasterosteus_aculeatus ENSGACG00000016865
labrus_bergylta ENSLBEG00000016792
amphiprion_percula ENSAPEG00000022600
amphiprion_ocellaris ENSAOCG00000000188
acanthochromis_polyacanthus ENSAPOG00000003253
stegastes_partitus ENSSPAG00000013716
tetraodon_nigroviridis ENSTNIG00000014896
takifugu_rubripes ENSTRUG00000010332
monopterus_albus ENSMALG00000016310
cynoglossus_semilaevis ENSCSEG00000015696
poecilia_mexicana ENSPMEG00000019539
poecilia_latipinna ENSPLAG00000004903
poecilia_formosa ENSPFOG00000001525
poecilia_reticulata ENSPREG00000012127
xiphophorus_maculatus ENSXMAG00000000647
xiphophorus_couchianus ENSXCOG00000018758
gambusia_affinis ENSGAFG00000020113
fundulus_heteroclitus ENSFHEG00000010127
cyprinodon_variegatus ENSCVAG00000011898
kryptolebias_marmoratus ENSKMAG00000021445
oryzias_latipes_asm223469v1 ENSORLG00015003275
oryzias_latipes ENSORLG00020003528
oryzias_latipes ENSORLG00000018019
astatotilapia_calliptera ENSACLG00000010559
pundamilia_nyererei ENSPNYG00000007259
maylandia_zebra ENSMZEG00005024409
haplochromis_burtoni ENSHBUG00000012822
neolamprologus_brichardi ENSNBRG00000012547
oreochromis_niloticus ENSONIG00000018578
amphilophus_citrinellus ENSACIG00000008125
anabas_testudineus ENSATEG00000021359
scophthalmus_maximus ENSSMAG00000014803
mola_mola ENSMMOG00000020855
periophthalmus_magnuspinnatus ENSPMGG00000014716
hippocampus_comes ENSHCOG00000002392
gadus_morhua ENSGMOG00000012492
esox_lucius ENSELUG00000014399
pygocentrus_nattereri ENSPNAG00000025032
astyanax_mexicanus ENSAMXG00000032280
ictalurus_punctatus ENSIPUG00000006687
scleropages_formosus ENSSFOG00015007878
paramormyrops_kingsleyae ENSPKIG00000000130
pygocentrus_nattereri ENSPNAG00000022014
astyanax_mexicanus ENSAMXG00000036267
ictalurus_punctatus ENSIPUG00000024888
danio_rerio ENSDARG00000023963
gadus_morhua ENSGMOG00000006759
mastacembelus_armatus ENSMAMG00000003435
monopterus_albus ENSMALG00000016855
gasterosteus_aculeatus ENSGACG00000011294
seriola_dumerili ENSSDUG00000010102
seriola_lalandi_dorsalis ENSSLDG00000001512
stegastes_partitus ENSSPAG00000015856
fundulus_heteroclitus ENSFHEG00000004277
cyprinodon_variegatus ENSCVAG00000002268
poecilia_latipinna ENSPLAG00000013359
poecilia_formosa ENSPFOG00000008605
poecilia_reticulata ENSPREG00000012635
xiphophorus_couchianus ENSXCOG00000010260
xiphophorus_maculatus ENSXMAG00000003376
gambusia_affinis ENSGAFG00000016073
kryptolebias_marmoratus ENSKMAG00000022304
labrus_bergylta ENSLBEG00000006203
amphiprion_ocellaris ENSAOCG00000009435
amphiprion_percula ENSAPEG00000023244
maylandia_zebra ENSMZEG00005009249
astatotilapia_calliptera ENSACLG00000002059
pundamilia_nyererei ENSPNYG00000021910
haplochromis_burtoni ENSHBUG00000009380
oreochromis_niloticus ENSONIG00000002337
mola_mola ENSMMOG00000020320
cynoglossus_semilaevis ENSCSEG00000019835
tetraodon_nigroviridis ENSTNIG00000000267
tetraodon_nigroviridis ENSTNIG00000019471
takifugu_rubripes ENSTRUG00000001260
oryzias_latipes ENSORLG00000017032
oryzias_latipes ENSORLG00020014676
oryzias_latipes_asm223469v1 ENSORLG00015010533
oryzias_melastigma ENSOMEG00000009197
hippocampus_comes ENSHCOG00000002238
esox_lucius ENSELUG00000022037
scophthalmus_maximus ENSSMAG00000009555
periophthalmus_magnuspinnatus ENSPMGG00000022233
neolamprologus_brichardi ENSNBRG00000023127
neolamprologus_brichardi ENSNBRG00000023870
amphilophus_citrinellus ENSACIG00000004524
acanthochromis_polyacanthus ENSAPOG00000021572
poecilia_latipinna ENSPLAG00000023606
poecilia_mexicana ENSPMEG00000017902
anabas_testudineus ENSATEG00000005152
oryzias_melastigma ENSOMEG00000015556
gambusia_affinis ENSGAFG00000015736
danio_rerio ENSDARG00000019128
paramormyrops_kingsleyae ENSPKIG00000009682
pan_paniscus ENSPPAG00000029590
scleropages_formosus ENSSFOG00015019011
lepisosteus_oculatus ENSLOCG00000003523
salvator_merianae ENSSMRG00000006865
phascolarctos_cinereus ENSPCIG00000019652
notamacropus_eugenii ENSMEUG00000010945
sarcophilus_harrisii ENSSHAG00000005848
monodelphis_domestica ENSMODG00000014882
rhinopithecus_bieti ENSRBIG00000043147
colobus_angolensis_palliatus ENSCANG00000001630
cercocebus_atys ENSCATG00000023357
mandrillus_leucophaeus ENSMLEG00000041993
papio_anubis ENSPANG00000008105
chlorocebus_sabaeus ENSCSAG00000005785
pan_troglodytes ENSPTRG00000010637
pan_paniscus ENSPPAG00000040171
gorilla_gorilla ENSGGOG00000014510
homo_sapiens ENSG00000167460
pongo_abelii ENSPPYG00000009681
nomascus_leucogenys ENSNLEG00000005413
macaca_nemestrina ENSMNEG00000044357
macaca_fascicularis ENSMFAG00000042469
macaca_mulatta ENSMMUG00000015783
theropithecus_gelada ENSTGEG00000009821
rhinopithecus_roxellana ENSRROG00000036515
cebus_capucinus ENSCCAG00000020079
saimiri_boliviensis_boliviensis ENSSBOG00000024488
callithrix_jacchus ENSCJAG00000014135
aotus_nancymaae ENSANAG00000034225
prolemur_simus ENSPSMG00000018989
propithecus_coquereli ENSPCOG00000020911
marmota_marmota_marmota ENSMMMG00000022621
spermophilus_dauricus ENSSDAG00000007207
echinops_telfairi ENSETEG00000005652
loxodonta_africana ENSLAFG00000004031
myotis_lucifugus ENSMLUG00000016177
carlito_syrichta ENSTSYG00000010642
otolemur_garnettii ENSOGAG00000013891
bos_taurus ENSBTAG00000004553
bos_mutus ENSBMUG00000009454
bison_bison_bison ENSBBBG00000002530
ovis_aries ENSOARG00000000875
capra_hircus ENSCHIG00000009601
tursiops_truncatus ENSTTRG00000014542
vicugna_pacos ENSVPAG00000011730
pteropus_vampyrus ENSPVAG00000009755
canis_lupus_familiaris ENSCAFG00000015796
canis_lupus_dingo ENSCAFG00020009686
vulpes_vulpes ENSVVUG00000017345
ursus_maritimus ENSUMAG00000001155
ailuropoda_melanoleuca ENSAMEG00000009836
panthera_tigris_altaica ENSPTIG00000016262
panthera_pardus ENSPPRG00000020667
felis_catus ENSFCAG00000008999
macaca_fascicularis ENSMFAG00000020774
piliocolobus_tephrosceles ENSPTEG00000034677
pan_troglodytes ENSPTRG00000046887
aotus_nancymaae ENSANAG00000019544
saimiri_boliviensis_boliviensis ENSSBOG00000021939
rhinopithecus_roxellana ENSRROG00000000891
rhinopithecus_bieti ENSRBIG00000034670
piliocolobus_tephrosceles ENSPTEG00000017399
cercocebus_atys ENSCATG00000034348
mandrillus_leucophaeus ENSMLEG00000032804
macaca_nemestrina ENSMNEG00000006005
macaca_fascicularis ENSMFAG00000001012
papio_anubis ENSPANG00000031792
pan_paniscus ENSPPAG00000031242
pan_troglodytes ENSPTRG00000052468
nomascus_leucogenys ENSNLEG00000034014
cercocebus_atys ENSCATG00000005038
mandrillus_leucophaeus ENSMLEG00000038973
macaca_fascicularis ENSMFAG00000001941
macaca_nemestrina ENSMNEG00000034460
macaca_mulatta ENSMMUG00000038933
colobus_angolensis_palliatus ENSCANG00000034944
rhinopithecus_roxellana ENSRROG00000029444
pan_troglodytes ENSPTRG00000044197
rhinopithecus_bieti ENSRBIG00000035449
piliocolobus_tephrosceles ENSPTEG00000015368
macaca_fascicularis ENSMFAG00000045860
mandrillus_leucophaeus ENSMLEG00000031651
cercocebus_atys ENSCATG00000040101
macaca_mulatta ENSMMUG00000014009
papio_anubis ENSPANG00000030467
theropithecus_gelada ENSTGEG00000015869
gorilla_gorilla ENSGGOG00000028454
aotus_nancymaae ENSANAG00000001005
cebus_capucinus ENSCCAG00000031355
carlito_syrichta ENSTSYG00000027359
cavia_porcellus ENSCPOG00000013643
cavia_aperea ENSCAPG00000014506
octodon_degus ENSODEG00000001342
chinchilla_lanigera ENSCLAG00000006213
heterocephalus_glaber_female ENSHGLG00000004926
heterocephalus_glaber_male ENSHGLG00100004611
heterocephalus_glaber_female ENSHGLG00000020259
heterocephalus_glaber_male ENSHGLG00100021255
cricetulus_griseus_crigri ENSCGRG00000011196
cricetulus_griseus_chok1gshd ENSCGRG00001016176
cricetulus_griseus_crigri-picr ENSCGRG00015023193
mesocricetus_auratus ENSMAUG00000001148
microtus_ochrogaster ENSMOCG00000008341
mus_musculus ENSMUSG00000031799
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0032330
mus_spicilegus ENSMSIG00000023771
mus_spicilegus ENSMSIG00000007022
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0031210
mus_pahari MGP_PahariEiJ_G0021675
rattus_norvegicus ENSRNOG00000015496
nannospalax_galili ENSNGAG00000010813
jaculus_jaculus ENSJJAG00000019418
castor_canadensis ENSCCNG00000014555
dipodomys_ordii ENSDORG00000027508
ictidomys_tridecemlineatus ENSSTOG00000024252
urocitellus_parryii ENSUPAG00010021735
tupaia_belangeri ENSTBEG00000012927
mustela_putorius_furo ENSMPUG00000016054
neovison_vison ENSNVIG00000005050
vulpes_vulpes ENSVVUG00000006227
ursus_americanus ENSUAMG00000017286
equus_asinus_asinus ENSEASG00005000156
equus_caballus ENSECAG00000022254
capra_hircus ENSCHIG00000000258
bison_bison_bison ENSBBBG00000005234
sus_scrofa ENSSSCG00000013849
myotis_lucifugus ENSMLUG00000023875
fukomys_damarensis ENSFDAG00000015832
peromyscus_maniculatus_bairdii ENSPEMG00000023475
cricetulus_griseus_crigri-picr ENSCGRG00015007178
meriones_unguiculatus ENSMUGG00000013807
ochotona_princeps ENSOPRG00000001721
microcebus_murinus ENSMICG00000036790
oryctolagus_cuniculus ENSOCUG00000009884
dasypus_novemcinctus ENSDNOG00000035115
procavia_capensis ENSPCAG00000006525
ornithorhynchus_anatinus ENSOANG00000005367
gopherus_agassizii ENSGAGG00000019651
chelonoidis_abingdonii ENSCABG00000010882
chrysemys_picta_bellii ENSCPBG00000015030
pelodiscus_sinensis ENSPSIG00000008646
sphenodon_punctatus ENSSPUG00000014862
pogona_vitticeps ENSPVIG00000015159
notechis_scutatus ENSNSUG00000016076
crocodylus_porosus ENSCPRG00005017805
apteryx_haastii ENSAHAG00000013044
dromaius_novaehollandiae ENSDNVG00000014629
nothoprocta_perdicaria ENSNPEG00000010174
anser_brachyrhynchus ENSABRG00000015608
anas_platyrhynchos_platyrhynchos ENSAPLG00000027602
gallus_gallus ENSGALG00000002563
meleagris_gallopavo ENSMGAG00000005761
coturnix_japonica ENSCJPG00005015429
calidris_pugnax ENSCPUG00000019533
calidris_pygmaea ENSCPGG00000009157
melopsittacus_undulatus ENSMUNG00000013633
cyanistes_caeruleus ENSCCEG00000010431
parus_major ENSPMJG00000012907
taeniopygia_guttata ENSTGUG00000000724
zonotrichia_albicollis ENSZALG00000013138
lonchura_striata_domestica ENSLSDG00000008531
serinus_canaria ENSSCAG00000015130
ficedula_albicollis ENSFALG00000013464
manacus_vitellinus ENSMVIG00005013324
junco_hyemalis ENSJHYG00000013948
lepidothrix_coronata ENSLCOG00000006861
numida_meleagris ENSNMEG00000005043
apteryx_rowi ENSARWG00000018644
apteryx_owenii ENSAOWG00000012285
xenopus_tropicalis ENSXETG00000008736
panthera_pardus ENSPPRG00000023820
spermophilus_dauricus ENSSDAG00000003954
junco_hyemalis ENSJHYG00000013946
junco_hyemalis ENSJHYG00000000841
lepidothrix_coronata ENSLCOG00000006860
apteryx_owenii ENSAOWG00000012279
apteryx_rowi ENSARWG00000018645
crocodylus_porosus ENSCPRG00005017840
pogona_vitticeps ENSPVIG00000015160
cyanistes_caeruleus ENSCCEG00000010230
lepidothrix_coronata ENSLCOG00000006126
calidris_pygmaea ENSCPGG00000015043
parus_major ENSPMJG00000000449
ornithorhynchus_anatinus ENSOANG00000020033
ursus_americanus ENSUAMG00000024387
apteryx_rowi ENSARWG00000007859
apteryx_haastii ENSAHAG00000010794
apteryx_owenii ENSAOWG00000006601
dromaius_novaehollandiae ENSDNVG00000003085
lonchura_striata_domestica ENSLSDG00000016458
notechis_scutatus ENSNSUG00000014528
spermophilus_dauricus ENSSDAG00000001372
marmota_marmota_marmota ENSMMMG00000004072
bos_mutus ENSBMUG00000009573
bison_bison_bison ENSBBBG00000001620
equus_caballus ENSECAG00000039977
scophthalmus_maximus ENSSMAG00000009540
seriola_lalandi_dorsalis ENSSLDG00000005228
acanthochromis_polyacanthus ENSAPOG00000022320
acanthochromis_polyacanthus ENSAPOG00000000848
poecilia_latipinna ENSPLAG00000018947
gambusia_affinis ENSGAFG00000008271
neolamprologus_brichardi ENSNBRG00000000374
periophthalmus_magnuspinnatus ENSPMGG00000022235
mastacembelus_armatus ENSMAMG00000019928
pygocentrus_nattereri ENSPNAG00000021120
oryzias_melastigma ENSOMEG00000012811
acanthochromis_polyacanthus ENSAPOG00000013771
eptatretus_burgeri ENSEBUG00000007832
gambusia_affinis ENSGAFG00000012802
anolis_carolinensis ENSACAG00000010562
dipodomys_ordii ENSDORG00000006208
xenopus_tropicalis ENSXETG00000020732
petromyzon_marinus ENSPMAG00000004969
petromyzon_marinus ENSPMAG00000000512
anolis_carolinensis ENSACAG00000008516
anolis_carolinensis ENSACAG00000010881
pogona_vitticeps ENSPVIG00000020522
ornithorhynchus_anatinus ENSOANG00000032081
xenopus_tropicalis ENSXETG00000009615
ciona_intestinalis ENSCING00000008739
esox_lucius ENSELUG00000009085
gadus_morhua ENSGMOG00000015606
amphiprion_ocellaris ENSAOCG00000022277
poecilia_latipinna ENSPLAG00000016083
saimiri_boliviensis_boliviensis ENSSBOG00000024418
callithrix_jacchus ENSCJAG00000039293
mastacembelus_armatus ENSMAMG00000014000
cynoglossus_semilaevis ENSCSEG00000020479
amphiprion_percula ENSAPEG00000012167
amphiprion_ocellaris ENSAOCG00000008983
acanthochromis_polyacanthus ENSAPOG00000015021
stegastes_partitus ENSSPAG00000020803
maylandia_zebra ENSMZEG00005019721
astatotilapia_calliptera ENSACLG00000016463
pundamilia_nyererei ENSPNYG00000014160
haplochromis_burtoni ENSHBUG00000010192
neolamprologus_brichardi ENSNBRG00000009056
oreochromis_niloticus ENSONIG00000001398
amphilophus_citrinellus ENSACIG00000019998
labrus_bergylta ENSLBEG00000010845
labrus_bergylta ENSLBEG00000020512
gasterosteus_aculeatus ENSGACG00000003080
seriola_lalandi_dorsalis ENSSLDG00000007371
seriola_dumerili ENSSDUG00000014049
anabas_testudineus ENSATEG00000016158
anabas_testudineus ENSATEG00000016367
monopterus_albus ENSMALG00000015259
oryzias_latipes ENSORLG00020008888
oryzias_latipes_asm223469v1 ENSORLG00015013519
oryzias_latipes ENSORLG00000019375
oryzias_melastigma ENSOMEG00000022782
poecilia_mexicana ENSPMEG00000013942
poecilia_formosa ENSPFOG00000008497
poecilia_reticulata ENSPREG00000015954
xiphophorus_maculatus ENSXMAG00000000322
hippocampus_comes ENSHCOG00000011979
takifugu_rubripes ENSTRUG00000025322
tetraodon_nigroviridis ENSTNIG00000006094
mola_mola ENSMMOG00000010918
astyanax_mexicanus ENSAMXG00000004579
pygocentrus_nattereri ENSPNAG00000010577
ictalurus_punctatus ENSIPUG00000003781
carlito_syrichta ENSTSYG00000025631
papio_anubis ENSPANG00000035402
castor_canadensis ENSCCNG00000020927
capra_hircus ENSCHIG00000020114
eptatretus_burgeri ENSEBUG00000010070
periophthalmus_magnuspinnatus ENSPMGG00000007921
xiphophorus_couchianus ENSXCOG00000012371
fundulus_heteroclitus ENSFHEG00000012373
poecilia_latipinna ENSPLAG00000016455
cyprinodon_variegatus ENSCVAG00000003913
seriola_lalandi_dorsalis ENSSLDG00000004172
esox_lucius ENSELUG00000004941
tetraodon_nigroviridis ENSTNIG00000019481
ciona_savignyi ENSCSAVG00000004073
ciona_intestinalis ENSCING00000004282
eptatretus_burgeri ENSEBUG00000006701
eptatretus_burgeri ENSEBUG00000013331
petromyzon_marinus ENSPMAG00000008509
eptatretus_burgeri ENSEBUG00000000466
petromyzon_marinus ENSPMAG00000003137
eptatretus_burgeri ENSEBUG00000011789
ciona_savignyi ENSCSAVG00000004285
ciona_intestinalis ENSCING00000002349
ciona_savignyi ENSCSAVG00000010831
drosophila_melanogaster FBgn0003721
drosophila_melanogaster FBgn0004117
caenorhabditis_elegans_strain_n2 WBGene00002978
