xenopus_tropicalis ENSXETG00000030509
mus_musculus ENSMUSG00000045225
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0023845
mus_pahari MGP_PahariEiJ_G0025294
rattus_norvegicus ENSRNOG00000032521
rattus_norvegicus ENSRNOG00000046348
meriones_unguiculatus ENSMUGG00000003831
peromyscus_maniculatus_bairdii ENSPEMG00000025883
microtus_ochrogaster ENSMOCG00000003308
cricetulus_griseus_chok1gshd ENSCGRG00001024857
jaculus_jaculus ENSJJAG00000019624
castor_canadensis ENSCCNG00000003067
heterocephalus_glaber_male ENSHGLG00100020344
heterocephalus_glaber_female ENSHGLG00000019639
heterocephalus_glaber_female ENSHGLG00000019638
heterocephalus_glaber_male ENSHGLG00100020340
fukomys_damarensis ENSFDAG00000004980
fukomys_damarensis ENSFDAG00000017028
chinchilla_lanigera ENSCLAG00000004792
chinchilla_lanigera ENSCLAG00000017600
heterocephalus_glaber_male ENSHGLG00100020323
heterocephalus_glaber_female ENSHGLG00000019673
fukomys_damarensis ENSFDAG00000008012
fukomys_damarensis ENSFDAG00000007996
heterocephalus_glaber_female ENSHGLG00000020338
heterocephalus_glaber_male ENSHGLG00100019543
heterocephalus_glaber_male ENSHGLG00100019490
fukomys_damarensis ENSFDAG00000019715
octodon_degus ENSODEG00000002227
oryctolagus_cuniculus ENSOCUG00000012208
loxodonta_africana ENSLAFG00000031100
loxodonta_africana ENSLAFG00000032726
loxodonta_africana ENSLAFG00000027164
loxodonta_africana ENSLAFG00000001965
loxodonta_africana ENSLAFG00000028927
loxodonta_africana ENSLAFG00000030764
loxodonta_africana ENSLAFG00000030622
loxodonta_africana ENSLAFG00000026487
loxodonta_africana ENSLAFG00000027271
loxodonta_africana ENSLAFG00000030730
loxodonta_africana ENSLAFG00000007711
loxodonta_africana ENSLAFG00000027102
loxodonta_africana ENSLAFG00000032055
loxodonta_africana ENSLAFG00000032742
loxodonta_africana ENSLAFG00000030422
loxodonta_africana ENSLAFG00000031624
procavia_capensis ENSPCAG00000014467
procavia_capensis ENSPCAG00000011629
procavia_capensis ENSPCAG00000016280
procavia_capensis ENSPCAG00000014444
loxodonta_africana ENSLAFG00000026234
procavia_capensis ENSPCAG00000009228
notamacropus_eugenii ENSMEUG00000011049
notamacropus_eugenii ENSMEUG00000010650
sarcophilus_harrisii ENSSHAG00000007302
sarcophilus_harrisii ENSSHAG00000001761
sarcophilus_harrisii ENSSHAG00000000759
sarcophilus_harrisii ENSSHAG00000000358
sarcophilus_harrisii ENSSHAG00000000396
sarcophilus_harrisii ENSSHAG00000006868
phascolarctos_cinereus ENSPCIG00000033982
phascolarctos_cinereus ENSPCIG00000037440
notamacropus_eugenii ENSMEUG00000001532
monodelphis_domestica ENSMODG00000019999
monodelphis_domestica ENSMODG00000019998
monodelphis_domestica ENSMODG00000024364
pteropus_vampyrus ENSPVAG00000024271
pteropus_vampyrus ENSPVAG00000024171
pteropus_vampyrus ENSPVAG00000024187
pteropus_vampyrus ENSPVAG00000024106
pteropus_vampyrus ENSPVAG00000024124
pteropus_vampyrus ENSPVAG00000008995
myotis_lucifugus ENSMLUG00000028465
ursus_americanus ENSUAMG00000013727
ailuropoda_melanoleuca ENSAMEG00000020189
mustela_putorius_furo ENSMPUG00000018680
canis_lupus_familiaris ENSCAFG00000008134
felis_catus ENSFCAG00000045162
sorex_araneus ENSSARG00000009403
sorex_araneus ENSSARG00000007550
sorex_araneus ENSSARG00000007552
sorex_araneus ENSSARG00000001840
erinaceus_europaeus ENSEEUG00000011032
bos_taurus ENSBTAG00000051525
bos_taurus ENSBTAG00000050400
bison_bison_bison ENSBBBG00000020567
bos_mutus ENSBMUG00000011008
ovis_aries ENSOARG00000003987
vicugna_pacos ENSVPAG00000012562
heterocephalus_glaber_male ENSHGLG00100011675
ailuropoda_melanoleuca ENSAMEG00000018671
cavia_porcellus ENSCPOG00000009184
chinchilla_lanigera ENSCLAG00000005725
heterocephalus_glaber_female ENSHGLG00000000164
heterocephalus_glaber_male ENSHGLG00100017066
cricetulus_griseus_chok1gshd ENSCGRG00001009043
cricetulus_griseus_crigri-picr ENSCGRG00015023506
peromyscus_maniculatus_bairdii ENSPEMG00000000303
mus_spicilegus ENSMSIG00000013835
mus_musculus ENSMUSG00000075146
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0024767
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0024768
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0023847
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0023848
mus_pahari MGP_PahariEiJ_G0025296
mus_musculus ENSMUSG00000062793
mus_musculus ENSMUSG00000075141
mus_spicilegus ENSMSIG00000007001
mus_pahari MGP_PahariEiJ_G0025301
mus_pahari MGP_PahariEiJ_G0025302
rattus_norvegicus ENSRNOG00000005921
castor_canadensis ENSCCNG00000002434
oryctolagus_cuniculus ENSOCUG00000012205
theropithecus_gelada ENSTGEG00000023708
chlorocebus_sabaeus ENSCSAG00000019200
otolemur_garnettii ENSOGAG00000026136
dasypus_novemcinctus ENSDNOG00000009542
loxodonta_africana ENSLAFG00000028700
loxodonta_africana ENSLAFG00000030998
loxodonta_africana ENSLAFG00000027491
echinops_telfairi ENSETEG00000017948
procavia_capensis ENSPCAG00000014454
sarcophilus_harrisii ENSSHAG00000009114
notamacropus_eugenii ENSMEUG00000006215
monodelphis_domestica ENSMODG00000019995
notechis_scutatus ENSNSUG00000004415
notechis_scutatus ENSNSUG00000004417
notechis_scutatus ENSNSUG00000004416
notechis_scutatus ENSNSUG00000001300
notechis_scutatus ENSNSUG00000004418
pogona_vitticeps ENSPVIG00000014537
sphenodon_punctatus ENSSPUG00000018801
castor_canadensis ENSCCNG00000014285
castor_canadensis ENSCCNG00000005110
urocitellus_parryii ENSUPAG00010003471
urocitellus_parryii ENSUPAG00010003476
spermophilus_dauricus ENSSDAG00000010305
ictidomys_tridecemlineatus ENSSTOG00000028926
marmota_marmota_marmota ENSMMMG00000016984
marmota_marmota_marmota ENSMMMG00000016978
heterocephalus_glaber_female ENSHGLG00000021404
heterocephalus_glaber_male ENSHGLG00100020056
chinchilla_lanigera ENSCLAG00000017477
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0023833
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0023834
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0024750
mus_musculus ENSMUSG00000111747
mus_pahari MGP_PahariEiJ_G0025282
rattus_norvegicus ENSRNOG00000021658
mus_musculus ENSMUSG00000075155
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0023832
mus_pahari MGP_PahariEiJ_G0025281
mus_spicilegus ENSMSIG00000023118
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0024748
mus_musculus ENSMUSG00000075156
meriones_unguiculatus ENSMUGG00000011649
cricetulus_griseus_crigri-picr ENSCGRG00015023579
cricetulus_griseus_chok1gshd ENSCGRG00001005881
peromyscus_maniculatus_bairdii ENSPEMG00000030138
oryctolagus_cuniculus ENSOCUG00000025158
prolemur_simus ENSPSMG00000009729
otolemur_garnettii ENSOGAG00000032971
pan_paniscus ENSPPAG00000028932
theropithecus_gelada ENSTGEG00000023697
saimiri_boliviensis_boliviensis ENSSBOG00000033210
callithrix_jacchus ENSCJAG00000014519
aotus_nancymaae ENSANAG00000019473
neovison_vison ENSNVIG00000024725
mustela_putorius_furo ENSMPUG00000018678
ursus_americanus ENSUAMG00000013725
ursus_maritimus ENSUMAG00000017985
ailuropoda_melanoleuca ENSAMEG00000014659
canis_lupus_dingo ENSCAFG00020025828
canis_lupus_familiaris ENSCAFG00000008132
vulpes_vulpes ENSVVUG00000030404
panthera_tigris_altaica ENSPTIG00000010265
panthera_pardus ENSPPRG00000019450
felis_catus ENSFCAG00000031153
bison_bison_bison ENSBBBG00000017705
bos_taurus ENSBTAG00000015517
bison_bison_bison ENSBBBG00000018944
capra_hircus ENSCHIG00000021721
bos_mutus ENSBMUG00000004769
bison_bison_bison ENSBBBG00000017696
capra_hircus ENSCHIG00000014102
equus_caballus ENSECAG00000028641
equus_caballus ENSECAG00000036951
equus_asinus_asinus ENSEASG00005010747
equus_caballus ENSECAG00000038080
equus_asinus_asinus ENSEASG00005012686
equus_caballus ENSECAG00000027925
equus_asinus_asinus ENSEASG00005009180
myotis_lucifugus ENSMLUG00000026922
loxodonta_africana ENSLAFG00000031791
loxodonta_africana ENSLAFG00000032749
dasypus_novemcinctus ENSDNOG00000043773
dasypus_novemcinctus ENSDNOG00000049722
dasypus_novemcinctus ENSDNOG00000034831
pelodiscus_sinensis ENSPSIG00000000085
pelodiscus_sinensis ENSPSIG00000016476
pelodiscus_sinensis ENSPSIG00000016416
pelodiscus_sinensis ENSPSIG00000000571
pelodiscus_sinensis ENSPSIG00000000586
pelodiscus_sinensis ENSPSIG00000000108
pelodiscus_sinensis ENSPSIG00000008258
pelodiscus_sinensis ENSPSIG00000001226
pelodiscus_sinensis ENSPSIG00000001248
pelodiscus_sinensis ENSPSIG00000017868
pelodiscus_sinensis ENSPSIG00000001398
pelodiscus_sinensis ENSPSIG00000001612
pelodiscus_sinensis ENSPSIG00000001587
pelodiscus_sinensis ENSPSIG00000011118
pelodiscus_sinensis ENSPSIG00000001415
pelodiscus_sinensis ENSPSIG00000002010
pelodiscus_sinensis ENSPSIG00000001403
chrysemys_picta_bellii ENSCPBG00000002883
chrysemys_picta_bellii ENSCPBG00000027549
gopherus_agassizii ENSGAGG00000010540
chelonoidis_abingdonii ENSCABG00000008636
gopherus_agassizii ENSGAGG00000010536
chrysemys_picta_bellii ENSCPBG00000027556
chelonoidis_abingdonii ENSCABG00000013170
chrysemys_picta_bellii ENSCPBG00000023720
chrysemys_picta_bellii ENSCPBG00000027543
chrysemys_picta_bellii ENSCPBG00000027546
chrysemys_picta_bellii ENSCPBG00000027555
gopherus_agassizii ENSGAGG00000011472
chrysemys_picta_bellii ENSCPBG00000027539
chrysemys_picta_bellii ENSCPBG00000013225
chrysemys_picta_bellii ENSCPBG00000002858
chrysemys_picta_bellii ENSCPBG00000006254
chrysemys_picta_bellii ENSCPBG00000001859
chrysemys_picta_bellii ENSCPBG00000027544
gopherus_agassizii ENSGAGG00000010542
gopherus_agassizii ENSGAGG00000010550
gopherus_agassizii ENSGAGG00000024568
chrysemys_picta_bellii ENSCPBG00000013227
chrysemys_picta_bellii ENSCPBG00000013229
salvator_merianae ENSSMRG00000013596
salvator_merianae ENSSMRG00000013597
salvator_merianae ENSSMRG00000013595
anolis_carolinensis ENSACAG00000007600
sphenodon_punctatus ENSSPUG00000016944
pelodiscus_sinensis ENSPSIG00000000138
pelodiscus_sinensis ENSPSIG00000003083
sphenodon_punctatus ENSSPUG00000016928
notechis_scutatus ENSNSUG00000004498
mus_spicilegus ENSMSIG00000027472
mus_musculus ENSMUSG00000075208
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0024680
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0023762
mus_pahari MGP_PahariEiJ_G0025212
rattus_norvegicus ENSRNOG00000009624
meriones_unguiculatus ENSMUGG00000017770
cricetulus_griseus_chok1gshd ENSCGRG00001006478
cricetulus_griseus_crigri ENSCGRG00000019092
cricetulus_griseus_crigri-picr ENSCGRG00015000122
mesocricetus_auratus ENSMAUG00000001576
peromyscus_maniculatus_bairdii ENSPEMG00000002771
nannospalax_galili ENSNGAG00000014257
castor_canadensis ENSCCNG00000028131
chinchilla_lanigera ENSCLAG00000017501
heterocephalus_glaber_female ENSHGLG00000020582
marmota_marmota_marmota ENSMMMG00000017316
urocitellus_parryii ENSUPAG00010003332
oryctolagus_cuniculus ENSOCUG00000010901
ochotona_princeps ENSOPRG00000015667
pan_troglodytes ENSPTRG00000029960
pan_paniscus ENSPPAG00000031900
homo_sapiens ENSG00000172459
gorilla_gorilla ENSGGOG00000025189
nomascus_leucogenys ENSNLEG00000019329
papio_anubis ENSPANG00000008361
chlorocebus_sabaeus ENSCSAG00000005917
theropithecus_gelada ENSTGEG00000023153
colobus_angolensis_palliatus ENSCANG00000041854
callithrix_jacchus ENSCJAG00000009100
prolemur_simus ENSPSMG00000009904
otolemur_garnettii ENSOGAG00000002799
myotis_lucifugus ENSMLUG00000000573
pteropus_vampyrus ENSPVAG00000004493
equus_caballus ENSECAG00000002207
equus_asinus_asinus ENSEASG00005007768
vicugna_pacos ENSVPAG00000000999
vicugna_pacos ENSVPAG00000012181
bos_taurus ENSBTAG00000006421
bos_mutus ENSBMUG00000015190
ovis_aries ENSOARG00000012468
capra_hircus ENSCHIG00000003529
ursus_maritimus ENSUMAG00000018175
ursus_americanus ENSUAMG00000004432
ailuropoda_melanoleuca ENSAMEG00000001614
neovison_vison ENSNVIG00000024781
mustela_putorius_furo ENSMPUG00000000183
canis_lupus_dingo ENSCAFG00020000257
canis_lupus_familiaris ENSCAFG00000008017
vulpes_vulpes ENSVVUG00000017367
panthera_pardus ENSPPRG00000018511
panthera_tigris_altaica ENSPTIG00000010595
felis_catus ENSFCAG00000026979
dasypus_novemcinctus ENSDNOG00000038389
choloepus_hoffmanni ENSCHOG00000001288
procavia_capensis ENSPCAG00000010766
echinops_telfairi ENSETEG00000001777
phascolarctos_cinereus ENSPCIG00000006894
sarcophilus_harrisii ENSSHAG00000009914
monodelphis_domestica ENSMODG00000020063
gopherus_agassizii ENSGAGG00000004896
pelodiscus_sinensis ENSPSIG00000000128
anser_brachyrhynchus ENSABRG00000009858
anas_platyrhynchos_platyrhynchos ENSAPLG00000000749
gallus_gallus ENSGALG00000043910
coturnix_japonica ENSCJPG00005013695
meleagris_gallopavo ENSMGAG00000002849
numida_meleagris ENSNMEG00000005199
lepidothrix_coronata ENSLCOG00000010682
manacus_vitellinus ENSMVIG00005002138
calidris_pugnax ENSCPUG00000003493
dromaius_novaehollandiae ENSDNVG00000004798
dromaius_novaehollandiae ENSDNVG00000015748
apteryx_owenii ENSAOWG00000007808
apteryx_haastii ENSAHAG00000007171
apteryx_rowi ENSARWG00000006071
nothoprocta_perdicaria ENSNPEG00000015952
pogona_vitticeps ENSPVIG00000022907
pogona_vitticeps ENSPVIG00000022908
notechis_scutatus ENSNSUG00000004473
salvator_merianae ENSSMRG00000009802
spermophilus_dauricus ENSSDAG00000010456
spermophilus_dauricus ENSSDAG00000010459
ictidomys_tridecemlineatus ENSSTOG00000026533
marmota_marmota_marmota ENSMMMG00000017199
heterocephalus_glaber_male ENSHGLG00100019930
heterocephalus_glaber_female ENSHGLG00000019700
heterocephalus_glaber_female ENSHGLG00000019896
heterocephalus_glaber_male ENSHGLG00100019624
fukomys_damarensis ENSFDAG00000008030
fukomys_damarensis ENSFDAG00000011763
cavia_aperea ENSCAPG00000011484
cavia_porcellus ENSCPOG00000002762
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0024737
mus_spicilegus ENSMSIG00000023035
mus_musculus ENSMUSG00000075158
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0023817
mus_pahari MGP_PahariEiJ_G0025268
rattus_norvegicus ENSRNOG00000031356
meriones_unguiculatus ENSMUGG00000012151
cricetulus_griseus_chok1gshd ENSCGRG00001005948
cricetulus_griseus_crigri ENSCGRG00000018999
cricetulus_griseus_crigri-picr ENSCGRG00015023728
peromyscus_maniculatus_bairdii ENSPEMG00000026075
microtus_ochrogaster ENSMOCG00000011422
castor_canadensis ENSCCNG00000005565
castor_canadensis ENSCCNG00000005011
prolemur_simus ENSPSMG00000009722
otolemur_garnettii ENSOGAG00000011841
gorilla_gorilla ENSGGOG00000010509
homo_sapiens ENSG00000181785
pan_troglodytes ENSPTRG00000003619
nomascus_leucogenys ENSNLEG00000019316
macaca_nemestrina ENSMNEG00000021852
macaca_mulatta ENSMMUG00000016150
macaca_fascicularis ENSMFAG00000043592
theropithecus_gelada ENSTGEG00000023619
oryctolagus_cuniculus ENSOCUG00000016794
myotis_lucifugus ENSMLUG00000006000
pteropus_vampyrus ENSPVAG00000015420
equus_caballus ENSECAG00000007033
equus_asinus_asinus ENSEASG00005005639
bos_taurus ENSBTAG00000011707
bos_mutus ENSBMUG00000024458
bison_bison_bison ENSBBBG00000004084
capra_hircus ENSCHIG00000000161
capra_hircus ENSCHIG00000025047
capra_hircus ENSCHIG00000013479
capra_hircus ENSCHIG00000008853
ovis_aries ENSOARG00000017780
sus_scrofa ENSSSCG00000032568
ursus_maritimus ENSUMAG00000018043
ursus_americanus ENSUAMG00000000650
ailuropoda_melanoleuca ENSAMEG00000019985
neovison_vison ENSNVIG00000024734
mustela_putorius_furo ENSMPUG00000018660
canis_lupus_dingo ENSCAFG00020025852
canis_lupus_dingo ENSCAFG00020025857
canis_lupus_familiaris ENSCAFG00000008097
vulpes_vulpes ENSVVUG00000030391
panthera_pardus ENSPPRG00000019252
panthera_tigris_altaica ENSPTIG00000010366
felis_catus ENSFCAG00000023354
dasypus_novemcinctus ENSDNOG00000034920
choloepus_hoffmanni ENSCHOG00000004279
loxodonta_africana ENSLAFG00000031785
loxodonta_africana ENSLAFG00000026816
loxodonta_africana ENSLAFG00000017458
loxodonta_africana ENSLAFG00000032485
loxodonta_africana ENSLAFG00000028438
phascolarctos_cinereus ENSPCIG00000016895
phascolarctos_cinereus ENSPCIG00000016897
notamacropus_eugenii ENSMEUG00000015075
monodelphis_domestica ENSMODG00000020031
pteropus_vampyrus ENSPVAG00000017587
myotis_lucifugus ENSMLUG00000004341
sus_scrofa ENSSSCG00000005558
sus_scrofa ENSSSCG00000040395
sus_scrofa ENSSSCG00000037855
sus_scrofa ENSSSCG00000005578
bos_taurus ENSBTAG00000038249
bos_mutus ENSBMUG00000015083
bison_bison_bison ENSBBBG00000003497
capra_hircus ENSCHIG00000003066
ursus_americanus ENSUAMG00000015348
ursus_maritimus ENSUMAG00000003313
ailuropoda_melanoleuca ENSAMEG00000018726
mustela_putorius_furo ENSMPUG00000019243
neovison_vison ENSNVIG00000003045
canis_lupus_dingo ENSCAFG00020015275
canis_lupus_familiaris ENSCAFG00000023183
vulpes_vulpes ENSVVUG00000009500
panthera_tigris_altaica ENSPTIG00000006004
panthera_pardus ENSPPRG00000017227
felis_catus ENSFCAG00000007372
equus_asinus_asinus ENSEASG00005021000
equus_caballus ENSECAG00000001330
castor_canadensis ENSCCNG00000001438
dipodomys_ordii ENSDORG00000025218
spermophilus_dauricus ENSSDAG00000014012
marmota_marmota_marmota ENSMMMG00000018535
urocitellus_parryii ENSUPAG00010012749
cavia_porcellus ENSCPOG00000001175
cavia_aperea ENSCAPG00000013645
heterocephalus_glaber_male ENSHGLG00100017326
heterocephalus_glaber_female ENSHGLG00000018024
mus_spicilegus ENSMSIG00000001203
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0024434
mus_musculus ENSMUSG00000049018
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0023514
mus_pahari MGP_PahariEiJ_G0024967
rattus_norvegicus ENSRNOG00000008003
meriones_unguiculatus ENSMUGG00000007007
meriones_unguiculatus ENSMUGG00000007391
cricetulus_griseus_crigri ENSCGRG00000019371
cricetulus_griseus_crigri-picr ENSCGRG00015025090
cricetulus_griseus_chok1gshd ENSCGRG00001013818
mesocricetus_auratus ENSMAUG00000006357
peromyscus_maniculatus_bairdii ENSPEMG00000009385
nannospalax_galili ENSNGAG00000015367
oryctolagus_cuniculus ENSOCUG00000017249
prolemur_simus ENSPSMG00000022988
otolemur_garnettii ENSOGAG00000006530
pan_paniscus ENSPPAG00000006222
pan_troglodytes ENSPTRG00000021337
gorilla_gorilla ENSGGOG00000016948
homo_sapiens ENSG00000148215
theropithecus_gelada ENSTGEG00000025206
chlorocebus_sabaeus ENSCSAG00000000480
piliocolobus_tephrosceles ENSPTEG00000017781
callithrix_jacchus ENSCJAG00000022331
dasypus_novemcinctus ENSDNOG00000003471
phascolarctos_cinereus ENSPCIG00000034510
sarcophilus_harrisii ENSSHAG00000006694
monodelphis_domestica ENSMODG00000019718
pelodiscus_sinensis ENSPSIG00000001827
pelodiscus_sinensis ENSPSIG00000013645
pogona_vitticeps ENSPVIG00000002100
sphenodon_punctatus ENSSPUG00000011364
salvator_merianae ENSSMRG00000009899
loxodonta_africana ENSLAFG00000025676
loxodonta_africana ENSLAFG00000022631
loxodonta_africana ENSLAFG00000032134
loxodonta_africana ENSLAFG00000028917
loxodonta_africana ENSLAFG00000025789
loxodonta_africana ENSLAFG00000028427
echinops_telfairi ENSETEG00000007757
urocitellus_parryii ENSUPAG00010003496
ictidomys_tridecemlineatus ENSSTOG00000027102
ictidomys_tridecemlineatus ENSSTOG00000024609
urocitellus_parryii ENSUPAG00010003490
heterocephalus_glaber_male ENSHGLG00100000236
heterocephalus_glaber_female ENSHGLG00000013137
oryctolagus_cuniculus ENSOCUG00000003177
papio_anubis ENSPANG00000025509
cercocebus_atys ENSCATG00000016816
mandrillus_leucophaeus ENSMLEG00000018099
theropithecus_gelada ENSTGEG00000023669
macaca_mulatta ENSMMUG00000016153
macaca_fascicularis ENSMFAG00000007457
pan_paniscus ENSPPAG00000032073
pan_troglodytes ENSPTRG00000003615
homo_sapiens ENSG00000167825
gorilla_gorilla ENSGGOG00000024948
cebus_capucinus ENSCCAG00000001249
callithrix_jacchus ENSCJAG00000022690
carlito_syrichta ENSTSYG00000008627
prolemur_simus ENSPSMG00000009737
otolemur_garnettii ENSOGAG00000011852
tupaia_belangeri ENSTBEG00000002183
tupaia_belangeri ENSTBEG00000014544
bos_taurus ENSBTAG00000007944
bison_bison_bison ENSBBBG00000014839
bos_taurus ENSBTAG00000000617
capra_hircus ENSCHIG00000019934
pteropus_vampyrus ENSPVAG00000004495
pteropus_vampyrus ENSPVAG00000016035
canis_lupus_familiaris ENSCAFG00000032270
canis_lupus_dingo ENSCAFG00020025835
canis_lupus_familiaris ENSCAFG00000029770
canis_lupus_dingo ENSCAFG00020025840
mustela_putorius_furo ENSMPUG00000018674
ursus_maritimus ENSUMAG00000018001
ursus_americanus ENSUAMG00000013646
panthera_tigris_altaica ENSPTIG00000010281
panthera_pardus ENSPPRG00000019369
felis_catus ENSFCAG00000021895
erinaceus_europaeus ENSEEUG00000000661
equus_asinus_asinus ENSEASG00005002514
equus_caballus ENSECAG00000001478
equus_asinus_asinus ENSEASG00005011735
mus_musculus ENSMUSG00000068816
mus_spicilegus ENSMSIG00000013720
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0024760
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0023840
mus_pahari MGP_PahariEiJ_G0025289
rattus_norvegicus ENSRNOG00000005793
meriones_unguiculatus ENSMUGG00000007356
cricetulus_griseus_crigri-picr ENSCGRG00015023539
cricetulus_griseus_chok1gshd ENSCGRG00001011167
peromyscus_maniculatus_bairdii ENSPEMG00000024809
dasypus_novemcinctus ENSDNOG00000019328
monodelphis_domestica ENSMODG00000020000
anser_brachyrhynchus ENSABRG00000014616
anas_platyrhynchos_platyrhynchos ENSAPLG00000001695
gallus_gallus ENSGALG00000043408
meleagris_gallopavo ENSMGAG00000004435
coturnix_japonica ENSCJPG00005013199
numida_meleagris ENSNMEG00000004693
calidris_pygmaea ENSCPGG00000000636
calidris_pugnax ENSCPUG00000005430
apteryx_rowi ENSARWG00000013925
dromaius_novaehollandiae ENSDNVG00000013866
nothoprocta_perdicaria ENSNPEG00000002088
sphenodon_punctatus ENSSPUG00000015327
ornithorhynchus_anatinus ENSOANG00000015226
ornithorhynchus_anatinus ENSOANG00000009637
chelonoidis_abingdonii ENSCABG00000012239
gopherus_agassizii ENSGAGG00000006651
chrysemys_picta_bellii ENSCPBG00000016787
pelodiscus_sinensis ENSPSIG00000000136
apteryx_rowi ENSARWG00000013922
dromaius_novaehollandiae ENSDNVG00000002600
apteryx_owenii ENSAOWG00000005202
sphenodon_punctatus ENSSPUG00000015389
sphenodon_punctatus ENSSPUG00000015368
salvator_merianae ENSSMRG00000000376
anolis_carolinensis ENSACAG00000026836
pogona_vitticeps ENSPVIG00000022913
pogona_vitticeps ENSPVIG00000022910
notechis_scutatus ENSNSUG00000004479
sphenodon_punctatus ENSSPUG00000015356
anser_brachyrhynchus ENSABRG00000014620
anas_platyrhynchos_platyrhynchos ENSAPLG00000001540
calidris_pugnax ENSCPUG00000005450
mus_pahari MGP_PahariEiJ_G0025256
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0023802
marmota_marmota_marmota ENSMMMG00000017216
fukomys_damarensis ENSFDAG00000018424
fukomys_damarensis ENSFDAG00000001353
fukomys_damarensis ENSFDAG00000010427
marmota_marmota_marmota ENSMMMG00000017235
dasypus_novemcinctus ENSDNOG00000038950
ursus_maritimus ENSUMAG00000018073
phascolarctos_cinereus ENSPCIG00000018859
phascolarctos_cinereus ENSPCIG00000001421
sarcophilus_harrisii ENSSHAG00000006942
phascolarctos_cinereus ENSPCIG00000001180
sarcophilus_harrisii ENSSHAG00000006416
monodelphis_domestica ENSMODG00000020040
ornithorhynchus_anatinus ENSOANG00000012609
chelonoidis_abingdonii ENSCABG00000012238
gopherus_agassizii ENSGAGG00000004892
pelodiscus_sinensis ENSPSIG00000002006
chelonoidis_abingdonii ENSCABG00000017829
chelonoidis_abingdonii ENSCABG00000019050
gopherus_agassizii ENSGAGG00000020117
chrysemys_picta_bellii ENSCPBG00000011178
meleagris_gallopavo ENSMGAG00000017325
gallus_gallus ENSGALG00000043923
numida_meleagris ENSNMEG00000005195
anas_platyrhynchos_platyrhynchos ENSAPLG00000001353
calidris_pugnax ENSCPUG00000015169
apteryx_rowi ENSARWG00000006075
apteryx_owenii ENSAOWG00000007800
dromaius_novaehollandiae ENSDNVG00000015767
pogona_vitticeps ENSPVIG00000022905
notechis_scutatus ENSNSUG00000004468
salvator_merianae ENSSMRG00000009841
salvator_merianae ENSSMRG00000009843
salvator_merianae ENSSMRG00000009840
salvator_merianae ENSSMRG00000009812
salvator_merianae ENSSMRG00000009845
gopherus_agassizii ENSGAGG00000001762
pelodiscus_sinensis ENSPSIG00000000124
numida_meleagris ENSNMEG00000005145
numida_meleagris ENSNMEG00000005150
numida_meleagris ENSNMEG00000005198
meleagris_gallopavo ENSMGAG00000017230
meleagris_gallopavo ENSMGAG00000002895
calidris_pugnax ENSCPUG00000015179
choloepus_hoffmanni ENSCHOG00000006479
salvator_merianae ENSSMRG00000013604
notechis_scutatus ENSNSUG00000017028
chelonoidis_abingdonii ENSCABG00000010824
gopherus_agassizii ENSGAGG00000012050
chrysemys_picta_bellii ENSCPBG00000016799
pogona_vitticeps ENSPVIG00000022918
xenopus_tropicalis ENSXETG00000033092
xenopus_tropicalis ENSXETG00000033943
xenopus_tropicalis ENSXETG00000033626
xenopus_tropicalis ENSXETG00000032903
xenopus_tropicalis ENSXETG00000030578
xenopus_tropicalis ENSXETG00000031972
ornithorhynchus_anatinus ENSOANG00000002733
jaculus_jaculus ENSJJAG00000010500
crocodylus_porosus ENSCPRG00005011057
xenopus_tropicalis ENSXETG00000031432
xenopus_tropicalis ENSXETG00000033001
xenopus_tropicalis ENSXETG00000007274
ornithorhynchus_anatinus ENSOANG00000020775
latimeria_chalumnae ENSLACG00000006008
