pan_troglodytes ENSPTRG00000048372
pygocentrus_nattereri ENSPNAG00000000129
pygocentrus_nattereri ENSPNAG00000016827
danio_rerio ENSDARG00000086552
paramormyrops_kingsleyae ENSPKIG00000020771
scleropages_formosus ENSSFOG00015008140
astatotilapia_calliptera ENSACLG00000004496
poecilia_mexicana ENSPMEG00000009718
poecilia_latipinna ENSPLAG00000004129
poecilia_reticulata ENSPREG00000013774
xiphophorus_maculatus ENSXMAG00000027407
amphiprion_percula ENSAPEG00000014418
astatotilapia_calliptera ENSACLG00000004315
tetraodon_nigroviridis ENSTNIG00000008601
monopterus_albus ENSMALG00000014173
scophthalmus_maximus ENSSMAG00000004231
scleropages_formosus ENSSFOG00015001661
labrus_bergylta ENSLBEG00000020964
takifugu_rubripes ENSTRUG00000005188
amphiprion_ocellaris ENSAOCG00000014264
stegastes_partitus ENSSPAG00000000703
xiphophorus_couchianus ENSXCOG00000007262
pundamilia_nyererei ENSPNYG00000001785
amphilophus_citrinellus ENSACIG00000019187
oreochromis_niloticus ENSONIG00000021349
cyprinodon_variegatus ENSCVAG00000019820
mastacembelus_armatus ENSMAMG00000001491
periophthalmus_magnuspinnatus ENSPMGG00000003523
seriola_dumerili ENSSDUG00000021320
seriola_lalandi_dorsalis ENSSLDG00000012759
cynoglossus_semilaevis ENSCSEG00000019590
pygocentrus_nattereri ENSPNAG00000008128
ictalurus_punctatus ENSIPUG00000006262
paramormyrops_kingsleyae ENSPKIG00000004213
scleropages_formosus ENSSFOG00015001184
scleropages_formosus ENSSFOG00015011581
danio_rerio ENSDARG00000068995
fundulus_heteroclitus ENSFHEG00000010791
periophthalmus_magnuspinnatus ENSPMGG00000022504
neolamprologus_brichardi ENSNBRG00000005114
poecilia_reticulata ENSPREG00000004899
lepisosteus_oculatus ENSLOCG00000017861
caenorhabditis_elegans_strain_n2 WBGene00001921
caenorhabditis_elegans_strain_n2 WBGene00001939
caenorhabditis_elegans_strain_n2 WBGene00001931
caenorhabditis_elegans_strain_n2 WBGene00001942
caenorhabditis_elegans_strain_n2 WBGene00001935
caenorhabditis_elegans_strain_n2 WBGene00001893
caenorhabditis_elegans_strain_n2 WBGene00001925
caenorhabditis_elegans_strain_n2 WBGene00001895
caenorhabditis_elegans_strain_n2 WBGene00001927
caenorhabditis_elegans_strain_n2 WBGene00001881
caenorhabditis_elegans_strain_n2 WBGene00001877
caenorhabditis_elegans_strain_n2 WBGene00001909
caenorhabditis_elegans_strain_n2 WBGene00001886
caenorhabditis_elegans_strain_n2 WBGene00001890
caenorhabditis_elegans_strain_n2 WBGene00001917
caenorhabditis_elegans_strain_n2 WBGene00001904
caenorhabditis_elegans_strain_n2 WBGene00001907
gallus_gallus ENSGALG00000026449
calidris_pugnax ENSCPUG00000016959
junco_hyemalis ENSJHYG00000013482
nothoprocta_perdicaria ENSNPEG00000005857
pelodiscus_sinensis ENSPSIG00000011556
pogona_vitticeps ENSPVIG00000019051
anolis_carolinensis ENSACAG00000006010
sphenodon_punctatus ENSSPUG00000004303
gopherus_agassizii ENSGAGG00000025714
numida_meleagris ENSNMEG00000018927
anas_platyrhynchos_platyrhynchos ENSAPLG00000020965
parus_major ENSPMJG00000012790
lonchura_striata_domestica ENSLSDG00000009936
dromaius_novaehollandiae ENSDNVG00000010212
chelonoidis_abingdonii ENSCABG00000005161
salvator_merianae ENSSMRG00000021113
notechis_scutatus ENSNSUG00000020291
cyanistes_caeruleus ENSCCEG00000021973
lepidothrix_coronata ENSLCOG00000011268
calidris_pygmaea ENSCPGG00000006222
apteryx_rowi ENSARWG00000008462
chrysemys_picta_bellii ENSCPBG00000014334
phascolarctos_cinereus ENSPCIG00000031362
monodelphis_domestica ENSMODG00000018764
xenopus_tropicalis ENSXETG00000016179
latimeria_chalumnae ENSLACG00000016077
eptatretus_burgeri ENSEBUG00000016624
anolis_carolinensis ENSACAG00000011596
anolis_carolinensis ENSACAG00000011601
salvator_merianae ENSSMRG00000000787
pogona_vitticeps ENSPVIG00000011186
petromyzon_marinus ENSPMAG00000010226
eptatretus_burgeri ENSEBUG00000009653
eptatretus_burgeri ENSEBUG00000016016
eptatretus_burgeri ENSEBUG00000006700
paramormyrops_kingsleyae ENSPKIG00000008161
paramormyrops_kingsleyae ENSPKIG00000021010
labrus_bergylta ENSLBEG00000007270
tetraodon_nigroviridis ENSTNIG00000007748
amphilophus_citrinellus ENSACIG00000005555
cynoglossus_semilaevis ENSCSEG00000008130
salvator_merianae ENSSMRG00000021514
pogona_vitticeps ENSPVIG00000010391
pogona_vitticeps ENSPVIG00000010389
salvator_merianae ENSSMRG00000021513
apteryx_rowi ENSARWG00000008239
apteryx_haastii ENSAHAG00000014204
nothoprocta_perdicaria ENSNPEG00000001145
calidris_pygmaea ENSCPGG00000017553
gallus_gallus ENSGALG00000016770
numida_meleagris ENSNMEG00000017627
anser_brachyrhynchus ENSABRG00000011249
dromaius_novaehollandiae ENSDNVG00000018360
melopsittacus_undulatus ENSMUNG00000013058
crocodylus_porosus ENSCPRG00005016692
chelonoidis_abingdonii ENSCABG00000005843
gopherus_agassizii ENSGAGG00000005396
chrysemys_picta_bellii ENSCPBG00000007320
chelonoidis_abingdonii ENSCABG00000005845
gopherus_agassizii ENSGAGG00000007184
sarcophilus_harrisii ENSSHAG00000006076
phascolarctos_cinereus ENSPCIG00000033549
saccharomyces_cerevisiae YDR225W
