clupea_harengus ENSCHAG00000005442
xiphophorus_couchianus ENSXCOG00000000410
xiphophorus_maculatus ENSXMAG00000028311
gambusia_affinis ENSGAFG00000010250
cyprinodon_variegatus ENSCVAG00000016387
kryptolebias_marmoratus ENSKMAG00000019055
oryzias_latipes ENSORLG00020006984
oryzias_latipes ENSORLG00015000628
oryzias_latipes ENSORLG00000023881
oryzias_melastigma ENSOMEG00000005674
labrus_bergylta ENSLBEG00000002783
larimichthys_crocea ENSLCRG00005005606
mastacembelus_armatus ENSMAMG00000021175
monopterus_albus ENSMALG00000015427
gouania_willdenowi ENSGWIG00000026212
periophthalmus_magnuspinnatus ENSPMGG00000005893
gadus_morhua ENSGMOG00000012658
hucho_hucho ENSHHUG00000035877
esox_lucius ENSELUG00000000317
lepisosteus_oculatus ENSLOCG00000015995
erpetoichthys_calabaricus ENSECRG00000018250
scleropages_formosus ENSSFOG00015010508
paramormyrops_kingsleyae ENSPKIG00000005251
callorhinchus_milii ENSCMIG00000020008
petromyzon_marinus ENSPMAG00000000448
denticeps_clupeoides ENSDCDG00000015493
esox_lucius ENSELUG00000013328
procavia_capensis ENSPCAG00000015957
felis_catus ENSFCAG00000004622
anser_brachyrhynchus ENSABRG00000015539
monodelphis_domestica ENSMODG00000004743
electrophorus_electricus ENSEEEG00000013220
sphenodon_punctatus ENSSPUG00000006748
sphenodon_punctatus ENSSPUG00000006765
pogona_vitticeps ENSPVIG00000014189
anolis_carolinensis ENSACAG00000002254
notechis_scutatus ENSNSUG00000009956
notechis_scutatus ENSNSUG00000009957
salvator_merianae ENSSMRG00000000170
dromaius_novaehollandiae ENSDNVG00000015024
nothoprocta_perdicaria ENSNPEG00000011396
apteryx_owenii ENSAOWG00000003995
apteryx_haastii ENSAHAG00000001365
apteryx_rowi ENSARWG00000005561
gallus_gallus ENSGALG00000041034
coturnix_japonica ENSCJPG00005007158
meleagris_gallopavo ENSMGAG00000008929
numida_meleagris ENSNMEG00000014741
anas_platyrhynchos ENSAPLG00000006319
lepidothrix_coronata ENSLCOG00000009525
manacus_vitellinus ENSMVIG00005002117
cyanistes_caeruleus ENSCCEG00000015532
parus_major ENSPMJG00000011891
taeniopygia_guttata ENSTGUG00000002674
taeniopygia_guttata ENSTGUG00000002688
lonchura_striata ENSLSDG00000010606
ficedula_albicollis ENSFALG00000012019
ficedula_albicollis ENSFALG00000012026
serinus_canaria ENSSCAG00000007632
zonotrichia_albicollis ENSZALG00000003018
junco_hyemalis ENSJHYG00000004023
calidris_pygmaea ENSCPGG00000018437
calidris_pugnax ENSCPUG00000018002
melopsittacus_undulatus ENSMUNG00000013176
crocodylus_porosus ENSCPRG00005002708
chelonoidis_abingdonii ENSCABG00000005167
gopherus_agassizii ENSGAGG00000014709
chrysemys_picta ENSCPBG00000012448
pelodiscus_sinensis ENSPSIG00000015677
vombatus_ursinus ENSVURG00010016790
vombatus_ursinus ENSVURG00010009646
phascolarctos_cinereus ENSPCIG00000036556
notamacropus_eugenii ENSMEUG00000010790
monodelphis_domestica ENSMODG00000037146
sarcophilus_harrisii ENSSHAG00000008328
loxodonta_africana ENSLAFG00000023331
procavia_capensis ENSPCAG00000000943
echinops_telfairi ENSETEG00000010129
spermophilus_dauricus ENSSDAG00000000727
marmota_marmota ENSMMMG00000024174
castor_canadensis ENSCCNG00000022978
heterocephalus_glaber ENSHGLG00000002633
heterocephalus_glaber ENSHGLG00100010449
fukomys_damarensis ENSFDAG00000001241
cavia_porcellus ENSCPOG00000007872
cavia_aperea ENSCAPG00000012642
chinchilla_lanigera ENSCLAG00000002599
prolemur_simus ENSPSMG00000002632
tursiops_truncatus ENSTTRG00000016593
sus_scrofa ENSSSCG00000010834
vicugna_pacos ENSVPAG00000012335
capra_hircus ENSCHIG00000020148
ovis_aries ENSOARG00000013601
bos_indicus ENSBIXG00005031113
bos_indicus ENSBIXG00000020911
bos_taurus ENSBTAG00000018824
bos_mutus ENSBMUG00000007183
bison_bison ENSBBBG00000013014
equus_caballus ENSECAG00000012339
pteropus_vampyrus ENSPVAG00000010658
panthera_tigris ENSPTIG00000020426
panthera_tigris ENSPTIG00000020433
panthera_pardus ENSPPRG00000011042
panthera_pardus ENSPPRG00000010841
felis_catus ENSFCAG00000028371
ailuropoda_melanoleuca ENSAMEG00000006873
ailuropoda_melanoleuca ENSAMEG00000006877
ursus_maritimus ENSUMAG00000022671
ursus_americanus ENSUAMG00000012137
canis_lupus ENSCAFG00000013601
canis_lupus ENSCAFG00020002228
vulpes_vulpes ENSVVUG00000010238
sorex_araneus ENSSARG00000000016
mustela_putorius ENSMPUG00000003920
neovison_vison ENSNVIG00000017505
erinaceus_europaeus ENSEEUG00000008120
propithecus_coquereli ENSPCOG00000017426
propithecus_coquereli ENSPCOG00000026847
microcebus_murinus ENSMICG00000017165
oryctolagus_cuniculus ENSOCUG00000025154
otolemur_garnettii ENSOGAG00000024263
carlito_syrichta ENSTSYG00000005732
dipodomys_ordii ENSDORG00000000970
saimiri_boliviensis ENSSBOG00000028739
cebus_capucinus ENSCCAG00000027017
cebus_capucinus ENSCCAG00000020382
saimiri_boliviensis ENSSBOG00000014685
aotus_nancymaae ENSANAG00000032600
callithrix_jacchus ENSCJAG00000061628
theropithecus_gelada ENSTGEG00000005516
chlorocebus_sabaeus ENSCSAG00000015943
mandrillus_leucophaeus ENSMLEG00000029516
macaca_mulatta ENSMMUG00000001021
macaca_nemestrina ENSMNEG00000031019
macaca_fascicularis ENSMFAG00000002094
cercocebus_atys ENSCATG00000036058
papio_anubis ENSPANG00000014171
colobus_angolensis ENSCANG00000028320
piliocolobus_tephrosceles ENSPTEG00000004079
rhinopithecus_roxellana ENSRROG00000033743
rhinopithecus_bieti ENSRBIG00000033779
pan_paniscus ENSPPAG00000034682
pan_troglodytes ENSPTRG00000052232
gorilla_gorilla ENSGGOG00000015271
homo_sapiens ENSG00000154305
pongo_abelii ENSPPYG00000000197
nomascus_leucogenys ENSNLEG00000013613
mus_spicilegus ENSMSIG00000016990
rattus_norvegicus ENSRNOG00000059202
cricetulus_griseus ENSCGRG00015009087
mus_pahari MGP_PahariEiJ_G0028242
mus_spretus MGP_SPRETEiJ_G0015810
meriones_unguiculatus ENSMUGG00000007839
peromyscus_maniculatus ENSPEMG00000026967
peromyscus_maniculatus ENSPEMG00000022967
cricetulus_griseus ENSCGRG00000017662
cricetulus_griseus ENSCGRG00001023192
mesocricetus_auratus ENSMAUG00000013592
nannospalax_galili ENSNGAG00000009217
jaculus_jaculus ENSJJAG00000022254
ochotona_princeps ENSOPRG00000013842
tupaia_belangeri ENSTBEG00000015531
choloepus_hoffmanni ENSCHOG00000010066
equus_asinus ENSEASG00005017383
erinaceus_europaeus ENSEEUG00000014103
dasypus_novemcinctus ENSDNOG00000031988
dasypus_novemcinctus ENSDNOG00000033393
dasypus_novemcinctus ENSDNOG00000037040
dasypus_novemcinctus ENSDNOG00000046791
dasypus_novemcinctus ENSDNOG00000038404
ornithorhynchus_anatinus ENSOANG00000001440
latimeria_chalumnae ENSLACG00000009055
maylandia_zebra ENSMZEG00005001283
pundamilia_nyererei ENSPNYG00000023242
astatotilapia_calliptera ENSACLG00000024121
haplochromis_burtoni ENSHBUG00000018075
amphilophus_citrinellus ENSACIG00000013969
xiphophorus_maculatus ENSXMAG00000009501
xiphophorus_couchianus ENSXCOG00000014016
poecilia_reticulata ENSPREG00000008266
gouania_willdenowi ENSGWIG00000006387
tetraodon_nigroviridis ENSTNIG00000001489
hippocampus_comes ENSHCOG00000012807
hucho_hucho ENSHHUG00000033860
hucho_hucho ENSHHUG00000033853
hucho_hucho ENSHHUG00000027157
labrus_bergylta ENSLBEG00000010110
labrus_bergylta ENSLBEG00000010172
gasterosteus_aculeatus ENSGACG00000010074
gasterosteus_aculeatus ENSGACG00000010071
cottoperca_gobio ENSCGOG00000020098
takifugu_rubripes ENSTRUG00000021393
takifugu_rubripes ENSTRUG00000022557
tetraodon_nigroviridis ENSTNIG00000016397
cyprinodon_variegatus ENSCVAG00000003582
cyprinodon_variegatus ENSCVAG00000003592
poecilia_latipinna ENSPLAG00000020217
poecilia_mexicana ENSPMEG00000018869
poecilia_formosa ENSPFOG00000018887
poecilia_reticulata ENSPREG00000008288
xiphophorus_maculatus ENSXMAG00000029772
xiphophorus_maculatus ENSXMAG00000025918
gambusia_affinis ENSGAFG00000000819
kryptolebias_marmoratus ENSKMAG00000018416
acanthochromis_polyacanthus ENSAPOG00000015024
acanthochromis_polyacanthus ENSAPOG00000015051
amphiprion_percula ENSAPEG00000010070
amphiprion_percula ENSAPEG00000010037
amphiprion_ocellaris ENSAOCG00000019010
amphiprion_ocellaris ENSAOCG00000019042
stegastes_partitus ENSSPAG00000016498
gouania_willdenowi ENSGWIG00000023348
oreochromis_niloticus ENSONIG00000005961
neolamprologus_brichardi ENSNBRG00000022007
parambassis_ranga ENSPRNG00000025823
periophthalmus_magnuspinnatus ENSPMGG00000020846
periophthalmus_magnuspinnatus ENSPMGG00000020844
mola_mola ENSMMOG00000000164
larimichthys_crocea ENSLCRG00005014890
hippocampus_comes ENSHCOG00000005316
oryzias_latipes ENSORLG00020016005
oryzias_latipes ENSORLG00020016075
oryzias_latipes ENSORLG00015010976
oryzias_latipes ENSORLG00015010893
oryzias_latipes ENSORLG00000012034
oryzias_latipes ENSORLG00000012031
oryzias_melastigma ENSOMEG00000023340
betta_splendens ENSBSLG00000023915
anabas_testudineus ENSATEG00000017079
monopterus_albus ENSMALG00000020163
scophthalmus_maximus ENSSMAG00000019161
scophthalmus_maximus ENSSMAG00000019165
cynoglossus_semilaevis ENSCSEG00000020776
lates_calcarifer ENSLCAG00010019284
seriola_lalandi ENSSLDG00000024681
seriola_dumerili ENSSDUG00000003557
gadus_morhua ENSGMOG00000001813
cynoglossus_semilaevis ENSCSEG00000020789
astyanax_mexicanus ENSAMXG00005019276
callorhinchus_milii ENSCMIG00000018109
astyanax_mexicanus ENSAMXG00000013444
astyanax_mexicanus ENSAMXG00005009979
pygocentrus_nattereri ENSPNAG00000009287
electrophorus_electricus ENSEEEG00000020855
ictalurus_punctatus ENSIPUG00000002203
danio_rerio ENSDARG00000008184
denticeps_clupeoides ENSDCDG00000028079
clupea_harengus ENSCHAG00000009816
scleropages_formosus ENSSFOG00015007416
paramormyrops_kingsleyae ENSPKIG00000002065
lepisosteus_oculatus ENSLOCG00000016418
erpetoichthys_calabaricus ENSECRG00000015469
phascolarctos_cinereus ENSPCIG00000034462
vombatus_ursinus ENSVURG00010023906
notamacropus_eugenii ENSMEUG00000002439
monodelphis_domestica ENSMODG00000043752
dasypus_novemcinctus ENSDNOG00000025220
choloepus_hoffmanni ENSCHOG00000005202
rhinopithecus_roxellana ENSRROG00000011498
piliocolobus_tephrosceles ENSPTEG00000035432
pan_paniscus ENSPPAG00000042801
homo_sapiens ENSG00000261857
gorilla_gorilla ENSGGOG00000001191
pongo_abelii ENSPPYG00000010003
macaca_nemestrina ENSMNEG00000028816
macaca_fascicularis ENSMFAG00000028649
macaca_mulatta ENSMMUG00000013632
chlorocebus_sabaeus ENSCSAG00000003643
theropithecus_gelada ENSTGEG00000023165
papio_anubis ENSPANG00000007225
rhinopithecus_bieti ENSRBIG00000030003
homo_sapiens ENSG00000268975
nomascus_leucogenys ENSNLEG00000013885
cercocebus_atys ENSCATG00000040021
cebus_capucinus ENSCCAG00000038106
saimiri_boliviensis ENSSBOG00000028413
callithrix_jacchus ENSCJAG00000014879
aotus_nancymaae ENSANAG00000022656
carlito_syrichta ENSTSYG00000035108
propithecus_coquereli ENSPCOG00000023540
microcebus_murinus ENSMICG00000042899
otolemur_garnettii ENSOGAG00000032945
castor_canadensis ENSCCNG00000021376
dipodomys_ordii ENSDORG00000024080
mus_caroli MGP_CAROLIEiJ_G0029401
mus_pahari MGP_PahariEiJ_G0012637
rattus_norvegicus ENSRNOG00000001499
meriones_unguiculatus ENSMUGG00000013119
cricetulus_griseus ENSCGRG00001019016
cricetulus_griseus ENSCGRG00015024334
microtus_ochrogaster ENSMOCG00000011561
mus_spretus MGP_SPRETEiJ_G0030498
mus_musculus ENSMUSG00000095538
mus_spretus MGP_SPRETEiJ_G0030499
mus_musculus ENSMUSG00000089661
mus_spicilegus ENSMSIG00000027070
mus_caroli MGP_CAROLIEiJ_G0029400
mesocricetus_auratus ENSMAUG00000002614
peromyscus_maniculatus ENSPEMG00000027341
nannospalax_galili ENSNGAG00000023252
jaculus_jaculus ENSJJAG00000018040
ictidomys_tridecemlineatus ENSSTOG00000034577
marmota_marmota ENSMMMG00000019889
urocitellus_parryii ENSUPAG00010022433
chinchilla_lanigera ENSCLAG00000001613
fukomys_damarensis ENSFDAG00000010407
octodon_degus ENSODEG00000001761
cavia_porcellus ENSCPOG00000040256
oryctolagus_cuniculus ENSOCUG00000022977
ochotona_princeps ENSOPRG00000018981
equus_caballus ENSECAG00000023165
equus_asinus ENSEASG00005005286
bos_taurus ENSBTAG00000009078
bos_mutus ENSBMUG00000022902
bison_bison ENSBBBG00000017335
ovis_aries ENSOARG00000006970
capra_hircus ENSCHIG00000025627
canis_lupus ENSCAFG00020014897
canis_lupus ENSCAFG00000046401
vulpes_vulpes ENSVVUG00000005645
ursus_americanus ENSUAMG00000011505
ursus_maritimus ENSUMAG00000019798
ailuropoda_melanoleuca ENSAMEG00000012244
panthera_pardus ENSPPRG00000024324
panthera_tigris ENSPTIG00000015868
felis_catus ENSFCAG00000018820
vicugna_pacos ENSVPAG00000012271
sus_scrofa ENSSSCG00000002997
myotis_lucifugus ENSMLUG00000026397
heterocephalus_glaber ENSHGLG00100016328
heterocephalus_glaber ENSHGLG00000002146
spermophilus_dauricus ENSSDAG00000001990
pan_troglodytes ENSPTRG00000011008
mandrillus_leucophaeus ENSMLEG00000028741
loxodonta_africana ENSLAFG00000020941
procavia_capensis ENSPCAG00000012375
chrysemys_picta ENSCPBG00000004329
gopherus_agassizii ENSGAGG00000020138
apteryx_haastii ENSAHAG00000019311
apteryx_owenii ENSAOWG00000003230
dromaius_novaehollandiae ENSDNVG00000019056
pogona_vitticeps ENSPVIG00000019910
anolis_carolinensis ENSACAG00000013578
salvator_merianae ENSSMRG00000002490
salvator_merianae ENSSMRG00000012681
pogona_vitticeps ENSPVIG00000004715
crocodylus_porosus ENSCPRG00005004000
xenopus_tropicalis ENSXETG00000021241
xenopus_tropicalis ENSXETG00000004169
latimeria_chalumnae ENSLACG00000017735
danio_rerio ENSDARG00000052437
denticeps_clupeoides ENSDCDG00000014224
tetraodon_nigroviridis ENSTNIG00000001686
takifugu_rubripes ENSTRUG00000017141
mola_mola ENSMMOG00000018745
larimichthys_crocea ENSLCRG00005006678
labrus_bergylta ENSLBEG00000016191
cynoglossus_semilaevis ENSCSEG00000007069
gouania_willdenowi ENSGWIG00000023005
betta_splendens ENSBSLG00000010450
mastacembelus_armatus ENSMAMG00000018633
parambassis_ranga ENSPRNG00000013380
periophthalmus_magnuspinnatus ENSPMGG00000004894
scophthalmus_maximus ENSSMAG00000010459
astatotilapia_calliptera ENSACLG00000027401
pundamilia_nyererei ENSPNYG00000013114
maylandia_zebra ENSMZEG00005018754
astatotilapia_calliptera ENSACLG00000020336
haplochromis_burtoni ENSHBUG00000003535
neolamprologus_brichardi ENSNBRG00000006895
oreochromis_niloticus ENSONIG00000004945
amphilophus_citrinellus ENSACIG00000003982
amphiprion_ocellaris ENSAOCG00000007394
amphiprion_percula ENSAPEG00000023895
acanthochromis_polyacanthus ENSAPOG00000008990
stegastes_partitus ENSSPAG00000007858
poecilia_formosa ENSPFOG00000018730
poecilia_latipinna ENSPLAG00000019927
poecilia_mexicana ENSPMEG00000002080
poecilia_reticulata ENSPREG00000017531
xiphophorus_maculatus ENSXMAG00000028208
gambusia_affinis ENSGAFG00000001221
xiphophorus_couchianus ENSXCOG00000017301
fundulus_heteroclitus ENSFHEG00000016588
cyprinodon_variegatus ENSCVAG00000013088
kryptolebias_marmoratus ENSKMAG00000022230
monopterus_albus ENSMALG00000007079
anabas_testudineus ENSATEG00000020716
seriola_dumerili ENSSDUG00000004559
seriola_lalandi ENSSLDG00000017635
cottoperca_gobio ENSCGOG00000019354
gasterosteus_aculeatus ENSGACG00000020642
hippocampus_comes ENSHCOG00000019036
oryzias_latipes ENSORLG00020008252
oryzias_latipes ENSORLG00015013948
oryzias_latipes ENSORLG00000028211
oryzias_melastigma ENSOMEG00000019494
lates_calcarifer ENSLCAG00010009433
gadus_morhua ENSGMOG00000009356
astyanax_mexicanus ENSAMXG00005021612
astyanax_mexicanus ENSAMXG00000041018
pygocentrus_nattereri ENSPNAG00000014743
ictalurus_punctatus ENSIPUG00000022506
electrophorus_electricus ENSEEEG00000018441
clupea_harengus ENSCHAG00000000606
hucho_hucho ENSHHUG00000008691
esox_lucius ENSELUG00000002698
scleropages_formosus ENSSFOG00015010082
paramormyrops_kingsleyae ENSPKIG00000009197
lepisosteus_oculatus ENSLOCG00000001418
erpetoichthys_calabaricus ENSECRG00000014820
notechis_scutatus ENSNSUG00000003125
callorhinchus_milii ENSCMIG00000005364
ciona_intestinalis ENSCING00000012802
drosophila_melanogaster FBgn0031842
