paramormyrops_kingsleyae ENSPKIG00000013466
apteryx_rowi ENSARWG00000000892
apteryx_haastii ENSAHAG00000001747
dromaius_novaehollandiae ENSDNVG00000002623
junco_hyemalis ENSJHYG00000017099
zonotrichia_albicollis ENSZALG00000006181
serinus_canaria ENSSCAG00000008031
ficedula_albicollis ENSFALG00000003277
lonchura_striata ENSLSDG00000000479
taeniopygia_guttata ENSTGUG00000005940
parus_major ENSPMJG00000016526
cyanistes_caeruleus ENSCCEG00000020560
lepidothrix_coronata ENSLCOG00000007032
manacus_vitellinus ENSMVIG00005014823
nothoprocta_perdicaria ENSNPEG00000000052
crocodylus_porosus ENSCPRG00005009583
gopherus_agassizii ENSGAGG00000004241
chelonoidis_abingdonii ENSCABG00000020875
chrysemys_picta ENSCPBG00000002176
pelodiscus_sinensis ENSPSIG00000010954
anolis_carolinensis ENSACAG00000000776
pogona_vitticeps ENSPVIG00000013702
notechis_scutatus ENSNSUG00000013508
salvator_merianae ENSSMRG00000000388
sphenodon_punctatus ENSSPUG00000014705
xenopus_tropicalis ENSXETG00000002163
latimeria_chalumnae ENSLACG00000003596
gasterosteus_aculeatus ENSGACG00000004519
mola_mola ENSMMOG00000006864
monopterus_albus ENSMALG00000015304
cottoperca_gobio ENSCGOG00000011853
larimichthys_crocea ENSLCRG00005014688
cynoglossus_semilaevis ENSCSEG00000008648
mastacembelus_armatus ENSMAMG00000008857
maylandia_zebra ENSMZEG00005009396
astatotilapia_calliptera ENSACLG00000025862
pundamilia_nyererei ENSPNYG00000020659
haplochromis_burtoni ENSHBUG00000012386
neolamprologus_brichardi ENSNBRG00000014779
oreochromis_niloticus ENSONIG00000019280
amphilophus_citrinellus ENSACIG00000006115
gouania_willdenowi ENSGWIG00000015151
cyprinodon_variegatus ENSCVAG00000017698
fundulus_heteroclitus ENSFHEG00000008173
poecilia_formosa ENSPFOG00000018593
poecilia_latipinna ENSPLAG00000012068
poecilia_mexicana ENSPMEG00000000820
poecilia_reticulata ENSPREG00000014615
xiphophorus_maculatus ENSXMAG00000003762
xiphophorus_couchianus ENSXCOG00000005964
gambusia_affinis ENSGAFG00000017207
oryzias_latipes ENSORLG00015004385
oryzias_latipes ENSORLG00020008146
oryzias_latipes ENSORLG00000002098
oryzias_melastigma ENSOMEG00000010436
lates_calcarifer ENSLCAG00010010672
scophthalmus_maximus ENSSMAG00000002224
seriola_dumerili ENSSDUG00000022191
seriola_lalandi ENSSLDG00000004171
anabas_testudineus ENSATEG00000009823
betta_splendens ENSBSLG00000003253
amphiprion_ocellaris ENSAOCG00000004436
amphiprion_percula ENSAPEG00000021619
acanthochromis_polyacanthus ENSAPOG00000018253
stegastes_partitus ENSSPAG00000016249
parambassis_ranga ENSPRNG00000024474
kryptolebias_marmoratus ENSKMAG00000007837
labrus_bergylta ENSLBEG00000027376
periophthalmus_magnuspinnatus ENSPMGG00000002136
hippocampus_comes ENSHCOG00000014738
takifugu_rubripes ENSTRUG00000011726
tetraodon_nigroviridis ENSTNIG00000003259
gadus_morhua ENSGMOG00000009874
hucho_hucho ENSHHUG00000016155
hucho_hucho ENSHHUG00000049919
esox_lucius ENSELUG00000006583
clupea_harengus ENSCHAG00000021507
denticeps_clupeoides ENSDCDG00000034438
astyanax_mexicanus ENSAMXG00000004343
astyanax_mexicanus ENSAMXG00005016329
pygocentrus_nattereri ENSPNAG00000004564
ictalurus_punctatus ENSIPUG00000013600
electrophorus_electricus ENSEEEG00000004904
danio_rerio ENSDARG00000052104
scleropages_formosus ENSSFOG00015018911
paramormyrops_kingsleyae ENSPKIG00000002856
lepisosteus_oculatus ENSLOCG00000006470
erpetoichthys_calabaricus ENSECRG00000008985
callorhinchus_milii ENSCMIG00000013996
eptatretus_burgeri ENSEBUG00000006674
caenorhabditis_elegans WBGene00013595
ciona_intestinalis ENSCING00000007827
ciona_savignyi ENSCSAVG00000009423
drosophila_melanogaster FBgn0031298
ciona_savignyi ENSCSAVG00000007934
ciona_intestinalis ENSCING00000003328
caenorhabditis_elegans WBGene00014080
saccharomyces_cerevisiae YNL223W
