geneTreeID,nbLeaves,NbSharedLeaves,AU_TreeBest,AU_Ensembl,AU_ReconstructEnsembl,AU_Isosel,TreeBestPassTest,EnsemblTreePassTest,ReconstructEnsemblTreePassTest,au_isosel_pass_test,TreeBestBetter,EnsemblBetter,ReconstructEnsemblBetter,REC_TreeBest,REC_Ensembl,REC_ReconstructEnsembl,RecIsosel,Treebest_REC_is_best,Ensembl_REC_is_best,Ensembl_REC_reconstruct_is_best,Isosel_REC_is_best
ENSGT00940000165418,4,50.0,0.548,0.003,0.085,0.548,1,0,1,1,0,0,0,3,3,3,3,0,0,0,0
ENSGT00910000147327,5,100.0,0.465,0.496,0.465,0.465,1,1,1,1,0,1,0,4,4,4,4,0,0,0,0
ENSGT00940000177259,7,100.0,0.441,0.418,0.445,0.441,1,1,1,1,0,0,1,6,6,6,6,0,0,0,0
ENSGT00530000064699,6,50.0,0.469,0.49,0.469,0.469,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0
ENSGT00910000147294,3,100.0,0.49,0.533,0.49,0.49,1,1,1,1,0,1,0,2,2,2,2,0,0,0,0
ENSGT00910000147082,12,100.0,0.521,0.479,0.521,0.521,1,1,1,1,0,0,0,9,9,9,9,0,0,0,0
ENSGT00950000182836,4,100.0,0.101,0.899,0.101,0.101,1,1,1,1,0,1,0,2,2,2,2,0,0,0,0
ENSGT00390000015552,4,100.0,0.497,0.468,0.497,0.497,1,1,1,1,0,0,0,2,2,1,2,0,0,1,0
ENSGT00860000135909,8,100.0,0.921,0.051,0.921,0.05,1,1,1,1,0,0,0,6,6,6,6,0,0,0,0
ENSGT00910000147311,5,100.0,0.826,0.131,0.826,0.826,1,1,1,1,0,0,0,4,4,4,4,0,0,0,0
,,,,,,,193,183,169,189,,,,,,,,,,,
,,,,,,,;86,5470852018;,;82,0627802691;,;75,7847533632;,;84,7533632287;,,,,,,,,,,,
