,ENSMVIT00005008475,ENSNPET00000022129,ENSNMET00000015192,ENSNMET00000015190,ENSAOWT00000010373,ENSCJPT00005034490,ENSCJPT00005034491,ENSGALT00000091572,ENSAOWT00000010322,ENSNSUT00000015596,ENSPVIT00000023386,ENSSMRT00000009344,ENSSMRT00000009385,ENSCCET00000017447,ENSPVIT00000023389,ENSAHAT00000008703,ENSARWT00000027305,ENSNPET00000022121,ENSARWT00000027273,ENSNPET00000022124,ENSAOWT00000010393,ENSACAT00000025747,ENSSCAT00000019219,ENSMGAT00000016939,ENSDNVT00000022093,ENSGALT00000082498,ENSDNVT00000022098,ENSGALT00000108313,ENSCJPT00005034488,ENSARWT00000027296,ENSDNVT00000022117,ENSGALT00000095393,ENSSMRT00000009378,ENSNMET00000015189,ENSSMRT00000009356,ENSPVIT00000023395,ENSPVIT00000023392,ENSDNVT00000022104,ENSAHAT00000008707,ENSNPET00000022127,ENSARWT00000027307,ENSNPET00000022146,ENSNPET00000022137,ENSAHAT00000008695,ENSNPET00000022111,ENSSCAT00000019222,ENSAOWT00000009947,ENSAOWT00000010385
ENSSMRT00000009378,0.7834809796769151,0.8498246492985972,0.8681573673663115,0.8550301046355293,0.8652406417112299,0.846271186440678,0.8323745973308789,0.8416935112747354,0.8649839266579354,0.8184100418410042,0.8884082539311393,1.0,1.0,0.8279470960322024,0.8921468926553673,0.8701494141674728,0.8696571160169093,0.8425776897362882,0.8648841354723708,0.8433498824144239,0.8700093940817285,0.8775323337530044,0.7718384820085619,0.8498860115742094,0.8586543520196411,0.8588135593220338,0.8823766364551863,0.8539194481791079,0.840942304319869,0.8737788632326821,0.8442245743212149,0.8706164451993206,1.0,0.8459502991256328,1.0,0.8828808099401749,0.9052663438256658,0.8633898305084746,0.8779304769603881,0.8481519078043829,0.8312403895438237,0.8561531235321748,0.8524107037604621,0.7783110501656954,0.8421974721561757,0.8074207601021481,0.7783110501656954,0.8741119005328597
ENSNMET00000015189,0.9411331861662987,0.9113544518315735,1.0,1.0,0.0,0.9659117441045996,0.9677276746242264,0.9743589743589743,0.0,0.8314942230299883,0.8479437852781938,0.8459502991256328,0.8991323210412148,0.9337625491051942,0.8479437852781938,0.9750542299349241,0.0,0.9113544518315735,0.0,0.9113544518315735,0.0,0.8373153779322329,0.87146529562982,0.9683632967546113,0.9368616527390901,0.9751342516927387,0.9750542299349241,0.9751342516927387,0.9659117441045996,0.0,0.9393572529165749,1.0,0.8459502991256328,1.0,0.8459502991256328,0.8540664626147791,0.9490238611713666,0.9368616527390901,0.9750542299349241,0.9113544518315735,0.9336554786469897,0.0,0.0,0.9346661439958186,0.9113544518315735,0.9098693105002253,0.9346661439958186,0.0
ENSSMRT00000009356,0.7834809796769151,0.8440325203252033,0.8593609360936093,0.8569609037545686,0.8674994661541747,0.840942304319869,0.8323745973308789,0.8416935112747354,0.8672727272727273,0.8184100418410042,0.8865322848598959,1.0,1.0,0.8279470960322024,0.8884082539311393,0.8717573629803004,0.8599015524422567,0.8440126050420168,0.8671791586589793,0.8448127685696747,0.8602801968951155,0.8775323337530044,0.7718384820085619,0.8535275224277329,0.8591206113633847,0.8539194481791079,0.8749062868158938,0.8569609037545686,0.843615018274449,0.8648841354723708,0.8442245743212149,0.8624681393372983,1.0,0.8459502991256328,1.0,0.8828808099401749,0.8992381156776478,0.8586543520196411,0.8701494141674728,0.8425776897362882,0.8312403895438237,0.8467025403579026,0.8539883782356048,0.7783110501656954,0.8436689460033011,0.8074207601021481,0.7783110501656954,0.8652406417112299
ENSPVIT00000023395,0.8303804821376707,0.8383522356928692,0.9490238611713666,0.8479437852781938,0.0,0.8351572399493146,0.8419326628771316,0.84969392216878,0.0,0.8720690543674311,1.0,0.8828808099401749,0.9314472252448314,0.8388258402444347,1.0,0.940152339499456,0.0,0.8383522356928692,0.0,0.8383522356928692,0.0,0.8832536924413553,0.7679564411492122,0.8459854855431402,0.8552010137080981,0.8425296624812809,0.940152339499456,0.8425296624812809,0.8351572399493146,0.0,0.8617184083952777,0.9490238611713666,0.8828808099401749,0.8540664626147791,0.8828808099401749,1.0,1.0,0.8552010137080981,0.940152339499456,0.8383522356928692,0.8393455295027055,0.0,0.0,0.8398608606029374,0.8383522356928692,0.7966050773621751,0.8398608606029374,0.0
ENSPVIT00000023392,0.35922330097087385,0.885422328513969,0.8747920133111481,0.8729211087420042,0.8707142857142857,0.8652009550338241,0.9490238611713666,0.9490238611713666,0.8704675572519084,0.2984293193717278,1.0,0.8992381156776478,0.9005507307773777,0.9293361884368309,1.0,0.8787333192120313,0.8740574929311969,0.8770378263185935,0.8703571428571428,0.8765663426630753,0.8744109330819981,0.9521218715995647,0.36091954022988504,0.8681586762834111,0.8767270001071008,0.88050754321111,0.8855068138864021,0.872982158028887,0.8567501850089861,0.8789058156343823,0.940152339499456,0.8802247634069401,0.9052663438256658,0.9490238611713666,0.8992381156776478,1.0,1.0,0.8840886203423968,0.8858993522670653,0.8843455602325115,0.0,0.868952559887271,0.8676175881174113,0.30601092896174864,0.8770215999131662,0.0,0.30601092896174864,0.8792394084287779
ENSDNVT00000022104,0.8841607565011821,0.9507765531062125,0.9510600147663748,0.9442455543165679,0.9741184851003205,0.9298056767321965,0.9261838440111421,0.9333797585886723,0.9740692280242655,0.7971155011513756,0.8632984017329196,0.8586543520196411,0.8749062868158938,0.9190339275445658,0.8678850288559465,0.9775088358145014,0.9740732050680432,0.9468862201312368,0.9737623174640865,0.9486542984060622,0.9744251525105584,0.8274007096257296,0.8560438279519758,0.938846176418804,1.0,0.945440108892922,1.0,0.9435412876342508,0.9273654590221597,0.9754880212954747,1.0,0.9518433409931062,0.8633898305084746,0.9368616527390901,0.8586543520196411,0.8552010137080981,0.8840886203423968,1.0,0.9788519637462235,0.9487669433331343,0.969228771747598,0.9562000939408173,0.9560297064717671,0.897268883556165,0.9463146039294206,0.8930449151269341,0.897268883556165,0.9758207630878438
ENSAHAT00000008707,0.366504854368932,0.9643439504293945,0.9504991680532446,0.9512793176972282,0.999044776119403,0.9264822920811778,0.9750542299349241,0.9750542299349241,0.9990429477210193,0.28051001821493626,0.8771327395643309,0.8701494141674728,0.8718438361977509,0.9550321199143469,0.8844834543987087,1.0,0.996816037735849,0.9573787959509856,0.9967776584317938,0.9615880079634618,0.999056158565361,0.9162132752992383,0.36488027366020526,0.9404963937208316,0.9775088358145014,0.9487461284843641,0.9791107132199344,0.945518266779949,0.9218733481340522,0.9969906375390103,1.0,0.9475552050473186,0.8779304769603881,0.9750542299349241,0.8701494141674728,0.940152339499456,0.8858993522670653,0.9788519637462235,1.0,0.959911805973141,0.0,0.9538515735086895,0.9536720499823176,0.32877959927140255,0.9574514273309453,0.0,0.32877959927140255,0.9991079393398751
ENSNPET00000022127,0.8366247755834829,1.0,0.9480286738351255,0.9287482976352606,0.9527289873865378,0.9138950259748014,0.8942771476991266,0.9062703689219137,0.9526396598559111,0.7717480229070085,0.853720440757707,0.8425776897362882,0.8583910495471497,0.9013166471125016,0.8589001015107184,0.9573787959509856,0.9543336439888164,1.0,0.95378993280679,1.0,0.9532851817334576,0.8275322643723113,0.8362588420225308,0.9221245511947506,0.9468862201312368,0.9277482534185227,0.9619162156744838,0.9250959514671289,0.9107341834839668,0.9568091670339357,0.9367748663798723,0.945648915975622,0.8481519078043829,0.9113544518315735,0.8425776897362882,0.8383522356928692,0.8843455602325115,0.9487669433331343,0.959911805973141,1.0,0.9265770423991727,1.0,1.0,0.8634361233480177,1.0,0.8754237288135593,0.8634361233480177,0.9558175407668577
ENSARWT00000027307,0.933410371226347,0.9265770423991727,0.0,0.9336554786469897,0.0,0.92346872143137,0.92346872143137,0.9311740890688259,0.0,0.8203753351206434,0.8393455295027055,0.8312403895438237,0.0,0.9132843705708027,0.8393455295027055,0.0,0.0,0.9265770423991727,0.0,0.9265770423991727,0.0,0.8161933998465081,0.8980317460317461,0.9239911192372992,0.969228771747598,0.9311740890688259,0.0,0.9311740890688259,0.92346872143137,0.0,0.969228771747598,0.0,0.8312403895438237,0.9336554786469897,0.8312403895438237,0.8393455295027055,0.0,0.969228771747598,0.0,0.9265770423991727,1.0,0.0,0.0,0.998970796346327,0.9265770423991727,0.8946973111010966,0.998970796346327,0.0
ENSNPET00000022146,0.3786407766990292,1.0,0.9446923438233913,0.9410586910274058,0.9439438267992978,0.9200700116686115,0.0,0.0,0.9438386680736311,0.34977578475336324,0.8603428857464648,0.8467025403579026,0.8467025403579026,0.0,0.868952559887271,0.9508196721311475,0.948180815876516,1.0,0.9449970743124634,1.0,0.9471885336273429,0.0,0.0,0.9313701023209383,0.9533224877987736,0.9411281810718893,0.9562000939408173,0.9372656835791052,0.9148539465506526,0.948180815876516,0.0,0.9411281810718893,0.8561531235321748,0.0,0.8467025403579026,0.0,0.868952559887271,0.9562000939408173,0.9538515735086895,1.0,0.0,1.0,1.0,0.3570127504553734,1.0,0.0,0.3570127504553734,0.9471885336273429
ENSNPET00000022137,0.3786407766990292,1.0,0.9410586910274058,0.9456946645536186,0.9520442668306179,0.9197610401780485,0.0,0.0,0.9519655137021451,0.34977578475336324,0.8669836238774432,0.8539883782356048,0.8539883782356048,0.0,0.8676175881174113,0.9535129424194401,0.9502715751357875,1.0,0.9529664924684906,1.0,0.9491852745926374,0.0,0.0,0.9395795922678779,0.9541468568409931,0.9408994584412527,0.9560297064717671,0.945389246857505,0.9255632764792588,0.953059131821807,0.0,0.9408994584412527,0.8524107037604621,0.0,0.8539883782356048,0.0,0.8676175881174113,0.9560297064717671,0.9536720499823176,1.0,0.0,1.0,1.0,0.3570127504553734,1.0,0.0,0.3570127504553734,0.9520337245072348
ENSAHAT00000008695,0.8665509115713754,0.8634361233480177,0.38160291438979965,0.8652725402811108,0.32877959927140255,0.8548737287167181,0.9244740624591663,0.9321834574676597,0.32877959927140255,0.8185863208746504,0.783339046966061,0.7783110501656954,0.29143897996357016,0.9137997680711248,0.783339046966061,0.32877959927140255,0.32877959927140255,0.8634361233480177,0.32877959927140255,0.8634361233480177,0.32877959927140255,0.816705039652085,0.897015873015873,0.8567020911895783,0.897268883556165,0.8610444520626214,0.348816029143898,0.8610444520626214,0.8548737287167181,0.32877959927140255,0.9697481173721111,0.3652094717668488,0.7783110501656954,0.9346661439958186,0.7783110501656954,0.8398608606029374,0.30601092896174864,0.897268883556165,0.32877959927140255,0.8634361233480177,0.998970796346327,0.3570127504553734,0.3570127504553734,1.0,0.8634361233480177,0.8946973111010966,1.0,0.32877959927140255
ENSNPET00000022111,0.8366247755834829,1.0,0.9448900091659028,0.9307356755482198,0.9526525341655009,0.9109623326242022,0.8942771476991266,0.9062703689219137,0.9511965722646044,0.7717480229070085,0.8539259608582881,0.8436689460033011,0.8589504659146641,0.9013166471125016,0.8534601426604931,0.9569396763119176,0.9508888604680905,1.0,0.9532032832320648,1.0,0.9497378181353114,0.8275322643723113,0.8362588420225308,0.9244282008960151,0.9458264560245225,0.9254786634964335,0.9587539346575491,0.9283777410987974,0.9135817024286725,0.9537961737456383,0.9367748663798723,0.9419835782195333,0.8421974721561757,0.9113544518315735,0.8436689460033011,0.8383522356928692,0.8770215999131662,0.9463146039294206,0.9574514273309453,1.0,0.9265770423991727,1.0,1.0,0.8634361233480177,1.0,0.8754237288135593,0.8634361233480177,0.9527132715678017
ENSSCAT00000019222,0.9168774237059518,0.8754237288135593,0.0,0.9098693105002253,0.0,0.8937960042060988,0.8937960042060988,0.9064143007360673,0.0,0.7898452756496921,0.7966050773621751,0.8074207601021481,0.0,0.9417154874568123,0.7966050773621751,0.0,0.0,0.8754237288135593,0.0,0.8754237288135593,0.0,0.793450503229683,1.0,0.892894697311101,0.8930449151269341,0.9064143007360673,0.0,0.9064143007360673,0.8937960042060988,0.0,0.8930449151269341,0.0,0.8074207601021481,0.9098693105002253,0.8074207601021481,0.7966050773621751,0.0,0.8930449151269341,0.0,0.8754237288135593,0.8946973111010966,0.0,0.0,0.8946973111010966,0.8754237288135593,1.0,0.8946973111010966,0.0
ENSAOWT00000009947,0.8665509115713754,0.8634361233480177,0.38160291438979965,0.8652725402811108,0.32877959927140255,0.8548737287167181,0.9244740624591663,0.9321834574676597,0.32877959927140255,0.8185863208746504,0.783339046966061,0.7783110501656954,0.29143897996357016,0.9137997680711248,0.783339046966061,0.32877959927140255,0.32877959927140255,0.8634361233480177,0.32877959927140255,0.8634361233480177,0.32877959927140255,0.816705039652085,0.897015873015873,0.8567020911895783,0.897268883556165,0.8610444520626214,0.348816029143898,0.8610444520626214,0.8548737287167181,0.32877959927140255,0.9697481173721111,0.3652094717668488,0.7783110501656954,0.9346661439958186,0.7783110501656954,0.8398608606029374,0.30601092896174864,0.897268883556165,0.32877959927140255,0.8634361233480177,0.998970796346327,0.3570127504553734,0.3570127504553734,1.0,0.8634361233480177,0.8946973111010966,1.0,0.32877959927140255
ENSAOWT00000010385,0.366504854368932,0.9603471134144872,0.9483584530903143,0.947741782927406,1.0,0.9207009857612267,0.0,0.0,1.0,0.31699846860643177,0.8707142857142857,0.8652406417112299,0.8652406417112299,0.0,0.8792394084287779,0.999044776119403,0.9961089494163424,0.9527289873865378,0.9960647627614122,0.9569202566452796,1.0,0.0,0.0,0.9358100164589701,0.9741184851003205,0.9451964344668208,0.9758207630878438,0.9413703790911232,0.9151926906407403,0.9963107410140192,0.0,0.9451964344668208,0.8741119005328597,0.0,0.8652406417112299,0.0,0.8792394084287779,0.9758207630878438,0.9991079393398751,0.9558175407668577,0.0,0.9471885336273429,0.9520337245072348,0.32877959927140255,0.9527132715678017,0.0,0.32877959927140255,1.0
