,K10D11.2.1,F55G11.6.1,F55G11.4.1,F55G11.5a.1,K10D11.4.1,K10D11.1.1,C32H11.10.1,K08D8.4d.1,C32H11.13.1,K08D8.4b.1,K08D8.4b.2,F17C11.11a.1,ZK896.1.1,K08D8.3.1,K10D11.3c.1,K08D8.5.1,K10D11.5.1,T05E12.6a.1,C32H11.3.1,K08D8.6a.1,T19C9.8.1,C29F3.7b.1,ZK1037.6.1,F55C9.6.1,C32H11.12.1,F17C11.11b.1,C45B11.6.1,ZK896.4.1,K10D11.3a.1,ENSCABT00000029595,K10D11.3b.1,C32H11.1a.1,F55G11.8.1,T05E12.6b.1,F55G11.5b.1,ENSGAGT00000027995,C32H11.1b.1,ZK896.5.2,ZK896.5.1,K08D8.4a.2,F55G11.7.2,K08D8.4a.1,K08D8.6b.1,F55G11.7.1,ENSPNAT00000002131,C32H11.4.1,K10D11.6.1,F55G11.2.1,C49G7.13.1,C29F3.7a.1,K08D8.4c.1,C32H11.9.1
ENSCABT00000029595,0.08065720687079914,0.0998487140695915,0.11043872919818454,0.1029411764705882,0.4202702702702703,0.1089258698940998,0.0,0.24426877470355735,0.1089258698940998,0.2977900552486188,0.2977900552486188,0.26368613138686126,0.07433380084151475,0.22905027932960897,0.09944751381215466,0.19345661450924612,0.38896746817538896,0.17673716012084595,0.12301013024602026,0.15568022440392704,0.23026315789473684,0.1373333333333333,0.19502617801047117,0.10330578512396693,0.0,0.22026887280248186,0.36851084572264203,0.1136044880785414,0.09944751381215466,1.0,0.09944751381215466,0.1482254697286013,0.11346444780635401,0.0,0.1029411764705882,0.9713128585892676,0.19345661450924612,0.20757363253856942,0.20757363253856942,0.2977900552486188,0.13993948562783665,0.2977900552486188,0.0,0.13993948562783665,0.0,0.1070110701107011,0.12016574585635365,0.12859304084720125,0.07791225416036307,0.1373333333333333,0.16358463726884775,0.0
K10D11.3b.1,0.2346450901066568,0.17401303181295513,0.19007951533510037,0.24596319939917388,0.3659711075441412,0.2012937595129376,0.13387096774193552,0.20391786641491616,0.20948469006721437,0.2063189950513894,0.2063189950513894,0.15064102564102566,0.23134328358208955,0.2164343360234776,1.0,0.176672384219554,0.25903614457831325,0.33834586466165417,0.1357432681667281,0.24154500092404363,0.26436781609195403,0.23825789923142615,0.16880000000000006,0.2125382262996942,0.12419354838709673,0.15064102564102566,0.0,0.24086653203598307,1.0,0.09944751381215466,1.0,0.20212014134275624,0.21875,0.0,0.24596319939917388,0.12256267409470756,0.2005147402901264,0.23935389133627016,0.23935389133627016,0.20391786641491616,0.1839515518546555,0.20391786641491616,0.23282051282051286,0.1839515518546555,0.09780775716694778,0.1823922734026746,0.639848300148991,0.22677698382850697,0.17182130584192445,0.23825789923142615,0.19805825242718444,0.12419354838709673
C32H11.1a.1,0.2809224318658281,0.3170391061452513,0.27058006252170896,0.317064606741573,0.24907456372289793,0.2629189944134078,0.35792649478880967,0.6089688964635706,0.317064606741573,0.6158222703874289,0.6158222703874289,0.1797795515013303,0.23506289308176098,0.34995147986414366,0.24457791124457795,0.7880794701986755,0.22052067381316998,0.1855345911949685,0.30145027624309395,0.247633665899207,0.18372703412073488,0.23024983119513842,0.19999999999999996,0.33333333333333326,0.37135788894997246,0.1797795515013303,0.16117850953206236,0.2677737415672029,0.20212014134275624,0.1482254697286013,0.20212014134275624,1.0,0.2985335195530726,0.0,0.3149639677829589,0.14335664335664333,1.0,0.26844947287220366,0.26844947287220366,0.6062526404731728,0.285963687150838,0.6062526404731728,0.21704781704781706,0.285963687150838,0.16740740740740745,0.3033786137234413,0.21475896732922095,0.2951849267271458,0.2936452513966481,0.23024983119513842,0.625251256281407,0.3568294020844761
F55G11.8.1,0.44897959183673475,0.7066666666666667,0.7133405139252192,0.4564573921171522,0.21024258760107817,0.6745762711864407,0.2052606857679662,0.270949720670391,0.551987529228371,0.270949720670391,0.270949720670391,0.0,0.21879815100154087,0.2647651006711409,0.23701698252522763,0.28560912771439084,0.038961038961038974,0.20718232044198892,0.4357463959076112,0.19366731728475384,0.14199395770392753,0.3321033210332103,0.10666666666666669,0.2840973401245048,0.25200566304860783,0.0,0.0,0.17767604098539347,0.21851342050929112,0.11346444780635401,0.21875,0.2985335195530726,1.0,0.20718232044198892,0.4487657609660807,0.12376613515565682,0.2985335195530726,0.20908892287524583,0.20908892287524583,0.270949720670391,0.6924499229583976,0.270949720670391,0.13619575253924288,0.6924499229583976,0.0,0.4293907921252519,0.21892332789559543,0.6554699537750385,0.6585027726432532,0.3321033210332103,0.31141380930014084,0.2052606857679662
T05E12.6b.1,0.24641833810888247,0.17679558011049723,0.2375690607734806,0.2727272727272727,0.1749287749287749,0.16890080428954424,0.0,0.0,0.2401215805471124,0.0,0.0,0.0,0.10844892812105922,0.0,0.0,0.0,0.3322756119673618,1.0,0.3918918918918919,0.10303030303030303,0.24637681159420288,0.40697674418604657,0.4448246364414029,0.12347188264058684,0.0,0.0,0.0,0.1658536585365854,0.1817334575955265,0.0,0.0,0.0,0.20718232044198892,1.0,0.0,0.0,0.0,0.15403422982885084,0.15403422982885084,0.0,0.273972602739726,0.0,0.0,0.273972602739726,0.0,0.2482435597189696,0.21498661909009809,0.1574585635359116,0.25806451612903225,0.41865509761388287,0.0,0.0
F55G11.5b.1,0.7065084627464666,0.45110353490041266,0.44193491019028985,1.0,0.18383311603650587,0.4307637401855817,0.202315661182206,0.27976190476190477,0.4538131041890441,0.27976190476190477,0.27976190476190477,0.0,0.2442808309229556,0.24310480693459413,0.24491501811089433,0.26434704021690014,0.0,0.0,0.39064990260315213,0.1953185955786736,0.0,0.0,0.0,0.27568667344862663,0.2534869617950273,0.0,0.0,0.1794605809128631,0.24596319939917388,0.1029411764705882,0.24596319939917388,0.3149639677829589,0.4487657609660807,0.0,1.0,0.11291512915129154,0.3149639677829589,0.19963560645497136,0.19963560645497136,0.27976190476190477,0.46032880629020734,0.27976190476190477,0.16251154201292706,0.46032880629020734,0.0,0.3699822380106572,0.23792357606344627,0.45112379593292906,0.4267095161578289,0.0,0.31795817958179584,0.202315661182206
ENSGAGT00000027995,0.09070464767616193,0.1100987091875475,0.12072892938496582,0.11291512915129154,0.4330175913396481,0.11921032649962038,0.0,0.2660841938046068,0.11921032649962038,0.3168975069252078,0.3168975069252078,0.25572868927589365,0.07779349363507782,0.24022346368715086,0.12256267409470756,0.20659971305595404,0.39148936170212767,0.1809954751131222,0.12590448625180894,0.16831683168316836,0.21212121212121215,0.13715046604527292,0.19426336375488917,0.11805555555555558,0.0,0.22637590861889922,0.3674214755295837,0.12871287128712872,0.12256267409470756,0.9713128585892676,0.12256267409470756,0.14335664335664333,0.12376613515565682,0.0,0.11291512915129154,1.0,0.20659971305595404,0.22347949080622342,0.22347949080622342,0.3168975069252078,0.1503416856492027,0.3168975069252078,0.0,0.1503416856492027,0.0,0.11037037037037034,0.13231197771587744,0.1389521640091116,0.08801213960546284,0.13715046604527292,0.17647058823529416,0.0
C32H11.1b.1,0.2809224318658281,0.3170391061452513,0.27058006252170896,0.317064606741573,0.2422945205479452,0.2629189944134078,0.35792649478880967,0.6284801460520311,0.317064606741573,0.6460017969451932,0.6460017969451932,0.2082366589327146,0.23328998699609882,0.34995147986414366,0.2432342686368919,0.7879421221864952,0.23453469607315758,0.1385169927909372,0.30145027624309395,0.2516505840528187,0.18311345646437993,0.15685279187817258,0.1573033707865168,0.33333333333333326,0.37135788894997246,0.2082366589327146,0.0,0.2655163533350502,0.2005147402901264,0.19345661450924612,0.2005147402901264,1.0,0.2985335195530726,0.0,0.3149639677829589,0.20659971305595404,1.0,0.26989795918367343,0.26989795918367343,0.6284801460520311,0.285963687150838,0.6284801460520311,0.22391125718981097,0.285963687150838,0.16740740740740745,0.3033786137234413,0.21221062187925555,0.2951849267271458,0.2936452513966481,0.15685279187817258,0.625251256281407,0.3568294020844761
ZK896.5.2,0.21337439507259126,0.21154268158876455,0.2121476949967227,0.1970030850594976,0.20510095642933046,0.18833296919379505,0.19669966996699673,0.26964839710444677,0.17832014072119606,0.2988713318284424,0.2988713318284424,0.0,0.5165261756876663,0.2418835192069393,0.25983370642788617,0.254156010230179,0.23541776142932214,0.1534859521331946,0.21479558728098636,0.5021654395842357,0.21958684009181328,0.23382820784729585,0.20368474923234392,0.8554360812425329,0.27266710787557913,0.0,0.0,0.6837671454800734,0.2386816999132697,0.20757363253856942,0.23935389133627016,0.26844947287220366,0.20908892287524583,0.15403422982885084,0.19963560645497136,0.22347949080622342,0.26989795918367343,1.0,1.0,0.26964839710444677,0.23610202746893394,0.26964839710444677,0.5470976711852624,0.23610202746893394,0.0,0.18082368082368083,0.2327702702702703,0.20581166703080622,0.21461286804798252,0.23382820784729585,0.2906309751434035,0.19669966996699673
ZK896.5.1,0.21337439507259126,0.21154268158876455,0.2121476949967227,0.1970030850594976,0.20510095642933046,0.18833296919379505,0.19669966996699673,0.26964839710444677,0.17832014072119606,0.2988713318284424,0.2988713318284424,0.0,0.5165261756876663,0.2418835192069393,0.25983370642788617,0.254156010230179,0.23541776142932214,0.1534859521331946,0.21479558728098636,0.5021654395842357,0.21958684009181328,0.23382820784729585,0.20368474923234392,0.8554360812425329,0.27266710787557913,0.0,0.0,0.6837671454800734,0.2386816999132697,0.20757363253856942,0.23935389133627016,0.26844947287220366,0.20908892287524583,0.15403422982885084,0.19963560645497136,0.22347949080622342,0.26989795918367343,1.0,1.0,0.26964839710444677,0.23610202746893394,0.26964839710444677,0.5470976711852624,0.23610202746893394,0.0,0.18082368082368083,0.2327702702702703,0.20581166703080622,0.21461286804798252,0.23382820784729585,0.2906309751434035,0.19669966996699673
K08D8.4a.2,0.2557651991614256,0.26468531468531475,0.2688433483848558,0.29818956336528224,0.28835978835978837,0.2326315789473684,0.3211920529801324,1.0,0.3049343272985445,1.0,1.0,0.24253144654088055,0.2551451187335092,0.36384718662272664,0.24214417744916816,0.6324341891452714,0.2015037593984963,0.13453887884267635,0.2966160220994476,0.2217357713108421,0.1784660766961652,0.15557137771448915,0.19171171171171175,0.33333333333333326,0.37008310249307486,0.24253144654088055,0.34979973297730305,0.2666318810331333,0.20391786641491616,0.2977900552486188,0.20391786641491616,0.6062526404731728,0.270949720670391,0.0,0.27976190476190477,0.3168975069252078,0.6284801460520311,0.26964839710444677,0.26964839710444677,1.0,0.269501054111033,1.0,0.2126772310258549,0.269501054111033,0.14864197530864198,0.27665505226480835,0.19428571428571428,0.2428471737613398,0.2611731843575419,0.15557137771448915,1.0,0.32312362030905084
F55G11.7.2,0.45100482941268116,0.8121803812180381,0.7019541467918141,0.46680206217778464,0.2021563342318059,0.666615265998458,0.1841240018788164,0.269501054111033,0.5457955611128478,0.269501054111033,0.269501054111033,0.0,0.21805006587615283,0.266890756302521,0.20786933927245732,0.2787856349500185,0.09779179810725558,0.273972602739726,0.42604924887718754,0.1945466349275049,0.21148036253776437,0.15384615384615385,0.22333333333333338,0.2759009009009009,0.24728645587541287,0.0,0.0,0.20460969776038263,0.17584308327598075,0.13993948562783665,0.1839515518546555,0.285963687150838,0.6924499229583976,0.273972602739726,0.46032880629020734,0.1503416856492027,0.285963687150838,0.23610202746893394,0.23610202746893394,0.269501054111033,1.0,0.269501054111033,0.20683287165281627,1.0,0.0,0.43370508054522927,0.19348534201954393,0.6833821941058479,0.7412469287469288,0.15384615384615385,0.30652790917691575,0.1841240018788164
K08D8.4a.1,0.2557651991614256,0.26468531468531475,0.2688433483848558,0.29818956336528224,0.28835978835978837,0.2326315789473684,0.3211920529801324,1.0,0.3049343272985445,1.0,1.0,0.24253144654088055,0.2551451187335092,0.36384718662272664,0.24214417744916816,0.6324341891452714,0.2015037593984963,0.13453887884267635,0.2966160220994476,0.2217357713108421,0.1784660766961652,0.15557137771448915,0.19171171171171175,0.33333333333333326,0.37008310249307486,0.24253144654088055,0.34979973297730305,0.2666318810331333,0.20391786641491616,0.2977900552486188,0.20391786641491616,0.6062526404731728,0.270949720670391,0.0,0.27976190476190477,0.3168975069252078,0.6284801460520311,0.26964839710444677,0.26964839710444677,1.0,0.269501054111033,1.0,0.2126772310258549,0.269501054111033,0.14864197530864198,0.27665505226480835,0.19428571428571428,0.2428471737613398,0.2611731843575419,0.15557137771448915,1.0,0.32312362030905084
K08D8.6b.1,0.1879039704524469,0.1916783543712015,0.18467220683287167,0.16251154201292706,0.19307733910221736,0.14589104339796855,0.058238636363636354,0.2126772310258549,0.1449676823638042,0.18008185538881305,0.18008185538881305,0.0,0.47896440129449835,0.2023575638506876,0.23282051282051286,0.21733821733821734,0.2952029520295203,0.2001953125,0.18545454545454543,1.0,0.2248144220572641,0.2545629202689721,0.1370106761565837,0.0,0.15767045454545459,0.0,0.0,0.5426532033426184,0.23282051282051286,0.0,0.23282051282051286,0.21704781704781706,0.13619575253924288,0.0,0.16251154201292706,0.0,0.22391125718981097,0.5470976711852624,0.5470976711852624,0.2126772310258549,0.20683287165281627,0.2126772310258549,1.0,0.20683287165281627,0.0,0.1940909090909091,0.21992528019925284,0.2045244690674053,0.19652092148566058,0.2545629202689721,0.22661870503597126,0.058238636363636354
F55G11.7.1,0.45100482941268116,0.8121803812180381,0.7019541467918141,0.46680206217778464,0.2021563342318059,0.666615265998458,0.1841240018788164,0.269501054111033,0.5457955611128478,0.269501054111033,0.269501054111033,0.0,0.21805006587615283,0.266890756302521,0.20786933927245732,0.2787856349500185,0.09779179810725558,0.273972602739726,0.42604924887718754,0.1945466349275049,0.21148036253776437,0.15384615384615385,0.22333333333333338,0.2759009009009009,0.24728645587541287,0.0,0.0,0.20460969776038263,0.17584308327598075,0.13993948562783665,0.1839515518546555,0.285963687150838,0.6924499229583976,0.273972602739726,0.46032880629020734,0.1503416856492027,0.285963687150838,0.23610202746893394,0.23610202746893394,0.269501054111033,1.0,0.269501054111033,0.20683287165281627,1.0,0.0,0.43370508054522927,0.19348534201954393,0.6833821941058479,0.7412469287469288,0.15384615384615385,0.30652790917691575,0.1841240018788164
ENSPNAT00000002131,0.0,0.0,0.0,0.0,0.11189913317572886,0.0,0.1357466063348416,0.14864197530864198,0.0,0.14864197530864198,0.14864197530864198,0.11009174311926606,0.0,0.1395902810862315,0.09780775716694778,0.1846913580246914,0.128222296618681,0.0953145057766367,0.0,0.0,0.11204859939250755,0.12290148875514728,0.1258023106546855,0.0,0.14432057848749624,0.11009174311926606,0.0,0.0,0.09780775716694778,0.0,0.09780775716694778,0.16740740740740745,0.0,0.0,0.0,0.0,0.16740740740740745,0.0,0.0,0.14864197530864198,0.0,0.14864197530864198,0.0,0.0,1.0,0.0,0.06408094435075884,0.0,0.0,0.12290148875514728,0.14864197530864198,0.13453996983408745
C32H11.4.1,0.39367009666354846,0.44989106753812635,0.4300108510308479,0.3889408099688474,0.18604651162790697,0.4016431560998295,0.2052606857679662,0.27665505226480835,0.41725050599408375,0.27665505226480835,0.27665505226480835,0.0,0.2020047940727827,0.22587131367292224,0.21827040194884284,0.30383912248628886,0.12941176470588234,0.2482435597189696,0.6225811366753009,0.20499146757679187,0.33333333333333326,0.0785498489425982,0.13636363636363635,0.23476297968397297,0.23831996224634255,0.0,0.0,0.16275565123789026,0.16948590381426198,0.1070110701107011,0.1823922734026746,0.3033786137234413,0.4293907921252519,0.2482435597189696,0.3699822380106572,0.11037037037037034,0.3033786137234413,0.18082368082368083,0.18082368082368083,0.27665505226480835,0.43370508054522927,0.27665505226480835,0.1940909090909091,0.43370508054522927,0.0,1.0,0.17287066246056781,0.41094403968377,0.4088148263510356,0.0785498489425982,0.3355576739752144,0.2052606857679662
K10D11.6.1,0.26300578034682087,0.20667989417989419,0.2228384991843393,0.21488946684005206,0.29905437352245867,0.17032427120864724,0.11538461538461542,0.19428571428571428,0.20471667212577793,0.1992766726943942,0.1992766726943942,0.15189873417721522,0.20249653259362,0.23717948717948723,0.639848300148991,0.18467251856853473,0.24386857936140682,0.2674914675767919,0.163154533844189,0.22427530089845737,0.22513089005235598,0.26608187134502925,0.22433628318584065,0.24215686274509807,0.059294871794871806,0.15189873417721522,0.0,0.22959959452610235,0.6127035830618892,0.12016574585635365,0.639848300148991,0.21475896732922095,0.21892332789559543,0.21498661909009809,0.23792357606344627,0.13231197771587744,0.21221062187925555,0.2327702702702703,0.2327702702702703,0.19428571428571428,0.19348534201954393,0.19428571428571428,0.21992528019925284,0.19348534201954393,0.06408094435075884,0.17287066246056781,1.0,0.22734654108476782,0.18247456514604532,0.25450643776824033,0.186130374479889,0.10576923076923073
F55G11.2.1,0.4572363296463624,0.6767535692116697,0.7433451300200031,0.46029021688250893,0.2264150943396226,0.6713955281418659,0.21183654297792387,0.2428471737613398,0.5195940671350507,0.2428471737613398,0.2428471737613398,0.0,0.23200528285274047,0.2635294117647059,0.23061777012060047,0.2839779005524862,0.0573248407643312,0.1574585635359116,0.42319020306929156,0.22229451312079807,0.21752265861027187,0.3394833948339484,0.19666666666666666,0.24887892376681608,0.2340726757904672,0.0,0.0,0.19250054501853064,0.2201992442459636,0.12859304084720125,0.22677698382850697,0.2951849267271458,0.6554699537750385,0.1574585635359116,0.45112379593292906,0.1389521640091116,0.2951849267271458,0.20581166703080622,0.20581166703080622,0.2428471737613398,0.6833821941058479,0.2428471737613398,0.2045244690674053,0.6833821941058479,0.0,0.41094403968377,0.22734654108476782,1.0,0.6551139864448552,0.3394833948339484,0.279887482419128,0.21183654297792387
C49G7.13.1,0.44103847356897097,0.7446709916589435,0.674060382008626,0.42577030812324934,0.1769991015274034,0.6377079482439926,0.16767865483418964,0.2611731843575419,0.5224438902743143,0.2611731843575419,0.2611731843575419,0.0,0.19293239683933272,0.28888888888888886,0.19146311374290648,0.2773695811903012,0.22461538461538466,0.25806451612903225,0.40622568093385214,0.20368763557483738,0.25970149253731345,0.05434782608695654,0.29666666666666663,0.23778143876990665,0.22096850023507286,0.0,0.0,0.19899519440803848,0.1705372616984402,0.07791225416036307,0.17182130584192445,0.2936452513966481,0.6585027726432532,0.25806451612903225,0.4267095161578289,0.08801213960546284,0.2936452513966481,0.21461286804798252,0.21461286804798252,0.2611731843575419,0.7412469287469288,0.2611731843575419,0.19652092148566058,0.7412469287469288,0.0,0.4088148263510356,0.18247456514604532,0.6551139864448552,1.0,0.05434782608695654,0.3048498845265588,0.16767865483418964
C29F3.7a.1,0.18014705882352944,0.2656826568265682,0.29151291512915134,0.10431654676258995,0.22965440356744704,0.2472727272727273,0.22620904836193445,0.15700396110911052,0.09282700421940926,0.15557137771448915,0.15557137771448915,0.12734082397003743,0.2941498086386003,0.14071696094168007,0.23825789923142615,0.15489404641775983,0.32757572071524144,0.391742904058175,0.19133574007220222,0.23541887592788968,0.32859769346481693,1.0,0.40070358601906486,0.2135102533172497,0.1945392491467577,0.12734082397003743,0.25747724317295195,0.2655099894847529,0.2518422193324664,0.1373333333333333,0.23825789923142615,0.23024983119513842,0.3321033210332103,0.41865509761388287,0.0,0.13715046604527292,0.15685279187817258,0.23382820784729585,0.23382820784729585,0.15557137771448915,0.15384615384615385,0.15557137771448915,0.2545629202689721,0.15384615384615385,0.12290148875514728,0.0785498489425982,0.25450643776824033,0.3394833948339484,0.05434782608695654,1.0,0.10507614213197969,0.225585023400936
K08D8.4c.1,0.28578176665092103,0.30009407337723426,0.32913165266106437,0.3342898134863701,0.16909871244635188,0.2817497648165569,0.3211920529801324,1.0,0.34660976766239926,1.0,1.0,0.25776754890678943,0.2754045307443366,0.3601029252437703,0.24271479601428836,0.6266304347826087,0.15491452991452992,0.11428571428571432,0.3300515705578997,0.23120837297811603,0.14675052410901468,0.10507614213197969,0.14910941475826966,0.33333333333333326,0.37008310249307486,0.25776754890678943,0.0,0.2887189292543021,0.19805825242718444,0.16358463726884775,0.19805825242718444,0.625251256281407,0.31141380930014084,0.0,0.31795817958179584,0.17647058823529416,0.625251256281407,0.2906309751434035,0.2906309751434035,1.0,0.30652790917691575,1.0,0.22661870503597126,0.30652790917691575,0.14864197530864198,0.3355576739752144,0.186130374479889,0.279887482419128,0.3048498845265588,0.10507614213197969,1.0,0.32312362030905084
C32H11.9.1,0.21584440227703983,0.21653358384217947,0.16401124648547327,0.19876660341555974,0.16973618715778993,0.1736078614880674,0.9989809288105983,0.32312362030905084,0.13946869070208723,0.32312362030905084,0.32312362030905084,0.20844250363901018,0.21762349799732972,0.2694038245219348,0.2369323050556984,0.3099292638197537,0.21572827417380658,0.19376181474480147,0.1963015647226174,0.15379537953795386,0.18790849673202614,0.225585023400936,0.21198013656114212,0.2391826923076923,0.5459198596080725,0.21440424825755056,0.0,0.18679867986798682,0.12419354838709673,0.0,0.12419354838709673,0.3568294020844761,0.2052606857679662,0.0,0.202315661182206,0.0,0.3568294020844761,0.19669966996699673,0.19669966996699673,0.32312362030905084,0.1841240018788164,0.32312362030905084,0.058238636363636354,0.1841240018788164,0.13453996983408745,0.2052606857679662,0.10576923076923073,0.21183654297792387,0.16767865483418964,0.225585023400936,0.32312362030905084,1.0
