,ENSPSMT00000002830,ENSSMRT00000013331,ENSPCOT00000019346,ENSCSAT00000000395,ENSTGET00000041000,ENSPTET00000008868,ENSCPBT00000018232,ENSCJAT00000015614,ENSOGAT00000015711,ENSPANT00000008897,ENSTSYT00000011575,ENSMUST00000002008,ENSMUST00000215957,ENSPPYT00000004776,ENSNLET00000009488,ENSGGOT00000005821,ENSDORT00000002738,ENSCPRT00005001340,ENSHGLT00100006574,ENSEEUT00000006495,ENSCAPT00000019492,ENSRBIT00000000755,ENST00000326621,ENSPPAT00000028670,ENSMFAT00000014011,ENSMUST00000215271,ENSGAGT00000026083,ENSSART00000011453,ENSMLET00000044242,ENSMICT00000001692,ENSCCAT00000051997,ENSSBOT00000025909,ENSCLAT00000022427,ENSCANT00000014713,ENSODET00000006751,ENSPVIT00000002506,ENSCPRT00005001336,ENSPTRT00000008205,ENSCPOT00000000604,ENSMNET00000060836,ENSCABT00000019905,ENSHGLT00000004394,ENSFDAT00000014237,ENSANAT00000056737,ENSRROT00000041875,ENSCATT00000039978,ENST00000403470
ENSCCAT00000051997,0.8606442577030813,0.3679951137578257,0.8577481840193705,0.9243761412051126,0.9214492312376313,0.9124696601941747,0.5012158054711247,0.9537220277058913,0.8449824881985686,0.922514842441772,0.8636017658699955,0.7772872583346019,0.7446990790319126,0.9233803671673494,0.9300592975520754,0.9334750911300121,0.7876389100319683,0.49077697037451085,0.8032990974167444,0.7690444738000881,0.7678253839935327,0.9194233687405159,0.9310972833510396,0.9288207618758537,0.920876445526476,0.7934300685207578,0.4870702768481898,0.7242697242697242,0.920840310549551,0.8459672528805336,1.0,0.9476328208250875,0.8078833022967101,0.9198664440734557,0.7829136117309531,0.38863636363636367,0.49934683213585895,0.929797903054247,0.7729343863912516,0.9192395437262357,0.42734564446931544,0.8043884220354809,0.7952504186329731,0.9530988274706867,0.9194233687405159,0.9214492312376313,0.9372596994058021
ENSSBOT00000025909,0.8576680672268907,0.3725370398655873,0.8603208232445521,0.9274193548387096,0.9217417783191231,0.9123179611650486,0.5003037667071689,0.9499086479902558,0.8478757423481041,0.9226670726137921,0.8612971985383678,0.7710109622411693,0.7453416149068323,0.9215597026247914,0.9299072525467539,0.9316524908869988,0.7851705237515225,0.4953427719821162,0.8048249027237354,0.7776309995596653,0.775909458367017,0.9192716236722307,0.9300349066626196,0.9257853999089392,0.9210286062081559,0.7815397017331721,0.48511543134872426,0.7321867321867321,0.9211327649208283,0.843086719223772,0.9476328208250875,1.0,0.8066418373680944,0.9216876612536045,0.7789289129741791,0.3892045454545454,0.4982067166612325,0.9267588512384136,0.7776427703523694,0.9193916349809886,0.4325685506435366,0.8059143968871595,0.7973507917174177,0.9482259783767322,0.9192716236722307,0.9217417783191231,0.9332401258301293
ENSCLAT00000022427,0.8244047619047619,0.355924317617866,0.8271604938271605,0.8194186765615337,0.8174087816944959,0.8143166357452072,0.48441754916792745,0.8156424581005587,0.7982374768089053,0.8177179962894249,0.8245207173778603,0.7750463821892394,0.7589833479404031,0.8175633889919605,0.8197278911564626,0.8242115027829313,0.7988559059987631,0.47537554668187876,0.9044518473652332,0.7437754640108647,0.8821104699093157,0.8170995670995671,0.8228200371057514,0.8172541743970315,0.8164811379097093,0.7712161883130291,0.4771558245083207,0.7057328438294267,0.816017316017316,0.8226654298082869,0.8078833022967101,0.8066418373680944,1.0,0.8153988868274582,0.9040670599192797,0.3769564397510843,0.4793500338524035,0.8170995670995671,0.8876004947433519,0.8164811379097093,0.4149015235971758,0.9035433070866141,0.8927025355596784,0.8184357541899442,0.8170995670995671,0.8186456400742115,0.839098532494759
ENSCANT00000014713,0.8678221288515406,0.3649202733485193,0.869604587986719,0.981531940660006,0.9798667877686952,0.9906188530791346,0.4957446808510638,0.9259371680072849,0.8424647139171346,0.9818346957311535,0.8705722070844687,0.7812594610959733,0.7544045850137975,0.965042372881356,0.9713896457765667,0.9709355131698456,0.7845897668785952,0.5006480281429365,0.8025990099009901,0.7672583826429981,0.7801578354002254,0.9956107159073709,0.9727520435967303,0.970178625491977,0.9806236754465637,0.790254662121516,0.48722627737226276,0.7225841476655809,0.9801695428398426,0.8589142597913201,0.9198664440734557,0.9216876612536045,0.8153988868274582,1.0,0.7824706255954271,0.3927156067182487,0.5161707632600259,0.9703300030275507,0.7823849878934624,0.979412655161974,0.4440312383785794,0.8036819306930693,0.7976082349379352,0.9198299423018524,0.9956107159073709,0.9807750529821374,0.9744933612858141
ENSODET00000006751,0.8030382399161865,0.357120101943294,0.8043167751150611,0.7886630676405209,0.7869164814226739,0.7813591616386154,0.4842105263157894,0.7918393369461268,0.7692918386789457,0.7869164814226739,0.7900920927278501,0.7650047634169578,0.7483428571428571,0.7864401397268974,0.7896157510320737,0.7959669736424262,0.7640520800254049,0.4770804642927404,0.8681387031565853,0.7329090051862329,0.8644788301309301,0.7842172118132741,0.7927913623372499,0.7891394093362972,0.7856462369006033,0.753202391118702,0.4806015037593985,0.696274217585693,0.7851698952048269,0.7904096538583677,0.7829136117309531,0.7789289129741791,0.9040670599192797,0.7824706255954271,1.0,0.3892440767205716,0.4829586656997824,0.7889806287710385,0.8601143220069863,0.7856462369006033,0.4164971333456631,0.8675167159073239,0.8615433470943157,0.7950270959515461,0.7842172118132741,0.7878691648142268,0.809158976144872
ENSPVIT00000002506,0.3781544256120528,0.6235426852200076,0.37853107344632764,0.38848920863309355,0.3903500473036896,0.39046003016591246,0.6209726443768997,0.3833333333333333,0.36319064680369606,0.3903500473036896,0.40594809623034667,0.3803136217645948,0.3791273584905661,0.3993965679803885,0.39697256385998103,0.398300283286119,0.39156971199694834,0.6077567210224769,0.3902254214813412,0.4033434650455927,0.37406716417910446,0.3918867924528302,0.3994713989050406,0.3986792452830188,0.38975037821482594,0.38202552267173506,0.6029859841560025,0.33488872936109115,0.38848920863309355,0.37366946778711485,0.38863636363636367,0.3892045454545454,0.3769564397510843,0.3927156067182487,0.3892440767205716,1.0,0.6201793721973095,0.39947089947089953,0.3735524841240194,0.38975037821482594,0.6020232868868105,0.3902254214813412,0.3911887580706419,0.3802683802683803,0.3918867924528302,0.3915594246782741,0.40206766917293235
ENSCPRT00005001336,0.5006815084052704,0.5919668473063436,0.515307766677409,0.5129617627997408,0.5173532273759325,0.5090497737556561,0.7669225401256106,0.4916639424648578,0.4835343984349527,0.5188189487345879,0.5248618784530387,0.47440495598304533,0.47440495598304533,0.5134173941157453,0.516951888924766,0.5203619909502263,0.48918032786885246,1.0,0.4859464950897392,0.49122807017543857,0.471938775510204,0.5153572583252506,0.5182434614142719,0.517464424320828,0.5188189487345879,0.49824766355140193,0.7718309859154929,0.4131403118040089,0.5219227021760312,0.5150937400699078,0.49934683213585895,0.4982067166612325,0.4793500338524035,0.5161707632600259,0.4829586656997824,0.6201793721973095,1.0,0.5189259139437076,0.47393668052446436,0.5157212317666127,0.752,0.4859464950897392,0.4823909531502424,0.4929853181076672,0.5153572583252506,0.5188189487345879,0.5124265702666064
ENSPTRT00000008205,0.8799019607843137,0.36597232780903144,0.8786598249320857,0.9719612003637466,0.9702940284934829,0.9648963534574065,0.5066869300911854,0.935876006685914,0.8540622627182992,0.9722643225219764,0.8790542588663232,0.7838739011821764,0.7555744319388406,0.9830508474576272,0.9848438920885116,0.9907589759127405,0.7928160048499545,0.5001854599406528,0.8068164213787762,0.7709840017532326,0.7783862135609599,0.9718480399576207,0.9927338782924614,0.9957614290039358,0.9710518338890572,0.7922860586580956,0.5028936947913494,0.7209554831704669,0.9705971506517126,0.8663239074550129,0.929797903054247,0.9267588512384136,0.8170995670995671,0.9703300030275507,0.7889806287710385,0.39947089947089953,0.5189259139437076,1.0,0.7807203389830508,0.9698393452561382,0.4521415270018623,0.8079008520526724,0.8006971809639285,0.9314693815529554,0.9718480399576207,0.9712033949681722,0.9951066060817896
ENSCPOT00000000604,0.8014705882352942,0.37795869139152716,0.8027467552067612,0.7843523002421308,0.7805690072639225,0.7821152973218338,0.4774173992118824,0.7743013365735115,0.7713548778637536,0.7808716707021792,0.7860169491525424,0.7621065375302664,0.7510647359454855,0.7802663438256658,0.7801150121065376,0.784503631961259,0.7608958837772397,0.46607832322118037,0.8586014851485149,0.7352618891080429,0.98081228014071,0.7820823244552058,0.7831416464891041,0.7808716707021792,0.7796610169491526,0.7566753663922907,0.4734768111548955,0.7035830618892508,0.7792070217917676,0.7926426426426426,0.7729343863912516,0.7776427703523694,0.8876004947433519,0.7823849878934624,0.8601143220069863,0.3735524841240194,0.47393668052446436,0.7807203389830508,1.0,0.7784503631961259,0.41184041184041176,0.8576732673267327,0.8442796610169492,0.7771871202916161,0.7820823244552058,0.7817796610169492,0.8047885354771059
ENSMNET00000060836,0.8688725490196079,0.36371937300258717,0.8691518261394506,0.9863470873786407,0.9946905339805825,0.9759418974126192,0.5027355623100304,0.9253231939163498,0.8482915717539863,0.9966626213592233,0.8739381067961165,0.7807949029126213,0.7485093696763203,0.9633777239709443,0.9714892326357295,0.9690955915770337,0.790503640776699,0.49944341372912804,0.8081278113851403,0.7744904667981591,0.7782251570301175,0.9809293173906463,0.9710868907054193,0.9685134726006661,0.9983313106796117,0.7910387783805505,0.49847839318320153,0.7296416938110749,0.9949939320388349,0.8584606078935431,0.9192395437262357,0.9193916349809886,0.8164811379097093,0.979412655161974,0.7856462369006033,0.38975037821482594,0.5157212317666127,0.9698393452561382,0.7784503631961259,1.0,0.45415579575102494,0.8092135877152163,0.8014259708737864,0.9239312338353872,0.9809293173906463,0.9956007281553398,0.9767563788885005
ENSCABT00000019905,0.4279881217520416,0.5507732438978945,0.4400148340441312,0.44993473801976513,0.45478277083721796,0.44064647965818315,0.9538834951456311,0.4224089635854342,0.4369654146522871,0.45478277083721796,0.44705882352941173,0.42920847268673357,0.4349324906636024,0.4465712692808028,0.45068058922245013,0.44705006514051737,0.41754320060105177,0.7303976634464165,0.41264217788551183,0.48165821652251717,0.41982562547384383,0.4456218627997769,0.452093023255814,0.449237634808479,0.45415579575102494,0.4435312831389183,0.972997572815534,0.4308431952662721,0.45298507462686566,0.4385803604266274,0.42734564446931544,0.4325685506435366,0.4149015235971758,0.4440312383785794,0.4164971333456631,0.6020232868868105,0.752,0.4521415270018623,0.41184041184041176,0.45415579575102494,1.0,0.4138702460850112,0.40782332023207934,0.42189536399180794,0.4456218627997769,0.45598657217456173,0.45276028158577253
ENSHGLT00000004394,0.8177521008403361,0.3596450256889304,0.8186728395061729,0.8121606948968513,0.8105214152700186,0.80222668934591,0.47619047619047616,0.8097834553668796,0.7992565055762082,0.8108317815021726,0.820580474934037,0.7670339903771535,0.745993413830955,0.8041763341067285,0.8104169896140133,0.8166615051099412,0.7853484401676237,0.48110687022900755,0.9989350372736954,0.7333635129017655,0.8565539983511954,0.8052590873936581,0.8109907120743034,0.8070555469596162,0.8092135877152163,0.7663144810441268,0.46618137700940254,0.7003671279299633,0.8092503492162036,0.8100835137643057,0.8043884220354809,0.8059143968871595,0.9035433070866141,0.8036819306930693,0.8675167159073239,0.3902254214813412,0.4859464950897392,0.8079008520526724,0.8576732673267327,0.8092135877152163,0.4138702460850112,1.0,0.9247245072171348,0.8128209117784347,0.8052590873936581,0.8118888716436443,0.8282069206571129
ENSFDAT00000014237,0.8160014005602241,0.3510297482837529,0.8018412315122245,0.8058886022158143,0.8042818098997875,0.796187017703132,0.4668693009118541,0.806161354277871,0.7822323462414579,0.8045854843607653,0.8098859315589354,0.762577899376805,0.7375372816361312,0.7970641646489104,0.8031543827722172,0.8076049083472201,0.7776425855513308,0.4729302325581395,0.9257994411673394,0.7247424939732632,0.8434530520212594,0.7991524141062509,0.8021495610051468,0.799878897971541,0.8030050083472454,0.7597102032602133,0.4565085158150852,0.6867535287730727,0.803281178793863,0.7993346438832603,0.7952504186329731,0.7973507917174177,0.8927025355596784,0.7976082349379352,0.8615433470943157,0.3911887580706419,0.4823909531502424,0.8006971809639285,0.8442796610169492,0.8014259708737864,0.40782332023207934,0.9247245072171348,1.0,0.7978092195344592,0.7991524141062509,0.8056188306757783,0.828905976931143
ENSANAT00000056737,0.865546218487395,0.3553113553113554,0.8716124148372445,0.9240833713677165,0.9243876464323749,0.9172863864015783,0.49014255383682137,0.9572102938937109,0.8609079829372334,0.9234748212383995,0.8703788224554998,0.7812262285105736,0.7471633483194177,0.9250493096646942,0.9329175540006085,0.9380315917375456,0.7927886809675947,0.4819434102755026,0.8134432861366112,0.7732276530162924,0.778981406628941,0.9193866707150448,0.9327667324328426,0.9304902109576567,0.9222577209797657,0.7916582712069313,0.47558386411889597,0.7196287196287197,0.9218013083827781,0.8546723300970874,0.9530988274706867,0.9482259783767322,0.8184357541899442,0.9198299423018524,0.7950270959515461,0.3802683802683803,0.4929853181076672,0.9314693815529554,0.7771871202916161,0.9239312338353872,0.42189536399180794,0.8128209117784347,0.7978092195344592,1.0,0.9193866707150448,0.9224098585120949,0.9369101712687872
ENSRROT00000041875,0.8674719887955182,0.36729426055268755,0.8693027467552068,0.9830482821250189,0.9813833812622975,0.9903162354365259,0.49726443768996953,0.9254931714719271,0.8440060698027314,0.9833509913727865,0.872105342818223,0.7811412138640835,0.7514855687606112,0.9667070217917676,0.972907522324807,0.9724534584531558,0.7861359164522476,0.49981488337652724,0.8041763341067285,0.7703265395573088,0.7798357223385408,1.0,0.9742697139397608,0.971696685333737,0.9821401543817163,0.7919005613472334,0.492550927333536,0.7190553745928339,0.9816860905100651,0.8586118251928021,0.9194233687405159,0.9192716236722307,0.8170995670995671,0.9956107159073709,0.7842172118132741,0.3918867924528302,0.5153572583252506,0.9718480399576207,0.7820823244552058,0.9809293173906463,0.4456218627997769,0.8052590873936581,0.7991524141062509,0.9193866707150448,1.0,0.9822915090056001,0.9762445414847162
ENSCATT00000039978,0.8702731092436975,0.3645642900670323,0.8724720796860851,0.9881620883290332,0.9969632553902217,0.9773036768043577,0.5033434650455927,0.9276796589524969,0.8516324981017463,0.9989371393865776,0.8762338648443432,0.7837509491268033,0.7521312872975278,0.9647397094430993,0.972854109796785,0.9704590213604,0.7946848899012908,0.5014858841010401,0.8108024212323451,0.7747096208634671,0.7817684007086487,0.9822915090056001,0.9724492885255828,0.9698758704208296,0.9972681742297769,0.7949698189134808,0.4995431008224185,0.7269272529858849,0.9974183750949127,0.8617873884772418,0.9214492312376313,0.9217417783191231,0.8186456400742115,0.9807750529821374,0.7878691648142268,0.3915594246782741,0.5188189487345879,0.9712033949681722,0.7817796610169492,0.9956007281553398,0.45598657217456173,0.8118888716436443,0.8056188306757783,0.9224098585120949,0.9822915090056001,1.0,0.976931142957008
ENST00000403470,0.8849171752397559,0.3625679705314857,0.8901098901098901,0.9753582663404404,0.976931142957008,0.9708500610926863,0.5054711246200608,0.9418035651869976,0.870325061167424,0.9781544914365606,0.8909472212513108,0.7988465571478504,0.7691906005221932,0.9856843575418994,0.987766515204474,0.993184201328207,0.8030408947920308,0.4925835731680319,0.8269835721775602,0.790906615845358,0.8088428974600188,0.9762445414847162,1.0,0.994410480349345,0.9767563788885005,0.8164757494516207,0.5007601094557617,0.7232591529073941,0.976232086682978,0.8864430468204053,0.9372596994058021,0.9332401258301293,0.839098532494759,0.9744933612858141,0.809158976144872,0.40206766917293235,0.5124265702666064,0.9951066060817896,0.8047885354771059,0.9767563788885005,0.45276028158577253,0.8282069206571129,0.828905976931143,0.9369101712687872,0.9762445414847162,0.976931142957008,1.0
