dromaius_novaehollandiae ENSDNVG00000004568
panthera_pardus ENSPPRG00000018854
panthera_tigris_altaica ENSPTIG00000003414
felis_catus ENSFCAG00000031644
equus_caballus ENSECAG00000035019
chinchilla_lanigera ENSCLAG00000001831
octodon_degus ENSODEG00000020178
otolemur_garnettii ENSOGAG00000032943
dasypus_novemcinctus ENSDNOG00000045255
loxodonta_africana ENSLAFG00000028126
callithrix_jacchus ENSCJAG00000049635
cebus_capucinus_imitator ENSCCAG00000015916
pan_troglodytes ENSPTRG00000050991
pan_paniscus ENSPPAG00000032404
gorilla_gorilla ENSGGOG00000024643
pongo_abelii ENSPPYG00000019074
macaca_fascicularis ENSMFAG00000038336
macaca_mulatta ENSMMUG00000041504
macaca_nemestrina ENSMNEG00000022492
theropithecus_gelada ENSTGEG00000006224
papio_anubis ENSPANG00000029293
cercocebus_atys ENSCATG00000038116
mandrillus_leucophaeus ENSMLEG00000032190
chlorocebus_sabaeus ENSCSAG00000000453
colobus_angolensis_palliatus ENSCANG00000041637
piliocolobus_tephrosceles ENSPTEG00000021388
rhinopithecus_bieti ENSRBIG00000032780
prolemur_simus ENSPSMG00000003893
microcebus_murinus ENSMICG00000044905
otolemur_garnettii ENSOGAG00000015376
cebus_capucinus_imitator ENSCCAG00000019026
callithrix_jacchus ENSCJAG00000049319
aotus_nancymaae ENSANAG00000004524
pan_troglodytes ENSPTRG00000020927
pan_paniscus ENSPPAG00000032978
gorilla_gorilla ENSGGOG00000024475
nomascus_leucogenys ENSNLEG00000028040
piliocolobus_tephrosceles ENSPTEG00000021414
rhinopithecus_roxellana ENSRROG00000024349
macaca_nemestrina ENSMNEG00000023391
macaca_fascicularis ENSMFAG00000030215
chlorocebus_sabaeus ENSCSAG00000000454
cercocebus_atys ENSCATG00000021491
mandrillus_leucophaeus ENSMLEG00000026164
theropithecus_gelada ENSTGEG00000006198
prolemur_simus ENSPSMG00000003878
microcebus_murinus ENSMICG00000045648
otolemur_garnettii ENSOGAG00000024755
saimiri_boliviensis_boliviensis ENSSBOG00000010020
saimiri_boliviensis_boliviensis ENSSBOG00000025959
tupaia_belangeri ENSTBEG00000002230
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000020655
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100021275
octodon_degus ENSODEG00000020228
cavia_porcellus ENSCPOG00000015207
cavia_aperea ENSCAPG00000003274
spermophilus_dauricus ENSSDAG00000021641
spermophilus_dauricus ENSSDAG00000021645
urocitellus_parryii ENSUPAG00010017611
ictidomys_tridecemlineatus ENSSTOG00000022728
marmota_marmota_marmota ENSMMMG00000006522
castor_canadensis ENSCCNG00000017087
dipodomys_ordii ENSDORG00000015734
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100020691
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000020691
fukomys_damarensis ENSFDAG00000020212
octodon_degus ENSODEG00000014986
spermophilus_dauricus ENSSDAG00000021637
spermophilus_dauricus ENSSDAG00000015539
marmota_marmota_marmota ENSMMMG00000006506
urocitellus_parryii ENSUPAG00010017609
bos_mutus ENSBMUG00000026745
bos_taurus ENSBTAG00000052921
bison_bison_bison ENSBBBG00000017071
capra_hircus ENSCHIG00000002364
sus_scrofa ENSSSCG00000005335
erinaceus_europaeus ENSEEUG00000010083
canis_lupus_familiaris ENSCAFG00000032008
canis_lupus_dingo ENSCAFG00020017509
vulpes_vulpes ENSVVUG00000020149
ursus_americanus ENSUAMG00000008819
ursus_maritimus ENSUMAG00000011155
neovison_vison ENSNVIG00000016725
myotis_lucifugus ENSMLUG00000030318
loxodonta_africana ENSLAFG00000016125
dasypus_novemcinctus ENSDNOG00000038054
panthera_pardus ENSPPRG00000018831
panthera_tigris_altaica ENSPTIG00000003518
felis_catus ENSFCAG00000042129
echinops_telfairi ENSETEG00000014023
bos_taurus ENSBTAG00000054503
bison_bison_bison ENSBBBG00000004219
capra_hircus ENSCHIG00000003740
sus_scrofa ENSSSCG00000033446
canis_lupus_dingo ENSCAFG00020017510
canis_lupus_familiaris ENSCAFG00000031114
vulpes_vulpes ENSVVUG00000020144
mustela_putorius_furo ENSMPUG00000018524
neovison_vison ENSNVIG00000016707
ursus_americanus ENSUAMG00000008817
ursus_maritimus ENSUMAG00000011160
panthera_pardus ENSPPRG00000001592
panthera_tigris_altaica ENSPTIG00000003494
felis_catus ENSFCAG00000044567
equus_asinus_asinus ENSEASG00005000158
equus_caballus ENSECAG00000038582
myotis_lucifugus ENSMLUG00000025704
dasypus_novemcinctus ENSDNOG00000044270
loxodonta_africana ENSLAFG00000031544
meriones_unguiculatus ENSMUGG00000002420
equus_caballus ENSECAG00000003994
equus_caballus ENSECAG00000033509
equus_asinus_asinus ENSEASG00005022936
myotis_lucifugus ENSMLUG00000028506
canis_lupus_dingo ENSCAFG00020017511
canis_lupus_familiaris ENSCAFG00000031867
vulpes_vulpes ENSVVUG00000020143
ursus_americanus ENSUAMG00000008816
ursus_maritimus ENSUMAG00000011164
macaca_fascicularis ENSMFAG00000013400
macaca_nemestrina ENSMNEG00000023469
macaca_mulatta ENSMMUG00000038717
papio_anubis ENSPANG00000033397
mandrillus_leucophaeus ENSMLEG00000028430
rhinopithecus_bieti ENSRBIG00000038272
rhinopithecus_roxellana ENSRROG00000025369
colobus_angolensis_palliatus ENSCANG00000037815
aotus_nancymaae ENSANAG00000017204
cebus_capucinus_imitator ENSCCAG00000015741
carlito_syrichta ENSTSYG00000001722
propithecus_coquereli ENSPCOG00000002662
prolemur_simus ENSPSMG00000003874
microcebus_murinus ENSMICG00000044510
otolemur_garnettii ENSOGAG00000030486
ictidomys_tridecemlineatus ENSSTOG00000027055
loxodonta_africana ENSLAFG00000013120
dasypus_novemcinctus ENSDNOG00000039126
castor_canadensis ENSCCNG00000017093
dipodomys_ordii ENSDORG00000026683
felis_catus ENSFCAG00000046648
panthera_tigris_altaica ENSPTIG00000003451
cricetulus_griseus_crigri_1.0 ENSCGRG00000019779
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001005118
cricetulus_griseus_crigri-picr ENSCGRG00015000297
mesocricetus_auratus ENSMAUG00000008555
microtus_ochrogaster ENSMOCG00000001742
mus_spicilegus ENSMSIG00000019482
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0026916
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000110970
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0024100
rattus_norvegicus ENSRNOG00000050363
rattus_norvegicus ENSRNOG00000060049
octodon_degus ENSODEG00000020239
cavia_porcellus ENSCPOG00000031231
chinchilla_lanigera ENSCLAG00000001840
chinchilla_lanigera ENSCLAG00000002148
octodon_degus ENSODEG00000020163
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000020519
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100013068
spermophilus_dauricus ENSSDAG00000021634
urocitellus_parryii ENSUPAG00010017603
marmota_marmota_marmota ENSMMMG00000006499
ictidomys_tridecemlineatus ENSSTOG00000019481
meriones_unguiculatus ENSMUGG00000024731
rattus_norvegicus ENSRNOG00000049174
cricetulus_griseus_crigri-picr ENSCGRG00015000286
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001006740
mesocricetus_auratus ENSMAUG00000008725
nannospalax_galili ENSNGAG00000014920
propithecus_coquereli ENSPCOG00000001219
prolemur_simus ENSPSMG00000003872
microcebus_murinus ENSMICG00000045143
otolemur_garnettii ENSOGAG00000032367
mandrillus_leucophaeus ENSMLEG00000033663
cercocebus_atys ENSCATG00000042772
theropithecus_gelada ENSTGEG00000006136
papio_anubis ENSPANG00000035288
macaca_fascicularis ENSMFAG00000002621
macaca_mulatta ENSMMUG00000043763
macaca_nemestrina ENSMNEG00000030720
colobus_angolensis_palliatus ENSCANG00000038554
cebus_capucinus_imitator ENSCCAG00000037159
ursus_maritimus ENSUMAG00000011166
ailuropoda_melanoleuca ENSAMEG00000019377
mustela_putorius_furo ENSMPUG00000018527
canis_lupus_familiaris ENSCAFG00000029096
canis_lupus_dingo ENSCAFG00020017514
panthera_tigris_altaica ENSPTIG00000003427
felis_catus ENSFCAG00000022850
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0025954
homo_sapiens ENSG00000243641
ochotona_princeps ENSOPRG00000005017
equus_caballus ENSECAG00000017277
dasypus_novemcinctus ENSDNOG00000038762
bos_taurus ENSBTAG00000051473
bos_mutus ENSBMUG00000026747
bison_bison_bison ENSBBBG00000017081
capra_hircus ENSCHIG00000003393
ovis_aries ENSOARG00000011681
capra_hircus ENSCHIG00000004462
ovis_aries ENSOARG00000008289
bison_bison_bison ENSBBBG00000004222
bos_taurus ENSBTAG00000048381
callithrix_jacchus ENSCJAG00000022719
castor_canadensis ENSCCNG00000017107
choloepus_hoffmanni ENSCHOG00000007320
mustela_putorius_furo ENSMPUG00000018508
neovison_vison ENSNVIG00000017059
mustela_putorius_furo ENSMPUG00000018511
neovison_vison ENSNVIG00000006758
mustela_putorius_furo ENSMPUG00000018517
ursus_maritimus ENSUMAG00000007469
ursus_americanus ENSUAMG00000005406
ursus_americanus ENSUAMG00000003211
ursus_americanus ENSUAMG00000002016
ursus_americanus ENSUAMG00000002286
ursus_maritimus ENSUMAG00000001877
ursus_americanus ENSUAMG00000000739
ursus_americanus ENSUAMG00000003423
ursus_americanus ENSUAMG00000003155
mustela_putorius_furo ENSMPUG00000018520
neovison_vison ENSNVIG00000017087
mustela_putorius_furo ENSMPUG00000018521
neovison_vison ENSNVIG00000016739
neovison_vison ENSNVIG00000017068
mustela_putorius_furo ENSMPUG00000018513
neovison_vison ENSNVIG00000017075
mustela_putorius_furo ENSMPUG00000018515
canis_lupus_dingo ENSCAFG00020017505
canis_lupus_familiaris ENSCAFG00000031872
canis_lupus_dingo ENSCAFG00020017506
canis_lupus_dingo ENSCAFG00020017508
canis_lupus_familiaris ENSCAFG00000030905
canis_lupus_familiaris ENSCAFG00000031777
canis_lupus_dingo ENSCAFG00020017507
vulpes_vulpes ENSVVUG00000020157
vulpes_vulpes ENSVVUG00000020154
panthera_pardus ENSPPRG00000018796
panthera_pardus ENSPPRG00000018811
panthera_tigris_altaica ENSPTIG00000003547
felis_catus ENSFCAG00000042942
erinaceus_europaeus ENSEEUG00000004520
sorex_araneus ENSSARG00000006074
bos_mutus ENSBMUG00000026743
bos_taurus ENSBTAG00000049084
bison_bison_bison ENSBBBG00000017059
capra_hircus ENSCHIG00000005494
sus_scrofa ENSSSCG00000039114
prolemur_simus ENSPSMG00000003899
otolemur_garnettii ENSOGAG00000015378
macaca_nemestrina ENSMNEG00000011760
macaca_mulatta ENSMMUG00000017995
theropithecus_gelada ENSTGEG00000006237
papio_anubis ENSPANG00000005092
mandrillus_leucophaeus ENSMLEG00000023691
cercocebus_atys ENSCATG00000017622
chlorocebus_sabaeus ENSCSAG00000000452
homo_sapiens ENSG00000278889
callithrix_jacchus ENSCJAG00000049784
tupaia_belangeri ENSTBEG00000013595
tupaia_belangeri ENSTBEG00000013748
tupaia_belangeri ENSTBEG00000001099
dasypus_novemcinctus ENSDNOG00000031555
echinops_telfairi ENSETEG00000008501
ailuropoda_melanoleuca ENSAMEG00000009956
ailuropoda_melanoleuca ENSAMEG00000009958
equus_caballus ENSECAG00000010398
notamacropus_eugenii ENSMEUG00000003542
monodelphis_domestica ENSMODG00000012447
sarcophilus_harrisii ENSSHAG00000000019
notamacropus_eugenii ENSMEUG00000008848
sarcophilus_harrisii ENSSHAG00000001673
cavia_porcellus ENSCPOG00000013656
cavia_porcellus ENSCPOG00000037364
octodon_degus ENSODEG00000004859
fukomys_damarensis ENSFDAG00000001309
castor_canadensis ENSCCNG00000015292
castor_canadensis ENSCCNG00000015298
spermophilus_dauricus ENSSDAG00000015350
spermophilus_dauricus ENSSDAG00000016085
ictidomys_tridecemlineatus ENSSTOG00000025320
marmota_marmota_marmota ENSMMMG00000003941
oryctolagus_cuniculus ENSOCUG00000016379
tupaia_belangeri ENSTBEG00000012577
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001008579
cricetulus_griseus_crigri-picr ENSCGRG00015027763
cricetulus_griseus_crigri_1.0 ENSCGRG00000002571
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001008686
cricetulus_griseus_crigri-picr ENSCGRG00015027758
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001007159
mesocricetus_auratus ENSMAUG00000001767
peromyscus_maniculatus_bairdii ENSPEMG00000010413
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000051593
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0026986
mus_spicilegus ENSMSIG00000004774
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0026023
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0028359
rattus_norvegicus ENSRNOG00000052071
meriones_unguiculatus ENSMUGG00000000811
otolemur_garnettii ENSOGAG00000029330
otolemur_garnettii ENSOGAG00000028234
prolemur_simus ENSPSMG00000002469
homo_sapiens ENSG00000186943
gorilla_gorilla ENSGGOG00000012678
pan_troglodytes ENSPTRG00000021211
mandrillus_leucophaeus ENSMLEG00000018975
papio_anubis ENSPANG00000018855
theropithecus_gelada ENSTGEG00000001356
chlorocebus_sabaeus ENSCSAG00000000463
callithrix_jacchus ENSCJAG00000048612
equus_asinus_asinus ENSEASG00005022937
equus_caballus ENSECAG00000031037
equus_caballus ENSECAG00000036817
equus_asinus_asinus ENSEASG00005022925
equus_caballus ENSECAG00000034234
equus_asinus_asinus ENSEASG00005022929
myotis_lucifugus ENSMLUG00000010121
sorex_araneus ENSSARG00000001767
erinaceus_europaeus ENSEEUG00000003094
equus_asinus_asinus ENSEASG00005022926
bos_mutus ENSBMUG00000017746
bos_taurus ENSBTAG00000049056
bison_bison_bison ENSBBBG00000023657
ovis_aries ENSOARG00000003108
vicugna_pacos ENSVPAG00000009732
sus_scrofa ENSSSCG00000031355
ursus_americanus ENSUAMG00000014694
ursus_maritimus ENSUMAG00000013088
ailuropoda_melanoleuca ENSAMEG00000019846
mustela_putorius_furo ENSMPUG00000018543
canis_lupus_dingo ENSCAFG00020019984
canis_lupus_familiaris ENSCAFG00000002679
vulpes_vulpes ENSVVUG00000008246
panthera_pardus ENSPPRG00000021146
panthera_tigris_altaica ENSPTIG00000001396
felis_catus ENSFCAG00000023108
dasypus_novemcinctus ENSDNOG00000042099
dasypus_novemcinctus ENSDNOG00000030679
dasypus_novemcinctus ENSDNOG00000036786
choloepus_hoffmanni ENSCHOG00000010097
choloepus_hoffmanni ENSCHOG00000009656
choloepus_hoffmanni ENSCHOG00000002418
loxodonta_africana ENSLAFG00000012355
echinops_telfairi ENSETEG00000002126
sarcophilus_harrisii ENSSHAG00000001047
phascolarctos_cinereus ENSPCIG00000026694
monodelphis_domestica ENSMODG00000024661
capra_hircus ENSCHIG00000010080
ovis_aries ENSOARG00000003137
bos_mutus ENSBMUG00000017721
bos_taurus ENSBTAG00000036012
bison_bison_bison ENSBBBG00000023662
tursiops_truncatus ENSTTRG00000012306
sus_scrofa ENSSSCG00000026865
sus_scrofa ENSSSCG00000026768
equus_asinus_asinus ENSEASG00005022924
equus_caballus ENSECAG00000019208
ursus_americanus ENSUAMG00000014692
ursus_maritimus ENSUMAG00000013086
ailuropoda_melanoleuca ENSAMEG00000019855
mustela_putorius_furo ENSMPUG00000007015
neovison_vison ENSNVIG00000006413
vulpes_vulpes ENSVVUG00000008245
canis_lupus_dingo ENSCAFG00020019982
panthera_pardus ENSPPRG00000021122
myotis_lucifugus ENSMLUG00000010111
theropithecus_gelada ENSTGEG00000001382
papio_anubis ENSPANG00000025716
chlorocebus_sabaeus ENSCSAG00000000462
cercocebus_atys ENSCATG00000042660
mandrillus_leucophaeus ENSMLEG00000027351
macaca_mulatta ENSMMUG00000010145
rhinopithecus_bieti ENSRBIG00000021663
piliocolobus_tephrosceles ENSPTEG00000034501
pan_troglodytes ENSPTRG00000021210
pan_paniscus ENSPPAG00000018616
homo_sapiens ENSG00000204246
gorilla_gorilla ENSGGOG00000041574
callithrix_jacchus ENSCJAG00000022530
carlito_syrichta ENSTSYG00000002809
prolemur_simus ENSPSMG00000002474
otolemur_garnettii ENSOGAG00000002294
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000020079
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100021113
cavia_porcellus ENSCPOG00000007377
cavia_porcellus ENSCPOG00000031883
cavia_aperea ENSCAPG00000015695
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100013736
fukomys_damarensis ENSFDAG00000004849
octodon_degus ENSODEG00000004667
cavia_porcellus ENSCPOG00000031054
spermophilus_dauricus ENSSDAG00000016087
marmota_marmota_marmota ENSMMMG00000003944
urocitellus_parryii ENSUPAG00010014917
ictidomys_tridecemlineatus ENSSTOG00000004824
spermophilus_dauricus ENSSDAG00000016109
spermophilus_dauricus ENSSDAG00000016103
spermophilus_dauricus ENSSDAG00000016096
castor_canadensis ENSCCNG00000015290
dipodomys_ordii ENSDORG00000008584
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0026985
mus_spicilegus ENSMSIG00000021329
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000049648
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0026022
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0028358
rattus_norvegicus ENSRNOG00000046038
rattus_norvegicus ENSRNOG00000049595
rattus_norvegicus ENSRNOG00000046095
rattus_norvegicus ENSRNOG00000048206
rattus_norvegicus ENSRNOG00000049850
rattus_norvegicus ENSRNOG00000049790
rattus_norvegicus ENSRNOG00000057655
rattus_norvegicus ENSRNOG00000048481
rattus_norvegicus ENSRNOG00000059811
meriones_unguiculatus ENSMUGG00000000824
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001010069
cricetulus_griseus_crigri-picr ENSCGRG00015027764
cricetulus_griseus_crigri_1.0 ENSCGRG00000008082
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001008527
mesocricetus_auratus ENSMAUG00000004828
microtus_ochrogaster ENSMOCG00000000485
peromyscus_maniculatus_bairdii ENSPEMG00000007908
oryctolagus_cuniculus ENSOCUG00000016376
loxodonta_africana ENSLAFG00000032307
ovis_aries ENSOARG00000003194
capra_hircus ENSCHIG00000007960
bison_bison_bison ENSBBBG00000023697
bos_mutus ENSBMUG00000002670
erinaceus_europaeus ENSEEUG00000003478
equus_caballus ENSECAG00000003156
equus_asinus_asinus ENSEASG00005022923
canis_lupus_familiaris ENSCAFG00000002678
canis_lupus_dingo ENSCAFG00020019980
vulpes_vulpes ENSVVUG00000008243
neovison_vison ENSNVIG00000006410
ailuropoda_melanoleuca ENSAMEG00000019856
ursus_americanus ENSUAMG00000014690
felis_catus ENSFCAG00000012413
panthera_pardus ENSPPRG00000021096
callithrix_jacchus ENSCJAG00000022529
saimiri_boliviensis_boliviensis ENSSBOG00000031323
homo_sapiens ENSG00000148136
pongo_abelii ENSPPYG00000019461
cercocebus_atys ENSCATG00000024637
carlito_syrichta ENSTSYG00000002776
loxodonta_africana ENSLAFG00000012351
echinops_telfairi ENSETEG00000007224
choloepus_hoffmanni ENSCHOG00000008505
choloepus_hoffmanni ENSCHOG00000007428
dasypus_novemcinctus ENSDNOG00000036465
dasypus_novemcinctus ENSDNOG00000043942
dasypus_novemcinctus ENSDNOG00000037000
dasypus_novemcinctus ENSDNOG00000031875
dasypus_novemcinctus ENSDNOG00000032405
sarcophilus_harrisii ENSSHAG00000004183
sarcophilus_harrisii ENSSHAG00000003017
notamacropus_eugenii ENSMEUG00000009967
monodelphis_domestica ENSMODG00000016245
phascolarctos_cinereus ENSPCIG00000004813
notamacropus_eugenii ENSMEUG00000015548
monodelphis_domestica ENSMODG00000016256
mustela_putorius_furo ENSMPUG00000018550
neovison_vison ENSNVIG00000006421
ursus_maritimus ENSUMAG00000013095
ursus_americanus ENSUAMG00000014697
panthera_tigris_altaica ENSPTIG00000001490
panthera_pardus ENSPPRG00000021275
felis_catus ENSFCAG00000043494
panthera_tigris_altaica ENSPTIG00000001441
panthera_pardus ENSPPRG00000021220
equus_asinus_asinus ENSEASG00005022932
equus_caballus ENSECAG00000039562
equus_caballus ENSECAG00000029701
equus_asinus_asinus ENSEASG00005022927
vicugna_pacos ENSVPAG00000009735
vicugna_pacos ENSVPAG00000009737
bison_bison_bison ENSBBBG00000023685
bos_taurus ENSBTAG00000053491
bison_bison_bison ENSBBBG00000023683
bos_taurus ENSBTAG00000052019
bos_mutus ENSBMUG00000009628
bos_mutus ENSBMUG00000002685
bos_taurus ENSBTAG00000052864
bison_bison_bison ENSBBBG00000023693
bos_taurus ENSBTAG00000050464
ovis_aries ENSOARG00000007384
otolemur_garnettii ENSOGAG00000026545
dasypus_novemcinctus ENSDNOG00000008722
rhinopithecus_bieti ENSRBIG00000044354
prolemur_simus ENSPSMG00000002458
otolemur_garnettii ENSOGAG00000031691
gorilla_gorilla ENSGGOG00000036508
pan_paniscus ENSPPAG00000035863
homo_sapiens ENSG00000136839
pongo_abelii ENSPPYG00000019882
nomascus_leucogenys ENSNLEG00000018968
theropithecus_gelada ENSTGEG00000001306
chlorocebus_sabaeus ENSCSAG00000000464
mandrillus_leucophaeus ENSMLEG00000015417
colobus_angolensis_palliatus ENSCANG00000042817
piliocolobus_tephrosceles ENSPTEG00000034423
pan_troglodytes ENSPTRG00000047198
pan_paniscus ENSPPAG00000018727
homo_sapiens ENSG00000276119
gorilla_gorilla ENSGGOG00000042821
pan_troglodytes ENSPTRG00000050432
pan_paniscus ENSPPAG00000020054
homo_sapiens ENSG00000277556
pongo_abelii ENSPPYG00000019464
nomascus_leucogenys ENSNLEG00000017188
rhinopithecus_roxellana ENSRROG00000027142
rhinopithecus_bieti ENSRBIG00000031854
rhinopithecus_roxellana ENSRROG00000031994
colobus_angolensis_palliatus ENSCANG00000043679
theropithecus_gelada ENSTGEG00000001323
macaca_nemestrina ENSMNEG00000033908
callithrix_jacchus ENSCJAG00000016625
callithrix_jacchus ENSCJAG00000014350
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000082216
mus_spicilegus ENSMSIG00000004782
rattus_norvegicus ENSRNOG00000018362
meriones_unguiculatus ENSMUGG00000000786
peromyscus_maniculatus_bairdii ENSPEMG00000016440
microtus_ochrogaster ENSMOCG00000003067
cricetulus_griseus_crigri_1.0 ENSCGRG00000019278
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001004875
cricetulus_griseus_crigri-picr ENSCGRG00015027755
mesocricetus_auratus ENSMAUG00000004208
castor_canadensis ENSCCNG00000011862
chinchilla_lanigera ENSCLAG00000018070
octodon_degus ENSODEG00000019193
cavia_porcellus ENSCPOG00000039329
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100009798
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000004704
spermophilus_dauricus ENSSDAG00000016072
marmota_marmota_marmota ENSMMMG00000003927
spermophilus_dauricus ENSSDAG00000016076
marmota_marmota_marmota ENSMMMG00000003934
ictidomys_tridecemlineatus ENSSTOG00000008703
urocitellus_parryii ENSUPAG00010014897
sus_scrofa ENSSSCG00000038546
sus_scrofa ENSSSCG00000032211
sus_scrofa ENSSSCG00000039260
erinaceus_europaeus ENSEEUG00000000426
erinaceus_europaeus ENSEEUG00000006043
ursus_maritimus ENSUMAG00000013097
ursus_americanus ENSUAMG00000014700
ailuropoda_melanoleuca ENSAMEG00000019830
mustela_putorius_furo ENSMPUG00000007036
neovison_vison ENSNVIG00000006424
canis_lupus_familiaris ENSCAFG00000032409
canis_lupus_dingo ENSCAFG00020019992
vulpes_vulpes ENSVVUG00000008259
canis_lupus_dingo ENSCAFG00020019990
canis_lupus_familiaris ENSCAFG00000030353
vulpes_vulpes ENSVVUG00000008251
panthera_pardus ENSPPRG00000021260
felis_catus ENSFCAG00000000198
panthera_tigris_altaica ENSPTIG00000001451
equus_caballus ENSECAG00000034474
equus_asinus_asinus ENSEASG00005022938
myotis_lucifugus ENSMLUG00000010132
loxodonta_africana ENSLAFG00000027027
loxodonta_africana ENSLAFG00000026256
procavia_capensis ENSPCAG00000015984
echinops_telfairi ENSETEG00000013798
choloepus_hoffmanni ENSCHOG00000006411
choloepus_hoffmanni ENSCHOG00000012123
choloepus_hoffmanni ENSCHOG00000001609
choloepus_hoffmanni ENSCHOG00000011632
choloepus_hoffmanni ENSCHOG00000005280
dasypus_novemcinctus ENSDNOG00000019333
phascolarctos_cinereus ENSPCIG00000036317
notamacropus_eugenii ENSMEUG00000002021
monodelphis_domestica ENSMODG00000016241
sarcophilus_harrisii ENSSHAG00000001253
sarcophilus_harrisii ENSSHAG00000001571
sarcophilus_harrisii ENSSHAG00000000898
sarcophilus_harrisii ENSSHAG00000004832
sarcophilus_harrisii ENSSHAG00000005504
monodelphis_domestica ENSMODG00000025507
monodelphis_domestica ENSMODG00000025508
monodelphis_domestica ENSMODG00000025509
monodelphis_domestica ENSMODG00000016251
sarcophilus_harrisii ENSSHAG00000005938
sarcophilus_harrisii ENSSHAG00000002002
sarcophilus_harrisii ENSSHAG00000006386
phascolarctos_cinereus ENSPCIG00000037469
sarcophilus_harrisii ENSSHAG00000003839
monodelphis_domestica ENSMODG00000025506
sarcophilus_harrisii ENSSHAG00000005085
phascolarctos_cinereus ENSPCIG00000031318
notamacropus_eugenii ENSMEUG00000014731
sarcophilus_harrisii ENSSHAG00000004150
monodelphis_domestica ENSMODG00000024610
tupaia_belangeri ENSTBEG00000009689
tupaia_belangeri ENSTBEG00000004608
tupaia_belangeri ENSTBEG00000003779
tupaia_belangeri ENSTBEG00000004243
cricetulus_griseus_crigri_1.0 ENSCGRG00000018831
cricetulus_griseus_crigri-picr ENSCGRG00015027753
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001005236
mesocricetus_auratus ENSMAUG00000004601
peromyscus_maniculatus_bairdii ENSPEMG00000008885
microtus_ochrogaster ENSMOCG00000011253
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0026987
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000070983
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0026024
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0028360
rattus_norvegicus ENSRNOG00000018357
meriones_unguiculatus ENSMUGG00000006496
nannospalax_galili ENSNGAG00000005962
jaculus_jaculus ENSJJAG00000014352
jaculus_jaculus ENSJJAG00000014078
chinchilla_lanigera ENSCLAG00000017813
cavia_porcellus ENSCPOG00000005936
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100020572
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000020669
marmota_marmota_marmota ENSMMMG00000003902
marmota_marmota_marmota ENSMMMG00000003908
urocitellus_parryii ENSUPAG00010014882
spermophilus_dauricus ENSSDAG00000016051
urocitellus_parryii ENSUPAG00010014884
ictidomys_tridecemlineatus ENSSTOG00000021160
marmota_marmota_marmota ENSMMMG00000003910
spermophilus_dauricus ENSSDAG00000016056
urocitellus_parryii ENSUPAG00010014870
marmota_marmota_marmota ENSMMMG00000020156
spermophilus_dauricus ENSSDAG00000016044
ictidomys_tridecemlineatus ENSSTOG00000022441
urocitellus_parryii ENSUPAG00010014879
spermophilus_dauricus ENSSDAG00000016047
marmota_marmota_marmota ENSMMMG00000003893
oryctolagus_cuniculus ENSOCUG00000021309
otolemur_garnettii ENSOGAG00000024671
otolemur_garnettii ENSOGAG00000025830
pan_troglodytes ENSPTRG00000042854
pan_paniscus ENSPPAG00000028858
gorilla_gorilla ENSGGOG00000006755
pongo_abelii ENSPPYG00000019466
mandrillus_leucophaeus ENSMLEG00000036911
mandrillus_leucophaeus ENSMLEG00000029396
cercocebus_atys ENSCATG00000003222
macaca_fascicularis ENSMFAG00000003227
