meleagris_gallopavo ENSMGAG00000017298
oryctolagus_cuniculus ENSOCUG00000008474
carlito_syrichta ENSTSYG00000009564
loxodonta_africana ENSLAFG00000014389
procavia_capensis ENSPCAG00000001149
ursus_americanus ENSUAMG00000007542
ursus_maritimus ENSUMAG00000004487
ailuropoda_melanoleuca ENSAMEG00000005177
mustela_putorius_furo ENSMPUG00000001627
neovison_vison ENSNVIG00000000214
canis_lupus_familiaris ENSCAFG00000009829
canis_lupus_dingo ENSCAFG00020020793
vulpes_vulpes ENSVVUG00000010381
panthera_pardus ENSPPRG00000003530
panthera_tigris_altaica ENSPTIG00000001453
felis_catus ENSFCAG00000001976
dasypus_novemcinctus ENSDNOG00000035605
latimeria_chalumnae ENSLACG00000022303
latimeria_chalumnae ENSLACG00000002280
latimeria_chalumnae ENSLACG00000014033
paramormyrops_kingsleyae ENSPKIG00000020302
notamacropus_eugenii ENSMEUG00000004029
phascolarctos_cinereus ENSPCIG00000027161
sarcophilus_harrisii ENSSHAG00000010826
monodelphis_domestica ENSMODG00000010009
phascolarctos_cinereus ENSPCIG00000005847
sarcophilus_harrisii ENSSHAG00000004544
monodelphis_domestica ENSMODG00000028303
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100005731
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000014754
fukomys_damarensis ENSFDAG00000009546
cavia_porcellus ENSCPOG00000007992
cavia_aperea ENSCAPG00000012357
chinchilla_lanigera ENSCLAG00000014897
octodon_degus ENSODEG00000008986
ictidomys_tridecemlineatus ENSSTOG00000007452
urocitellus_parryii ENSUPAG00010011119
marmota_marmota_marmota ENSMMMG00000022379
spermophilus_dauricus ENSSDAG00000007504
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0015700
mus_spicilegus ENSMSIG00000008147
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000026548
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0028133
rattus_norvegicus ENSRNOG00000008045
meriones_unguiculatus ENSMUGG00000012790
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001018988
cricetulus_griseus_crigri_1.0 ENSCGRG00000013975
cricetulus_griseus_crigri-picr ENSCGRG00015015848
mesocricetus_auratus ENSMAUG00000002531
peromyscus_maniculatus_bairdii ENSPEMG00000009321
microtus_ochrogaster ENSMOCG00000014177
jaculus_jaculus ENSJJAG00000017960
castor_canadensis ENSCCNG00000000781
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0014896
oryctolagus_cuniculus ENSOCUG00000002366
ochotona_princeps ENSOPRG00000011806
prolemur_simus ENSPSMG00000022335
propithecus_coquereli ENSPCOG00000026453
microcebus_murinus ENSMICG00000011363
otolemur_garnettii ENSOGAG00000013177
pan_troglodytes ENSPTRG00000001535
pan_paniscus ENSPPAG00000033923
homo_sapiens ENSG00000162723
gorilla_gorilla ENSGGOG00000041341
pongo_abelii ENSPPYG00000000646
nomascus_leucogenys ENSNLEG00000013423
rhinopithecus_bieti ENSRBIG00000029033
rhinopithecus_roxellana ENSRROG00000032805
colobus_angolensis_palliatus ENSCANG00000041742
piliocolobus_tephrosceles ENSPTEG00000019852
cercocebus_atys ENSCATG00000016332
theropithecus_gelada ENSTGEG00000005093
mandrillus_leucophaeus ENSMLEG00000001751
papio_anubis ENSPANG00000022213
macaca_fascicularis ENSMFAG00000044181
macaca_nemestrina ENSMNEG00000031100
macaca_mulatta ENSMMUG00000004707
chlorocebus_sabaeus ENSCSAG00000002512
cebus_capucinus_imitator ENSCCAG00000030969
saimiri_boliviensis_boliviensis ENSSBOG00000020320
callithrix_jacchus ENSCJAG00000006099
aotus_nancymaae ENSANAG00000032660
tupaia_belangeri ENSTBEG00000006493
vicugna_pacos ENSVPAG00000007724
tursiops_truncatus ENSTTRG00000001820
sus_scrofa ENSSSCG00000006400
mustela_putorius_furo ENSMPUG00000013175
neovison_vison ENSNVIG00000000354
ursus_maritimus ENSUMAG00000001377
ursus_americanus ENSUAMG00000012178
ailuropoda_melanoleuca ENSAMEG00000013971
felis_catus ENSFCAG00000008531
canis_lupus_familiaris ENSCAFG00000011857
canis_lupus_dingo ENSCAFG00020019812
vulpes_vulpes ENSVVUG00000016282
erinaceus_europaeus ENSEEUG00000012948
ovis_aries ENSOARG00000008123
capra_hircus ENSCHIG00000021051
bos_taurus ENSBTAG00000007241
bos_mutus ENSBMUG00000018514
bison_bison_bison ENSBBBG00000021116
myotis_lucifugus ENSMLUG00000023838
pteropus_vampyrus ENSPVAG00000003549
equus_asinus_asinus ENSEASG00005003205
equus_caballus ENSECAG00000022218
dasypus_novemcinctus ENSDNOG00000046357
loxodonta_africana ENSLAFG00000023241
procavia_capensis ENSPCAG00000006659
ovis_aries ENSOARG00000008981
capra_hircus ENSCHIG00000007433
bos_mutus ENSBMUG00000013721
bos_taurus ENSBTAG00000010458
sus_scrofa ENSSSCG00000006376
mustela_putorius_furo ENSMPUG00000014167
neovison_vison ENSNVIG00000001137
ursus_maritimus ENSUMAG00000000162
oryctolagus_cuniculus ENSOCUG00000021905
oryctolagus_cuniculus ENSOCUG00000013551
ailuropoda_melanoleuca ENSAMEG00000014105
ailuropoda_melanoleuca ENSAMEG00000014087
loxodonta_africana ENSLAFG00000026235
dasypus_novemcinctus ENSDNOG00000037215
sarcophilus_harrisii ENSSHAG00000005862
phascolarctos_cinereus ENSPCIG00000005840
sarcophilus_harrisii ENSSHAG00000005337
monodelphis_domestica ENSMODG00000009405
myotis_lucifugus ENSMLUG00000005966
pteropus_vampyrus ENSPVAG00000006106
ursus_maritimus ENSUMAG00000000211
ursus_americanus ENSUAMG00000025520
ailuropoda_melanoleuca ENSAMEG00000014088
neovison_vison ENSNVIG00000001002
mustela_putorius_furo ENSMPUG00000014161
canis_lupus_dingo ENSCAFG00020000506
canis_lupus_familiaris ENSCAFG00000012598
vulpes_vulpes ENSVVUG00000016000
panthera_tigris_altaica ENSPTIG00000014230
panthera_pardus ENSPPRG00000001968
felis_catus ENSFCAG00000041480
equus_asinus_asinus ENSEASG00005002400
equus_caballus ENSECAG00000012913
ovis_aries ENSOARG00000008967
capra_hircus ENSCHIG00000021635
bos_mutus ENSBMUG00000013683
bos_taurus ENSBTAG00000001197
bison_bison_bison ENSBBBG00000023703
sus_scrofa ENSSSCG00000006378
tursiops_truncatus ENSTTRG00000009040
vicugna_pacos ENSVPAG00000006474
choloepus_hoffmanni ENSCHOG00000007611
mus_spicilegus ENSMSIG00000007231
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000038179
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0015682
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0014877
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0028114
rattus_norvegicus ENSRNOG00000023209
meriones_unguiculatus ENSMUGG00000014886
cricetulus_griseus_crigri_1.0 ENSCGRG00000018133
cricetulus_griseus_crigri-picr ENSCGRG00015016655
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001013903
mesocricetus_auratus ENSMAUG00000005975
microtus_ochrogaster ENSMOCG00000019486
peromyscus_maniculatus_bairdii ENSPEMG00000008186
nannospalax_galili ENSNGAG00000002072
castor_canadensis ENSCCNG00000013244
chinchilla_lanigera ENSCLAG00000015511
cavia_porcellus ENSCPOG00000036736
fukomys_damarensis ENSFDAG00000002666
spermophilus_dauricus ENSSDAG00000012978
urocitellus_parryii ENSUPAG00010000813
marmota_marmota_marmota ENSMMMG00000022161
oryctolagus_cuniculus ENSOCUG00000013559
ochotona_princeps ENSOPRG00000007602
pan_troglodytes ENSPTRG00000001558
pan_paniscus ENSPPAG00000033814
homo_sapiens ENSG00000026751
gorilla_gorilla ENSGGOG00000026166
pongo_abelii ENSPPYG00000000626
nomascus_leucogenys ENSNLEG00000013702
rhinopithecus_bieti ENSRBIG00000034755
rhinopithecus_roxellana ENSRROG00000044758
colobus_angolensis_palliatus ENSCANG00000032771
piliocolobus_tephrosceles ENSPTEG00000021648
theropithecus_gelada ENSTGEG00000006183
cercocebus_atys ENSCATG00000042279
papio_anubis ENSPANG00000005963
mandrillus_leucophaeus ENSMLEG00000028085
macaca_fascicularis ENSMFAG00000005215
macaca_mulatta ENSMMUG00000017327
macaca_nemestrina ENSMNEG00000030276
chlorocebus_sabaeus ENSCSAG00000002596
cebus_capucinus_imitator ENSCCAG00000037593
saimiri_boliviensis_boliviensis ENSSBOG00000025063
callithrix_jacchus ENSCJAG00000005659
aotus_nancymaae ENSANAG00000031073
carlito_syrichta ENSTSYG00000007743
prolemur_simus ENSPSMG00000021513
microcebus_murinus ENSMICG00000014465
propithecus_coquereli ENSPCOG00000017999
otolemur_garnettii ENSOGAG00000005195
erinaceus_europaeus ENSEEUG00000012146
dasypus_novemcinctus ENSDNOG00000014542
loxodonta_africana ENSLAFG00000005102
echinops_telfairi ENSETEG00000016748
procavia_capensis ENSPCAG00000011622
prolemur_simus ENSPSMG00000003669
microcebus_murinus ENSMICG00000036205
otolemur_garnettii ENSOGAG00000026160
pongo_abelii ENSPPYG00000000583
nomascus_leucogenys ENSNLEG00000029762
rhinopithecus_roxellana ENSRROG00000029421
rhinopithecus_bieti ENSRBIG00000034998
colobus_angolensis_palliatus ENSCANG00000038806
cercocebus_atys ENSCATG00000034357
saimiri_boliviensis_boliviensis ENSSBOG00000027882
cebus_capucinus_imitator ENSCCAG00000018613
aotus_nancymaae ENSANAG00000028318
equus_caballus ENSECAG00000015500
bos_mutus ENSBMUG00000013514
bos_taurus ENSBTAG00000014368
bison_bison_bison ENSBBBG00000020600
ovis_aries ENSOARG00000008861
capra_hircus ENSCHIG00000024954
tursiops_truncatus ENSTTRG00000002640
myotis_lucifugus ENSMLUG00000002817
pteropus_vampyrus ENSPVAG00000010948
equus_caballus ENSECAG00000021098
equus_asinus_asinus ENSEASG00005002420
felis_catus ENSFCAG00000037467
panthera_tigris_altaica ENSPTIG00000013156
pan_troglodytes ENSPTRG00000001554
pan_paniscus ENSPPAG00000036502
homo_sapiens ENSG00000162739
gorilla_gorilla ENSGGOG00000004070
pongo_abelii ENSPPYG00000000630
nomascus_leucogenys ENSNLEG00000013641
rhinopithecus_bieti ENSRBIG00000042952
rhinopithecus_roxellana ENSRROG00000038821
colobus_angolensis_palliatus ENSCANG00000040714
piliocolobus_tephrosceles ENSPTEG00000020975
mandrillus_leucophaeus ENSMLEG00000037139
chlorocebus_sabaeus ENSCSAG00000002582
cercocebus_atys ENSCATG00000029325
theropithecus_gelada ENSTGEG00000005771
papio_anubis ENSPANG00000004246
macaca_mulatta ENSMMUG00000015601
macaca_nemestrina ENSMNEG00000043020
macaca_fascicularis ENSMFAG00000032557
cebus_capucinus_imitator ENSCCAG00000029555
saimiri_boliviensis_boliviensis ENSSBOG00000019937
callithrix_jacchus ENSCJAG00000005750
aotus_nancymaae ENSANAG00000030397
carlito_syrichta ENSTSYG00000001419
otolemur_garnettii ENSOGAG00000002168
mustela_putorius_furo ENSMPUG00000014124
neovison_vison ENSNVIG00000000854
vulpes_vulpes ENSVVUG00000016036
canis_lupus_familiaris ENSCAFG00000023704
ursus_maritimus ENSUMAG00000000317
ursus_americanus ENSUAMG00000010542
ailuropoda_melanoleuca ENSAMEG00000014143
sus_scrofa ENSSSCG00000006382
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0015685
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000015314
mus_spicilegus ENSMSIG00000007456
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0014881
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0028118
rattus_norvegicus ENSRNOG00000038286
meriones_unguiculatus ENSMUGG00000025868
peromyscus_maniculatus_bairdii ENSPEMG00000018569
microtus_ochrogaster ENSMOCG00000008006
cricetulus_griseus_crigri-picr ENSCGRG00015016525
cricetulus_griseus_crigri_1.0 ENSCGRG00000015095
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001020856
mesocricetus_auratus ENSMAUG00000000334
nannospalax_galili ENSNGAG00000020830
chinchilla_lanigera ENSCLAG00000013256
cavia_porcellus ENSCPOG00000006924
castor_canadensis ENSCCNG00000028968
marmota_marmota_marmota ENSMMMG00000022219
spermophilus_dauricus ENSSDAG00000008070
oryctolagus_cuniculus ENSOCUG00000026792
propithecus_coquereli ENSPCOG00000019688
prolemur_simus ENSPSMG00000021556
microcebus_murinus ENSMICG00000038306
dasypus_novemcinctus ENSDNOG00000016959
choloepus_hoffmanni ENSCHOG00000008187
procavia_capensis ENSPCAG00000012255
ornithorhynchus_anatinus ENSOANG00000030423
ornithorhynchus_anatinus ENSOANG00000020726
ornithorhynchus_anatinus ENSOANG00000031496
ornithorhynchus_anatinus ENSOANG00000008441
loxodonta_africana ENSLAFG00000023009
procavia_capensis ENSPCAG00000014239
echinops_telfairi ENSETEG00000001669
choloepus_hoffmanni ENSCHOG00000002700
dasypus_novemcinctus ENSDNOG00000014559
pan_paniscus ENSPPAG00000041047
homo_sapiens ENSG00000122224
pan_troglodytes ENSPTRG00000001559
gorilla_gorilla ENSGGOG00000005605
pongo_abelii ENSPPYG00000000625
nomascus_leucogenys ENSNLEG00000013739
rhinopithecus_roxellana ENSRROG00000041487
rhinopithecus_bieti ENSRBIG00000039342
piliocolobus_tephrosceles ENSPTEG00000021755
colobus_angolensis_palliatus ENSCANG00000039745
macaca_mulatta ENSMMUG00000017332
macaca_fascicularis ENSMFAG00000042399
macaca_nemestrina ENSMNEG00000001849
mandrillus_leucophaeus ENSMLEG00000028066
cercocebus_atys ENSCATG00000041196
papio_anubis ENSPANG00000029515
chlorocebus_sabaeus ENSCSAG00000002601
cebus_capucinus_imitator ENSCCAG00000036375
callithrix_jacchus ENSCJAG00000005606
aotus_nancymaae ENSANAG00000023319
carlito_syrichta ENSTSYG00000004085
prolemur_simus ENSPSMG00000021485
propithecus_coquereli ENSPCOG00000022171
microcebus_murinus ENSMICG00000014474
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0015681
mus_spicilegus ENSMSIG00000007115
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000004707
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0014876
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0028113
rattus_norvegicus ENSRNOG00000025069
meriones_unguiculatus ENSMUGG00000016364
peromyscus_maniculatus_bairdii ENSPEMG00000007718
jaculus_jaculus ENSJJAG00000003719
urocitellus_parryii ENSUPAG00010000798
ictidomys_tridecemlineatus ENSSTOG00000000269
spermophilus_dauricus ENSSDAG00000012906
marmota_marmota_marmota ENSMMMG00000022154
castor_canadensis ENSCCNG00000013273
tupaia_belangeri ENSTBEG00000006803
piliocolobus_tephrosceles ENSPTEG00000021699
rhinopithecus_roxellana ENSRROG00000038129
theropithecus_gelada ENSTGEG00000006231
theropithecus_gelada ENSTGEG00000006213
macaca_nemestrina ENSMNEG00000030969
mandrillus_leucophaeus ENSMLEG00000032750
papio_anubis ENSPANG00000032860
bos_mutus ENSBMUG00000013774
bos_taurus ENSBTAG00000002947
bison_bison_bison ENSBBBG00000023648
capra_hircus ENSCHIG00000015987
tursiops_truncatus ENSTTRG00000009062
sus_scrofa ENSSSCG00000006375
vicugna_pacos ENSVPAG00000006477
equus_asinus_asinus ENSEASG00005002395
equus_caballus ENSECAG00000005856
ursus_americanus ENSUAMG00000025518
ursus_maritimus ENSUMAG00000000091
ailuropoda_melanoleuca ENSAMEG00000015681
neovison_vison ENSNVIG00000001163
mustela_putorius_furo ENSMPUG00000014171
canis_lupus_dingo ENSCAFG00020000530
canis_lupus_familiaris ENSCAFG00000012621
vulpes_vulpes ENSVVUG00000015940
panthera_tigris_altaica ENSPTIG00000014640
panthera_pardus ENSPPRG00000001361
felis_catus ENSFCAG00000025859
erinaceus_europaeus ENSEEUG00000002318
ornithorhynchus_anatinus ENSOANG00000006587
zonotrichia_albicollis ENSZALG00000001505
lonchura_striata_domestica ENSLSDG00000012504
ficedula_albicollis ENSFALG00000007439
calidris_pugnax ENSCPUG00000006321
gallus_gallus ENSGALG00000006229
coturnix_japonica ENSCJPG00005014037
numida_meleagris ENSNMEG00000003602
anas_platyrhynchos_platyrhynchos ENSAPLG00000017802
apteryx_rowi ENSARWG00000012746
apteryx_owenii ENSAOWG00000002402
dromaius_novaehollandiae ENSDNVG00000012143
phascolarctos_cinereus ENSPCIG00000005838
phascolarctos_cinereus ENSPCIG00000005841
pteropus_vampyrus ENSPVAG00000016787
myotis_lucifugus ENSMLUG00000002828
ursus_americanus ENSUAMG00000025528
ursus_maritimus ENSUMAG00000000293
ailuropoda_melanoleuca ENSAMEG00000014133
mustela_putorius_furo ENSMPUG00000014153
neovison_vison ENSNVIG00000000870
canis_lupus_familiaris ENSCAFG00000012569
canis_lupus_dingo ENSCAFG00020000119
vulpes_vulpes ENSVVUG00000016029
panthera_pardus ENSPPRG00000003122
panthera_tigris_altaica ENSPTIG00000013455
felis_catus ENSFCAG00000003931
bos_taurus ENSBTAG00000019033
bos_mutus ENSBMUG00000013566
bison_bison_bison ENSBBBG00000020559
capra_hircus ENSCHIG00000020076
ovis_aries ENSOARG00000008878
tursiops_truncatus ENSTTRG00000002651
sus_scrofa ENSSSCG00000006381
vicugna_pacos ENSVPAG00000006471
equus_asinus_asinus ENSEASG00005002413
equus_caballus ENSECAG00000020491
erinaceus_europaeus ENSEEUG00000000475
mus_spicilegus ENSMSIG00000007368
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0015684
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000038147
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0014880
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0028117
rattus_norvegicus ENSRNOG00000022884
meriones_unguiculatus ENSMUGG00000025867
cricetulus_griseus_crigri_1.0 ENSCGRG00000018125
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001024659
cricetulus_griseus_crigri-picr ENSCGRG00015016532
mesocricetus_auratus ENSMAUG00000001029
microtus_ochrogaster ENSMOCG00000001691
nannospalax_galili ENSNGAG00000009193
jaculus_jaculus ENSJJAG00000022708
cavia_porcellus ENSCPOG00000008701
cavia_aperea ENSCAPG00000007589
chinchilla_lanigera ENSCLAG00000011978
octodon_degus ENSODEG00000007652
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100005149
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000018167
fukomys_damarensis ENSFDAG00000009824
dipodomys_ordii ENSDORG00000013951
castor_canadensis ENSCCNG00000028984
ictidomys_tridecemlineatus ENSSTOG00000007218
urocitellus_parryii ENSUPAG00010011366
spermophilus_dauricus ENSSDAG00000008076
marmota_marmota_marmota ENSMMMG00000022217
oryctolagus_cuniculus ENSOCUG00000009311
ochotona_princeps ENSOPRG00000005913
propithecus_coquereli ENSPCOG00000024817
prolemur_simus ENSPSMG00000021531
microcebus_murinus ENSMICG00000012049
otolemur_garnettii ENSOGAG00000002169
cebus_capucinus_imitator ENSCCAG00000035641
saimiri_boliviensis_boliviensis ENSSBOG00000020634
callithrix_jacchus ENSCJAG00000005734
aotus_nancymaae ENSANAG00000027748
pan_troglodytes ENSPTRG00000049432
pan_paniscus ENSPPAG00000010730
homo_sapiens ENSG00000066294
nomascus_leucogenys ENSNLEG00000013660
theropithecus_gelada ENSTGEG00000005928
cercocebus_atys ENSCATG00000045140
papio_anubis ENSPANG00000024052
mandrillus_leucophaeus ENSMLEG00000028872
macaca_fascicularis ENSMFAG00000032304
macaca_nemestrina ENSMNEG00000039625
macaca_mulatta ENSMMUG00000015470
chlorocebus_sabaeus ENSCSAG00000002586
piliocolobus_tephrosceles ENSPTEG00000017583
rhinopithecus_roxellana ENSRROG00000029813
rhinopithecus_bieti ENSRBIG00000042095
colobus_angolensis_palliatus ENSCANG00000030837
piliocolobus_tephrosceles ENSPTEG00000021042
gorilla_gorilla ENSGGOG00000042834
pongo_abelii ENSPPYG00000000629
carlito_syrichta ENSTSYG00000011736
tupaia_belangeri ENSTBEG00000015906
loxodonta_africana ENSLAFG00000031769
procavia_capensis ENSPCAG00000001202
echinops_telfairi ENSETEG00000009359
dasypus_novemcinctus ENSDNOG00000030743
choloepus_hoffmanni ENSCHOG00000013300
phascolarctos_cinereus ENSPCIG00000005846
sarcophilus_harrisii ENSSHAG00000002637
monodelphis_domestica ENSMODG00000009448
monodelphis_domestica ENSMODG00000009452
ornithorhynchus_anatinus ENSOANG00000009434
ornithorhynchus_anatinus ENSOANG00000029487
peromyscus_maniculatus_bairdii ENSPEMG00000007943
pelodiscus_sinensis ENSPSIG00000014310
pelodiscus_sinensis ENSPSIG00000009038
pelodiscus_sinensis ENSPSIG00000003989
chelonoidis_abingdonii ENSCABG00000017496
chrysemys_picta_bellii ENSCPBG00000026402
chrysemys_picta_bellii ENSCPBG00000026393
chelonoidis_abingdonii ENSCABG00000017548
gopherus_agassizii ENSGAGG00000008946
chelonoidis_abingdonii ENSCABG00000017549
gopherus_agassizii ENSGAGG00000008944
chrysemys_picta_bellii ENSCPBG00000026398
chelonoidis_abingdonii ENSCABG00000017473
chrysemys_picta_bellii ENSCPBG00000026391
chrysemys_picta_bellii ENSCPBG00000008520
chrysemys_picta_bellii ENSCPBG00000026389
chelonoidis_abingdonii ENSCABG00000017551
pelodiscus_sinensis ENSPSIG00000011800
crocodylus_porosus ENSCPRG00005013736
gopherus_agassizii ENSGAGG00000025110
chelonoidis_abingdonii ENSCABG00000008386
chrysemys_picta_bellii ENSCPBG00000000880
pelodiscus_sinensis ENSPSIG00000009724
chelonoidis_abingdonii ENSCABG00000017475
gopherus_agassizii ENSGAGG00000011354
chrysemys_picta_bellii ENSCPBG00000026411
pelodiscus_sinensis ENSPSIG00000015580
sphenodon_punctatus ENSSPUG00000007836
pogona_vitticeps ENSPVIG00000007495
esox_lucius ENSELUG00000023969
esox_lucius ENSELUG00000023987
scleropages_formosus ENSSFOG00015009720
lepisosteus_oculatus ENSLOCG00000008235
