sarcophilus_harrisii ENSSHAG00000005916
nannospalax_galili ENSNGAG00000022971
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0023798
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000111711
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0025253
rattus_norvegicus ENSRNOG00000045634
peromyscus_maniculatus_bairdii ENSPEMG00000025808
ictidomys_tridecemlineatus ENSSTOG00000029455
spermophilus_dauricus ENSSDAG00000010580
spermophilus_dauricus ENSSDAG00000010566
ictidomys_tridecemlineatus ENSSTOG00000034925
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000003952
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100012605
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100002131
fukomys_damarensis ENSFDAG00000002902
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000020754
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100020252
fukomys_damarensis ENSFDAG00000001679
cavia_porcellus ENSCPOG00000031425
cavia_porcellus ENSCPOG00000034677
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100015310
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000004342
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000000364
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100019714
fukomys_damarensis ENSFDAG00000004099
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000000340
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100006886
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100020967
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000020218
fukomys_damarensis ENSFDAG00000001908
fukomys_damarensis ENSFDAG00000002251
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000000050
fukomys_damarensis ENSFDAG00000004082
fukomys_damarensis ENSFDAG00000003909
fukomys_damarensis ENSFDAG00000001019
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000019804
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100019707
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000019627
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100020118
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100019923
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000019726
fukomys_damarensis ENSFDAG00000001366
cavia_aperea ENSCAPG00000011238
cavia_porcellus ENSCPOG00000036666
cavia_porcellus ENSCPOG00000035329
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100015405
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000013853
octodon_degus ENSODEG00000010697
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000005079
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100017356
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000019957
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100019979
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000000080
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100001663
fukomys_damarensis ENSFDAG00000017348
chinchilla_lanigera ENSCLAG00000006189
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000019655
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100020857
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000019775
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100020474
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100020560
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000019628
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000019735
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100020333
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100021114
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100020475
fukomys_damarensis ENSFDAG00000006370
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100021082
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000020277
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000020113
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100021064
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0024719
mus_spicilegus ENSMSIG00000022883
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000075172
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0023799
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0025254
rattus_norvegicus ENSRNOG00000046997
peromyscus_maniculatus_bairdii ENSPEMG00000025465
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001002865
nannospalax_galili ENSNGAG00000001634
castor_canadensis ENSCCNG00000013704
castor_canadensis ENSCCNG00000004974
phascolarctos_cinereus ENSPCIG00000018855
ornithorhynchus_anatinus ENSOANG00000021151
ursus_americanus ENSUAMG00000024108
microtus_ochrogaster ENSMOCG00000022288
equus_asinus_asinus ENSEASG00005010417
equus_caballus ENSECAG00000007217
pteropus_vampyrus ENSPVAG00000001883
pteropus_vampyrus ENSPVAG00000013193
ursus_americanus ENSUAMG00000024110
ursus_americanus ENSUAMG00000002290
ursus_maritimus ENSUMAG00000018087
ursus_maritimus ENSUMAG00000018093
ailuropoda_melanoleuca ENSAMEG00000019994
ailuropoda_melanoleuca ENSAMEG00000019993
ailuropoda_melanoleuca ENSAMEG00000019996
ailuropoda_melanoleuca ENSAMEG00000019995
mustela_putorius_furo ENSMPUG00000009877
neovison_vison ENSNVIG00000024743
mustela_putorius_furo ENSMPUG00000018643
mustela_putorius_furo ENSMPUG00000018639
neovison_vison ENSNVIG00000024745
mustela_putorius_furo ENSMPUG00000018636
vulpes_vulpes ENSVVUG00000017434
vulpes_vulpes ENSVVUG00000017445
vulpes_vulpes ENSVVUG00000017441
canis_lupus_dingo ENSCAFG00020025871
panthera_pardus ENSPPRG00000011934
panthera_tigris_altaica ENSPTIG00000010420
panthera_tigris_altaica ENSPTIG00000010416
panthera_pardus ENSPPRG00000019054
felis_catus ENSFCAG00000046510
panthera_pardus ENSPPRG00000019083
bos_taurus ENSBTAG00000037878
bos_taurus ENSBTAG00000048469
bos_mutus ENSBMUG00000005541
capra_hircus ENSCHIG00000010926
sus_scrofa ENSSSCG00000037859
sus_scrofa ENSSSCG00000038737
erinaceus_europaeus ENSEEUG00000010583
theropithecus_gelada ENSTGEG00000023458
macaca_mulatta ENSMMUG00000040471
homo_sapiens ENSG00000254658
tupaia_belangeri ENSTBEG00000004785
ochotona_princeps ENSOPRG00000004896
ochotona_princeps ENSOPRG00000008512
oryctolagus_cuniculus ENSOCUG00000008877
sorex_araneus ENSSARG00000012834
procavia_capensis ENSPCAG00000005157
loxodonta_africana ENSLAFG00000030160
loxodonta_africana ENSLAFG00000031561
loxodonta_africana ENSLAFG00000031889
loxodonta_africana ENSLAFG00000028687
loxodonta_africana ENSLAFG00000029778
loxodonta_africana ENSLAFG00000027882
loxodonta_africana ENSLAFG00000025961
loxodonta_africana ENSLAFG00000009199
loxodonta_africana ENSLAFG00000022908
procavia_capensis ENSPCAG00000013153
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0024708
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0023789
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0025242
fukomys_damarensis ENSFDAG00000020482
fukomys_damarensis ENSFDAG00000010004
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000020833
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100021229
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100020645
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000020900
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100020764
octodon_degus ENSODEG00000011343
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100020942
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000020242
fukomys_damarensis ENSFDAG00000018574
cavia_aperea ENSCAPG00000014029
cavia_porcellus ENSCPOG00000014091
nannospalax_galili ENSNGAG00000014007
tupaia_belangeri ENSTBEG00000014578
tupaia_belangeri ENSTBEG00000001341
tupaia_belangeri ENSTBEG00000013458
tupaia_belangeri ENSTBEG00000014271
sorex_araneus ENSSARG00000013302
sorex_araneus ENSSARG00000013276
sorex_araneus ENSSARG00000001077
sorex_araneus ENSSARG00000002883
sorex_araneus ENSSARG00000002995
sorex_araneus ENSSARG00000013462
sorex_araneus ENSSARG00000000752
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001003300
cricetulus_griseus_crigri-picr ENSCGRG00015024032
cricetulus_griseus_crigri_1.0 ENSCGRG00000019209
peromyscus_maniculatus_bairdii ENSPEMG00000000771
microtus_ochrogaster ENSMOCG00000005413
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0024699
mus_spicilegus ENSMSIG00000027575
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000075198
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0023783
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0025232
rattus_norvegicus ENSRNOG00000045807
meriones_unguiculatus ENSMUGG00000003050
nannospalax_galili ENSNGAG00000013900
jaculus_jaculus ENSJJAG00000013364
jaculus_jaculus ENSJJAG00000013429
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000075187
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000090059
rattus_norvegicus ENSRNOG00000061224
rattus_norvegicus ENSRNOG00000053249
meriones_unguiculatus ENSMUGG00000001138
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001006077
cricetulus_griseus_crigri_1.0 ENSCGRG00000019239
cricetulus_griseus_crigri-picr ENSCGRG00015023937
peromyscus_maniculatus_bairdii ENSPEMG00000030206
peromyscus_maniculatus_bairdii ENSPEMG00000027513
cricetulus_griseus_crigri-picr ENSCGRG00015023940
marmota_marmota_marmota ENSMMMG00000017246
chinchilla_lanigera ENSCLAG00000017588
octodon_degus ENSODEG00000019778
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100020733
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000015172
fukomys_damarensis ENSFDAG00000002194
chinchilla_lanigera ENSCLAG00000009199
fukomys_damarensis ENSFDAG00000000104
castor_canadensis ENSCCNG00000009569
spermophilus_dauricus ENSSDAG00000021267
spermophilus_dauricus ENSSDAG00000021277
urocitellus_parryii ENSUPAG00010003439
marmota_marmota_marmota ENSMMMG00000017261
ictidomys_tridecemlineatus ENSSTOG00000023197
marmota_marmota_marmota ENSMMMG00000017271
spermophilus_dauricus ENSSDAG00000000141
spermophilus_dauricus ENSSDAG00000000130
spermophilus_dauricus ENSSDAG00000000090
spermophilus_dauricus ENSSDAG00000021304
spermophilus_dauricus ENSSDAG00000021296
marmota_marmota_marmota ENSMMMG00000017269
urocitellus_parryii ENSUPAG00010003431
spermophilus_dauricus ENSSDAG00000021289
spermophilus_dauricus ENSSDAG00000021294
marmota_marmota_marmota ENSMMMG00000017267
oryctolagus_cuniculus ENSOCUG00000001083
ochotona_princeps ENSOPRG00000015670
aotus_nancymaae ENSANAG00000031047
callithrix_jacchus ENSCJAG00000046157
pan_troglodytes ENSPTRG00000003625
pan_paniscus ENSPPAG00000032104
homo_sapiens ENSG00000167822
gorilla_gorilla ENSGGOG00000037467
chlorocebus_sabaeus ENSCSAG00000019199
theropithecus_gelada ENSTGEG00000023539
pan_troglodytes ENSPTRG00000003632
pan_paniscus ENSPPAG00000032355
homo_sapiens ENSG00000172487
nomascus_leucogenys ENSNLEG00000012552
cercocebus_atys ENSCATG00000014575
macaca_mulatta ENSMMUG00000040275
theropithecus_gelada ENSTGEG00000023367
chlorocebus_sabaeus ENSCSAG00000019195
carlito_syrichta ENSTSYG00000030038
microcebus_murinus ENSMICG00000045429
microcebus_murinus ENSMICG00000043695
prolemur_simus ENSPSMG00000009830
otolemur_garnettii ENSOGAG00000010302
otolemur_garnettii ENSOGAG00000008848
equus_caballus ENSECAG00000005045
equus_asinus_asinus ENSEASG00005004805
equus_asinus_asinus ENSEASG00005005654
bos_taurus ENSBTAG00000035059
bos_mutus ENSBMUG00000010102
bos_taurus ENSBTAG00000053431
capra_hircus ENSCHIG00000009848
ovis_aries ENSOARG00000012041
bos_taurus ENSBTAG00000049880
bison_bison_bison ENSBBBG00000016657
bos_taurus ENSBTAG00000050889
capra_hircus ENSCHIG00000009724
ovis_aries ENSOARG00000011912
bos_mutus ENSBMUG00000017415
bos_mutus ENSBMUG00000010093
bos_taurus ENSBTAG00000053685
capra_hircus ENSCHIG00000010120
bos_mutus ENSBMUG00000017404
bos_taurus ENSBTAG00000052893
bison_bison_bison ENSBBBG00000004977
ovis_aries ENSOARG00000012058
capra_hircus ENSCHIG00000004473
sus_scrofa ENSSSCG00000029786
pteropus_vampyrus ENSPVAG00000011329
pteropus_vampyrus ENSPVAG00000016229
myotis_lucifugus ENSMLUG00000015970
equus_asinus_asinus ENSEASG00005005643
sus_scrofa ENSSSCG00000032252
ailuropoda_melanoleuca ENSAMEG00000018508
ursus_americanus ENSUAMG00000009300
neovison_vison ENSNVIG00000024752
mustela_putorius_furo ENSMPUG00000018522
canis_lupus_dingo ENSCAFG00020025895
vulpes_vulpes ENSVVUG00000017393
panthera_pardus ENSPPRG00000018918
panthera_tigris_altaica ENSPTIG00000010497
felis_catus ENSFCAG00000043284
loxodonta_africana ENSLAFG00000025916
loxodonta_africana ENSLAFG00000030657
loxodonta_africana ENSLAFG00000026027
loxodonta_africana ENSLAFG00000028196
procavia_capensis ENSPCAG00000000369
echinops_telfairi ENSETEG00000002440
echinops_telfairi ENSETEG00000011858
echinops_telfairi ENSETEG00000000844
dasypus_novemcinctus ENSDNOG00000025737
dasypus_novemcinctus ENSDNOG00000004847
choloepus_hoffmanni ENSCHOG00000011408
phascolarctos_cinereus ENSPCIG00000028391
notamacropus_eugenii ENSMEUG00000001748
sarcophilus_harrisii ENSSHAG00000006989
monodelphis_domestica ENSMODG00000024323
monodelphis_domestica ENSMODG00000024324
phascolarctos_cinereus ENSPCIG00000003922
sarcophilus_harrisii ENSSHAG00000005022
monodelphis_domestica ENSMODG00000024321
ornithorhynchus_anatinus ENSOANG00000020997
ornithorhynchus_anatinus ENSOANG00000021260
salvator_merianae ENSSMRG00000013589
salvator_merianae ENSSMRG00000001310
salvator_merianae ENSSMRG00000013573
notechis_scutatus ENSNSUG00000004485
apteryx_owenii ENSAOWG00000007846
apteryx_rowi ENSARWG00000006070
apteryx_haastii ENSAHAG00000007169
dromaius_novaehollandiae ENSDNVG00000015722
nothoprocta_perdicaria ENSNPEG00000015950
phascolarctos_cinereus ENSPCIG00000021295
sarcophilus_harrisii ENSSHAG00000007012
monodelphis_domestica ENSMODG00000020044
carlito_syrichta ENSTSYG00000002327
otolemur_garnettii ENSOGAG00000008949
chinchilla_lanigera ENSCLAG00000017474
cavia_porcellus ENSCPOG00000027313
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000020863
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100020681
fukomys_damarensis ENSFDAG00000008247
oryctolagus_cuniculus ENSOCUG00000002959
cricetulus_griseus_crigri_1.0 ENSCGRG00000019393
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001002464
cricetulus_griseus_crigri-picr ENSCGRG00015024078
peromyscus_maniculatus_bairdii ENSPEMG00000001208
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0024693
mus_spicilegus ENSMSIG00000027548
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000075205
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0023776
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0025225
rattus_norvegicus ENSRNOG00000009693
meriones_unguiculatus ENSMUGG00000005405
ursus_maritimus ENSUMAG00000018140
ursus_americanus ENSUAMG00000002497
ailuropoda_melanoleuca ENSAMEG00000001608
mustela_putorius_furo ENSMPUG00000018532
neovison_vison ENSNVIG00000024758
canis_lupus_familiaris ENSCAFG00000008048
panthera_pardus ENSPPRG00000018847
panthera_tigris_altaica ENSPTIG00000010524
felis_catus ENSFCAG00000023115
capra_hircus ENSCHIG00000009379
bos_mutus ENSBMUG00000011816
loxodonta_africana ENSLAFG00000029683
loxodonta_africana ENSLAFG00000026368
procavia_capensis ENSPCAG00000006346
spermophilus_dauricus ENSSDAG00000000216
spermophilus_dauricus ENSSDAG00000000229
urocitellus_parryii ENSUPAG00010003411
ictidomys_tridecemlineatus ENSSTOG00000024138
marmota_marmota_marmota ENSMMMG00000017283
mus_spicilegus ENSMSIG00000027551
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000050577
rattus_norvegicus ENSRNOG00000031811
meriones_unguiculatus ENSMUGG00000002967
cricetulus_griseus_crigri-picr ENSCGRG00015024075
cricetulus_griseus_crigri_1.0 ENSCGRG00000019974
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001024902
mesocricetus_auratus ENSMAUG00000001452
microtus_ochrogaster ENSMOCG00000005740
peromyscus_maniculatus_bairdii ENSPEMG00000009077
castor_canadensis ENSCCNG00000013366
otolemur_garnettii ENSOGAG00000006537
chlorocebus_sabaeus ENSCSAG00000005905
theropithecus_gelada ENSTGEG00000023298
homo_sapiens ENSG00000279961
prolemur_simus ENSPSMG00000009811
oryctolagus_cuniculus ENSOCUG00000005725
pteropus_vampyrus ENSPVAG00000016227
myotis_lucifugus ENSMLUG00000015956
bos_mutus ENSBMUG00000017338
bos_mutus ENSBMUG00000011828
bos_taurus ENSBTAG00000045739
bison_bison_bison ENSBBBG00000004965
ovis_aries ENSOARG00000012335
vicugna_pacos ENSVPAG00000011588
neovison_vison ENSNVIG00000024756
mustela_putorius_furo ENSMPUG00000018530
ursus_americanus ENSUAMG00000002697
ursus_americanus ENSUAMG00000003280
ailuropoda_melanoleuca ENSAMEG00000001605
canis_lupus_familiaris ENSCAFG00000024481
vulpes_vulpes ENSVVUG00000017381
panthera_pardus ENSPPRG00000018859
felis_catus ENSFCAG00000010073
equus_caballus ENSECAG00000000882
dasypus_novemcinctus ENSDNOG00000016134
choloepus_hoffmanni ENSCHOG00000005558
loxodonta_africana ENSLAFG00000005369
echinops_telfairi ENSETEG00000005950
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100020651
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000020867
cavia_porcellus ENSCPOG00000022397
cavia_aperea ENSCAPG00000011486
monodelphis_domestica ENSMODG00000020051
monodelphis_domestica ENSMODG00000020050
monodelphis_domestica ENSMODG00000020049
phascolarctos_cinereus ENSPCIG00000021300
notamacropus_eugenii ENSMEUG00000011251
sarcophilus_harrisii ENSSHAG00000007327
monodelphis_domestica ENSMODG00000020045
monodelphis_domestica ENSMODG00000020047
monodelphis_domestica ENSMODG00000020048
equus_asinus_asinus ENSEASG00005002654
equus_caballus ENSECAG00000033195
otolemur_garnettii ENSOGAG00000010300
echinops_telfairi ENSETEG00000001633
mus_spicilegus ENSMSIG00000027568
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000075200
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0024697
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0023781
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0025230
rattus_norvegicus ENSRNOG00000049721
meriones_unguiculatus ENSMUGG00000002973
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001024442
cricetulus_griseus_crigri-picr ENSCGRG00015024042
peromyscus_maniculatus_bairdii ENSPEMG00000010250
spermophilus_dauricus ENSSDAG00000000178
spermophilus_dauricus ENSSDAG00000000171
urocitellus_parryii ENSUPAG00010003425
marmota_marmota_marmota ENSMMMG00000017276
oryctolagus_cuniculus ENSOCUG00000028028
ochotona_princeps ENSOPRG00000013678
cavia_porcellus ENSCPOG00000033480
homo_sapiens ENSG00000172199
gorilla_gorilla ENSGGOG00000009948
pan_troglodytes ENSPTRG00000029965
theropithecus_gelada ENSTGEG00000023347
chlorocebus_sabaeus ENSCSAG00000019194
macaca_mulatta ENSMMUG00000014546
saimiri_boliviensis_boliviensis ENSSBOG00000031043
cebus_capucinus_imitator ENSCCAG00000030968
carlito_syrichta ENSTSYG00000029936
prolemur_simus ENSPSMG00000009858
otolemur_garnettii ENSOGAG00000031688
pteropus_vampyrus ENSPVAG00000007730
pteropus_vampyrus ENSPVAG00000016228
ovis_aries ENSOARG00000012183
bos_taurus ENSBTAG00000022858
myotis_lucifugus ENSMLUG00000016160
sus_scrofa ENSSSCG00000032530
vulpes_vulpes ENSVVUG00000017389
canis_lupus_familiaris ENSCAFG00000008052
mustela_putorius_furo ENSMPUG00000018525
marmota_marmota_marmota ENSMMMG00000017272
ictidomys_tridecemlineatus ENSSTOG00000020135
spermophilus_dauricus ENSSDAG00000000151
oryctolagus_cuniculus ENSOCUG00000025896
equus_caballus ENSECAG00000037081
equus_asinus_asinus ENSEASG00005003988
equus_caballus ENSECAG00000036205
echinops_telfairi ENSETEG00000014986
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0024698
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000075199
mus_spicilegus ENSMSIG00000027570
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0023782
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0025231
rattus_norvegicus ENSRNOG00000049332
cricetulus_griseus_crigri-picr ENSCGRG00015024037
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001002008
cricetulus_griseus_crigri_1.0 ENSCGRG00000019555
peromyscus_maniculatus_bairdii ENSPEMG00000028349
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000020834
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100011478
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000019871
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100019776
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100021209
fukomys_damarensis ENSFDAG00000001944
chinchilla_lanigera ENSCLAG00000017581
cavia_porcellus ENSCPOG00000008440
sorex_araneus ENSSARG00000013308
sorex_araneus ENSSARG00000011891
sorex_araneus ENSSARG00000013306
sorex_araneus ENSSARG00000013781
sorex_araneus ENSSARG00000004890
erinaceus_europaeus ENSEEUG00000009250
erinaceus_europaeus ENSEEUG00000013601
mustela_putorius_furo ENSMPUG00000018528
neovison_vison ENSNVIG00000024754
canis_lupus_familiaris ENSCAFG00000008050
panthera_pardus ENSPPRG00000018900
panthera_tigris_altaica ENSPTIG00000010515
felis_catus ENSFCAG00000003441
myotis_lucifugus ENSMLUG00000015967
bos_taurus ENSBTAG00000039110
bison_bison_bison ENSBBBG00000008357
ovis_aries ENSOARG00000012198
vicugna_pacos ENSVPAG00000015437
vicugna_pacos ENSVPAG00000015497
ailuropoda_melanoleuca ENSAMEG00000018512
ailuropoda_melanoleuca ENSAMEG00000018511
ursus_maritimus ENSUMAG00000018127
macaca_mulatta ENSMMUG00000031065
chlorocebus_sabaeus ENSCSAG00000019193
theropithecus_gelada ENSTGEG00000023319
callithrix_jacchus ENSCJAG00000009145
choloepus_hoffmanni ENSCHOG00000002093
choloepus_hoffmanni ENSCHOG00000012621
choloepus_hoffmanni ENSCHOG00000001335
phascolarctos_cinereus ENSPCIG00000032626
notamacropus_eugenii ENSMEUG00000008727
monodelphis_domestica ENSMODG00000024308
sarcophilus_harrisii ENSSHAG00000007745
monodelphis_domestica ENSMODG00000024307
phascolarctos_cinereus ENSPCIG00000031162
notamacropus_eugenii ENSMEUG00000014851
sarcophilus_harrisii ENSSHAG00000007912
monodelphis_domestica ENSMODG00000024306
bos_taurus ENSBTAG00000048490
bos_mutus ENSBMUG00000017356
bison_bison_bison ENSBBBG00000019236
bos_mutus ENSBMUG00000019983
bison_bison_bison ENSBBBG00000019544
equus_caballus ENSECAG00000034808
ursus_maritimus ENSUMAG00000018136
ursus_americanus ENSUAMG00000003493
mustela_putorius_furo ENSMPUG00000011928
canis_lupus_dingo ENSCAFG00020025896
vulpes_vulpes ENSVVUG00000017385
panthera_tigris_altaica ENSPTIG00000010517
panthera_pardus ENSPPRG00000018886
prolemur_simus ENSPSMG00000009859
spermophilus_dauricus ENSSDAG00000000190
urocitellus_parryii ENSUPAG00010003418
ictidomys_tridecemlineatus ENSSTOG00000032889
marmota_marmota_marmota ENSMMMG00000017278
castor_canadensis ENSCCNG00000013362
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001002646
cricetulus_griseus_crigri-picr ENSCGRG00015024049
cricetulus_griseus_crigri_1.0 ENSCGRG00000019370
peromyscus_maniculatus_bairdii ENSPEMG00000025372
mus_spicilegus ENSMSIG00000027565
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000075201
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0024696
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0023780
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0025229
rattus_norvegicus ENSRNOG00000031051
ursus_maritimus ENSUMAG00000018138
ursus_americanus ENSUAMG00000003282
ailuropoda_melanoleuca ENSAMEG00000018518
canis_lupus_familiaris ENSCAFG00000008049
bos_mutus ENSBMUG00000011843
capra_hircus ENSCHIG00000009855
cavia_porcellus ENSCPOG00000026716
cavia_aperea ENSCAPG00000004021
cavia_porcellus ENSCPOG00000022121
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100021171
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000021127
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001002231
cricetulus_griseus_crigri-picr ENSCGRG00015024069
cricetulus_griseus_crigri_1.0 ENSCGRG00000019680
peromyscus_maniculatus_bairdii ENSPEMG00000029608
mus_spicilegus ENSMSIG00000027553
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000075204
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0023777
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0023778
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000075203
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0024694
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0025226
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0025227
rattus_norvegicus ENSRNOG00000049794
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0024695
mus_spicilegus ENSMSIG00000027560
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000075202
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0023779
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0025228
rattus_norvegicus ENSRNOG00000050467
meriones_unguiculatus ENSMUGG00000003523
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001002773
cricetulus_griseus_crigri_1.0 ENSCGRG00000019150
cricetulus_griseus_crigri-picr ENSCGRG00015024063
peromyscus_maniculatus_bairdii ENSPEMG00000030668
spermophilus_dauricus ENSSDAG00000000208
spermophilus_dauricus ENSSDAG00000015204
urocitellus_parryii ENSUPAG00010003414
ictidomys_tridecemlineatus ENSSTOG00000031193
castor_canadensis ENSCCNG00000004981
oryctolagus_cuniculus ENSOCUG00000021829
prolemur_simus ENSPSMG00000009818
propithecus_coquereli ENSPCOG00000022451
otolemur_garnettii ENSOGAG00000026416
otolemur_garnettii ENSOGAG00000024730
nomascus_leucogenys ENSNLEG00000012554
homo_sapiens ENSG00000272987
loxodonta_africana ENSLAFG00000026571
loxodonta_africana ENSLAFG00000029117
loxodonta_africana ENSLAFG00000027307
loxodonta_africana ENSLAFG00000028421
loxodonta_africana ENSLAFG00000028148
ursus_americanus ENSUAMG00000003490
ailuropoda_melanoleuca ENSAMEG00000018513
panthera_pardus ENSPPRG00000010533
bos_taurus ENSBTAG00000023310
bos_mutus ENSBMUG00000017393
capra_hircus ENSCHIG00000026527
ovis_aries ENSOARG00000008662
phascolarctos_cinereus ENSPCIG00000034520
phascolarctos_cinereus ENSPCIG00000036552
