caenorhabditis_elegans_strain_n2 WBGene00004061
phascolarctos_cinereus ENSPCIG00000010614
notamacropus_eugenii ENSMEUG00000001750
sarcophilus_harrisii ENSSHAG00000018805
monodelphis_domestica ENSMODG00000006369
ornithorhynchus_anatinus ENSOANG00000030167
anser_brachyrhynchus ENSABRG00000007564
anas_platyrhynchos_platyrhynchos ENSAPLG00000014842
gallus_gallus ENSGALG00000010229
meleagris_gallopavo ENSMGAG00000012657
coturnix_japonica ENSCJPG00005019217
numida_meleagris ENSNMEG00000022359
taeniopygia_guttata ENSTGUG00000012116
lonchura_striata_domestica ENSLSDG00000002619
serinus_canaria ENSSCAG00000010160
zonotrichia_albicollis ENSZALG00000002496
junco_hyemalis ENSJHYG00000011104
ficedula_albicollis ENSFALG00000006280
cyanistes_caeruleus ENSCCEG00000019402
parus_major ENSPMJG00000016697
lepidothrix_coronata ENSLCOG00000015995
manacus_vitellinus ENSMVIG00005003040
melopsittacus_undulatus ENSMUNG00000010207
calidris_pugnax ENSCPUG00000001929
calidris_pygmaea ENSCPGG00000004992
nothoprocta_perdicaria ENSNPEG00000007481
apteryx_haastii ENSAHAG00000002833
apteryx_owenii ENSAOWG00000017043
apteryx_rowi ENSARWG00000010741
dromaius_novaehollandiae ENSDNVG00000001680
crocodylus_porosus ENSCPRG00005004118
chelonoidis_abingdonii ENSCABG00000022695
chelonoidis_abingdonii ENSCABG00000022698
chelonoidis_abingdonii ENSCABG00000022697
gopherus_agassizii ENSGAGG00000012685
chrysemys_picta_bellii ENSCPBG00000026224
pelodiscus_sinensis ENSPSIG00000016190
pogona_vitticeps ENSPVIG00000020044
anolis_carolinensis ENSACAG00000016423
notechis_scutatus ENSNSUG00000003033
salvator_merianae ENSSMRG00000012634
sphenodon_punctatus ENSSPUG00000017009
latimeria_chalumnae ENSLACG00000018527
latimeria_chalumnae ENSLACG00000000392
ornithorhynchus_anatinus ENSOANG00000007710
seriola_dumerili ENSSDUG00000014738
seriola_lalandi_dorsalis ENSSLDG00000012878
scophthalmus_maximus ENSSMAG00000012436
periophthalmus_magnuspinnatus ENSPMGG00000017175
gasterosteus_aculeatus ENSGACG00000010354
labrus_bergylta ENSLBEG00000011018
mola_mola ENSMMOG00000015750
monopterus_albus ENSMALG00000005118
mastacembelus_armatus ENSMAMG00000017858
anabas_testudineus ENSATEG00000007157
xiphophorus_couchianus ENSXCOG00000004801
xiphophorus_maculatus ENSXMAG00000003885
gambusia_affinis ENSGAFG00000009848
poecilia_formosa ENSPFOG00000006709
poecilia_latipinna ENSPLAG00000014741
poecilia_mexicana ENSPMEG00000008256
poecilia_reticulata ENSPREG00000019886
fundulus_heteroclitus ENSFHEG00000001288
cyprinodon_variegatus ENSCVAG00000022611
kryptolebias_marmoratus ENSKMAG00000014246
oryzias_latipes_asm223471v1 ENSORLG00020001320
oryzias_latipes_asm223467v1 ENSORLG00000017458
oryzias_latipes_asm223469v1 ENSORLG00015018117
oryzias_melastigma ENSOMEG00000021555
amphiprion_ocellaris ENSAOCG00000006717
amphiprion_percula ENSAPEG00000001064
acanthochromis_polyacanthus ENSAPOG00000019702
stegastes_partitus ENSSPAG00000004762
astatotilapia_calliptera ENSACLG00000013349
maylandia_zebra ENSMZEG00005016566
pundamilia_nyererei ENSPNYG00000008312
haplochromis_burtoni ENSHBUG00000011978
neolamprologus_brichardi ENSNBRG00000018653
oreochromis_niloticus ENSONIG00000013589
amphilophus_citrinellus ENSACIG00000004535
cynoglossus_semilaevis ENSCSEG00000013636
takifugu_rubripes ENSTRUG00000011285
tetraodon_nigroviridis ENSTNIG00000016362
hippocampus_comes ENSHCOG00000008159
gadus_morhua ENSGMOG00000010957
esox_lucius ENSELUG00000008610
pygocentrus_nattereri ENSPNAG00000012057
astyanax_mexicanus ENSAMXG00000004384
ictalurus_punctatus ENSIPUG00000000122
danio_rerio ENSDARG00000061770
paramormyrops_kingsleyae ENSPKIG00000021635
scleropages_formosus ENSSFOG00015008926
lepisosteus_oculatus ENSLOCG00000010882
ciona_savignyi ENSCSAVG00000009010
ciona_intestinalis ENSCING00000005591
caenorhabditis_elegans_strain_n2 WBGene00004060
caenorhabditis_elegans_strain_n2 WBGene00004062
