scophthalmus_maximus ENSSMAG00000004973
dipodomys_ordii ENSDORG00000026829
urocitellus_parryii ENSUPAG00010016163
ictidomys_tridecemlineatus ENSSTOG00000009812
spermophilus_dauricus ENSSDAG00000023941
marmota_marmota_marmota ENSMMMG00000020632
mus_spicilegus ENSMSIG00000023229
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0027948
mus_musculus ENSMUSG00000012428
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0026953
mus_pahari MGP_PahariEiJ_G0021726
rattus_norvegicus ENSRNOG00000008602
meriones_unguiculatus ENSMUGG00000008643
cricetulus_griseus_crigri-picr ENSCGRG00015001489
cricetulus_griseus_chok1gshd ENSCGRG00001019212
cricetulus_griseus_crigri ENSCGRG00000004933
mesocricetus_auratus ENSMAUG00000011607
microtus_ochrogaster ENSMOCG00000016529
peromyscus_maniculatus_bairdii ENSPEMG00000016725
nannospalax_galili ENSNGAG00000009195
jaculus_jaculus ENSJJAG00000016754
oryctolagus_cuniculus ENSOCUG00000002574
ochotona_princeps ENSOPRG00000007047
equus_caballus ENSECAG00000018828
equus_asinus_asinus ENSEASG00005019613
ursus_americanus ENSUAMG00000026698
ursus_maritimus ENSUMAG00000018462
ailuropoda_melanoleuca ENSAMEG00000001290
neovison_vison ENSNVIG00000003340
mustela_putorius_furo ENSMPUG00000018315
canis_lupus_familiaris ENSCAFG00000001856
canis_lupus_dingo ENSCAFG00020016313
vulpes_vulpes ENSVVUG00000001005
panthera_tigris_altaica ENSPTIG00000017089
panthera_pardus ENSPPRG00000010110
felis_catus ENSFCAG00000024344
vicugna_pacos ENSVPAG00000009901
sus_scrofa ENSSSCG00000015299
ovis_aries ENSOARG00000011811
capra_hircus ENSCHIG00000008525
bos_mutus ENSBMUG00000006710
bos_taurus ENSBTAG00000002340
bison_bison_bison ENSBBBG00000019306
tursiops_truncatus ENSTTRG00000006198
pteropus_vampyrus ENSPVAG00000007439
myotis_lucifugus ENSMLUG00000013997
erinaceus_europaeus ENSEEUG00000011209
sorex_araneus ENSSARG00000012353
tupaia_belangeri ENSTBEG00000004787
echinops_telfairi ENSETEG00000005472
loxodonta_africana ENSLAFG00000010807
procavia_capensis ENSPCAG00000010479
dasypus_novemcinctus ENSDNOG00000001074
choloepus_hoffmanni ENSCHOG00000006344
phascolarctos_cinereus ENSPCIG00000010792
sarcophilus_harrisii ENSSHAG00000010247
monodelphis_domestica ENSMODG00000010381
monodelphis_domestica ENSMODG00000003880
monodelphis_domestica ENSMODG00000014125
ornithorhynchus_anatinus ENSOANG00000001400
xenopus_tropicalis ENSXETG00000008794
xenopus_tropicalis ENSXETG00000027407
latimeria_chalumnae ENSLACG00000004138
