pogona_vitticeps ENSPVIG00000022351
labrus_bergylta ENSLBEG00000028026
anabas_testudineus ENSATEG00000003142
monopterus_albus ENSMALG00000003331
scophthalmus_maximus ENSSMAG00000007291
acanthochromis_polyacanthus ENSAPOG00000016210
amphiprion_ocellaris ENSAOCG00000014870
kryptolebias_marmoratus ENSKMAG00000019152
seriola_dumerili ENSSDUG00000008567
seriola_lalandi_dorsalis ENSSLDG00000010381
amphiprion_percula ENSAPEG00000013280
mastacembelus_armatus ENSMAMG00000011269
hippocampus_comes ENSHCOG00000004680
periophthalmus_magnuspinnatus ENSPMGG00000011948
gadus_morhua ENSGMOG00000006688
esox_lucius ENSELUG00000019616
lepisosteus_oculatus ENSLOCG00000011930
mola_mola ENSMMOG00000012601
gasterosteus_aculeatus ENSGACG00000005395
labrus_bergylta ENSLBEG00000027217
amphiprion_percula ENSAPEG00000018218
amphiprion_ocellaris ENSAOCG00000005807
acanthochromis_polyacanthus ENSAPOG00000002591
stegastes_partitus ENSSPAG00000021548
poecilia_latipinna ENSPLAG00000021577
poecilia_mexicana ENSPMEG00000010349
poecilia_formosa ENSPFOG00000007222
poecilia_reticulata ENSPREG00000014773
xiphophorus_maculatus ENSXMAG00000010494
xiphophorus_couchianus ENSXCOG00000015072
gambusia_affinis ENSGAFG00000013264
fundulus_heteroclitus ENSFHEG00000022678
kryptolebias_marmoratus ENSKMAG00000012125
oryzias_latipes_asm223469v1 ENSORLG00015008696
oryzias_latipes ENSORLG00020019429
oryzias_latipes ENSORLG00000016270
oryzias_melastigma ENSOMEG00000003589
maylandia_zebra ENSMZEG00005005076
astatotilapia_calliptera ENSACLG00000004465
pundamilia_nyererei ENSPNYG00000005909
haplochromis_burtoni ENSHBUG00000012734
neolamprologus_brichardi ENSNBRG00000011962
oreochromis_niloticus ENSONIG00000016110
amphilophus_citrinellus ENSACIG00000008900
monopterus_albus ENSMALG00000001462
mastacembelus_armatus ENSMAMG00000019839
anabas_testudineus ENSATEG00000012371
hippocampus_comes ENSHCOG00000006684
seriola_lalandi_dorsalis ENSSLDG00000012783
seriola_dumerili ENSSDUG00000006086
scophthalmus_maximus ENSSMAG00000017529
acanthochromis_polyacanthus ENSAPOG00000000805
takifugu_rubripes ENSTRUG00000003106
periophthalmus_magnuspinnatus ENSPMGG00000009163
esox_lucius ENSELUG00000004904
astyanax_mexicanus ENSAMXG00000031692
pygocentrus_nattereri ENSPNAG00000009379
ictalurus_punctatus ENSIPUG00000022086
danio_rerio ENSDARG00000061541
scleropages_formosus ENSSFOG00015020067
paramormyrops_kingsleyae ENSPKIG00000004126
scleropages_formosus ENSSFOG00015020422
paramormyrops_kingsleyae ENSPKIG00000000182
periophthalmus_magnuspinnatus ENSPMGG00000016845
hippocampus_comes ENSHCOG00000016653
takifugu_rubripes ENSTRUG00000005852
tetraodon_nigroviridis ENSTNIG00000013458
gasterosteus_aculeatus ENSGACG00000015844
labrus_bergylta ENSLBEG00000020260
mola_mola ENSMMOG00000007444
labrus_bergylta ENSLBEG00000022135
monopterus_albus ENSMALG00000016719
mastacembelus_armatus ENSMAMG00000002304
anabas_testudineus ENSATEG00000009792
scophthalmus_maximus ENSSMAG00000011998
cynoglossus_semilaevis ENSCSEG00000013713
seriola_dumerili ENSSDUG00000009979
seriola_lalandi_dorsalis ENSSLDG00000014570
amphiprion_percula ENSAPEG00000001741
amphiprion_ocellaris ENSAOCG00000024165
acanthochromis_polyacanthus ENSAPOG00000002879
stegastes_partitus ENSSPAG00000022427
astatotilapia_calliptera ENSACLG00000026908
pundamilia_nyererei ENSPNYG00000000772
haplochromis_burtoni ENSHBUG00000007420
maylandia_zebra ENSMZEG00005005444
neolamprologus_brichardi ENSNBRG00000010398
oreochromis_niloticus ENSONIG00000011108
amphilophus_citrinellus ENSACIG00000004192
fundulus_heteroclitus ENSFHEG00000020658
cyprinodon_variegatus ENSCVAG00000002032
xiphophorus_maculatus ENSXMAG00000005223
xiphophorus_couchianus ENSXCOG00000017803
gambusia_affinis ENSGAFG00000001332
poecilia_latipinna ENSPLAG00000003578
poecilia_latipinna ENSPLAG00000011424
poecilia_formosa ENSPFOG00000009678
poecilia_mexicana ENSPMEG00000018281
poecilia_reticulata ENSPREG00000020252
kryptolebias_marmoratus ENSKMAG00000017494
oryzias_latipes ENSORLG00000002892
oryzias_latipes_asm223469v1 ENSORLG00015019978
oryzias_latipes ENSORLG00020012337
oryzias_melastigma ENSOMEG00000015293
gadus_morhua ENSGMOG00000016669
gadus_morhua ENSGMOG00000016604
esox_lucius ENSELUG00000008660
pygocentrus_nattereri ENSPNAG00000018520
astyanax_mexicanus ENSAMXG00000000332
ictalurus_punctatus ENSIPUG00000007298
danio_rerio ENSDARG00000092722
gadus_morhua ENSGMOG00000001879
poecilia_mexicana ENSPMEG00000002278
lepisosteus_oculatus ENSLOCG00000015107
latimeria_chalumnae ENSLACG00000008856
latimeria_chalumnae ENSLACG00000007455
apteryx_owenii ENSAOWG00000001695
apteryx_rowi ENSARWG00000011597
apteryx_haastii ENSAHAG00000002013
apteryx_haastii ENSAHAG00000002017
dromaius_novaehollandiae ENSDNVG00000006823
nothoprocta_perdicaria ENSNPEG00000010906
anser_brachyrhynchus ENSABRG00000015136
anas_platyrhynchos_platyrhynchos ENSAPLG00000013846
meleagris_gallopavo ENSMGAG00000001823
coturnix_japonica ENSCJPG00005015155
gallus_gallus ENSGALG00000001608
numida_meleagris ENSNMEG00000019552
melopsittacus_undulatus ENSMUNG00000011356
calidris_pygmaea ENSCPGG00000007353
crocodylus_porosus ENSCPRG00005002796
chelonoidis_abingdonii ENSCABG00000017277
chelonoidis_abingdonii ENSCABG00000001377
gopherus_agassizii ENSGAGG00000004161
chrysemys_picta_bellii ENSCPBG00000005616
pelodiscus_sinensis ENSPSIG00000016998
anolis_carolinensis ENSACAG00000000343
pogona_vitticeps ENSPVIG00000013032
notechis_scutatus ENSNSUG00000002236
pogona_vitticeps ENSPVIG00000016174
salvator_merianae ENSSMRG00000000138
sphenodon_punctatus ENSSPUG00000013782
calidris_pugnax ENSCPUG00000004602
calidris_pugnax ENSCPUG00000004611
manacus_vitellinus ENSMVIG00005019163
lepidothrix_coronata ENSLCOG00000008197
cyanistes_caeruleus ENSCCEG00000007166
parus_major ENSPMJG00000017814
ficedula_albicollis ENSFALG00000006798
taeniopygia_guttata ENSTGUG00000015775
taeniopygia_guttata ENSTGUG00000004556
lonchura_striata_domestica ENSLSDG00000006133
serinus_canaria ENSSCAG00000017086
zonotrichia_albicollis ENSZALG00000011168
lonchura_striata_domestica ENSLSDG00000017329
junco_hyemalis ENSJHYG00000003204
notamacropus_eugenii ENSMEUG00000009080
phascolarctos_cinereus ENSPCIG00000011973
sarcophilus_harrisii ENSSHAG00000012207
monodelphis_domestica ENSMODG00000010980
ornithorhynchus_anatinus ENSOANG00000031009
pteropus_vampyrus ENSPVAG00000007214
myotis_lucifugus ENSMLUG00000005073
ovis_aries ENSOARG00000000586
capra_hircus ENSCHIG00000023904
bos_mutus ENSBMUG00000020891
bos_taurus ENSBTAG00000010241
bison_bison_bison ENSBBBG00000022009
tursiops_truncatus ENSTTRG00000006298
sus_scrofa ENSSSCG00000015830
equus_asinus_asinus ENSEASG00005016732
equus_asinus_asinus ENSEASG00005016736
equus_caballus ENSECAG00000011901
ursus_maritimus ENSUMAG00000008925
ursus_americanus ENSUAMG00000007254
ailuropoda_melanoleuca ENSAMEG00000010697
mustela_putorius_furo ENSMPUG00000010096
neovison_vison ENSNVIG00000011709
canis_lupus_dingo ENSCAFG00020001366
canis_lupus_familiaris ENSCAFG00000006252
vulpes_vulpes ENSVVUG00000020005
panthera_tigris_altaica ENSPTIG00000015078
panthera_pardus ENSPPRG00000021671
felis_catus ENSFCAG00000005095
sorex_araneus ENSSARG00000001144
nannospalax_galili ENSNGAG00000018043
octodon_degus ENSODEG00000005959
ictidomys_tridecemlineatus ENSSTOG00000000296
otolemur_garnettii ENSOGAG00000000753
loxodonta_africana ENSLAFG00000004948
procavia_capensis ENSPCAG00000005602
echinops_telfairi ENSETEG00000012860
dasypus_novemcinctus ENSDNOG00000000448
choloepus_hoffmanni ENSCHOG00000007382
marmota_marmota_marmota ENSMMMG00000014851
spermophilus_dauricus ENSSDAG00000014971
cavia_porcellus ENSCPOG00000013033
cavia_aperea ENSCAPG00000006373
chinchilla_lanigera ENSCLAG00000002344
heterocephalus_glaber_male ENSHGLG00100011113
heterocephalus_glaber_female ENSHGLG00000009719
fukomys_damarensis ENSFDAG00000018229
dipodomys_ordii ENSDORG00000010421
castor_canadensis ENSCCNG00000001950
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0032071
mus_musculus ENSMUSG00000063626
mus_spicilegus ENSMSIG00000001051
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0030953
mus_pahari MGP_PahariEiJ_G0021422
rattus_norvegicus ENSRNOG00000011858
meriones_unguiculatus ENSMUGG00000019040
cricetulus_griseus_chok1gshd ENSCGRG00001016022
cricetulus_griseus_crigri ENSCGRG00000008230
cricetulus_griseus_crigri-picr ENSCGRG00015025628
mesocricetus_auratus ENSMAUG00000021906
microtus_ochrogaster ENSMOCG00000014254
peromyscus_maniculatus_bairdii ENSPEMG00000004417
jaculus_jaculus ENSJJAG00000012140
oryctolagus_cuniculus ENSOCUG00000017691
ochotona_princeps ENSOPRG00000005167
tupaia_belangeri ENSTBEG00000001299
pan_paniscus ENSPPAG00000042090
pan_troglodytes ENSPTRG00000020154
homo_sapiens ENSG00000156687
gorilla_gorilla ENSGGOG00000006788
pongo_abelii ENSPPYG00000018506
nomascus_leucogenys ENSNLEG00000012128
piliocolobus_tephrosceles ENSPTEG00000033444
colobus_angolensis_palliatus ENSCANG00000030334
rhinopithecus_roxellana ENSRROG00000045255
rhinopithecus_bieti ENSRBIG00000039467
theropithecus_gelada ENSTGEG00000006686
papio_anubis ENSPANG00000011907
mandrillus_leucophaeus ENSMLEG00000030239
cercocebus_atys ENSCATG00000037689
macaca_fascicularis ENSMFAG00000039158
macaca_mulatta ENSMMUG00000010638
macaca_nemestrina ENSMNEG00000037206
chlorocebus_sabaeus ENSCSAG00000015773
callithrix_jacchus ENSCJAG00000002818
saimiri_boliviensis_boliviensis ENSSBOG00000008965
cebus_capucinus ENSCCAG00000020858
aotus_nancymaae ENSANAG00000030465
carlito_syrichta ENSTSYG00000005481
propithecus_coquereli ENSPCOG00000016660
prolemur_simus ENSPSMG00000014245
microcebus_murinus ENSMICG00000003083
erinaceus_europaeus ENSEEUG00000001812
vicugna_pacos ENSVPAG00000003513
ornithorhynchus_anatinus ENSOANG00000009393
xenopus_tropicalis ENSXETG00000013401
eptatretus_burgeri ENSEBUG00000017027
ciona_intestinalis ENSCING00000009586
drosophila_melanogaster FBgn0034013
caenorhabditis_elegans_strain_n2 WBGene00006745
