ENSPMAP00000010834	ENSPMAG00000009857	Petromyzon_marinus	ENSPMAT00000010880
ENSEBUP00000002267	ENSEBUG00000001738	Eptatretus_burgeri	ENSEBUT00000002618
ENSSFOP00015027811	ENSSFOG00015017850	Scleropages_formosus
ENSPMEP00000027443	ENSPMEG00000011848	Poecilia_mexicana
ENSPREP00000007693	ENSPREG00000005275	Poecilia_reticulata
ENSKMAP00000011765	ENSKMAG00000008844	Kryptolebias_marmoratus
ENSORLP00020006715	ENSORLG00020007584	Oryzias_latipes_ASM223471v1
ENSORLP00000032388	ENSORLG00000018892	Oryzias_latipes_ASM223467v1
ENSORLP00015003825	ENSORLG00015004585	Oryzias_latipes_ASM223469v1
ENSOMEP00000009087	ENSOMEG00000010302	Oryzias_melastigma
ENSGWIP00000031748	ENSGWIG00000016387	Gouania_willdenowi
ENSACLP00000037422	ENSACLG00000025335	Astatotilapia_calliptera
ENSMZEP00005011594	ENSMZEG00005008691	Maylandia_zebra
ENSHBUP00000015037	ENSHBUG00000016955	Haplochromis_burtoni
ENSPNYP00000030463	ENSPNYG00000022964	Pundamilia_nyererei
ENSONIP00000024583	ENSONIG00000019529	Oreochromis_niloticus
ENSNBRP00000013836	ENSNBRG00000010658	Neolamprologus_brichardi
ENSACIP00000013356	ENSACIG00000010387	Amphilophus_citrinellus
ENSPMGP00000029926	ENSPMGG00000024076	Periophthalmus_magnuspinnatus
ENSGMOP00000018994	ENSGMOG00000017661	Gadus_morhua
ENSHHUP00000061088	ENSHHUG00000036194	Hucho_hucho
ENSHHUP00000065173	ENSHHUG00000038479	Hucho_hucho
ENSELUP00000007203	ENSELUG00000008000	Esox_lucius
ENSPKIP00000012505	ENSPKIG00000000271	Paramormyrops_kingsleyae
ENSSFOP00015004010	ENSSFOG00015002616	Scleropages_formosus
ENSLOCP00000020492	ENSLOCG00000016588	Lepisosteus_oculatus
ENSECRP00000001833	ENSECRG00000001266	Erpetoichthys_calabaricus
ENSCMIP00000017447	ENSCMIG00000008316	Callorhinchus_milii
ENSPMAP00000001918	ENSPMAG00000001740	Petromyzon_marinus
ENSCSAVP00000009946	ENSCSAVG00000005861	Ciona_savignyi
ENSCINP00000005299	ENSCING00000002604	Ciona_intestinalis
FBpp0077945	FBgn0037044	Drosophila_melanogaster
YBR003W_mRNA	YBR003W	Saccharomyces_cerevisiae_strain_S288C
ENSPMAP00000006311	ENSPMAG00000005721	Petromyzon_marinus
ENSEBUP00000014028	ENSEBUG00000008841	Eptatretus_burgeri
ENSAMXP00005043555	ENSAMXG00005020271	Astyanax_mexicanus_Astyanax_mexicanus-1.0.2
ENSAMXP00000029151	ENSAMXG00000031869	Astyanax_mexicanus_Astyanax_mexicanus-2.0
ENSPNAP00000000997	ENSPNAG00000007868	Pygocentrus_nattereri
ENSEEEP00000019017	ENSEEEG00000009330	Electrophorus_electricus
ENSDARP00000134732	ENSDARG00000023627	Danio_rerio
ENSDCDP00000057223	ENSDCDG00000033469	Denticeps_clupeoides
ENSCHAP00000021050	ENSCHAG00000010643	Clupea_harengus
ENSTNIP00000019763	ENSTNIG00000016656	Tetraodon_nigroviridis
ENSTRUP00000006797	ENSTRUG00000002915	Takifugu_rubripes
ENSGACP00000005657	ENSGACG00000004285	Gasterosteus_aculeatus
ENSPFOP00000019544	ENSPFOG00000019423	Poecilia_formosa
ENSPMEP00000002109	ENSPMEG00000003112	Poecilia_mexicana
ENSPLAP00000024426	ENSPLAG00000010585	Poecilia_latipinna
ENSPREP00000011880	ENSPREG00000008072	Poecilia_reticulata
ENSXMAP00000006571	ENSXMAG00000006559	Xiphophorus_maculatus
ENSGAFP00000007584	ENSGAFG00000005157	Gambusia_affinis
ENSFHEP00000002958	ENSFHEG00000003765	Fundulus_heteroclitus
ENSCVAP00000002178	ENSCVAG00000003256	Cyprinodon_variegatus
ENSKMAP00000014574	ENSKMAG00000010931	Kryptolebias_marmoratus
ENSORLP00015035928	ENSORLG00015000613	Oryzias_latipes_ASM223469v1
ENSORLP00000041639	ENSORLG00000012519	Oryzias_latipes_ASM223467v1
ENSORLP00020012994	ENSORLG00020013930	Oryzias_latipes_ASM223471v1
ENSOMEP00000033473	ENSOMEG00000019500	Oryzias_melastigma
ENSHBUP00000033464	ENSHBUG00000020397	Haplochromis_burtoni
ENSPNYP00000018464	ENSPNYG00000013964	Pundamilia_nyererei
ENSMZEP00005013190	ENSMZEG00005009906	Maylandia_zebra
ENSACLP00000034723	ENSACLG00000023507	Astatotilapia_calliptera
ENSONIP00000012706	ENSONIG00000010103	Oreochromis_niloticus
ENSNBRP00000025856	ENSNBRG00000019792	Neolamprologus_brichardi
ENSACIP00000008027	ENSACIG00000006300	Amphilophus_citrinellus
ENSGWIP00000028834	ENSGWIG00000015050	Gouania_willdenowi
ENSSDUP00000004122	ENSSDUG00000003080	Seriola_dumerili
ENSSLDP00000032330	ENSSLDG00000024828	Seriola_lalandi_dorsalis
ENSLCAP00010011438	ENSLCAG00010005434	Lates_calcarifer
ENSSMAP00000017074	ENSSMAG00000010466	Scophthalmus_maximus
ENSCGOP00000028161	ENSCGOG00000013244	Cottoperca_gobio
ENSLCRP00005007827	ENSLCRG00005003803	Larimichthys_crocea
ENSPRNP00000027772	ENSPRNG00000013865	Parambassis_ranga
ENSMALP00000007396	ENSMALG00000005253	Monopterus_albus
ENSBSLP00000014027	ENSBSLG00000007387	Betta_splendens
ENSATEP00000021474	ENSATEG00000014890	Anabas_testudineus
ENSMAMP00000025495	ENSMAMG00000017105	Mastacembelus_armatus
ENSAPEP00000033853	ENSAPEG00000024048	Amphiprion_percula
ENSAOCP00000000455	ENSAOCG00000003298	Amphiprion_ocellaris
ENSAPOP00000008667	ENSAPOG00000010840	Acanthochromis_polyacanthus
ENSSPAP00000009616	ENSSPAG00000007333	Stegastes_partitus
ENSCSEP00000020325	ENSCSEG00000012967	Cynoglossus_semilaevis
ENSMMOP00000000633	ENSMMOG00000000544	Mola_mola
ENSHCOP00000022439	ENSHCOG00000010140	Hippocampus_comes
ENSGMOP00000020129	ENSGMOG00000018742	Gadus_morhua
ENSHHUP00000009676	ENSHHUG00000005876	Hucho_hucho
ENSELUP00000038566	ENSELUG00000018469	Esox_lucius
ENSPMGP00000001742	ENSPMGG00000001566	Periophthalmus_magnuspinnatus
ENSIPUP00000020939	ENSIPUG00000014206	Ictalurus_punctatus
ENSPKIP00000026975	ENSPKIG00000009234	Paramormyrops_kingsleyae
ENSSFOP00015036556	ENSSFOG00015023253	Scleropages_formosus
ENSLOCP00000019576	ENSLOCG00000015898	Lepisosteus_oculatus
ENSECRP00000025041	ENSECRG00000016961	Erpetoichthys_calabaricus
ENSVURP00010004714	ENSVURG00010003749	Vombatus_ursinus
ENSVURP00010005000	ENSVURG00010003943	Vombatus_ursinus
ENSPCIP00000040733	ENSPCIG00000029802	Phascolarctos_cinereus
ENSMEUP00000011363	ENSMEUG00000012479	Notamacropus_eugenii
ENSMODP00000053462	ENSMODG00000047954	Monodelphis_domestica
ENSSHAP00000017759	ENSSHAG00000015080	Sarcophilus_harrisii
ENSMSIP00000020379	ENSMSIG00000017308	Mus_spicilegus
MGP_SPRETEiJ_P0035269	MGP_SPRETEiJ_G0019093	Mus_spretus_strain_SPRET/EiJ
ENSMUSP00000126603	ENSMUSG00000021302	Mus_musculus_strain_reference_(CL57BL6)
MGP_CAROLIEiJ_P0033711	MGP_CAROLIEiJ_G0018235	Mus_caroli_strain_CAROLI_EIJ
MGP_PahariEiJ_P0040307	MGP_PahariEiJ_G0019285	Mus_pahari_strain_PAHARI_EIJ
ENSRNOP00000073229	ENSRNOG00000016767	Rattus_norvegicus
ENSMUGP00000014271	ENSMUGG00000012357	Meriones_unguiculatus
ENSPEMP00000023930	ENSPEMG00000020821	Peromyscus_maniculatus_bairdii
ENSMOCP00000021461	ENSMOCG00000018805	Microtus_ochrogaster
ENSCGRP00000017352	ENSCGRG00000012619	Cricetulus_griseus_CriGri_1.0
ENSCGRP00001021454	ENSCGRG00001020297	Cricetulus_griseus_CHOK1GS_HDv1
ENSCGRP00015012387	ENSCGRG00015009510	Cricetulus_griseus_CriGri-PICR
ENSNGAP00000020887	ENSNGAG00000020240	Nannospalax_galili
ENSJJAP00000005838	ENSJJAG00000010664	Jaculus_jaculus
ENSJJAP00000007730	ENSJJAG00000012075	Jaculus_jaculus
ENSDORP00000008115	ENSDORG00000008648	Dipodomys_ordii
ENSOPRP00000010151	ENSOPRG00000011129	Ochotona_princeps
ENSTBEP00000003696	ENSTBEG00000004293	Tupaia_belangeri
ENSETEP00000007240	ENSETEG00000008916	Echinops_telfairi
ENSPPAP00000015364	ENSPPAG00000030820	Pan_paniscus
ENSPTRP00000003599	ENSPTRG00000002130	Pan_troglodytes
ENSP00000282841	ENSG00000152904	Homo_sapiens
ENSGGOP00000038309	ENSGGOG00000008897	Gorilla_gorilla
ENSNLEP00000003419	ENSNLEG00000002808	Nomascus_leucogenys
ENSPTEP00000039064	ENSPTEG00000036215	Piliocolobus_tephrosceles
ENSCANP00000034592	ENSCANG00000040977	Colobus_angolensis_palliatus
ENSRROP00000016150	ENSRROG00000032231	Rhinopithecus_roxellana
ENSRBIP00000033230	ENSRBIG00000040380	Rhinopithecus_bieti
ENSMMUP00000066182	ENSMMUG00000007145	Macaca_mulatta
ENSMNEP00000031110	ENSMNEG00000038980	Macaca_nemestrina
ENSMFAP00000020393	ENSMFAG00000033173	Macaca_fascicularis
ENSCATP00000039506	ENSCATG00000042363	Cercocebus_atys
ENSTGEP00000016296	ENSTGEG00000013190	Theropithecus_gelada
ENSPANP00000014958	ENSPANG00000019749	Papio_anubis
ENSMLEP00000029318	ENSMLEG00000038865	Mandrillus_leucophaeus
ENSCCAP00000011060	ENSCCAG00000023276	Cebus_capucinus_imitator
ENSSBOP00000030804	ENSSBOG00000031665	Saimiri_boliviensis_boliviensis
ENSANAP00000020910	ENSANAG00000028242	Aotus_nancymaae
ENSPPYP00000000097	ENSPPYG00000000097	Pongo_abelii
ENSCJAP00000074618	ENSCJAG00000018045	Callithrix_jacchus
ENSTSYP00000026841	ENSTSYG00000032407	Carlito_syrichta
ENSPCOP00000018686	ENSPCOG00000021243	Propithecus_coquereli
ENSPSMP00000034128	ENSPSMG00000023526	Prolemur_simus
ENSMICP00000006699	ENSMICG00000007369	Microcebus_murinus
ENSOGAP00000012327	ENSOGAG00000013760	Otolemur_garnettii
ENSOCUP00000049027	ENSOCUG00000013581	Oryctolagus_cuniculus
ENSMLUP00000021632	ENSMLUG00000028002	Myotis_lucifugus
ENSMLUP00000015321	ENSMLUG00000016813	Myotis_lucifugus
ENSPVAP00000014290	ENSPVAG00000015162	Pteropus_vampyrus
ENSSARP00000009692	ENSSARG00000010725	Sorex_araneus
ENSEEUP00000001511	ENSEEUG00000001668	Erinaceus_europaeus
ENSSSCP00000046619	ENSSSCG00000031680	Sus_scrofa_strain_reference
ENSVPAP00000003766	ENSVPAG00000004053	Vicugna_pacos
ENSOARP00000003724	ENSOARG00000003489	Ovis_aries
ENSCHIP00000014632	ENSCHIG00000015587	Capra_hircus
ENSBIXP00005020494	ENSBIXG00005007387	Bos_indicus_x_Bos_taurus_UOA_Brahman_1
ENSBIXP00000030126	ENSBIXG00000011962	Bos_indicus_x_Bos_taurus_UOA_Angus_1
ENSBTAP00000017376	ENSBTAG00000013068	Bos_taurus
ENSBMUP00000011987	ENSBMUG00000009205	Bos_mutus
ENSBBBP00000018909	ENSBBBG00000012005	Bison_bison_bison
ENSEASP00005001538	ENSEASG00005001257	Equus_asinus_asinus
ENSECAP00000015335	ENSECAG00000017806	Equus_caballus
ENSUAMP00000011905	ENSUAMG00000009652	Ursus_americanus
ENSUMAP00000009482	ENSUMAG00000007160	Ursus_maritimus
ENSAMEP00000001184	ENSAMEG00000001137	Ailuropoda_melanoleuca
ENSCAFP00020035010	ENSCAFG00020027126	Canis_lupus_dingo
ENSCAFP00000016640	ENSCAFG00000011303	Canis_lupus_familiaris
ENSVVUP00000012426	ENSVVUG00000009121	Vulpes_vulpes
ENSCAFP00020033909	ENSCAFG00020026322	Canis_lupus_dingo
ENSCAFP00000049249	ENSCAFG00000041096	Canis_lupus_familiaris
ENSVVUP00000033520	ENSVVUG00000024236	Vulpes_vulpes
ENSMPUP00000002891	ENSMPUG00000002920	Mustela_putorius_furo
ENSNVIP00000009128	ENSNVIG00000007231	Neovison_vison
ENSPTIP00000017105	ENSPTIG00000015630	Panthera_tigris_altaica
ENSPPRP00000023515	ENSPPRG00000013774	Panthera_pardus
ENSFCAP00000007827	ENSFCAG00000008442	Felis_catus
ENSDNOP00000000708	ENSDNOG00000000926	Dasypus_novemcinctus
ENSHGLP00000028586	ENSHGLG00000020898	Heterocephalus_glaber_HetGla_female_1.0
ENSHGLP00100010541	ENSHGLG00100007835	Heterocephalus_glaber_HetGla_1.0
ENSFDAP00000008196	ENSFDAG00000016519	Fukomys_damarensis
ENSODEP00000026983	ENSODEG00000020494	Octodon_degus
ENSODEP00000009990	ENSODEG00000007467	Octodon_degus
ENSCLAP00000004443	ENSCLAG00000003159	Chinchilla_lanigera
ENSCPOP00000023981	ENSCPOG00000030797	Cavia_porcellus
ENSCAPP00000013285	ENSCAPG00000013938	Cavia_aperea
ENSHGLP00100022924	ENSHGLG00100016860	Heterocephalus_glaber_HetGla_1.0
ENSHGLP00000023587	ENSHGLG00000016823	Heterocephalus_glaber_HetGla_female_1.0
ENSCCNP00000012492	ENSCCNG00000012974	Castor_canadensis
ENSSDAP00000004292	ENSSDAG00000004040	Spermophilus_dauricus
ENSUPAP00010026934	ENSUPAG00010021295	Urocitellus_parryii
ENSSTOP00000003820	ENSSTOG00000004263	Ictidomys_tridecemlineatus
ENSMMMP00000011618	ENSMMMG00000010397	Marmota_marmota_marmota
ENSLAFP00000010060	ENSLAFG00000012036	Loxodonta_africana
ENSPCAP00000009410	ENSPCAG00000010124	Procavia_capensis
ENSOANP00000001932	ENSOANG00000001212	Ornithorhynchus_anatinus
ENSMGAP00000012476	ENSMGAG00000011893	Meleagris_gallopavo
ENSCJPP00005001810	ENSCJPG00005001848	Coturnix_japonica
ENSGALP00000044866	ENSGALG00000042853	Gallus_gallus
ENSNMEP00000020464	ENSNMEG00000017568	Numida_meleagris
ENSAPLP00000005394	ENSAPLG00000005831	Anas_platyrhynchos_platyrhynchos
ENSABRP00000004219	ENSABRG00000003887	Anser_brachyrhynchus
ENSAOWP00000025331	ENSAOWG00000017129	Apteryx_owenii
ENSAHAP00000005857	ENSAHAG00000004483	Apteryx_haastii
ENSARWP00000019830	ENSARWG00000013588	Apteryx_rowi
ENSDNVP00000004636	ENSDNVG00000003292	Dromaius_novaehollandiae
ENSNPEP00000008203	ENSNPEG00000006160	Nothoprocta_perdicaria
ENSCPUP00000017112	ENSCPUG00000011804	Calidris_pugnax
ENSCPGP00000003127	ENSCPGG00000002308	Calidris_pygmaea
ENSMUNP00000022325	ENSMUNG00000016791	Melopsittacus_undulatus
ENSLSDP00000023017	ENSLSDG00000016214	Lonchura_striata_domestica
ENSTGUP00000010584	ENSTGUG00000010261	Taeniopygia_guttata
ENSSCAP00000005251	ENSSCAG00000004219	Serinus_canaria
ENSZALP00000020131	ENSZALG00000015872	Zonotrichia_albicollis
ENSJHYP00000011855	ENSJHYG00000009251	Junco_hyemalis
ENSFALP00000014134	ENSFALG00000013542	Ficedula_albicollis
ENSPMJP00000004583	ENSPMJG00000003950	Parus_major
ENSLCOP00000009579	ENSLCOG00000006973	Lepidothrix_coronata
ENSMVIP00005021435	ENSMVIG00005015081	Manacus_vitellinus
ENSCPRP00005023983	ENSCPRG00005016645	Crocodylus_porosus
ENSGAGP00000028259	ENSGAGG00000020534	Gopherus_agassizii
ENSCABP00000030275	ENSCABG00000022167	Chelonoidis_abingdonii
ENSCPBP00000005456	ENSCPBG00000004372	Chrysemys_picta_bellii
ENSPSIP00000013895	ENSPSIG00000012463	Pelodiscus_sinensis
ENSPVIP00000024281	ENSPVIG00000018296	Pogona_vitticeps
ENSACAP00000001376	ENSACAG00000001463	Anolis_carolinensis
ENSNSUP00000002900	ENSNSUG00000002387	Notechis_scutatus
ENSNSUP00000002897	ENSNSUG00000002384	Notechis_scutatus
ENSSMRP00000028470	ENSSMRG00000021880	Salvator_merianae
ENSSPUP00000020217	ENSSPUG00000015510	Sphenodon_punctatus
ENSXETP00000046271	ENSXETG00000018865	Xenopus_tropicalis
ENSLACP00000014085	ENSLACG00000012397	Latimeria_chalumnae
FBpp0291255	FBgn0019662	Drosophila_melanogaster
YPL069C_mRNA	YPL069C	Saccharomyces_cerevisiae_strain_S288C
