FBpp0086065	FBgn0010620	Drosophila_melanogaster
ENSXMAP00000035635	ENSXMAG00000012101	Xiphophorus_maculatus
ENSGAFP00000008526	ENSGAFG00000005785	Gambusia_affinis
ENSCVAP00000012595	ENSCVAG00000015002	Cyprinodon_variegatus
ENSFHEP00000032853	ENSFHEG00000019549	Fundulus_heteroclitus
ENSKMAP00000012114	ENSKMAG00000009111	Kryptolebias_marmoratus
ENSORLP00020028628	ENSORLG00020012181	Oryzias_latipes_ASM223471v1
ENSORLP00015035929	ENSORLG00015022805	Oryzias_latipes_ASM223469v1
ENSORLP00000039183	ENSORLG00000028216	Oryzias_latipes_ASM223467v1
ENSOMEP00000033109	ENSOMEG00000018901	Oryzias_melastigma
ENSPMGP00000020464	ENSPMGG00000016537	Periophthalmus_magnuspinnatus
ENSTRUP00000053443	ENSTRUG00000007970	Takifugu_rubripes
ENSTNIP00000014537	ENSTNIG00000011587	Tetraodon_nigroviridis
ENSGACP00000017472	ENSGACG00000013210	Gasterosteus_aculeatus
ENSHCOP00000011914	ENSHCOG00000014832	Hippocampus_comes
ENSPRNP00000023955	ENSPRNG00000012235	Parambassis_ranga
ENSGWIP00000024187	ENSGWIG00000012846	Gouania_willdenowi
ENSPNYP00000022904	ENSPNYG00000017295	Pundamilia_nyererei
ENSACLP00000011714	ENSACLG00000008018	Astatotilapia_calliptera
ENSMZEP00005011744	ENSMZEG00005008817	Maylandia_zebra
ENSHBUP00000018375	ENSHBUG00000020464	Haplochromis_burtoni
ENSNBRP00000002590	ENSNBRG00000002084	Neolamprologus_brichardi
ENSONIP00000024442	ENSONIG00000019417	Oreochromis_niloticus
ENSACIP00000008401	ENSACIG00000006551	Amphilophus_citrinellus
ENSAPEP00000020723	ENSAPEG00000014808	Amphiprion_percula
ENSAOCP00000026120	ENSAOCG00000014141	Amphiprion_ocellaris
ENSAPOP00000031429	ENSAPOG00000018656	Acanthochromis_polyacanthus
ENSSPAP00000014489	ENSSPAG00000010949	Stegastes_partitus
ENSSDUP00000022419	ENSSDUG00000016320	Seriola_dumerili
ENSSLDP00000001474	ENSSLDG00000001093	Seriola_lalandi_dorsalis
ENSSMAP00000015477	ENSSMAG00000009491	Scophthalmus_maximus
ENSLCAP00010003017	ENSLCAG00010001599	Lates_calcarifer
ENSCGOP00000031760	ENSCGOG00000014780	Cottoperca_gobio
ENSLBEP00000028444	ENSLBEG00000021556	Labrus_bergylta
ENSLCRP00005005676	ENSLCRG00005002900	Larimichthys_crocea
ENSMMOP00000016345	ENSMMOG00000012476	Mola_mola
ENSATEP00000006406	ENSATEG00000004530	Anabas_testudineus
ENSMALP00000028306	ENSMALG00000019604	Monopterus_albus
ENSMAMP00000004173	ENSMAMG00000002829	Mastacembelus_armatus
ENSBSLP00000009647	ENSBSLG00000004705	Betta_splendens
ENSCSEP00000027719	ENSCSEG00000017713	Cynoglossus_semilaevis
ENSGMOP00000017302	ENSGMOG00000016122	Gadus_morhua
ENSHHUP00000013817	ENSHHUG00000008513	Hucho_hucho
ENSHHUP00000058093	ENSHHUG00000034588	Hucho_hucho
ENSELUP00000017768	ENSELUG00000017423	Esox_lucius
ENSAMXP00000006862	ENSAMXG00000006681	Astyanax_mexicanus_Astyanax_mexicanus-2.0
ENSAMXP00005006422	ENSAMXG00005003789	Astyanax_mexicanus_Astyanax_mexicanus-1.0.2
ENSPNAP00000006295	ENSPNAG00000012327	Pygocentrus_nattereri
ENSEEEP00000047405	ENSEEEG00000022310	Electrophorus_electricus
ENSDARP00000132404	ENSDARG00000102503	Danio_rerio
ENSDCDP00000014958	ENSDCDG00000011616	Denticeps_clupeoides
ENSSFOP00015005954	ENSSFOG00015003885	Scleropages_formosus
ENSPKIP00000007188	ENSPKIG00000023188	Paramormyrops_kingsleyae
ENSSFOP00015000969	ENSSFOG00015000708	Scleropages_formosus
ENSPKIP00000026859	ENSPKIG00000009168	Paramormyrops_kingsleyae
ENSAMXP00000012002	ENSAMXG00000011672	Astyanax_mexicanus_Astyanax_mexicanus-2.0
ENSAMXP00005025575	ENSAMXG00005012949	Astyanax_mexicanus_Astyanax_mexicanus-1.0.2
ENSPNAP00000002343	ENSPNAG00000008743	Pygocentrus_nattereri
ENSEEEP00000033718	ENSEEEG00000016059	Electrophorus_electricus
ENSIPUP00000014421	ENSIPUG00000009831	Ictalurus_punctatus
ENSDARP00000000069	ENSDARG00000000068	Danio_rerio
ENSDCDP00000030008	ENSDCDG00000021165	Denticeps_clupeoides
ENSLOCP00000013672	ENSLOCG00000011132	Lepisosteus_oculatus
ENSCSEP00000004327	ENSCSEG00000002810	Cynoglossus_semilaevis
ENSPMGP00000023643	ENSPMGG00000019114	Periophthalmus_magnuspinnatus
ENSGWIP00000006249	ENSGWIG00000003665	Gouania_willdenowi
ENSTNIP00000005519	ENSTNIG00000002951	Tetraodon_nigroviridis
ENSAPEP00000022825	ENSAPEG00000016269	Amphiprion_percula
ENSAOCP00000004212	ENSAOCG00000007600	Amphiprion_ocellaris
ENSAPOP00000014832	ENSAPOG00000017751	Acanthochromis_polyacanthus
ENSSPAP00000027135	ENSSPAG00000020464	Stegastes_partitus
ENSACLP00000036727	ENSACLG00000024878	Astatotilapia_calliptera
ENSPNYP00000011707	ENSPNYG00000008889	Pundamilia_nyererei
ENSMZEP00005004480	ENSMZEG00005003498	Maylandia_zebra
ENSHBUP00000033037	ENSHBUG00000019717	Haplochromis_burtoni
ENSNBRP00000015373	ENSNBRG00000011902	Neolamprologus_brichardi
ENSONIP00000024558	ENSONIG00000019510	Oreochromis_niloticus
ENSACIP00000030034	ENSACIG00000023246	Amphilophus_citrinellus
ENSMAMP00000030095	ENSMAMG00000020295	Mastacembelus_armatus
ENSMALP00000022513	ENSMALG00000015729	Monopterus_albus
ENSBSLP00000040169	ENSBSLG00000019451	Betta_splendens
ENSSDUP00000017986	ENSSDUG00000013136	Seriola_dumerili
ENSSLDP00000014806	ENSSLDG00000011777	Seriola_lalandi_dorsalis
ENSLCAP00010041582	ENSLCAG00010019480	Lates_calcarifer
ENSLCRP00005015658	ENSLCRG00005006611	Larimichthys_crocea
ENSLBEP00000036880	ENSLBEG00000027557	Labrus_bergylta
ENSTNIP00000020903	ENSTNIG00000017752	Tetraodon_nigroviridis
ENSTRUP00000001659	ENSTRUG00000000690	Takifugu_rubripes
ENSCGOP00000036868	ENSCGOG00000017032	Cottoperca_gobio
ENSSMAP00000002903	ENSSMAG00000001802	Scophthalmus_maximus
ENSGACP00000020087	ENSGACG00000015228	Gasterosteus_aculeatus
ENSPRNP00000021967	ENSPRNG00000011308	Parambassis_ranga
ENSATEP00000034729	ENSATEG00000023872	Anabas_testudineus
ENSPFOP00000006193	ENSPFOG00000006214	Poecilia_formosa
ENSPFOP00000019255	ENSPFOG00000019138	Poecilia_formosa
ENSPLAP00000015990	ENSPLAG00000020030	Poecilia_latipinna
ENSPMEP00000021979	ENSPMEG00000002572	Poecilia_mexicana
ENSPMEP00000030671	ENSPMEG00000017409	Poecilia_mexicana
ENSPREP00000025699	ENSPREG00000017345	Poecilia_reticulata
ENSXCOP00000004057	ENSXCOG00000003186	Xiphophorus_couchianus
ENSXMAP00000011585	ENSXMAG00000011562	Xiphophorus_maculatus
ENSGAFP00000021830	ENSGAFG00000014728	Gambusia_affinis
ENSFHEP00000025138	ENSFHEG00000007166	Fundulus_heteroclitus
ENSCVAP00000027765	ENSCVAG00000014377	Cyprinodon_variegatus
ENSKMAP00000013879	ENSKMAG00000010422	Kryptolebias_marmoratus
ENSORLP00020030974	ENSORLG00020015737	Oryzias_latipes_ASM223471v1
ENSORLP00015030117	ENSORLG00015013583	Oryzias_latipes_ASM223469v1
ENSORLP00000034884	ENSORLG00000012182	Oryzias_latipes_ASM223467v1
ENSOMEP00000016862	ENSOMEG00000018517	Oryzias_melastigma
ENSMMOP00000000952	ENSMMOG00000000804	Mola_mola
ENSGMOP00000000500	ENSGMOG00000000520	Gadus_morhua
ENSHHUP00000073464	ENSHHUG00000043120	Hucho_hucho
ENSHHUP00000001683	ENSHHUG00000001115	Hucho_hucho
ENSELUP00000024304	ENSELUG00000023081	Esox_lucius
ENSCHAP00000006582	ENSCHAG00000004078	Clupea_harengus
ENSECRP00000032805	ENSECRG00000022221	Erpetoichthys_calabaricus
ENSCMIP00000001006	ENSCMIG00000000675	Callorhinchus_milii
ENSCSAVP00000000427	ENSCSAVG00000000244	Ciona_savignyi
ENSCINP00000028190	ENSCING00000016188	Ciona_intestinalis
ENSCHAP00000046341	ENSCHAG00000021454	Clupea_harengus
ENSDCDP00000024699	ENSDCDG00000018536	Denticeps_clupeoides
ENSAMXP00000051742	ENSAMXG00000040508	Astyanax_mexicanus_Astyanax_mexicanus-2.0
ENSAMXP00005000375	ENSAMXG00005000229	Astyanax_mexicanus_Astyanax_mexicanus-1.0.2
ENSPNAP00000024581	ENSPNAG00000009187	Pygocentrus_nattereri
ENSIPUP00000000400	ENSIPUG00000000318	Ictalurus_punctatus
ENSEEEP00000002282	ENSEEEG00000001371	Electrophorus_electricus
ENSDARP00000108396	ENSDARG00000022261	Danio_rerio
ENSTRUP00000010529	ENSTRUG00000004427	Takifugu_rubripes
ENSTNIP00000016935	ENSTNIG00000013930	Tetraodon_nigroviridis
ENSGACP00000004707	ENSGACG00000003593	Gasterosteus_aculeatus
ENSHCOP00000010299	ENSHCOG00000012874	Hippocampus_comes
ENSBSLP00000045733	ENSBSLG00000021831	Betta_splendens
ENSACLP00000006176	ENSACLG00000004164	Astatotilapia_calliptera
ENSMZEP00005001604	ENSMZEG00005001319	Maylandia_zebra
ENSPNYP00000027029	ENSPNYG00000020373	Pundamilia_nyererei
ENSHBUP00000002425	ENSHBUG00000003627	Haplochromis_burtoni
ENSNBRP00000008891	ENSNBRG00000006947	Neolamprologus_brichardi
ENSONIP00000018069	ENSONIG00000014371	Oreochromis_niloticus
ENSACIP00000000409	ENSACIG00000000365	Amphilophus_citrinellus
ENSSDUP00000006549	ENSSDUG00000004828	Seriola_dumerili
ENSSLDP00000025551	ENSSLDG00000019882	Seriola_lalandi_dorsalis
ENSLCAP00010058382	ENSLCAG00010027226	Lates_calcarifer
ENSSMAP00000030208	ENSSMAG00000018505	Scophthalmus_maximus
ENSATEP00000016888	ENSATEG00000011724	Anabas_testudineus
ENSAOCP00000005817	ENSAOCG00000009361	Amphiprion_ocellaris
ENSAOCP00000007972	ENSAOCG00000011880	Amphiprion_ocellaris
ENSAPEP00000000996	ENSAPEG00000000766	Amphiprion_percula
ENSAPOP00000023666	ENSAPOG00000005635	Acanthochromis_polyacanthus
ENSSPAP00000026726	ENSSPAG00000020159	Stegastes_partitus
ENSPRNP00000006308	ENSPRNG00000003798	Parambassis_ranga
ENSMAMP00000022258	ENSMAMG00000014985	Mastacembelus_armatus
ENSMALP00000010954	ENSMALG00000007809	Monopterus_albus
ENSCSEP00000017715	ENSCSEG00000011340	Cynoglossus_semilaevis
ENSXMAP00000003958	ENSXMAG00000003944	Xiphophorus_maculatus
ENSXCOP00000025378	ENSXCOG00000018955	Xiphophorus_couchianus
ENSGAFP00000031626	ENSGAFG00000021304	Gambusia_affinis
ENSPFOP00000010795	ENSPFOG00000010781	Poecilia_formosa
ENSPFOP00000001194	ENSPFOG00000001261	Poecilia_formosa
ENSPLAP00000019534	ENSPLAG00000001764	Poecilia_latipinna
ENSPMEP00000010151	ENSPMEG00000012086	Poecilia_mexicana
ENSPLAP00000017116	ENSPLAG00000021451	Poecilia_latipinna
ENSPMEP00000008937	ENSPMEG00000010747	Poecilia_mexicana
ENSPREP00000000733	ENSPREG00000000544	Poecilia_reticulata
ENSCVAP00000015970	ENSCVAG00000018836	Cyprinodon_variegatus
ENSFHEP00000015288	ENSFHEG00000016917	Fundulus_heteroclitus
ENSKMAP00000029630	ENSKMAG00000021940	Kryptolebias_marmoratus
ENSORLP00015027837	ENSORLG00015000320	Oryzias_latipes_ASM223469v1
ENSORLP00000022486	ENSORLG00000017962	Oryzias_latipes_ASM223467v1
ENSORLP00020014404	ENSORLG00020015414	Oryzias_latipes_ASM223471v1
ENSOMEP00000007618	ENSOMEG00000008716	Oryzias_melastigma
ENSGWIP00000030704	ENSGWIG00000015949	Gouania_willdenowi
ENSCGOP00000045267	ENSCGOG00000020334	Cottoperca_gobio
ENSLCRP00005039632	ENSLCRG00005015322	Larimichthys_crocea
ENSLBEP00000003069	ENSLBEG00000002416	Labrus_bergylta
ENSMMOP00000026380	ENSMMOG00000019990	Mola_mola
ENSPMGP00000014092	ENSPMGG00000011572	Periophthalmus_magnuspinnatus
ENSHHUP00000081743	ENSHHUG00000047520	Hucho_hucho
ENSHHUP00000087411	ENSHHUG00000050557	Hucho_hucho
ENSELUP00000003241	ENSELUG00000004499	Esox_lucius
ENSSFOP00015036298	ENSSFOG00015023086	Scleropages_formosus
ENSPKIP00000028745	ENSPKIG00000010254	Paramormyrops_kingsleyae
ENSLOCP00000010787	ENSLOCG00000008862	Lepisosteus_oculatus
ENSECRP00000009077	ENSECRG00000005912	Erpetoichthys_calabaricus
ENSXETP00000009694	ENSXETG00000011470	Xenopus_tropicalis
ENSCJPP00005003156	ENSCJPG00005003390	Coturnix_japonica
ENSGALP00000071113	ENSGALG00000015492	Gallus_gallus
ENSMGAP00000015299	ENSMGAG00000014457	Meleagris_gallopavo
ENSNMEP00000011072	ENSNMEG00000010429	Numida_meleagris
ENSABRP00000020010	ENSABRG00000017100	Anser_brachyrhynchus
ENSAPLP00000030749	ENSAPLG00000008849	Anas_platyrhynchos_platyrhynchos
ENSCPGP00000025200	ENSCPGG00000017365	Calidris_pygmaea
ENSCPUP00000005378	ENSCPUG00000003944	Calidris_pugnax
ENSMUNP00000009320	ENSMUNG00000007279	Melopsittacus_undulatus
ENSTGUP00000013930	ENSTGUG00000013529	Taeniopygia_guttata
ENSLSDP00000025518	ENSLSDG00000017823	Lonchura_striata_domestica
ENSSCAP00000016506	ENSSCAG00000011997	Serinus_canaria
ENSZALP00000017564	ENSZALG00000014176	Zonotrichia_albicollis
ENSJHYP00000005417	ENSJHYG00000003949	Junco_hyemalis
ENSFALP00000001548	ENSFALG00000001489	Ficedula_albicollis
ENSCCEP00000001913	ENSCCEG00000000943	Cyanistes_caeruleus
ENSCCEP00000001664	ENSCCEG00000000747	Cyanistes_caeruleus
ENSCCEP00000021634	ENSCCEG00000019470	Cyanistes_caeruleus
ENSPMJP00000016151	ENSPMJG00000012231	Parus_major
ENSLCOP00000012108	ENSLCOG00000008780	Lepidothrix_coronata
ENSMVIP00005007125	ENSMVIG00005005362	Manacus_vitellinus
ENSAHAP00000002276	ENSAHAG00000001646	Apteryx_haastii
ENSAOWP00000004025	ENSAOWG00000002697	Apteryx_owenii
ENSARWP00000004062	ENSARWG00000002950	Apteryx_rowi
ENSDNVP00000006123	ENSDNVG00000004383	Dromaius_novaehollandiae
ENSNPEP00000009337	ENSNPEG00000006806	Nothoprocta_perdicaria
ENSCPRP00005016554	ENSCPRG00005011414	Crocodylus_porosus
ENSCABP00000014952	ENSCABG00000011066	Chelonoidis_abingdonii
ENSGAGP00000024382	ENSGAGG00000017387	Gopherus_agassizii
ENSCPBP00000008900	ENSCPBG00000006302	Chrysemys_picta_bellii
ENSPSIP00000013003	ENSPSIG00000011618	Pelodiscus_sinensis
ENSACAP00000013786	ENSACAG00000014019	Anolis_carolinensis
ENSPVIP00000013782	ENSPVIG00000010665	Pogona_vitticeps
ENSNSUP00000022628	ENSNSUG00000016246	Notechis_scutatus
ENSSMRP00000002181	ENSSMRG00000001880	Salvator_merianae
ENSSPUP00000015067	ENSSPUG00000011458	Sphenodon_punctatus
ENSOCUP00000021164	ENSOCUG00000023353	Oryctolagus_cuniculus
ENSOCUP00000017122	ENSOCUG00000024935	Oryctolagus_cuniculus
ENSCCNP00000015979	ENSCCNG00000016324	Castor_canadensis
ENSPTRP00000046448	ENSPTRG00000023567	Pan_troglodytes
ENSPPAP00000010731	ENSPPAG00000028582	Pan_paniscus
ENSP00000394485	ENSG00000174827	Homo_sapiens
ENSPPYP00000001092	ENSPPYG00000000939	Pongo_abelii
ENSNLEP00000006796	ENSNLEG00000005613	Nomascus_leucogenys
ENSPTEP00000008472	ENSPTEG00000009618	Piliocolobus_tephrosceles
ENSCANP00000004929	ENSCANG00000016993	Colobus_angolensis_palliatus
ENSRBIP00000029003	ENSRBIG00000038400	Rhinopithecus_bieti
ENSRROP00000040855	ENSRROG00000043643	Rhinopithecus_roxellana
ENSMFAP00000011758	ENSMFAG00000018292	Macaca_fascicularis
ENSMMUP00000025806	ENSMMUG00000019642	Macaca_mulatta
ENSMNEP00000004675	ENSMNEG00000021393	Macaca_nemestrina
ENSTGEP00000011965	ENSTGEG00000009755	Theropithecus_gelada
ENSPANP00000008679	ENSPANG00000010417	Papio_anubis
ENSCATP00000011465	ENSCATG00000029964	Cercocebus_atys
ENSMLEP00000039617	ENSMLEG00000043823	Mandrillus_leucophaeus
ENSCSAP00000016273	ENSCSAG00000001757	Chlorocebus_sabaeus
ENSCJAP00000075608	ENSCJAG00000057909	Callithrix_jacchus
ENSCJAP00000004247	ENSCJAG00000002353	Callithrix_jacchus
ENSCCAP00000018907	ENSCCAG00000027287	Cebus_capucinus_imitator
ENSSBOP00000015489	ENSSBOG00000024467	Saimiri_boliviensis_boliviensis
ENSANAP00000026115	ENSANAG00000030760	Aotus_nancymaae
ENSTSYP00000006676	ENSTSYG00000007265	Carlito_syrichta
ENSMICP00000021244	ENSMICG00000038001	Microcebus_murinus
ENSPCOP00000012213	ENSPCOG00000017661	Propithecus_coquereli
ENSPSMP00000019066	ENSPSMG00000013455	Prolemur_simus
ENSOGAP00000020315	ENSOGAG00000028874	Otolemur_garnettii
ENSTBEP00000014796	ENSTBEG00000017019	Tupaia_belangeri
ENSPVAP00000013658	ENSPVAG00000014490	Pteropus_vampyrus
ENSSARP00000007485	ENSSARG00000008288	Sorex_araneus
ENSECAP00000009314	ENSECAG00000011351	Equus_caballus
ENSEASP00005010432	ENSEASG00005007385	Equus_asinus_asinus
ENSTTRP00000008744	ENSTTRG00000009223	Tursiops_truncatus
ENSVPAP00000000196	ENSVPAG00000000213	Vicugna_pacos
ENSSSCP00000024258	ENSSSCG00000006693	Sus_scrofa_strain_reference
ENSBIXP00000021465	ENSBIXG00000007934	Bos_indicus_x_Bos_taurus_UOA_Angus_1
ENSBIXP00005041373	ENSBIXG00005024420	Bos_indicus_x_Bos_taurus_UOA_Brahman_1
ENSBTAP00000007638	ENSBTAG00000005810	Bos_taurus
ENSBMUP00000008575	ENSBMUG00000006691	Bos_mutus
ENSBBBP00000011025	ENSBBBG00000019067	Bison_bison_bison
ENSOARP00000022103	ENSOARG00000020568	Ovis_aries
ENSCHIP00000008578	ENSCHIG00000011722	Capra_hircus
ENSUMAP00000013783	ENSUMAG00000010106	Ursus_maritimus
ENSUAMP00000028932	ENSUAMG00000022312	Ursus_americanus
ENSAMEP00000018503	ENSAMEG00000017498	Ailuropoda_melanoleuca
ENSNVIP00000031440	ENSNVIG00000024169	Neovison_vison
ENSMPUP00000000625	ENSMPUG00000000631	Mustela_putorius_furo
ENSCAFP00020025488	ENSCAFG00020020077	Canis_lupus_dingo
ENSCAFP00000052888	ENSCAFG00000011153	Canis_lupus_familiaris
ENSCAFP00020027782	ENSCAFG00020021815	Canis_lupus_dingo
ENSCAFP00000048886	ENSCAFG00000000193	Canis_lupus_familiaris
ENSVVUP00000010009	ENSVVUG00000007400	Vulpes_vulpes
ENSPPRP00000016729	ENSPPRG00000008955	Panthera_pardus
ENSPTIP00000008885	ENSPTIG00000010102	Panthera_tigris_altaica
ENSFCAP00000052299	ENSFCAG00000013368	Felis_catus
ENSHGLP00100020552	ENSHGLG00100015144	Heterocephalus_glaber_HetGla_1.0
ENSHGLP00000022760	ENSHGLG00000016231	Heterocephalus_glaber_HetGla_female_1.0
ENSHGLP00000013365	ENSHGLG00000009553	Heterocephalus_glaber_HetGla_female_1.0
ENSHGLP00100024254	ENSHGLG00100017807	Heterocephalus_glaber_HetGla_1.0
ENSFDAP00000006596	ENSFDAG00000015318	Fukomys_damarensis
ENSCLAP00000000221	ENSCLAG00000000212	Chinchilla_lanigera
ENSODEP00000000209	ENSODEG00000000182	Octodon_degus
ENSCPOP00000004826	ENSCPOG00000005364	Cavia_porcellus
ENSPEMP00000037230	ENSPEMG00000013625	Peromyscus_maniculatus_bairdii
ENSMOCP00000005251	ENSMOCG00000004696	Microtus_ochrogaster
ENSCGRP00015033004	ENSCGRG00015024864	Cricetulus_griseus_CriGri-PICR
ENSCGRP00000007738	ENSCGRG00000005638	Cricetulus_griseus_CriGri_1.0
ENSCGRP00001017326	ENSCGRG00001017392	Cricetulus_griseus_CHOK1GS_HDv1
ENSMAUP00000008446	ENSMAUG00000009842	Mesocricetus_auratus
ENSMUSP00000102685	ENSMUSG00000038298	Mus_musculus_strain_reference_(CL57BL6)
MGP_SPRETEiJ_P0061765	MGP_SPRETEiJ_G0026340	Mus_spretus_strain_SPRET/EiJ
ENSMSIP00000026001	ENSMSIG00000021897	Mus_spicilegus
MGP_CAROLIEiJ_P0059380	MGP_CAROLIEiJ_G0025393	Mus_caroli_strain_CAROLI_EIJ
MGP_PahariEiJ_P0070343	MGP_PahariEiJ_G0026838	Mus_pahari_strain_PAHARI_EIJ
ENSRNOP00000000107	ENSRNOG00000000096	Rattus_norvegicus
ENSMUGP00000014614	ENSMUGG00000012652	Meriones_unguiculatus
ENSSDAP00000021591	ENSSDAG00000018945	Spermophilus_dauricus
ENSSDAP00000023103	ENSSDAG00000021013	Spermophilus_dauricus
ENSUPAP00010030162	ENSUPAG00010023683	Urocitellus_parryii
ENSMMMP00000017154	ENSMMMG00000015180	Marmota_marmota_marmota
ENSJJAP00000001003	ENSJJAG00000000868	Jaculus_jaculus
ENSOPRP00000013238	ENSOPRG00000014507	Ochotona_princeps
ENSOPRP00000016276	ENSOPRG00000018896	Ochotona_princeps
ENSMLUP00000020597	ENSMLUG00000028785	Myotis_lucifugus
ENSPCAP00000006848	ENSPCAG00000007354	Procavia_capensis
ENSETEP00000014047	ENSETEG00000017298	Echinops_telfairi
ENSEEUP00000000323	ENSEEUG00000000373	Erinaceus_europaeus
ENSSTOP00000024537	ENSSTOG00000030733	Ictidomys_tridecemlineatus
ENSDNOP00000000282	ENSDNOG00000000375	Dasypus_novemcinctus
ENSLAFP00000027191	ENSLAFG00000028525	Loxodonta_africana
ENSVURP00010001198	ENSVURG00010001032	Vombatus_ursinus
ENSVURP00010002597	ENSVURG00010002115	Vombatus_ursinus
ENSPCIP00000052645	ENSPCIG00000027178	Phascolarctos_cinereus
ENSMEUP00000007318	ENSMEUG00000008024	Notamacropus_eugenii
ENSSHAP00000021791	ENSSHAG00000018452	Sarcophilus_harrisii
ENSMODP00000023369	ENSMODG00000018744	Monodelphis_domestica
ENSOANP00000015444	ENSOANG00000009734	Ornithorhynchus_anatinus
ENSLACP00000007207	ENSLACG00000006393	Latimeria_chalumnae
ENSGMOP00000020700	ENSGMOG00000019245	Gadus_morhua
ENSCMIP00000033487	ENSCMIG00000014284	Callorhinchus_milii
ENSACAP00000002177	ENSACAG00000002273	Anolis_carolinensis
ENSPVIP00000007445	ENSPVIG00000006078	Pogona_vitticeps
ENSSMRP00000028514	ENSSMRG00000021906	Salvator_merianae
ENSSPUP00000014431	ENSSPUG00000011130	Sphenodon_punctatus
ENSAOWP00000025732	ENSAOWG00000017388	Apteryx_owenii
ENSAHAP00000019878	ENSAHAG00000014030	Apteryx_haastii
ENSARWP00000005053	ENSARWG00000003640	Apteryx_rowi
ENSNPEP00000003861	ENSNPEG00000002953	Nothoprocta_perdicaria
ENSTGUP00000000380	ENSTGUG00000000372	Taeniopygia_guttata
ENSLSDP00000014763	ENSLSDG00000010653	Lonchura_striata_domestica
ENSJHYP00000008105	ENSJHYG00000006446	Junco_hyemalis
ENSPMJP00000011049	ENSPMJG00000008612	Parus_major
ENSMVIP00005024345	ENSMVIG00005017092	Manacus_vitellinus
ENSLCOP00000005839	ENSLCOG00000004328	Lepidothrix_coronata
ENSMUNP00000011396	ENSMUNG00000008944	Melopsittacus_undulatus
ENSZALP00000012017	ENSZALG00000010129	Zonotrichia_albicollis
ENSGALP00000040004	ENSGALG00000006779	Gallus_gallus
ENSMGAP00000002176	ENSMGAG00000002575	Meleagris_gallopavo
ENSCJPP00005011266	ENSCJPG00005009703	Coturnix_japonica
ENSNMEP00000013459	ENSNMEG00000012277	Numida_meleagris
ENSABRP00000004700	ENSABRG00000004308	Anser_brachyrhynchus	ENSABRT00000006682
ENSAPLP00000024724	ENSAPLG00000016510	Anas_platyrhynchos_platyrhynchos
ENSCPGP00000010451	ENSCPGG00000007444	Calidris_pygmaea
ENSCPUP00000020466	ENSCPUG00000014000	Calidris_pugnax
ENSCPRP00005005696	ENSCPRG00005004080	Crocodylus_porosus
ENSGAGP00000031228	ENSGAGG00000022448	Gopherus_agassizii
ENSCABP00000013088	ENSCABG00000009811	Chelonoidis_abingdonii
ENSCPBP00000010213	ENSCPBG00000007863	Chrysemys_picta_bellii
ENSPSIP00000014189	ENSPSIG00000012708	Pelodiscus_sinensis
ENSLAFP00000022189	ENSLAFG00000026157	Loxodonta_africana
ENSPCAP00000008730	ENSPCAG00000009336	Procavia_capensis
ENSETEP00000004232	ENSETEG00000005201	Echinops_telfairi
ENSDNOP00000020893	ENSDNOG00000042905	Dasypus_novemcinctus
ENSPSMP00000005814	ENSPSMG00000004419	Prolemur_simus
ENSMICP00000002506	ENSMICG00000002755	Microcebus_murinus
ENSPCOP00000005441	ENSPCOG00000013620	Propithecus_coquereli
ENSOGAP00000006547	ENSOGAG00000007313	Otolemur_garnettii
ENSGGOP00000003176	ENSGGOG00000039422	Gorilla_gorilla
ENSGGOP00000052267	ENSGGOG00000036543	Gorilla_gorilla
ENSPTRP00000083633	ENSPTRG00000004375	Pan_troglodytes
ENSPPAP00000030594	ENSPPAG00000038280	Pan_paniscus
ENSP00000347742	ENSG00000172367	Homo_sapiens
ENSPPYP00000004538	ENSPPYG00000003960	Pongo_abelii
ENSNLEP00000009015	ENSNLEG00000007390	Nomascus_leucogenys
ENSMNEP00000041847	ENSMNEG00000043729	Macaca_nemestrina
ENSMMUP00000015983	ENSMMUG00000012190	Macaca_mulatta
ENSMFAP00000007787	ENSMFAG00000037313	Macaca_fascicularis
ENSMLEP00000038918	ENSMLEG00000043502	Mandrillus_leucophaeus
ENSCSAP00000015533	ENSCSAG00000002510	Chlorocebus_sabaeus
ENSCATP00000017832	ENSCATG00000032768	Cercocebus_atys
ENSPANP00000020994	ENSPANG00000020666	Papio_anubis
ENSTGEP00000031639	ENSTGEG00000025322	Theropithecus_gelada
ENSRBIP00000043175	ENSRBIG00000044768	Rhinopithecus_bieti
ENSRROP00000015748	ENSRROG00000032045	Rhinopithecus_roxellana
ENSCANP00000037173	ENSCANG00000042268	Colobus_angolensis_palliatus
ENSSBOP00000007428	ENSSBOG00000020660	Saimiri_boliviensis_boliviensis
ENSCCAP00000031295	ENSCCAG00000033692	Cebus_capucinus_imitator
ENSCJAP00000025759	ENSCJAG00000014003	Callithrix_jacchus
ENSANAP00000017097	ENSANAG00000026414	Aotus_nancymaae
ENSMSIP00000007474	ENSMSIG00000006641	Mus_spicilegus
ENSMUSP00000034618	ENSMUSG00000032105	Mus_musculus_strain_reference_(CL57BL6)
MGP_SPRETEiJ_P0091108	MGP_SPRETEiJ_G0033241	Mus_spretus_strain_SPRET/EiJ
MGP_CAROLIEiJ_P0087521	MGP_CAROLIEiJ_G0032104	Mus_caroli_strain_CAROLI_EIJ
MGP_PahariEiJ_P0023176	MGP_PahariEiJ_G0014973	Mus_pahari_strain_PAHARI_EIJ
