ENSAOWP00000020188	ENSAOWG00000013656	Apteryx_owenii
MGP_PahariEiJ_P0049372	MGP_PahariEiJ_G0021980	Mus_pahari_strain_PAHARI_EIJ
ENSRNOP00000016088	ENSRNOG00000011946	Rattus_norvegicus
ENSMUGP00000018585	ENSMUGG00000015740	Meriones_unguiculatus
ENSNGAP00000021059	ENSNGAG00000020362	Nannospalax_galili
ENSDNOP00000025747	ENSDNOG00000041201	Dasypus_novemcinctus
ENSCHOP00000008505	ENSCHOG00000009613	Choloepus_hoffmanni
ENSLAFP00000015341	ENSLAFG00000018313	Loxodonta_africana
ENSETEP00000007499	ENSETEG00000009232	Echinops_telfairi
ENSVURP00010018125	ENSVURG00010013835	Vombatus_ursinus
ENSPCIP00000023561	ENSPCIG00000017862	Phascolarctos_cinereus
ENSMEUP00000013017	ENSMEUG00000014268	Notamacropus_eugenii
ENSMODP00000017389	ENSMODG00000013899	Monodelphis_domestica
ENSSHAP00000005889	ENSSHAG00000005137	Sarcophilus_harrisii
ENSOANP00000007956	ENSOANG00000005016	Ornithorhynchus_anatinus
ENSLCOP00000014450	ENSLCOG00000010357	Lepidothrix_coronata
ENSMVIP00005023483	ENSMVIG00005016479	Manacus_vitellinus
ENSSCAP00000013362	ENSSCAG00000009918	Serinus_canaria
ENSMGAP00000014022	ENSMGAG00000013272	Meleagris_gallopavo
ENSCJPP00005025917	ENSCJPG00005020254	Coturnix_japonica
ENSGALP00000049947	ENSGALG00000040493	Gallus_gallus
ENSNMEP00000000258	ENSNMEG00000000356	Numida_meleagris
ENSABRP00000020354	ENSABRG00000017354	Anser_brachyrhynchus
ENSAPLP00000026081	ENSAPLG00000011788	Anas_platyrhynchos_platyrhynchos
ENSMUNP00000015167	ENSMUNG00000011740	Melopsittacus_undulatus
ENSZALP00000019040	ENSZALG00000015172	Zonotrichia_albicollis
ENSJHYP00000001642	ENSJHYG00000001433	Junco_hyemalis
ENSFALP00000000542	ENSFALG00000000528	Ficedula_albicollis
ENSTGUP00000011913	ENSTGUG00000011546	Taeniopygia_guttata
ENSLSDP00000012912	ENSLSDG00000009405	Lonchura_striata_domestica
ENSPMJP00000011661	ENSPMJG00000009011	Parus_major
ENSCCEP00000015513	ENSCCEG00000014684	Cyanistes_caeruleus
ENSCPGP00000013699	ENSCPGG00000009716	Calidris_pygmaea
ENSCPUP00000029311	ENSCPUG00000019640	Calidris_pugnax
ENSDNVP00000016757	ENSDNVG00000011722	Dromaius_novaehollandiae
ENSNPEP00000004074	ENSNPEG00000003122	Nothoprocta_perdicaria
ENSAOWP00000014798	ENSAOWG00000010101	Apteryx_owenii
ENSAHAP00000007483	ENSAHAG00000005581	Apteryx_haastii
ENSARWP00000008556	ENSARWG00000005979	Apteryx_rowi
ENSCCEP00000021025	ENSCCEG00000019083	Cyanistes_caeruleus
ENSEBUP00000001606	ENSEBUG00000001317	Eptatretus_burgeri
