FBpp0075386	FBgn0027088	Drosophila_melanogaster
ENSPFOP00000011782	ENSPFOG00000011791	Poecilia_formosa
ENSPLAP00000025758	ENSPLAG00000013015	Poecilia_latipinna
ENSPREP00000028059	ENSPREG00000018945	Poecilia_reticulata
ENSFHEP00000012076	ENSFHEG00000013523	Fundulus_heteroclitus
ENSCVAP00000028327	ENSCVAG00000015342	Cyprinodon_variegatus
ENSKMAP00000015139	ENSKMAG00000011330	Kryptolebias_marmoratus
ENSORLP00020032312	ENSORLG00020017813	Oryzias_latipes_ASM223471v1
ENSORLP00000001050	ENSORLG00000000860	Oryzias_latipes_ASM223467v1
ENSORLP00015032551	ENSORLG00015017452	Oryzias_latipes_ASM223469v1
ENSOMEP00000007852	ENSOMEG00000009019	Oryzias_melastigma
ENSGWIP00000037031	ENSGWIG00000019033	Gouania_willdenowi
ENSSDUP00000026821	ENSSDUG00000019446	Seriola_dumerili
ENSSLDP00000004773	ENSSLDG00000003723	Seriola_lalandi_dorsalis
ENSLCAP00010043051	ENSLCAG00010020074	Lates_calcarifer
ENSSMAP00000029147	ENSSMAG00000017857	Scophthalmus_maximus
ENSCSEP00000012556	ENSCSEG00000008112	Cynoglossus_semilaevis
ENSHCOP00000027379	ENSHCOG00000019138	Hippocampus_comes
ENSPMGP00000005437	ENSPMGG00000004567	Periophthalmus_magnuspinnatus
ENSGMOP00000018857	ENSGMOG00000017535	Gadus_morhua
ENSPKIP00000023097	ENSPKIG00000006859	Paramormyrops_kingsleyae
ENSSFOP00015007501	ENSSFOG00015004948	Scleropages_formosus
ENSLOCP00000016682	ENSLOCG00000013528	Lepisosteus_oculatus
ENSECRP00000026902	ENSECRG00000018187	Erpetoichthys_calabaricus
ENSCMIP00000048840	ENSCMIG00000019935	Callorhinchus_milii
ENSEBUP00000007401	ENSEBUG00000004824	Eptatretus_burgeri
FBpp0099758	FBgn0004407	Drosophila_melanogaster
ENSAPLP00000023750	ENSAPLG00000003902	Anas_platyrhynchos_platyrhynchos
YBR121C_mRNA	YBR121C	Saccharomyces_cerevisiae_strain_S288C
YPR081C_mRNA	YPR081C	Saccharomyces_cerevisiae_strain_S288C
