ENSCHAP00000042287	ENSCHAG00000017811	Clupea_harengus
ENSPFOP00000009353	ENSPFOG00000008764	Poecilia_formosa
ENSPREP00000023421	ENSPREG00000015764	Poecilia_reticulata
ENSKMAP00000026743	ENSKMAG00000019845	Kryptolebias_marmoratus
ENSORLP00000032427	ENSORLG00000023255	Oryzias_latipes_ASM223467v1
ENSORLP00000043951	ENSORLG00000028678	Oryzias_latipes_ASM223467v1
ENSORLP00015012771	ENSORLG00015013629	Oryzias_latipes_ASM223469v1
ENSOMEP00000020849	ENSOMEG00000000601	Oryzias_melastigma
ENSSLDP00000028516	ENSSLDG00000022049	Seriola_lalandi_dorsalis
ENSSLDP00000028531	ENSSLDG00000022060	Seriola_lalandi_dorsalis
ENSSLDP00000028592	ENSSLDG00000022084	Seriola_lalandi_dorsalis
ENSSDUP00000019627	ENSSDUG00000014171	Seriola_dumerili
ENSLCAP00010024737	ENSLCAG00010011400	Lates_calcarifer
ENSATEP00000024144	ENSATEG00000016525	Anabas_testudineus
ENSBSLP00000038441	ENSBSLG00000018458	Betta_splendens
ENSMAMP00000021276	ENSMAMG00000014178	Mastacembelus_armatus
ENSHCOP00000009446	ENSHCOG00000011879	Hippocampus_comes
ENSHCOP00000009344	ENSHCOG00000011863	Hippocampus_comes
ENSTRUP00000053987	ENSTRUG00000021652	Takifugu_rubripes
ENSORLP00020008036	ENSORLG00020008923	Oryzias_latipes_ASM223471v1
ENSGMOP00000019978	ENSGMOG00000018543	Gadus_morhua
ENSAMXP00005026890	ENSAMXG00005009837	Astyanax_mexicanus_Astyanax_mexicanus-1.0.2
ENSAMXP00000001961	ENSAMXG00000001849	Astyanax_mexicanus_Astyanax_mexicanus-2.0
ENSPNAP00000001489	ENSPNAG00000000798	Pygocentrus_nattereri
ENSIPUP00000005253	ENSIPUG00000003615	Ictalurus_punctatus
ENSEEEP00000032115	ENSEEEG00000015317	Electrophorus_electricus
ENSDARP00000131130	ENSDARG00000098650	Danio_rerio
ENSPKIP00000032918	ENSPKIG00000012752	Paramormyrops_kingsleyae
ENSSFOP00015017076	ENSSFOG00015010927	Scleropages_formosus
ENSLOCP00000010638	ENSLOCG00000008716	Lepisosteus_oculatus
ENSLBEP00000026786	ENSLBEG00000020363	Labrus_bergylta
ENSECRP00000023528	ENSECRG00000014274	Erpetoichthys_calabaricus
ENSSPAP00000013703	ENSSPAG00000010372	Stegastes_partitus
ENSOANP00000032686	ENSOANG00000032198	Ornithorhynchus_anatinus
ENSPMAP00000010372	ENSPMAG00000009429	Petromyzon_marinus
ENSEBUP00000025650	ENSEBUG00000015802	Eptatretus_burgeri
ENSPMAP00000006369	ENSPMAG00000005746	Petromyzon_marinus
ENSEBUP00000005425	ENSEBUG00000003691	Eptatretus_burgeri
ENSCSEP00000031862	ENSCSEG00000020426	Cynoglossus_semilaevis
ENSHCOP00000023400	ENSHCOG00000011910	Hippocampus_comes
ENSCSEP00000026594	ENSCSEG00000016993	Cynoglossus_semilaevis
ENSSHAP00000001289	ENSSHAG00000001152	Sarcophilus_harrisii
ENSMVIP00005014292	ENSMVIG00005010314	Manacus_vitellinus
ENSOANP00000029588	ENSOANG00000029524	Ornithorhynchus_anatinus
ENSOANP00000032337	ENSOANG00000029155	Ornithorhynchus_anatinus
ENSOGAP00000017606	ENSOGAG00000032681	Otolemur_garnettii
ENSNPEP00000021577	ENSNPEG00000015999	Nothoprocta_perdicaria
ENSVURP00010021605	ENSVURG00010016559	Vombatus_ursinus
ENSPCIP00000039823	ENSPCIG00000028736	Phascolarctos_cinereus
ENSMEUP00000014589	ENSMEUG00000015950	Notamacropus_eugenii
ENSSHAP00000010964	ENSSHAG00000009449	Sarcophilus_harrisii
ENSMODP00000039026	ENSMODG00000013568	Monodelphis_domestica
ENSPPAP00000012772	ENSPPAG00000029477	Pan_paniscus
ENSPTRP00000087767	ENSPTRG00000017002	Pan_troglodytes
ENSP00000274364	ENSG00000145703	Homo_sapiens
ENSGGOP00000042167	ENSGGOG00000014696	Gorilla_gorilla
ENSPPYP00000017403	ENSPPYG00000015568	Pongo_abelii
ENSNLEP00000015310	ENSNLEG00000012573	Nomascus_leucogenys
ENSMNEP00000032778	ENSMNEG00000039584	Macaca_nemestrina
ENSMFAP00000018720	ENSMFAG00000032362	Macaca_fascicularis
ENSCATP00000010080	ENSCATG00000029179	Cercocebus_atys
ENSPANP00000000941	ENSPANG00000004269	Papio_anubis
ENSMMUP00000065060	ENSMMUG00000022982	Macaca_mulatta
ENSMLEP00000007824	ENSMLEG00000027862	Mandrillus_leucophaeus
ENSTGEP00000028553	ENSTGEG00000022960	Theropithecus_gelada
ENSCSAP00000011459	ENSCSAG00000015367	Chlorocebus_sabaeus
ENSPTEP00000036165	ENSPTEG00000033961	Piliocolobus_tephrosceles
ENSCANP00000001714	ENSCANG00000005804	Colobus_angolensis_palliatus
ENSRROP00000021392	ENSRROG00000034599	Rhinopithecus_roxellana
ENSRBIP00000020696	ENSRBIG00000034318	Rhinopithecus_bieti
ENSCCAP00000029933	ENSCCAG00000032875	Cebus_capucinus_imitator
ENSSBOP00000006446	ENSSBOG00000020078	Saimiri_boliviensis_boliviensis
ENSCJAP00000037232	ENSCJAG00000019985	Callithrix_jacchus
ENSANAP00000019058	ENSANAG00000027336	Aotus_nancymaae
ENSTSYP00000008852	ENSTSYG00000009628	Carlito_syrichta
ENSPCOP00000027924	ENSPCOG00000026521	Propithecus_coquereli
ENSPSMP00000010675	ENSPSMG00000007684	Prolemur_simus
ENSMICP00000006700	ENSMICG00000007353	Microcebus_murinus
ENSOGAP00000012178	ENSOGAG00000013579	Otolemur_garnettii
ENSCCNP00000027293	ENSCCNG00000026417	Castor_canadensis
ENSCCNP00000027294	ENSCCNG00000026419	Castor_canadensis
ENSDORP00000006399	ENSDORG00000006829	Dipodomys_ordii
ENSCCNP00000018484	ENSCCNG00000016388	Castor_canadensis
ENSCCNP00000027287	ENSCCNG00000026414	Castor_canadensis
ENSMUSP00000067685	ENSMUSG00000021676	Mus_musculus_strain_reference_(CL57BL6)
MGP_SPRETEiJ_P0036854	MGP_SPRETEiJ_G0019683	Mus_spretus_strain_SPRET/EiJ
ENSMSIP00000012725	ENSMSIG00000011044	Mus_spicilegus
MGP_CAROLIEiJ_P0035177	MGP_CAROLIEiJ_G0018800	Mus_caroli_strain_CAROLI_EIJ
MGP_PahariEiJ_P0026841	MGP_PahariEiJ_G0015877	Mus_pahari_strain_PAHARI_EIJ
ENSRNOP00000029373	ENSRNOG00000025406	Rattus_norvegicus
ENSMUGP00000004782	ENSMUGG00000004409	Meriones_unguiculatus
ENSCGRP00001020852	ENSCGRG00001019858	Cricetulus_griseus_CHOK1GS_HDv1
ENSCGRP00000006774	ENSCGRG00000004948	Cricetulus_griseus_CriGri_1.0
ENSCGRP00015013649	ENSCGRG00015010493	Cricetulus_griseus_CriGri-PICR
ENSMAUP00000025681	ENSMAUG00000022130	Mesocricetus_auratus
ENSMOCP00000003431	ENSMOCG00000002734	Microtus_ochrogaster
ENSPEMP00000013322	ENSPEMG00000013395	Peromyscus_maniculatus_bairdii
ENSNGAP00000004481	ENSNGAG00000005917	Nannospalax_galili
ENSJJAP00000024504	ENSJJAG00000023927	Jaculus_jaculus
ENSCLAP00000016644	ENSCLAG00000011435	Chinchilla_lanigera
ENSODEP00000004536	ENSODEG00000003459	Octodon_degus
ENSHGLP00000001561	ENSHGLG00000001189	Heterocephalus_glaber_HetGla_female_1.0
ENSHGLP00100001593	ENSHGLG00100001245	Heterocephalus_glaber_HetGla_1.0
ENSFDAP00000016856	ENSFDAG00000005533	Fukomys_damarensis
ENSCPOP00000018420	ENSCPOG00000025031	Cavia_porcellus
ENSCAPP00000018354	ENSCAPG00000017765	Cavia_aperea
ENSSDAP00000015184	ENSSDAG00000013640	Spermophilus_dauricus
ENSUPAP00010007496	ENSUPAG00010006026	Urocitellus_parryii
ENSSTOP00000012120	ENSSTOG00000013504	Ictidomys_tridecemlineatus
ENSMMMP00000000871	ENSMMMG00000000750	Marmota_marmota_marmota
ENSTBEP00000009557	ENSTBEG00000010997	Tupaia_belangeri
ENSPVAP00000009167	ENSPVAG00000009723	Pteropus_vampyrus
ENSMLUP00000006155	ENSMLUG00000006695	Myotis_lucifugus
ENSECAP00000004957	ENSECAG00000004274	Equus_caballus
ENSEASP00005001905	ENSEASG00005000244	Equus_asinus_asinus
ENSUMAP00000009393	ENSUMAG00000005302	Ursus_maritimus
ENSUAMP00000021035	ENSUAMG00000015974	Ursus_americanus
ENSAMEP00000001890	ENSAMEG00000001638	Ailuropoda_melanoleuca
ENSMPUP00000005527	ENSMPUG00000005569	Mustela_putorius_furo
ENSNVIP00000003766	ENSNVIG00000002874	Neovison_vison
ENSCAFP00020033422	ENSCAFG00020025766	Canis_lupus_dingo
ENSCAFP00000060498	ENSCAFG00000009293	Canis_lupus_familiaris
ENSVVUP00000034903	ENSVVUG00000025132	Vulpes_vulpes
ENSPTIP00000026633	ENSPTIG00000021975	Panthera_tigris_altaica
ENSPPRP00000005465	ENSPPRG00000001278	Panthera_pardus
ENSFCAP00000060310	ENSFCAG00000003323	Felis_catus
ENSBIXP00000021445	ENSBIXG00000024541	Bos_indicus_x_Bos_taurus_UOA_Angus_1
ENSBIXP00005030341	ENSBIXG00005010623	Bos_indicus_x_Bos_taurus_UOA_Brahman_1
ENSBTAP00000001190	ENSBTAG00000000897	Bos_taurus
ENSBMUP00000015063	ENSBMUG00000011350	Bos_mutus
ENSBBBP00000013806	ENSBBBG00000021677	Bison_bison_bison
ENSCHIP00000023277	ENSCHIG00000020854	Capra_hircus
ENSOARP00000018153	ENSOARG00000016888	Ovis_aries
ENSTTRP00000006907	ENSTTRG00000007299	Tursiops_truncatus
ENSSSCP00000028043	ENSSSCG00000014088	Sus_scrofa_strain_reference
ENSVPAP00000004894	ENSVPAG00000005272	Vicugna_pacos
ENSLAFP00000021724	ENSLAFG00000000760	Loxodonta_africana
ENSPCAP00000002117	ENSPCAG00000002145	Procavia_capensis
ENSETEP00000002094	ENSETEG00000002556	Echinops_telfairi
ENSCHOP00000005988	ENSCHOG00000006742	Choloepus_hoffmanni
ENSDNOP00000004156	ENSDNOG00000005342	Dasypus_novemcinctus
ENSSARP00000009843	ENSSARG00000010847	Sorex_araneus
ENSEEUP00000008172	ENSEEUG00000008877	Erinaceus_europaeus
ENSOCUP00000017433	ENSOCUG00000003397	Oryctolagus_cuniculus
ENSOPRP00000011380	ENSOPRG00000012441	Ochotona_princeps
ENSTSYP00000029303	ENSTSYG00000033745	Carlito_syrichta
ENSOANP00000024848	ENSOANG00000015766	Ornithorhynchus_anatinus
ENSLSDP00000020272	ENSLSDG00000014365	Lonchura_striata_domestica
ENSTGUP00000004223	ENSTGUG00000004085	Taeniopygia_guttata
ENSSCAP00000006373	ENSSCAG00000004970	Serinus_canaria
ENSZALP00000021117	ENSZALG00000016560	Zonotrichia_albicollis
ENSFALP00000010465	ENSFALG00000010034	Ficedula_albicollis
ENSPMJP00000021751	ENSPMJG00000016151	Parus_major
ENSCCEP00000017849	ENSCCEG00000016457	Cyanistes_caeruleus
ENSMVIP00005020368	ENSMVIG00005014397	Manacus_vitellinus
ENSLCOP00000000795	ENSLCOG00000000684	Lepidothrix_coronata
ENSMUNP00000021991	ENSMUNG00000016560	Melopsittacus_undulatus
ENSCPGP00000023774	ENSCPGG00000016437	Calidris_pygmaea
ENSCPUP00000021275	ENSCPUG00000013525	Calidris_pugnax
ENSABRP00000015815	ENSABRG00000003611	Anser_brachyrhynchus
ENSAPLP00000002579	ENSAPLG00000002992	Anas_platyrhynchos_platyrhynchos
ENSCJPP00005001691	ENSCJPG00005001735	Coturnix_japonica
ENSMGAP00000004676	ENSMGAG00000004823	Meleagris_gallopavo
ENSGALP00000024116	ENSGALG00000014978	Gallus_gallus
ENSNMEP00000008642	ENSNMEG00000008419	Numida_meleagris
ENSAHAP00000009438	ENSAHAG00000006855	Apteryx_haastii
ENSAOWP00000009595	ENSAOWG00000006596	Apteryx_owenii
ENSARWP00000013103	ENSARWG00000009077	Apteryx_rowi
ENSDNVP00000019190	ENSDNVG00000013445	Dromaius_novaehollandiae
ENSCPRP00005000159	ENSCPRG00005000163	Crocodylus_porosus
ENSCPBP00000002139	ENSCPBG00000001716	Chrysemys_picta_bellii
ENSCPBP00000001981	ENSCPBG00000001231	Chrysemys_picta_bellii
ENSGAGP00000029370	ENSGAGG00000019812	Gopherus_agassizii
ENSGAGP00000012990	ENSGAGG00000009969	Gopherus_agassizii
ENSCABP00000016755	ENSCABG00000012321	Chelonoidis_abingdonii
ENSPSIP00000014164	ENSPSIG00000012702	Pelodiscus_sinensis
ENSPVIP00000015261	ENSPVIG00000011765	Pogona_vitticeps
ENSACAP00000008133	ENSACAG00000007992	Anolis_carolinensis
ENSNSUP00000013956	ENSNSUG00000008168	Notechis_scutatus
ENSSMRP00000003702	ENSSMRG00000003117	Salvator_merianae
ENSSPUP00000019768	ENSSPUG00000015208	Sphenodon_punctatus
ENSXETP00000016754	ENSXETG00000008306	Xenopus_tropicalis
ENSLACP00000008077	ENSLACG00000007149	Latimeria_chalumnae
ENSPKIP00000030160	ENSPKIG00000011077	Paramormyrops_kingsleyae
ENSSFOP00015036881	ENSSFOG00015023423	Scleropages_formosus
ENSCHAP00000054535	ENSCHAG00000017859	Clupea_harengus
ENSDCDP00000030228	ENSDCDG00000007179	Denticeps_clupeoides
ENSAMXP00005046809	ENSAMXG00005017604	Astyanax_mexicanus_Astyanax_mexicanus-1.0.2
ENSAMXP00000014026	ENSAMXG00000013577	Astyanax_mexicanus_Astyanax_mexicanus-2.0
ENSPNAP00000007703	ENSPNAG00000002783	Pygocentrus_nattereri
ENSIPUP00000019415	ENSIPUG00000013096	Ictalurus_punctatus
ENSEEEP00000013276	ENSEEEG00000004247	Electrophorus_electricus
ENSDARP00000122218	ENSDARG00000060010	Danio_rerio
ENSLCRP00005035656	ENSLCRG00005013527	Larimichthys_crocea
ENSLBEP00000028949	ENSLBEG00000021869	Labrus_bergylta
ENSMMOP00000024021	ENSMMOG00000018278	Mola_mola
ENSCGOP00000005896	ENSCGOG00000000872	Cottoperca_gobio
ENSGACP00000013363	ENSGACG00000010070	Gasterosteus_aculeatus
ENSMAMP00000017957	ENSMAMG00000012097	Mastacembelus_armatus
ENSMALP00000014129	ENSMALG00000009898	Monopterus_albus
ENSATEP00000006465	ENSATEG00000004425	Anabas_testudineus
ENSBSLP00000003929	ENSBSLG00000002055	Betta_splendens
ENSSMAP00000015587	ENSSMAG00000009436	Scophthalmus_maximus
ENSCSEP00000018723	ENSCSEG00000011933	Cynoglossus_semilaevis
ENSSLDP00000005191	ENSSLDG00000003922	Seriola_lalandi_dorsalis
ENSSDUP00000022074	ENSSDUG00000016017	Seriola_dumerili
ENSLCAP00010060262	ENSLCAG00010028019	Lates_calcarifer
ENSXMAP00000006958	ENSXMAG00000006794	Xiphophorus_maculatus
ENSXCOP00000022428	ENSXCOG00000016752	Xiphophorus_couchianus
ENSPFOP00000018373	ENSPFOG00000018124	Poecilia_formosa
ENSPLAP00000016024	ENSPLAG00000020082	Poecilia_latipinna
ENSPMEP00000031662	ENSPMEG00000019110	Poecilia_mexicana
ENSPREP00000005523	ENSPREG00000003744	Poecilia_reticulata
ENSGAFP00000013729	ENSGAFG00000009263	Gambusia_affinis
ENSFHEP00000005788	ENSFHEG00000006863	Fundulus_heteroclitus
ENSKMAP00000015838	ENSKMAG00000011786	Kryptolebias_marmoratus
ENSORLP00000012236	ENSORLG00000009749	Oryzias_latipes_ASM223467v1
ENSORLP00020009256	ENSORLG00020010237	Oryzias_latipes_ASM223471v1
ENSORLP00015000210	ENSORLG00015023101	Oryzias_latipes_ASM223469v1
ENSOMEP00000024816	ENSOMEG00000000123	Oryzias_melastigma
ENSGWIP00000055819	ENSGWIG00000026452	Gouania_willdenowi
ENSACLP00000006692	ENSACLG00000004469	Astatotilapia_calliptera
ENSMZEP00005020013	ENSMZEG00005014993	Maylandia_zebra
ENSPNYP00000026508	ENSPNYG00000019924	Pundamilia_nyererei
ENSHBUP00000026549	ENSHBUG00000009270	Haplochromis_burtoni
ENSNBRP00000003505	ENSNBRG00000002727	Neolamprologus_brichardi
ENSONIP00000020297	ENSONIG00000016113	Oreochromis_niloticus
ENSACIP00000028415	ENSACIG00000021736	Amphilophus_citrinellus
ENSAPEP00000027018	ENSAPEG00000019086	Amphiprion_percula
ENSAOCP00000020921	ENSAOCG00000005344	Amphiprion_ocellaris
ENSAPOP00000020699	ENSAPOG00000024338	Acanthochromis_polyacanthus
ENSSPAP00000028087	ENSSPAG00000021112	Stegastes_partitus
ENSPRNP00000050354	ENSPRNG00000023601	Parambassis_ranga
ENSTRUP00000012578	ENSTRUG00000005240	Takifugu_rubripes
ENSTNIP00000018494	ENSTNIG00000015425	Tetraodon_nigroviridis
ENSHCOP00000011829	ENSHCOG00000014783	Hippocampus_comes
ENSPMGP00000027473	ENSPMGG00000022166	Periophthalmus_magnuspinnatus
ENSGMOP00000011753	ENSGMOG00000010974	Gadus_morhua
ENSHHUP00000064524	ENSHHUG00000037422	Hucho_hucho
ENSHHUP00000036996	ENSHHUG00000022687	Hucho_hucho
ENSELUP00000009410	ENSELUG00000009998	Esox_lucius
ENSLOCP00000006700	ENSLOCG00000005540	Lepisosteus_oculatus
ENSECRP00000024856	ENSECRG00000016760	Erpetoichthys_calabaricus
ENSCMIP00000001805	ENSCMIG00000000914	Callorhinchus_milii
ENSPMAP00000010244	ENSPMAG00000009276	Petromyzon_marinus
ENSEBUP00000008098	ENSEBUG00000005207	Eptatretus_burgeri
ENSCVAP00000018723	ENSCVAG00000022020	Cyprinodon_variegatus
ENSCINP00000035322	ENSCING00000023905	Ciona_intestinalis
ENSCINP00000001418	ENSCING00000000781	Ciona_intestinalis
ENSCSAVP00000013381	ENSCSAVG00000007847	Ciona_savignyi
F09C3.1.1	WBGene00003980	Caenorhabditis_elegans_strain_N2
YPL242C_mRNA	YPL242C	Saccharomyces_cerevisiae_strain_S288C
