	ENSIPUT00000024496	ENSPKIT00000004044	ENSIPUT00000024528	ENSPKIT00000032867	ENSIPUT00000024611	ENSPKIT00000032904	ENSSFOT00015035017	ENSCHAT00000049246	ENSCHAT00000049262	ENSIPUT00000024565	ENSIPUT00000024581	ENSHHUT00000083269	ENSDART00000161753	ENSDART00000160711	ENSPNAT00000037256	ENSHHUT00000083288	ENSDCDT00000014588	ENSDCDT00000014606	ENSSFOT00015034970	ENSDART00000161289	ENSCHAT00000049457	ENSPKIT00000032895	ENSPKIT00000003981	ENSPKIT00000032915	ENSHHUT00000083476	ENSELUT00000032269	ENSCHAT00000049432	ENSHHUT00000083481	ENSDART00000162834	ENSDCDT00000014987	ENSSFOT00015035002	ENSCHAT00000049332	ENSSFOT00015034984	ENSPNAT00000037238	ENSHHUT00000083238	ENSCHAT00000049372	ENSDART00000159899	ENSEEET00000035044	ENSPNAT00000021936	ENSCHAT00000049303	ENSDCDT00000014602	ENSDCDT00000014613	ENSDCDT00000014803	ENSHHUT00000083468	ENSHHUT00000041931	ENSELUT00000032274	ENSPKIT00000032885	ENSSFOT00015002307	ENSCHAT00000049485	ENSAMXT00000048268	ENSHHUT00000083501	ENSPNAT00000022015	ENSDCDT00000014868	ENSCHAT00000049399	ENSPKIT00000004012	ENSHHUT00000083285	ENSAMXT00000033115
ENSHHUT00000083476	0.7934702861335291	0.8242846661775495	0.8022743947175348	0.8547322083639032	0.8044754218635363	0.9009537784299341	0.8573000733675715	0.7663242846661775	0.8631694790902421	0.8517975055025678	0.8198826118855466	0.8136463683052091	0.90975788701394	0.8129126925898753	0.5774027879677183	0.8400586940572267	0.9152604548789436	0.8451944240645635	0.8121790168745414	0.8558327219369039	0.8415260454878943	0.9009537784299341	0.8620689655172413	0.8547322083639032	1.0	0.5524578136463683	0.8334556126192223	0.9060895084372708	0.8591342626559061	0.8628026412325752	0.8385913426265591	0.8195157740278797	0.8220836390315479	0.7997065297138665	0.8664710198092443	0.8327219369038885	0.90975788701394	0.7112986060161408	0.7201027146001467	0.8228173147468819	0.8187820983125459	0.9057226705796038	0.8195157740278797	0.9126925898752752	0.7571533382245048	0.7835656639765224	0.9009537784299341	0.6192223037417461	0.8440939104915627	0.7523844460748349	0.8730741012472487	0.7498165810711666	0.8063096111518708	0.8972853998532648	0.8125458547322084	0.8268525311812179	0.7938371239911959
ENSELUT00000032269	0.5	0.5264123257520176	0.5088041085840058	0.520909757887014	0.5176082171680118	0.5671313279530448	0.5139398385913426	0.4955979457079971	0.5139398385913426	0.5088041085840058	0.5264123257520176	0.5575935436537051	0.5711665443873808	0.5520909757887014	0.9192956713132796	0.5840058694057226	0.5689655172413793	0.5491562729273661	0.5557593543653705	0.6016140865737344	0.491929567131328	0.5671313279530448	0.5242112986060161	0.520909757887014	0.5524578136463683	1.0	0.5586940572267058	0.5906089508437271	0.5983125458547323	0.5161408657373441	0.5315480557593544	0.5550256786500367	0.5656639765223771	0.6793837123991195	0.5575935436537051	0.5337490829053558	0.5711665443873808	0.8015407190022009	0.7307410124724871	0.5238444607483492	0.5227439471753484	0.5766691122523845	0.5524578136463683	0.5172413793103449	0.7549523110785032	0.7120322817314747	0.5671313279530448	0.8279530447542186	0.5469552457813647	0.5895084372707263	0.5619955979457081	0.6628760088041086	0.4937637564196625	0.5480557593543653	0.5242112986060161	0.5641966250917094	0.5931768158473955
ENSCHAT00000049432	0.8264856933235509	0.8503301540719003	0.8352898019075569	0.8851797505502568	0.8470286133528979	0.8371239911958914	0.8892149669845928	0.9284666177549524	0.9504768892149671	0.8859134262655907	0.8528980190755686	0.8719735876742479	0.8550990462215701	0.9207630227439472	0.5862068965517241	0.8983859134262656	0.8661041819515775	0.8873807776962582	0.9192956713132796	0.8734409391049156	0.9284666177549524	0.8371239911958914	0.8892149669845928	0.8851797505502568	0.8334556126192223	0.5586940572267058	1.0	0.8628026412325752	0.8752751283932502	0.9013206162876009	0.9053558327219368	0.983492296404989	0.929200293470286	0.776962582538518	0.9222303741746148	0.9174614820249448	0.8550990462215701	0.7149669845928099	0.6540719002201028	0.9075568598679384	0.8609684519442407	0.8466617754952311	0.937270726338958	0.8862802641232576	0.6768158473954512	0.6771826852531181	0.8371239911958914	0.5785033015407189	0.9262655906089508	0.7883345561261922	0.9273661041819516	0.7604548789435069	0.8840792369772561	0.8796771826852531	0.8396918561995598	0.8837123991195891	0.7281731474688188
ENSHHUT00000083481	0.7516507703595011	0.7824651504035216	0.7604548789435069	0.8129126925898753	0.7692589875275129	0.8591342626559061	0.8154805575935437	0.8011738811445341	0.8213499633162142	0.8099779897285401	0.7780630961115187	0.8554658840792372	0.8679383712399119	0.8481291269258987	0.6122523844460749	0.8818782098312545	0.8734409391049156	0.8033749082905356	0.8484959647835657	0.8910491562729274	0.7997065297138665	0.8591342626559061	0.8202494497432135	0.8129126925898753	0.9060895084372708	0.5906089508437271	0.8628026412325752	1.0	0.8943506969919296	0.8209831254585473	0.8297872340425532	0.8543653705062363	0.8584005869405723	0.8011738811445341	0.9082905355832722	0.7909024211298606	0.8679383712399119	0.7443140132061629	0.6782831988261189	0.780997798972854	0.776962582538518	0.8639031548055759	0.8543653705062363	0.8708730741012473	0.7153338224504769	0.7168011738811445	0.8591342626559061	0.603448275862069	0.8022743947175348	0.710564930300807	0.9148936170212766	0.7846661775495231	0.7971386647101981	0.8848129126925899	0.7707263389581804	0.8686720469552458	0.752017608217168
ENSDART00000162834	0.7916360968451944	0.8015407190022009	0.7850330154071901	0.8338224504768892	0.7938371239911959	0.8712399119589141	0.8470286133528979	0.8140132061628761	0.8481291269258987	0.8356566397652238	0.818048422597212	0.8301540719002201	0.9493763756419662	0.9501100513573	0.6320616287600881	0.8565663976522377	0.8969185619955979	0.8242846661775495	0.8800440205429201	0.9966984592809978	0.8121790168745414	0.8712399119589141	0.8404255319148937	0.8338224504768892	0.8591342626559061	0.5983125458547323	0.8752751283932502	0.8943506969919296	1.0	0.8363903154805576	0.8606016140865738	0.8672046955245781	0.8745414526779164	0.8184152604548789	0.8793103448275862	0.8037417461482025	0.9493763756419662	0.7586206896551724	0.6933235509904622	0.7938371239911959	0.7978723404255319	0.8745414526779164	0.8745414526779164	0.8327219369038885	0.7068965517241379	0.7083639031548056	0.8712399119589141	0.6140865737344093	0.8132795304475422	0.7289068231841526	0.8701393983859135	0.8019075568598679	0.8158473954512105	0.859501100513573	0.7909024211298606	0.8275862068965517	0.76008804108584
ENSDCDT00000014987	0.8554658840792372	0.8855465884079237	0.8642699926632429	0.9075568598679384	0.8694057226705796	0.8716067498165808	0.921129860601614	0.8312545854732208	0.9310344827586208	0.9141599413059428	0.8818782098312545	0.8228173147468819	0.8870139398385913	0.8815113719735876	0.5451210564930301	0.8492296404988995	0.9391049156272928	0.9625825385179749	0.8760088041085841	0.8330887747615554	0.9192956713132796	0.8716067498165808	0.9255319148936171	0.9075568598679384	0.8628026412325752	0.5161408657373441	0.9013206162876009	0.8209831254585473	0.8363903154805576	1.0	0.9024211298606016	0.8877476155539251	0.8859134262655907	0.7333088774761556	0.8730741012472487	0.8994864269992663	0.8870139398385913	0.6775495231107851	0.6841526045487895	0.8895818048422597	0.9361702127659576	0.9240645634629494	0.9394717534849596	0.90975788701394	0.7083639031548056	0.7072633895818048	0.8716067498165808	0.5818048422597212	0.9207630227439472	0.8151137197358768	0.8796771826852531	0.7168011738811445	0.9262655906089508	0.8749082905355833	0.8756419662509171	0.8360234776228906	0.7589875275128394
ENSSFOT00015035002	0.8514306676449009	0.8822450476889215	0.8440939104915627	0.9042553191489362	0.8554658840792372	0.8576669112252384	0.9812912692589876	0.8338224504768892	0.9181951577402788	0.8928833455612619	0.8778429933969185	0.8584005869405723	0.863536316947909	0.9053558327219368	0.5546588407923698	0.8848129126925899	0.8683052090975789	0.8903154805575936	0.9735876742479824	0.859501100513573	0.8782098312545855	0.8576669112252384	0.9222303741746148	0.9042553191489362	0.8385913426265591	0.5315480557593544	0.9053558327219368	0.8297872340425532	0.8606016140865738	0.9024211298606016	1.0	0.8903154805575936	0.9636830520909758	0.743947175348496	0.9082905355832722	0.8701393983859135	0.863536316947909	0.6852531181217901	0.6625091709464417	0.8602347762289069	0.8639031548055759	0.8499633162142333	0.8976522377109317	0.8906823184152605	0.6845194424064563	0.6863536316947909	0.8576669112252384	0.5920763022743947	0.880410858400587	0.7975055025678649	0.8932501834189288	0.727439471753485	0.884446074834923	0.8341892883345561	0.8697725605282465	0.8499633162142333	0.7377109317681585
ENSCHAT00000049332	0.8129126925898753	0.8367571533382245	0.8217168011738811	0.8712399119589141	0.8334556126192223	0.8231841526045488	0.8756419662509171	0.9192956713132796	0.9354365370506236	0.8723404255319149	0.8393250183418929	0.8620689655172413	0.8411592076302274	0.9126925898752752	0.5843727072633896	0.888481291269259	0.8525311812179017	0.8738077769625825	0.9093910491562728	0.8639031548055759	0.9134262655906088	0.8231841526045488	0.8756419662509171	0.8712399119589141	0.8195157740278797	0.5550256786500367	0.983492296404989	0.8543653705062363	0.8672046955245781	0.8877476155539251	0.8903154805575936	1.0	0.9192956713132796	0.7751283932501835	0.9123257520176082	0.9024211298606016	0.8411592076302274	0.7127659574468085	0.6463683052090976	0.892516507703595	0.8473954512105649	0.8330887747615554	0.9402054292002936	0.8723404255319149	0.669112252384446	0.6694790902421129	0.8231841526045488	0.5707997065297139	0.9112252384446076	0.7806309611151869	0.9189288334556126	0.7586206896551724	0.8705062362435804	0.8646368305209098	0.826118855465884	0.8752751283932502	0.7204695524578136
ENSSFOT00015034984	0.8187820983125459	0.8657373440939105	0.8275862068965517	0.8877476155539251	0.8389581804842259	0.8411592076302274	0.9449743213499632	0.8628026412325752	0.8837123991195891	0.876375641966251	0.8451944240645635	0.8719735876742479	0.8470286133528979	0.9192956713132796	0.5843727072633896	0.8983859134262656	0.8517975055025678	0.8738077769625825	0.9900953778429934	0.8778429933969185	0.8617021276595744	0.8411592076302274	0.9057226705796038	0.8877476155539251	0.8220836390315479	0.5656639765223771	0.929200293470286	0.8584005869405723	0.8745414526779164	0.8859134262655907	0.9636830520909758	0.9192956713132796	1.0	0.7736610418195158	0.921863536316948	0.8536316947909024	0.8470286133528979	0.7142333088774762	0.6460014673514307	0.8437270726338958	0.8473954512105649	0.8334556126192223	0.9277329420396184	0.8741746148202495	0.6680117388114454	0.6698459280997799	0.8411592076302274	0.5755685986793837	0.8639031548055759	0.780997798972854	0.9262655906089508	0.7571533382245048	0.8679383712399119	0.8176815847395451	0.8532648569332355	0.8785766691122524	0.7212032281731474
ENSPNAT00000037238	0.6768158473954512	0.6914893617021277	0.6856199559794571	0.7318415260454879	0.6944240645634631	0.7780630961115187	0.7285399853264857	0.7157006603081438	0.7333088774761556	0.7366104181951577	0.7032281731474688	0.7109317681584739	0.7883345561261922	0.7721936903888481	0.7226705796038151	0.7373440939104916	0.7857666911225238	0.7149669845928099	0.7637564196625092	0.8151137197358768	0.7116654438738078	0.7780630961115187	0.7307410124724871	0.7318415260454879	0.7997065297138665	0.6793837123991195	0.776962582538518	0.8011738811445341	0.8184152604548789	0.7333088774761556	0.743947175348496	0.7751283932501835	0.7736610418195158	1.0	0.7615553925165077	0.7017608217168012	0.7883345561261922	0.8514306676449009	0.7960381511371973	0.6918561995597946	0.6885546588407924	0.7934702861335291	0.7685253118121791	0.731107850330154	0.7927366104181952	0.8294203961848863	0.7780630961115187	0.6962582538517975	0.7666911225238444	0.6779163609684521	0.7681584739545121	0.9203961848862804	0.7094644167278064	0.7674247982391783	0.6812179016874541	0.7241379310344828	0.7267057960381511
ENSHHUT00000083238	0.8198826118855466	0.8382245047688921	0.8129126925898753	0.8661041819515775	0.8246515040352165	0.8195157740278797	0.8917828319882611	0.8561995597945709	0.8969185619955979	0.8624358033749083	0.8462949376375642	0.9471753484959649	0.8371239911958914	0.9214966984592808	0.5726338958180485	0.9735876742479824	0.8426265590608951	0.8598679383712399	0.9314013206162876	0.8826118855465884	0.8576669112252384	0.8195157740278797	0.8760088041085841	0.8661041819515775	0.8664710198092443	0.5575935436537051	0.9222303741746148	0.9082905355832722	0.8793103448275862	0.8730741012472487	0.9082905355832722	0.9123257520176082	0.921863536316948	0.7615553925165077	1.0	0.8488628026412326	0.8371239911958914	0.7046955245781364	0.6386647101980925	0.8389581804842259	0.8334556126192223	0.8242846661775495	0.9108584005869406	0.9266324284666178	0.6757153338224505	0.6771826852531181	0.8195157740278797	0.5638297872340425	0.8602347762289069	0.7692589875275129	0.9845928099779896	0.7450476889214968	0.8536316947909024	0.8158473954512105	0.8264856933235509	0.933969185619956	0.7123991195891416
ENSCHAT00000049372	0.8760088041085841	0.8503301540719003	0.8848129126925899	0.8859134262655907	0.8899486426999267	0.8378576669112252	0.8888481291269259	0.8473954512105649	0.9471753484959649	0.8848129126925899	0.9024211298606016	0.8488628026412326	0.8543653705062363	0.8492296404988995	0.5623624358033749	0.8752751283932502	0.8642699926632429	0.9369038884812912	0.8437270726338958	0.8004402054292002	0.92516507703595	0.8378576669112252	0.8892149669845928	0.8859134262655907	0.8327219369038885	0.5337490829053558	0.9174614820249448	0.7909024211298606	0.8037417461482025	0.8994864269992663	0.8701393983859135	0.9024211298606016	0.8536316947909024	0.7017608217168012	0.8488628026412326	1.0	0.8543653705062363	0.6944240645634631	0.7182685253118122	0.9570799706529712	0.9104915627292736	0.8448275862068966	0.8609684519442407	0.8855465884079237	0.7432134996331622	0.6764490095377843	0.8378576669112252	0.6052824651504035	0.9229640498899486	0.8378576669112252	0.8554658840792372	0.6852531181217901	0.8477622890682318	0.876375641966251	0.8892149669845928	0.8620689655172413	0.7776962582538518
ENSDART00000159899	0.8268525311812179	0.8521643433602347	0.8356566397652238	0.884446074834923	0.8378576669112252	0.921863536316948	0.8822450476889215	0.7879677182685253	0.8848129126925899	0.8862802641232576	0.8532648569332355	0.7879677182685253	1.0	0.8994864269992663	0.6019809244314013	0.8143800440205429	0.9475421863536316	0.8749082905355833	0.8371239911958914	0.946074834922964	0.8628026412325752	0.921863536316948	0.8910491562729274	0.884446074834923	0.90975788701394	0.5711665443873808	0.8550990462215701	0.8679383712399119	0.9493763756419662	0.8870139398385913	0.863536316947909	0.8411592076302274	0.8470286133528979	0.7883345561261922	0.8371239911958914	0.8543653705062363	1.0	0.7314746881878209	0.743947175348496	0.8444607483492297	0.8484959647835657	0.92516507703595	0.8484959647835657	0.8833455612619222	0.7575201760821717	0.7589875275128394	0.921863536316948	0.6386647101980925	0.8639031548055759	0.7795304475421864	0.8437270726338958	0.7718268525311812	0.8352898019075569	0.9101247248716068	0.8415260454878943	0.8011738811445341	0.8107116654438739
ENSEEET00000035044	0.6713132795304475	0.6379310344827587	0.6801173881144534	0.6797505502567865	0.6885546588407924	0.7259721203228173	0.6713132795304475	0.6533382245047689	0.6731474688187821	0.6801173881144534	0.6977256052824652	0.7046955245781364	0.7314746881878209	0.7123991195891416	0.8349229640498901	0.731107850330154	0.7296404988994865	0.7098312545854732	0.7043286867204696	0.7553191489361702	0.6518708730741013	0.7259721203228173	0.6775495231107851	0.6797505502567865	0.7112986060161408	0.8015407190022009	0.7149669845928099	0.7443140132061629	0.7586206896551724	0.6775495231107851	0.6852531181217901	0.7127659574468085	0.7142333088774762	0.8514306676449009	0.7046955245781364	0.6944240645634631	0.7314746881878209	1.0	0.9024211298606016	0.6830520909757887	0.6834189288334556	0.7373440939104916	0.7101980924431401	0.6760821716801174	0.9181951577402788	0.8650036683785767	0.7259721203228173	0.8217168011738811	0.7068965517241379	0.6654438738077769	0.7112986060161408	0.8349229640498901	0.6526045487894351	0.7072633895818048	0.6775495231107851	0.7179016874541453	0.7153338224504769
ENSPNAT00000021936	0.6797505502567865	0.6500366837857667	0.6885546588407924	0.6870873074101247	0.6907556859867938	0.7333088774761556	0.6812179016874541	0.586940572267058	0.6837857666911226	0.6885546588407924	0.7061628760088041	0.6386647101980925	0.743947175348496	0.6471019809244314	0.768892149669846	0.6650770359501099	0.7366104181951577	0.7168011738811445	0.6360968451944241	0.6900220102714599	0.6621423330887748	0.7333088774761556	0.6892883345561261	0.6870873074101247	0.7201027146001467	0.7307410124724871	0.6540719002201028	0.6782831988261189	0.6933235509904622	0.6841526045487895	0.6625091709464417	0.6463683052090976	0.6460014673514307	0.7960381511371973	0.6386647101980925	0.7182685253118122	0.743947175348496	0.9024211298606016	1.0	0.6936903888481292	0.6903888481291269	0.7443140132061629	0.6408657373440939	0.6848862802641232	0.9361702127659576	0.8741746148202495	0.7333088774761556	0.8022743947175348	0.7171680117388114	0.6775495231107851	0.6452677916360968	0.7795304475421864	0.6276595744680851	0.7179016874541453	0.6892883345561261	0.6518708730741013	0.7263389581804842
ENSCHAT00000049303	0.9152604548789436	0.8404255319148937	0.9240645634629494	0.8760088041085841	0.929200293470286	0.8279530447542186	0.8789435069699193	0.8374908290535583	0.937270726338958	0.8749082905355833	0.892516507703595	0.8906823184152605	0.8444607483492297	0.8393250183418929	0.5524578136463683	0.8653705062362436	0.8543653705062363	0.9269992663242846	0.8338224504768892	0.7905355832721936	0.9152604548789436	0.8279530447542186	0.8793103448275862	0.8760088041085841	0.8228173147468819	0.5238444607483492	0.9075568598679384	0.780997798972854	0.7938371239911959	0.8895818048422597	0.8602347762289069	0.892516507703595	0.8437270726338958	0.6918561995597946	0.8389581804842259	0.9570799706529712	0.8444607483492297	0.6830520909757887	0.6936903888481292	1.0	0.9519442406456348	0.8349229640498901	0.851063829787234	0.8756419662509171	0.7164343360234776	0.6665443873807777	0.8279530447542186	0.5917094644167278	0.9130594277329419	0.8279530447542186	0.8455612619222304	0.6753484959647835	0.8378576669112252	0.8664710198092443	0.9284666177549524	0.9038884812912692	0.8169479090242113
ENSDCDT00000014602	0.9145267791636096	0.8466617754952311	0.9233308877476156	0.8690388848129127	0.9284666177549524	0.8231841526045488	0.8826118855465884	0.7909024211298606	0.8906823184152605	0.8749082905355833	0.892516507703595	0.8837123991195891	0.8484959647835657	0.842993396918562	0.5513573000733676	0.8598679383712399	0.8972853998532648	0.9735876742479824	0.8374908290535583	0.7945707997065297	0.8690388848129127	0.8231841526045488	0.8866471019809244	0.8690388848129127	0.8187820983125459	0.5227439471753484	0.8609684519442407	0.776962582538518	0.7978723404255319	0.9361702127659576	0.8639031548055759	0.8473954512105649	0.8473954512105649	0.6885546588407924	0.8334556126192223	0.9104915627292736	0.8484959647835657	0.6834189288334556	0.6903888481291269	0.9519442406456348	1.0	0.8778429933969185	0.8976522377109317	0.8701393983859135	0.7138664710198093	0.6636096845194424	0.8231841526045488	0.5880410858400587	0.8694057226705796	0.8257520176082171	0.8400586940572267	0.6720469552457814	0.884446074834923	0.8235509904622157	0.9354365370506236	0.8969185619955979	0.8140132061628761
ENSDCDT00000014613	0.8063096111518708	0.8341892883345561	0.8151137197358768	0.8624358033749083	0.8173147468818782	0.9086573734409392	0.8686720469552458	0.7795304475421864	0.876375641966251	0.8650036683785767	0.8327219369038885	0.7740278796771827	0.92516507703595	0.8283198826118855	0.6052824651504035	0.8004402054292002	0.9768892149669846	0.9042553191489362	0.8235509904622157	0.8712399119589141	0.8547322083639032	0.9086573734409392	0.8741746148202495	0.8624358033749083	0.9057226705796038	0.5766691122523845	0.8466617754952311	0.8639031548055759	0.8745414526779164	0.9240645634629494	0.8499633162142333	0.8330887747615554	0.8334556126192223	0.7934702861335291	0.8242846661775495	0.8448275862068966	0.92516507703595	0.7373440939104916	0.7443140132061629	0.8349229640498901	0.8778429933969185	1.0	0.8811445341159208	0.8705062362435804	0.7677916360968452	0.7677916360968452	0.9086573734409392	0.6419662509170947	0.8734409391049156	0.7619222303741746	0.8308877476155541	0.776962582538518	0.8679383712399119	0.9104915627292736	0.8242846661775495	0.7872340425531915	0.8110785033015407
ENSDCDT00000014803	0.8165810711665444	0.8470286133528979	0.8253851797505503	0.8683052090975789	0.8367571533382245	0.8224504768892149	0.8826118855465884	0.8727072633895818	0.892516507703595	0.8752751283932502	0.842993396918562	0.8606016140865738	0.8484959647835657	0.9196625091709464	0.5803374908290535	0.8870139398385913	0.9005869405722671	0.9240645634629494	0.917828319882612	0.8712399119589141	0.8708730741012473	0.8224504768892149	0.8870139398385913	0.8683052090975789	0.8195157740278797	0.5524578136463683	0.937270726338958	0.8543653705062363	0.8745414526779164	0.9394717534849596	0.8976522377109317	0.9402054292002936	0.9277329420396184	0.7685253118121791	0.9108584005869406	0.8609684519442407	0.8484959647835657	0.7101980924431401	0.6408657373440939	0.851063829787234	0.8976522377109317	0.8811445341159208	1.0	0.8708730741012473	0.6643433602347762	0.6643433602347762	0.8224504768892149	0.5641966250917094	0.8712399119589141	0.7762289068231841	0.9174614820249448	0.752017608217168	0.9229640498899486	0.8253851797505503	0.8371239911958914	0.8738077769625825	0.7157006603081438
ENSHHUT00000083468	0.8584005869405723	0.8752751283932502	0.8672046955245781	0.9035216434336024	0.8550990462215701	0.8657373440939105	0.9093910491562728	0.8191489361702128	0.9159941305942774	0.9167278063096111	0.8848129126925899	0.8738077769625825	0.8833455612619222	0.8657373440939105	0.5421863536316948	0.9002201027146002	0.8888481291269259	0.8965517241379308	0.8642699926632429	0.8294203961848863	0.8943506969919296	0.8657373440939105	0.9130594277329419	0.9035216434336024	0.9126925898752752	0.5172413793103449	0.8862802641232576	0.8708730741012473	0.8327219369038885	0.90975788701394	0.8906823184152605	0.8723404255319149	0.8741746148202495	0.731107850330154	0.9266324284666178	0.8855465884079237	0.8833455612619222	0.6760821716801174	0.6848862802641232	0.8756419662509171	0.8701393983859135	0.8705062362435804	0.8708730741012473	1.0	0.7219369038884813	0.7234042553191491	0.8657373440939105	0.5840058694057226	0.8969185619955979	0.8066764490095378	0.933235509904622	0.7146001467351429	0.8576669112252384	0.8620689655172413	0.863536316947909	0.8870139398385913	0.7586206896551724
ENSHHUT00000041931	0.6925898752751284	0.6757153338224505	0.7013939838591343	0.7087307410124725	0.7035950110051358	0.7549523110785032	0.7032281731474688	0.6096845194424064	0.7065297138664709	0.7013939838591343	0.719002201027146	0.6757153338224505	0.7575201760821717	0.6606749816581071	0.7813646368305209	0.7021276595744681	0.76008804108584	0.7402787967718268	0.6581071166544388	0.7035950110051358	0.6856199559794571	0.7549523110785032	0.7142333088774762	0.7087307410124725	0.7571533382245048	0.7549523110785032	0.6768158473954512	0.7153338224504769	0.7068965517241379	0.7083639031548056	0.6845194424064563	0.669112252384446	0.6680117388114454	0.7927366104181952	0.6757153338224505	0.7432134996331622	0.7575201760821717	0.9181951577402788	0.9361702127659576	0.7164343360234776	0.7138664710198093	0.7677916360968452	0.6643433602347762	0.7219369038884813	1.0	0.9075568598679384	0.7549523110785032	0.8246515040352165	0.7406456346294937	0.6911225238444607	0.6823184152604549	0.7762289068231841	0.6511371973587674	0.7406456346294937	0.7142333088774762	0.6889214966984593	0.7406456346294937
ENSELUT00000032274	0.6423330887747616	0.6779163609684521	0.6511371973587674	0.7134996331621424	0.6533382245047689	0.7597212032281732	0.7050623624358033	0.6100513573000733	0.7068965517241379	0.7002934702861335	0.6687454145267792	0.6250917094644167	0.7589875275128394	0.6621423330887748	0.7355099046221569	0.6515040352164343	0.76008804108584	0.6900220102714599	0.6599413059427733	0.7050623624358033	0.6848862802641232	0.7597212032281732	0.7153338224504769	0.7134996331621424	0.7835656639765224	0.7120322817314747	0.6771826852531181	0.7168011738811445	0.7083639031548056	0.7072633895818048	0.6863536316947909	0.6694790902421129	0.6698459280997799	0.8294203961848863	0.6771826852531181	0.6764490095377843	0.7589875275128394	0.8650036683785767	0.8741746148202495	0.6665443873807777	0.6636096845194424	0.7677916360968452	0.6643433602347762	0.7234042553191491	0.9075568598679384	1.0	0.7597212032281732	0.7758620689655172	0.73991195891416	0.6423330887747616	0.6837857666911226	0.7784299339691856	0.6511371973587674	0.7410124724871606	0.6658107116654439	0.6382978723404256	0.6911225238444607
ENSPKIT00000032885	0.8059427732942039	0.8407923697725606	0.8147468818782099	0.9413059427732942	0.8169479090242113	1.0	0.876375641966251	0.7699926632428467	0.8668378576669112	0.8624358033749083	0.8323550990462216	0.7692589875275129	0.921863536316948	0.8250183418928834	0.5946441672780631	0.7956713132795304	0.9181951577402788	0.8495964783565664	0.8312545854732208	0.8679383712399119	0.8455612619222304	1.0	0.8785766691122524	0.9413059427732942	0.9009537784299341	0.5671313279530448	0.8371239911958914	0.8591342626559061	0.8712399119589141	0.8716067498165808	0.8576669112252384	0.8231841526045488	0.8411592076302274	0.7780630961115187	0.8195157740278797	0.8378576669112252	0.921863536316948	0.7259721203228173	0.7333088774761556	0.8279530447542186	0.8231841526045488	0.9086573734409392	0.8224504768892149	0.8657373440939105	0.7549523110785032	0.7597212032281732	1.0	0.6397652237710931	0.8488628026412326	0.7619222303741746	0.826118855465884	0.7615553925165077	0.8092443140132062	0.9064563462949377	0.8283198826118855	0.7824651504035216	0.8030080704328687
ENSSFOT00015002307	0.5715333822450477	0.5953778429933969	0.5803374908290535	0.5935436537050623	0.5876742479823918	0.6397652237710931	0.5847395451210565	0.5113719735876743	0.5818048422597212	0.5803374908290535	0.5979457079970653	0.5638297872340425	0.6386647101980925	0.5678650036683786	0.8539985326485693	0.5902421129860601	0.6342626559060895	0.6144534115920763	0.5656639765223771	0.6107850330154072	0.5605282465150404	0.6397652237710931	0.5931768158473955	0.5935436537050623	0.6192223037417461	0.8279530447542186	0.5785033015407189	0.603448275862069	0.6140865737344093	0.5818048422597212	0.5920763022743947	0.5707997065297139	0.5755685986793837	0.6962582538517975	0.5638297872340425	0.6052824651504035	0.6386647101980925	0.8217168011738811	0.8022743947175348	0.5917094644167278	0.5880410858400587	0.6419662509170947	0.5641966250917094	0.5840058694057226	0.8246515040352165	0.7758620689655172	0.6397652237710931	1.0	0.6151870873074101	0.5748349229640499	0.5704328686720469	0.6797505502567865	0.57006603081438	0.6159207630227439	0.5931768158473955	0.5770359501100514	0.6298606016140865
ENSCHAT00000049485	0.8360234776228906	0.859501100513573	0.8448275862068966	0.8969185619955979	0.8499633162142333	0.8488628026412326	0.8991195891415994	0.8561995597945709	0.9559794570799708	0.8954512105649303	0.8624358033749083	0.8099779897285401	0.8639031548055759	0.8587674247982392	0.5759354365370506	0.8363903154805576	0.8745414526779164	0.8958180484225972	0.8539985326485693	0.8099779897285401	0.9438738077769626	0.8488628026412326	0.8983859134262656	0.8969185619955979	0.8440939104915627	0.5469552457813647	0.9262655906089508	0.8022743947175348	0.8132795304475422	0.9207630227439472	0.880410858400587	0.9112252384446076	0.8639031548055759	0.7666911225238444	0.8602347762289069	0.9229640498899486	0.8639031548055759	0.7068965517241379	0.7171680117388114	0.9130594277329419	0.8694057226705796	0.8734409391049156	0.8712399119589141	0.8969185619955979	0.7406456346294937	0.73991195891416	0.8488628026412326	0.6151870873074101	1.0	0.7986060161408657	0.8668378576669112	0.7501834189288334	0.8580337490829053	0.8851797505502568	0.8488628026412326	0.8231841526045488	0.747982391782832
