,ENSMVIT00005008475,ENSNPET00000022129,ENSNMET00000015192,ENSNMET00000015190,ENSAOWT00000010373,ENSCJPT00005034490,ENSCJPT00005034491,ENSGALT00000091572,ENSAOWT00000010322,ENSNSUT00000015596,ENSPVIT00000023386,ENSSMRT00000009344,ENSSMRT00000009385,ENSCCET00000017447,ENSPVIT00000023389,ENSAHAT00000008703,ENSARWT00000027305,ENSNPET00000022121,ENSARWT00000027273,ENSNPET00000022124,ENSAOWT00000010393,ENSACAT00000025747,ENSSCAT00000019219,ENSMGAT00000016939,ENSDNVT00000022093,ENSGALT00000082498,ENSDNVT00000022098,ENSGALT00000108313,ENSCJPT00005034488,ENSARWT00000027296,ENSDNVT00000022117,ENSGALT00000095393,ENSSMRT00000009378,ENSNMET00000015189,ENSSMRT00000009356,ENSPVIT00000023395,ENSPVIT00000023392,ENSDNVT00000022104,ENSAHAT00000008707,ENSNPET00000022127,ENSARWT00000027307,ENSNPET00000022146,ENSNPET00000022137,ENSAHAT00000008695,ENSNPET00000022111,ENSSCAT00000019222,ENSAOWT00000009947,ENSAOWT00000010385
ENSARWT00000027296,0.4197168047021106,0.6828746994389527,0.8990114881111408,0.6460058776382581,0.9505744055570398,0.6887523376970345,0.382847982901416,0.382847982901416,0.938551963665509,0.42051830082821273,0.6286401282393802,0.6051295752070531,0.8744322735773443,0.382847982901416,0.676997061180871,0.9035532994923858,0.9674058242051831,0.6625701309110339,0.9444296019235907,0.6382580817526049,0.9663371627037136,0.382847982901416,0.382847982901416,0.644402885386054,0.6521506812717072,0.6938284798290142,0.9465669249265295,0.6454715468875234,0.6403954047555437,1.0,0.382847982901416,0.9398877905423457,0.6767298958055036,0.382847982901416,0.6283729628640128,0.382847982901416,0.9230563718942025,0.700507614213198,0.9519102324338766,0.7109270638525247,0.4076943628105798,0.9107667646273043,0.9075607801228961,0.41624365482233505,0.6425327277584825,0.39967940154955917,0.41624365482233505,0.9989313384985306
ENSDNVT00000022117,0.8426395939086294,0.6329147742452578,0.40903018968741645,0.6537536735239113,0.3740315255142934,0.6609671386588298,0.9845044082286936,0.9858402351055303,0.3636120758749666,0.8904621960993855,0.6329147742452578,0.608068394336094,0.40849585893668183,0.9831685813518568,0.6417312316323804,0.41116751269035534,0.3812449906492119,0.608068394336094,0.3668180603793748,0.6337162703713599,0.3812449906492119,0.9609938551963666,0.934811648410366,0.6529521773978092,0.6673791076676463,0.6620358001602992,0.4199839700774779,0.6532193427731766,0.6521506812717072,0.382847982901416,1.0,0.4194496393267433,0.6401282393801764,0.9861074004808976,0.6313117819930537,0.9650013358268769,0.41838097782527384,0.6761955650547689,0.4199839700774779,0.6168848517232167,0.9380176329147742,0.3419716804702111,0.35559711461394605,0.9022174726155491,0.6000534330750734,0.8487843975420786,0.9022174726155491,0.382847982901416
ENSGALT00000095393,0.40609137055837563,0.7146673791076676,0.9548490515629174,0.6916911568260753,0.8915308576008549,0.7341704515094843,0.4199839700774779,0.4199839700774779,0.879508415709324,0.40128239380176334,0.6628372962864013,0.6385252471279722,0.9177130643868555,0.4197168047021106,0.7111942292278921,0.9382847982901416,0.9072936147475287,0.6946299759551162,0.8843173924659364,0.6700507614213198,0.9072936147475287,0.4178466470745391,0.4028853860539674,0.6919583222014427,0.6834090301896875,0.743788405022709,0.9877103927331018,0.6954314720812182,0.6858135185679936,0.9398877905423457,0.4194496393267433,1.0,0.7101255677264227,0.4199839700774779,0.6617686347849319,0.41838097782527384,0.9671386588298156,0.7317659631311783,0.9866417312316323,0.742986908896607,0.39406892866684484,0.8608068394336094,0.8722949505744055,0.4028853860539674,0.6745925728025648,0.3860539674058242,0.4028853860539674,0.9398877905423457
ENSSMRT00000009378,0.5679935880309912,0.8578680203045685,0.668714934544483,0.884050227090569,0.6283729628640128,0.9262623563986108,0.6379909163772375,0.639861074004809,0.616350520972482,0.6286401282393802,0.9011488111140796,0.9283996794015495,0.6954314720812182,0.6369222548757681,0.9495057440555704,0.6625701309110339,0.6446700507614214,0.836227624899813,0.6211594977290943,0.8132514026182207,0.6446700507614214,0.6484103660165642,0.6214266631044617,0.883248730964467,0.8875233769703447,0.9326743254074272,0.7130643868554636,0.8843173924659364,0.87790542345712,0.6767298958055036,0.6401282393801764,0.7101255677264227,1.0,0.6401282393801764,0.9516430670585092,0.6492118621426664,0.7186748597381779,0.9358803099118355,0.7109270638525247,0.8845845578413037,0.6158161902217473,0.5968474485706653,0.6078012289607266,0.6235639861074005,0.8161902217472615,0.537536735239113,0.6235639861074005,0.6767298958055036
ENSNMET00000015189,0.8426395939086294,0.6273043013625434,0.4095645204381513,0.6673791076676463,0.3740315255142934,0.6684477691691156,0.9922522041143468,0.9938551963665508,0.3636120758749666,0.8907293614747529,0.6321132781191557,0.608068394336094,0.40849585893668183,0.985573069730163,0.6409297355062784,0.4106331819396206,0.3812449906492119,0.6024579214533796,0.3668180603793748,0.6281057974886455,0.3812449906492119,0.9612610205717339,0.9377504675394069,0.6606999732834624,0.6537536735239113,0.6703179267966871,0.4194496393267433,0.6615014694095646,0.6596313117819931,0.382847982901416,0.9861074004808976,0.4199839700774779,0.6401282393801764,1.0,0.6313117819930537,0.9639326743254074,0.41838097782527384,0.6625701309110339,0.4194496393267433,0.6112743788405023,0.9300026716537537,0.3419716804702111,0.35559711461394605,0.8942025113545284,0.5944429601923591,0.8511888859203847,0.8942025113545284,0.382847982901416
ENSSMRT00000009356,0.5591771306438685,0.8095110873630778,0.6203580016029923,0.9289340101522843,0.673256745925728,0.87790542345712,0.6291744589901149,0.6310446166176863,0.6612343040341971,0.6198236708522575,0.9452310980496927,0.9767566123430403,0.743788405022709,0.6281057974886455,0.9011488111140796,0.7074539139727491,0.5963131178199306,0.8808442425861608,0.6660432807908095,0.8578680203045685,0.5963131178199306,0.6395939086294417,0.612610205717339,0.928666844776917,0.9321399946566925,0.8843173924659364,0.6647074539139728,0.929468340903019,0.9227892065188351,0.6283729628640128,0.6313117819930537,0.6617686347849319,0.9516430670585092,0.6313117819930537,1.0,0.6403954047555437,0.6703179267966871,0.8875233769703447,0.6625701309110339,0.836227624899813,0.6069997328346246,0.554902484637991,0.6524178466470746,0.6147475287202778,0.8608068394336094,0.5287202778519904,0.6147475287202778,0.6283729628640128
ENSPVIT00000023395,0.8228693561314454,0.6091370558375635,0.4079615281859471,0.6321132781191557,0.3740315255142934,0.6387924125033395,0.9617953513224686,0.9631311781993054,0.3636120758749666,0.9006144803633449,0.6673791076676463,0.617152017098584,0.4095645204381513,0.9596580283195298,0.6761955650547689,0.4095645204381513,0.3812449906492119,0.5842906759283997,0.3668180603793748,0.6099385519636655,0.3812449906492119,0.9732834624632648,0.9142399145070799,0.6318461127437884,0.6329147742452578,0.639861074004809,0.41838097782527384,0.6310446166176863,0.629975955116217,0.382847982901416,0.9650013358268769,0.41838097782527384,0.6492118621426664,0.9639326743254074,0.6403954047555437,1.0,0.4199839700774779,0.6417312316323804,0.41838097782527384,0.5931071333155223,0.9099652685012023,0.3419716804702111,0.35559711461394605,0.874165108201977,0.5762757146673791,0.8292813251402619,0.874165108201977,0.382847982901416
ENSPVIT00000023392,0.4058242051830083,0.6994389527117285,0.9254608602725087,0.6623029655356666,0.8746994389527117,0.7077210793481165,0.41838097782527384,0.41838097782527384,0.8626769970611808,0.40128239380176334,0.6954314720812182,0.6470745391397275,0.9265295217739781,0.4181138124499064,0.743788405022709,0.9201175527651616,0.8907293614747529,0.6786000534330751,0.8674859738177932,0.6548223350253807,0.8907293614747529,0.41864814320064125,0.4031525514293348,0.6620358001602992,0.6639059577878706,0.7111942292278921,0.9684744857066524,0.6628372962864013,0.6593641464066257,0.9230563718942025,0.41838097782527384,0.9671386588298156,0.7186748597381779,0.41838097782527384,0.6703179267966871,0.4199839700774779,1.0,0.7122628907293614,0.9684744857066524,0.7269569863745659,0.39406892866684484,0.8455784130376703,0.8567993588030991,0.40181672455249795,0.6585626502805236,0.3860539674058242,0.40181672455249795,0.9230563718942025
ENSDNVT00000022104,0.5882981565589099,0.9038204648677531,0.6898209991985039,0.9259951910232433,0.6521506812717072,0.9674058242051831,0.6609671386588298,0.6620358001602992,0.6401282393801764,0.621693828479829,0.8872562115949773,0.864279989313385,0.6647074539139728,0.6596313117819931,0.935613144536468,0.6895538338231365,0.667913438418381,0.8835158963398344,0.6449372161367887,0.8592038471814053,0.667913438418381,0.6374565856265028,0.6414640662570131,0.9241250333956719,0.9516430670585092,0.9743521239647341,0.743788405022709,0.9259951910232433,0.9190488912636923,0.700507614213198,0.6761955650547689,0.7317659631311783,0.9358803099118355,0.6625701309110339,0.8875233769703447,0.6417312316323804,0.7122628907293614,1.0,0.7379107667646273,0.9318728292813251,0.6446700507614214,0.6195565054768902,0.6310446166176863,0.6540208388992786,0.8632113278119156,0.5554368153887256,0.6540208388992786,0.700507614213198
ENSAHAT00000008707,0.40609137055837563,0.7194763558642799,0.9457654288004275,0.6828746994389527,0.9040876302431204,0.7256211594977291,0.4194496393267433,0.4194496393267433,0.8920651883515897,0.4010152284263959,0.6639059577878706,0.6393267432540742,0.9187817258883249,0.41918247395137587,0.7122628907293614,0.9516430670585092,0.9193160566390596,0.6991717873363612,0.8963398343574672,0.6748597381779321,0.9198503873897943,0.4178466470745391,0.4031525514293348,0.6812717071867486,0.6895538338231365,0.7306973016297088,0.9941223617419183,0.682340368688218,0.6772642265562383,0.9519102324338766,0.4199839700774779,0.9866417312316323,0.7109270638525247,0.4194496393267433,0.6625701309110339,0.41838097782527384,0.9684744857066524,0.7379107667646273,1.0,0.747528720277852,0.39406892866684484,0.8648143200641197,0.8763024312049158,0.4026182206786,0.6791343841838098,0.3860539674058242,0.4026182206786,0.9524445631846112
ENSNPET00000022127,0.5356665776115416,0.9706118087095912,0.7021106064654021,0.8736307774512423,0.6620358001602992,0.9150414106331819,0.6088698904621961,0.6104728827144003,0.6500133582687684,0.5752070531659097,0.8394336094042212,0.8129842372428533,0.6745925728025648,0.6086027250868288,0.887790542345712,0.6991717873363612,0.6783328880577078,0.9516430670585092,0.6553566657761154,0.9259951910232433,0.677798557306973,0.5923056371894202,0.5928399679401549,0.8714934544483035,0.8835158963398344,0.9206518835158963,0.748330216403954,0.8722949505744055,0.8666844776916911,0.7109270638525247,0.6168848517232167,0.742986908896607,0.8845845578413037,0.6112743788405023,0.836227624899813,0.5931071333155223,0.7269569863745659,0.9318728292813251,0.747528720277852,1.0,0.5912369756879509,0.6419983970077477,0.6566924926529522,0.6000534330750734,0.9313384985305905,0.5928399679401549,0.6000534330750734,0.71039273310179
ENSARWT00000027307,0.8755009350788138,0.607266898209992,0.383649479027518,0.6278386321132782,0.39887790542345714,0.6350520972481967,0.9283996794015495,0.9292011755276516,0.3884584557841304,0.9217205450173658,0.6078012289607266,0.583756345177665,0.3852524712797222,0.9281325140261822,0.6166176863478493,0.3852524712797222,0.40609137055837563,0.5824205183008282,0.39166444028853853,0.608068394336094,0.40609137055837563,0.9067592839967941,0.9292011755276516,0.6265028052364413,0.6358535933742987,0.6358535933742987,0.39406892866684484,0.627037135987176,0.626235639861074,0.4076943628105798,0.9380176329147742,0.39406892866684484,0.6158161902217473,0.9300026716537537,0.6069997328346246,0.9099652685012023,0.39406892866684484,0.6446700507614214,0.39406892866684484,0.5912369756879509,1.0,0.3668180603793748,0.3804434945231099,0.9417579481699172,0.5744055570398077,0.874165108201977,0.9417579481699172,0.4076943628105798
ENSNPET00000022146,0.3788405022709057,0.612610205717339,0.8509217205450174,0.5733368955383382,0.8682874699438953,0.6107400480897676,0.3419716804702111,0.3419716804702111,0.8562650280523644,0.38017632914774246,0.5575741383916645,0.5316590969810313,0.8009617953513225,0.3419716804702111,0.5995191023243388,0.8228693561314454,0.9091637723751002,0.6000534330750734,0.8616083355597115,0.5744055570398077,0.9086294416243654,0.3419716804702111,0.3419716804702111,0.5717339032861342,0.5776115415442159,0.6147475287202778,0.8656158161902218,0.5728025647876035,0.5687950841570932,0.9107667646273043,0.3419716804702111,0.8608068394336094,0.5968474485706653,0.3419716804702111,0.554902484637991,0.3419716804702111,0.8455784130376703,0.6195565054768902,0.8648143200641197,0.6419983970077477,0.3668180603793748,1.0,0.8453112476623029,0.3756345177664975,0.5797488645471547,0.3588030991183543,0.3756345177664975,0.9102324338765696
ENSNPET00000022137,0.39246593641464067,0.6273043013625434,0.8314186481432007,0.6743254074271975,0.9545818861875501,0.6222281592305637,0.35559711461394605,0.35559711461394605,0.9425594442960192,0.3938017632914774,0.6561581619022174,0.6291744589901149,0.8984771573604061,0.35559711461394605,0.6107400480897676,0.9238578680203046,0.874966604328079,0.705049425594443,0.9479027518033663,0.6794015495591771,0.8744322735773443,0.35559711461394605,0.35559711461394605,0.6727224151749933,0.6783328880577078,0.626235639861074,0.8771039273310179,0.6740582420518301,0.6697835960459524,0.9075607801228961,0.35559711461394605,0.8722949505744055,0.6078012289607266,0.35559711461394605,0.6524178466470746,0.35559711461394605,0.8567993588030991,0.6310446166176863,0.8763024312049158,0.6566924926529522,0.3804434945231099,0.8453112476623029,1.0,0.38925995191023244,0.6847448570665242,0.37242853326208925,0.38925995191023244,0.9070264493721614
ENSAHAT00000008695,0.8912636922254876,0.6160833555971146,0.392733101790008,0.6371894202511355,0.4074271974352124,0.644402885386054,0.8925995191023244,0.8934010152284264,0.39700774779588566,0.8883248730964467,0.6158161902217473,0.5915041410633182,0.392733101790008,0.892332353726957,0.6246326476088699,0.3938017632914774,0.4146406625701309,0.5912369756879509,0.4002137323002939,0.6168848517232167,0.4146406625701309,0.8709591236975688,0.8928666844776917,0.6358535933742987,0.645204381512156,0.6449372161367887,0.4031525514293348,0.636120758749666,0.6355864279989314,0.41624365482233505,0.9022174726155491,0.4028853860539674,0.6235639861074005,0.8942025113545284,0.6147475287202778,0.874165108201977,0.40181672455249795,0.6540208388992786,0.4026182206786,0.6000534330750734,0.9417579481699172,0.3756345177664975,0.38925995191023244,1.0,0.5832220144269302,0.8380977825273844,1.0,0.41624365482233505
ENSNPET00000022111,0.5188351589633984,0.9019503072401817,0.6337162703713599,0.9011488111140796,0.6895538338231365,0.8466470745391397,0.5920384718140529,0.5936414640662571,0.696767298958055,0.5583756345177665,0.8648143200641197,0.8375634517766497,0.6991717873363612,0.5917713064386856,0.8193962062516698,0.7266898209991985,0.6099385519636655,0.9796954314720813,0.6895538338231365,0.9599251936948971,0.6094042212129308,0.575474218541277,0.5760085492920117,0.8990114881111408,0.9104995992519369,0.8522575474218541,0.6796687149345445,0.9000801496126102,0.8942025113545284,0.6425327277584825,0.6000534330750734,0.6745925728025648,0.8161902217472615,0.5944429601923591,0.8608068394336094,0.5762757146673791,0.6585626502805236,0.8632113278119156,0.6791343841838098,0.9313384985305905,0.5744055570398077,0.5797488645471547,0.6847448570665242,0.5832220144269302,1.0,0.5760085492920117,0.5832220144269302,0.6419983970077477
ENSSCAT00000019222,0.7985573069730163,0.6088698904621961,0.3756345177664975,0.5490248463799091,0.3908629441624365,0.5554368153887256,0.8487843975420786,0.85065455516965,0.3804434945231099,0.8356932941490782,0.5271172855997863,0.5054768901950307,0.37723751001870154,0.855196366550895,0.5359337429869089,0.37723751001870154,0.398076409297355,0.5840235105530324,0.383649479027518,0.6096713865882981,0.398076409297355,0.8295484905156292,0.863478493187283,0.546620358001603,0.546620358001603,0.5573069730162971,0.3860539674058242,0.5484905156291745,0.546620358001603,0.39967940154955917,0.8487843975420786,0.3860539674058242,0.537536735239113,0.8511888859203847,0.5287202778519904,0.8292813251402619,0.3860539674058242,0.5554368153887256,0.3860539674058242,0.5928399679401549,0.874165108201977,0.3588030991183543,0.37242853326208925,0.8380977825273844,0.5760085492920117,1.0,0.8380977825273844,0.39967940154955917
ENSAOWT00000009947,0.8912636922254876,0.6160833555971146,0.392733101790008,0.6371894202511355,0.4074271974352124,0.644402885386054,0.8925995191023244,0.8934010152284264,0.39700774779588566,0.8883248730964467,0.6158161902217473,0.5915041410633182,0.392733101790008,0.892332353726957,0.6246326476088699,0.3938017632914774,0.4146406625701309,0.5912369756879509,0.4002137323002939,0.6168848517232167,0.4146406625701309,0.8709591236975688,0.8928666844776917,0.6358535933742987,0.645204381512156,0.6449372161367887,0.4031525514293348,0.636120758749666,0.6355864279989314,0.41624365482233505,0.9022174726155491,0.4028853860539674,0.6235639861074005,0.8942025113545284,0.6147475287202778,0.874165108201977,0.40181672455249795,0.6540208388992786,0.4026182206786,0.6000534330750734,0.9417579481699172,0.3756345177664975,0.38925995191023244,1.0,0.5832220144269302,0.8380977825273844,1.0,0.41624365482233505
ENSAOWT00000010385,0.4197168047021106,0.682340368688218,0.8990114881111408,0.6460058776382581,0.9516430670585092,0.6887523376970345,0.382847982901416,0.382847982901416,0.9396206251669783,0.42051830082821273,0.6286401282393802,0.6051295752070531,0.8744322735773443,0.382847982901416,0.676997061180871,0.9040876302431204,0.9663371627037136,0.6620358001602992,0.9433609404221213,0.6377237510018702,0.9674058242051831,0.382847982901416,0.382847982901416,0.644402885386054,0.6521506812717072,0.6938284798290142,0.9465669249265295,0.6454715468875234,0.6403954047555437,0.9989313384985306,0.382847982901416,0.9398877905423457,0.6767298958055036,0.382847982901416,0.6283729628640128,0.382847982901416,0.9230563718942025,0.700507614213198,0.9524445631846112,0.71039273310179,0.4076943628105798,0.9102324338765696,0.9070264493721614,0.41624365482233505,0.6419983970077477,0.39967940154955917,0.41624365482233505,1.0
