,ENSAMXT00000040275,ENSPFOT00000014182,ENSDART00000171258,ENSKMAT00000007690,ENSDART00000125584,ENSELUT00000011706,ENSPNYT00000006488,ENSAPOT00000005761,ENSEEET00000035701,ENSPLAT00000022591,ENSNBRT00000023335,ENSELUT00000003600,ENSHHUT00000047888,ENSPNAT00000017823,ENSOMET00000009694,ENSHHUT00000047873,ENSPNAT00000021178,ENSHBUT00000016653,ENSAMXT00000034564,ENSDCDT00000032969,ENSGAFT00000028805,ENSELUT00000010929,ENSIPUT00000029448,ENSAMXT00000037541,ENSPNAT00000021151,ENSHHUT00000069767,ENSIPUT00000029433,ENSAOCT00000019271,ENSMZET00005012480,ENSHHUT00000011477,ENSELUT00000010918,ENSAPET00000015333,ENSONIT00000019793,ENSPRNT00000029944,ENSSDUT00000005047,ENSSPAT00000005384,ENSHHUT00000011460,ENSHHUT00000011464,ENSPNAT00000021180,ENSPNAT00000021184,ENSCHAT00000001037,ENSACIT00000021987,ENSPNAT00000021137,ENSXMAT00000040015,ENSACLT00000009365,ENSDART00000173691,ENSAPET00000015340,ENSGWIT00000006549,ENSEEET00000039594,ENSDART00000173774,ENSIPUT00000029421,ENSPMET00000009459,ENSPRET00000006355,ENSEEET00000035699,ENSELUT00000011717,ENSGWIT00000006550,ENSGWIT00000006552,ENSEEET00000035697
ENSHHUT00000011477,0.6906666666666667,0.795,0.7046666666666667,0.798,0.7063333333333334,0.8086666666666666,0.8043333333333333,0.805,0.787,0.797,0.804,0.6996666666666667,0.7886666666666666,0.7743333333333333,0.6303333333333333,0.8526666666666667,0.7246666666666667,0.8046666666666666,0.6663333333333333,0.7156666666666667,0.797,0.901,0.7266666666666667,0.6886666666666666,0.6923333333333334,0.6696666666666666,0.7266666666666667,0.8053333333333333,0.804,1.0,0.9146666666666666,0.8263333333333334,0.8043333333333333,0.8113333333333334,0.8163333333333334,0.8073333333333333,0.9953333333333333,0.9483333333333334,0.6396666666666667,0.6396666666666667,0.7076666666666667,0.7836666666666666,0.8,0.7953333333333333,0.8046666666666666,0.7386666666666667,0.8053333333333333,0.699,0.781,0.646,0.636,0.795,0.817,0.787,0.8106666666666666,0.626,0.6953333333333334,0.787
ENSELUT00000010918,0.6926666666666667,0.8316666666666667,0.739,0.8303333333333334,0.74,0.844,0.8406666666666667,0.8376666666666667,0.8193333333333334,0.8336666666666667,0.8406666666666667,0.7303333333333333,0.7966666666666666,0.8013333333333333,0.6666666666666666,0.872,0.7546666666666667,0.8403333333333334,0.7026666666666667,0.7526666666666667,0.8333333333333334,0.985,0.756,0.7176666666666667,0.724,0.6996666666666667,0.7606666666666667,0.838,0.84,0.9146666666666666,1.0,0.8543333333333333,0.8393333333333334,0.847,0.8493333333333334,0.842,0.9193333333333333,0.9356666666666666,0.6703333333333333,0.6746666666666666,0.7413333333333333,0.8103333333333333,0.8273333333333334,0.833,0.8396666666666667,0.7696666666666667,0.838,0.7196666666666667,0.8166666666666667,0.681,0.6726666666666666,0.832,0.8453333333333334,0.8193333333333334,0.8503333333333334,0.6623333333333333,0.7316666666666667,0.8193333333333334
ENSAPET00000015333,0.6816666666666666,0.872,0.7533333333333333,0.8706666666666667,0.755,0.8453333333333334,0.8833333333333333,0.914,0.8393333333333334,0.874,0.8836666666666667,0.7473333333333333,0.7856666666666666,0.827,0.687,0.8653333333333333,0.7463333333333333,0.8836666666666667,0.7183333333333334,0.7616666666666667,0.8733333333333333,0.865,0.7583333333333333,0.7066666666666667,0.7153333333333334,0.7156666666666667,0.7583333333333333,0.923,0.883,0.8263333333333334,0.8543333333333333,1.0,0.8853333333333333,0.8943333333333333,0.898,0.909,0.8263333333333334,0.87,0.664,0.664,0.7573333333333333,0.86,0.826,0.8733333333333333,0.883,0.787,0.923,0.7166666666666667,0.8323333333333334,0.677,0.6863333333333334,0.873,0.8623333333333333,0.8176666666666667,0.8473333333333334,0.656,0.738,0.8176666666666667
ENSONIT00000019793,0.7386666666666667,0.9243333333333333,0.804,0.9186666666666666,0.8053333333333333,0.893,0.9863333333333333,0.943,0.8896666666666667,0.9263333333333333,0.9863333333333333,0.7903333333333333,0.8263333333333334,0.8803333333333333,0.7436666666666667,0.9136666666666666,0.8043333333333333,0.9863333333333333,0.7723333333333333,0.8206666666666667,0.926,0.851,0.8033333333333333,0.7636666666666667,0.7723333333333333,0.7576666666666667,0.808,0.944,0.9856666666666667,0.8043333333333333,0.8393333333333334,0.8853333333333333,1.0,0.9456666666666667,0.947,0.948,0.809,0.853,0.6523333333333333,0.7216666666666667,0.813,0.9176666666666666,0.88,0.927,0.985,0.7766666666666666,0.9433333333333334,0.706,0.8826666666666667,0.7263333333333334,0.68,0.9246666666666666,0.9143333333333333,0.8703333333333333,0.8993333333333333,0.7186666666666667,0.7736666666666666,0.8703333333333333
ENSPRNT00000029944,0.735,0.928,0.802,0.9263333333333333,0.8033333333333333,0.8986666666666666,0.9446666666666667,0.9526666666666667,0.8933333333333333,0.93,0.9436666666666667,0.7906666666666666,0.8283333333333334,0.8783333333333333,0.741,0.9163333333333333,0.8003333333333333,0.9426666666666667,0.772,0.8126666666666666,0.9306666666666666,0.8576666666666667,0.8033333333333333,0.76,0.7696666666666667,0.7593333333333333,0.808,0.9543333333333334,0.943,0.8113333333333334,0.847,0.8943333333333333,0.9456666666666667,1.0,0.95,0.9543333333333334,0.816,0.8593333333333333,0.6486666666666666,0.7176666666666667,0.807,0.909,0.8796666666666667,0.929,0.943,0.774,0.9536666666666667,0.702,0.888,0.723,0.6763333333333333,0.929,0.919,0.8716666666666667,0.905,0.7143333333333334,0.7763333333333333,0.8716666666666667
ENSSDUT00000005047,0.736,0.9286666666666666,0.8,0.925,0.8013333333333333,0.903,0.9436666666666667,0.9516666666666667,0.8953333333333333,0.9313333333333333,0.9433333333333334,0.7946666666666666,0.835,0.8803333333333333,0.742,0.923,0.802,0.943,0.771,0.8243333333333334,0.9326666666666666,0.8606666666666667,0.804,0.761,0.7713333333333333,0.7636666666666667,0.8086666666666666,0.9556666666666667,0.9433333333333334,0.8163333333333334,0.8493333333333334,0.898,0.947,0.95,1.0,0.9543333333333334,0.821,0.8656666666666667,0.649,0.7193333333333334,0.811,0.9153333333333333,0.882,0.9336666666666666,0.9436666666666667,0.7703333333333333,0.955,0.7023333333333334,0.8883333333333333,0.7236666666666667,0.6756666666666666,0.9296666666666666,0.92,0.8743333333333333,0.9093333333333333,0.7163333333333334,0.7783333333333333,0.8743333333333333
ENSSPAT00000005384,0.735,0.9293333333333333,0.8013333333333333,0.927,0.8033333333333333,0.8943333333333333,0.9446666666666667,0.9676666666666667,0.8876666666666667,0.932,0.9453333333333334,0.7946666666666666,0.827,0.873,0.7436666666666667,0.911,0.7986666666666666,0.9446666666666667,0.7703333333333333,0.817,0.9323333333333333,0.8523333333333334,0.8006666666666666,0.76,0.768,0.7613333333333333,0.8053333333333333,0.9723333333333334,0.9443333333333334,0.8073333333333333,0.842,0.909,0.948,0.9543333333333334,0.9543333333333334,1.0,0.812,0.8556666666666667,0.6486666666666666,0.718,0.81,0.917,0.874,0.9316666666666666,0.9443333333333334,0.7726666666666666,0.9716666666666667,0.7036666666666667,0.8823333333333333,0.7256666666666667,0.6773333333333333,0.93,0.9206666666666666,0.866,0.9006666666666666,0.7156666666666667,0.7736666666666666,0.866
ENSHHUT00000011460,0.6946666666666667,0.7996666666666666,0.7083333333333334,0.8023333333333333,0.71,0.8086666666666666,0.809,0.8096666666666666,0.7916666666666666,0.8016666666666666,0.8086666666666666,0.6996666666666667,0.7886666666666666,0.7743333333333333,0.6303333333333333,0.8573333333333333,0.729,0.8093333333333333,0.6703333333333333,0.7203333333333334,0.8016666666666666,0.9056666666666666,0.7266666666666667,0.6926666666666667,0.6966666666666667,0.6696666666666666,0.7313333333333333,0.81,0.8086666666666666,0.9953333333333333,0.9193333333333333,0.8263333333333334,0.809,0.816,0.821,0.812,1.0,0.953,0.6396666666666667,0.644,0.712,0.7836666666666666,0.8043333333333333,0.8,0.8093333333333333,0.7386666666666667,0.81,0.699,0.7853333333333333,0.6496666666666666,0.6406666666666667,0.7996666666666666,0.8216666666666667,0.7916666666666666,0.815,0.6303333333333333,0.6953333333333334,0.7916666666666666
ENSHHUT00000011464,0.676,0.842,0.7486666666666667,0.841,0.7503333333333333,0.851,0.8533333333333334,0.8533333333333334,0.8326666666666667,0.8443333333333334,0.853,0.738,0.8096666666666666,0.8156666666666667,0.6726666666666666,0.9043333333333333,0.744,0.8536666666666667,0.7103333333333334,0.7623333333333333,0.8443333333333334,0.948,0.7476666666666667,0.701,0.7116666666666667,0.7096666666666667,0.7523333333333333,0.8536666666666667,0.853,0.9483333333333334,0.9356666666666666,0.87,0.853,0.8593333333333333,0.8656666666666667,0.8556666666666667,0.953,1.0,0.6546666666666666,0.659,0.7543333333333333,0.8276666666666667,0.8193333333333334,0.843,0.8536666666666667,0.779,0.8536666666666667,0.706,0.826,0.6706666666666666,0.682,0.842,0.8313333333333334,0.8126666666666666,0.8573333333333333,0.6513333333333333,0.7163333333333334,0.8126666666666666
ENSPNAT00000021180,0.7523333333333333,0.6406666666666667,0.7203333333333334,0.6396666666666667,0.7166666666666667,0.6403333333333333,0.6546666666666666,0.6413333333333333,0.6503333333333333,0.6426666666666667,0.6553333333333333,0.6956666666666667,0.615,0.642,0.63,0.6526666666666666,0.78,0.6546666666666666,0.7613333333333333,0.722,0.6413333333333333,0.6566666666666666,0.6326666666666667,0.7773333333333333,0.816,0.665,0.6326666666666667,0.643,0.6553333333333333,0.6396666666666667,0.6703333333333333,0.664,0.6523333333333333,0.6486666666666666,0.649,0.6486666666666666,0.6396666666666667,0.6546666666666666,1.0,0.89,0.7176666666666667,0.6676666666666666,0.672,0.6423333333333333,0.6553333333333333,0.8203333333333334,0.643,0.7673333333333333,0.6456666666666667,0.653,0.7343333333333333,0.6406666666666667,0.6543333333333333,0.6503333333333333,0.6423333333333333,0.7093333333333334,0.664,0.6503333333333333
ENSPNAT00000021184,0.8513333333333334,0.7093333333333334,0.803,0.708,0.7996666666666666,0.713,0.7233333333333334,0.7113333333333334,0.7476666666666667,0.7106666666666667,0.7243333333333334,0.7673333333333333,0.6736666666666666,0.7463333333333333,0.696,0.7153333333333334,0.89,0.7233333333333334,0.8593333333333333,0.7906666666666666,0.7096666666666667,0.661,0.713,0.876,0.926,0.736,0.7173333333333334,0.713,0.7243333333333334,0.6396666666666667,0.6746666666666666,0.664,0.7216666666666667,0.7176666666666667,0.7193333333333334,0.718,0.644,0.659,0.89,1.0,0.7993333333333333,0.7323333333333333,0.782,0.7096666666666667,0.7243333333333334,0.8203333333333334,0.713,0.7673333333333333,0.743,0.736,0.7386666666666667,0.7093333333333334,0.722,0.7476666666666667,0.719,0.779,0.7153333333333334,0.7476666666666667
ENSCHAT00000001037,0.8086666666666666,0.801,0.873,0.792,0.8723333333333333,0.8006666666666666,0.816,0.8026666666666666,0.814,0.803,0.8166666666666667,0.8533333333333334,0.7256666666666667,0.7963333333333333,0.6826666666666666,0.8083333333333333,0.8733333333333333,0.8163333333333334,0.8446666666666667,0.8943333333333333,0.8046666666666666,0.7516666666666667,0.7216666666666667,0.8336666666666667,0.8423333333333334,0.821,0.726,0.804,0.8156666666666667,0.7076666666666667,0.7413333333333333,0.7573333333333333,0.813,0.807,0.811,0.81,0.712,0.7543333333333333,0.7176666666666667,0.7993333333333333,1.0,0.7933333333333333,0.797,0.8043333333333333,0.8156666666666667,0.8253333333333334,0.8033333333333333,0.7606666666666667,0.818,0.7916666666666666,0.744,0.8016666666666666,0.7916666666666666,0.7926666666666666,0.8063333333333333,0.7723333333333333,0.6783333333333333,0.7926666666666666
ENSACIT00000021987,0.749,0.8966666666666666,0.7856666666666666,0.8876666666666667,0.7863333333333333,0.8773333333333333,0.914,0.91,0.8606666666666667,0.894,0.9146666666666666,0.7823333333333333,0.8076666666666666,0.8513333333333334,0.749,0.8836666666666667,0.7826666666666666,0.9133333333333333,0.785,0.8053333333333333,0.8936666666666667,0.822,0.775,0.774,0.7826666666666666,0.7476666666666667,0.775,0.9126666666666666,0.9143333333333333,0.7836666666666666,0.8103333333333333,0.86,0.9176666666666666,0.909,0.9153333333333333,0.917,0.7836666666666666,0.8276666666666667,0.6676666666666666,0.7323333333333333,0.7933333333333333,1.0,0.8446666666666667,0.8926666666666667,0.9143333333333333,0.7906666666666666,0.9123333333333333,0.7206666666666667,0.8546666666666667,0.7083333333333334,0.6906666666666667,0.8966666666666666,0.8816666666666667,0.8403333333333334,0.8733333333333333,0.729,0.776,0.8403333333333334
ENSPNAT00000021137,0.7876666666666666,0.869,0.8026666666666666,0.8726666666666667,0.8046666666666666,0.8666666666666667,0.8806666666666667,0.8746666666666667,0.9133333333333333,0.8703333333333333,0.8816666666666667,0.7733333333333333,0.8193333333333334,0.9476666666666667,0.7093333333333334,0.8813333333333333,0.892,0.8803333333333333,0.7933333333333333,0.7903333333333333,0.8723333333333333,0.8136666666666666,0.8303333333333334,0.8123333333333334,0.856,0.741,0.8346666666666667,0.875,0.8806666666666667,0.8,0.8273333333333334,0.826,0.88,0.8796666666666667,0.882,0.874,0.8043333333333333,0.8193333333333334,0.672,0.782,0.797,0.8446666666666667,1.0,0.872,0.8806666666666667,0.7533333333333333,0.875,0.694,0.9083333333333333,0.741,0.656,0.8696666666666667,0.8823333333333333,0.9133333333333333,0.8726666666666667,0.7056666666666667,0.7583333333333333,0.9133333333333333
ENSXMAT00000040015,0.7266666666666667,0.9816666666666667,0.7896666666666666,0.9223333333333333,0.7913333333333333,0.8803333333333333,0.925,0.9253333333333333,0.883,0.984,0.926,0.779,0.8163333333333334,0.8683333333333333,0.736,0.8993333333333333,0.7906666666666666,0.9256666666666666,0.7666666666666667,0.8073333333333333,0.9866666666666667,0.844,0.7976666666666666,0.7516666666666667,0.76,0.7473333333333333,0.8023333333333333,0.9273333333333333,0.9243333333333333,0.7953333333333333,0.833,0.8733333333333333,0.927,0.929,0.9336666666666666,0.9316666666666666,0.8,0.843,0.6423333333333333,0.7096666666666667,0.8043333333333333,0.8926666666666667,0.872,1.0,0.9243333333333333,0.7643333333333333,0.9266666666666666,0.6956666666666667,0.877,0.7136666666666667,0.6703333333333333,0.9826666666666667,0.964,0.8633333333333333,0.8866666666666667,0.7066666666666667,0.7646666666666667,0.8633333333333333
ENSACLT00000009365,0.741,0.9226666666666666,0.805,0.917,0.8063333333333333,0.893,0.9956666666666667,0.939,0.8893333333333333,0.9246666666666666,0.9953333333333333,0.792,0.8263333333333334,0.8796666666666667,0.7456666666666667,0.9133333333333333,0.807,0.996,0.775,0.822,0.925,0.8513333333333334,0.8033333333333333,0.766,0.775,0.761,0.808,0.9403333333333334,0.9993333333333333,0.8046666666666666,0.8396666666666667,0.883,0.985,0.943,0.9436666666666667,0.9443333333333334,0.8093333333333333,0.8536666666666667,0.6553333333333333,0.7243333333333334,0.8156666666666667,0.9143333333333333,0.8806666666666667,0.9243333333333333,1.0,0.7796666666666666,0.9403333333333334,0.708,0.8856666666666667,0.727,0.6833333333333333,0.923,0.9123333333333333,0.8696666666666667,0.8993333333333333,0.7196666666666667,0.7733333333333333,0.8696666666666667
ENSDART00000173691,0.7923333333333333,0.7616666666666667,0.889,0.758,0.8813333333333333,0.7646666666666667,0.7793333333333333,0.7663333333333333,0.7726666666666666,0.7636666666666667,0.7796666666666666,0.8046666666666666,0.723,0.7563333333333333,0.7266666666666667,0.7763333333333333,0.8203333333333334,0.7793333333333333,0.8253333333333334,0.8303333333333334,0.7643333333333333,0.7773333333333333,0.689,0.8173333333333334,0.8203333333333334,0.774,0.689,0.766,0.7796666666666666,0.7386666666666667,0.7696666666666667,0.787,0.7766666666666666,0.774,0.7703333333333333,0.7726666666666666,0.7386666666666667,0.779,0.8203333333333334,0.8203333333333334,0.8253333333333334,0.7906666666666666,0.7533333333333333,0.7643333333333333,0.7796666666666666,1.0,0.766,0.8536666666666667,0.7676666666666667,0.7796666666666666,0.8476666666666667,0.7616666666666667,0.754,0.752,0.7666666666666667,0.8023333333333333,0.741,0.752
ENSAPET00000015340,0.7296666666666667,0.9253333333333333,0.7933333333333333,0.9216666666666666,0.795,0.8906666666666667,0.9403333333333334,0.9896666666666667,0.8873333333333333,0.9273333333333333,0.941,0.7913333333333333,0.8256666666666667,0.8723333333333333,0.7356666666666667,0.91,0.7953333333333333,0.9403333333333334,0.7663333333333333,0.8093333333333333,0.927,0.8486666666666667,0.7966666666666666,0.7546666666666667,0.7643333333333333,0.759,0.8013333333333333,0.9993333333333333,0.9403333333333334,0.8053333333333333,0.838,0.923,0.9433333333333334,0.9536666666666667,0.955,0.9716666666666667,0.81,0.8536666666666667,0.643,0.713,0.8033333333333333,0.9123333333333333,0.875,0.9266666666666666,0.9403333333333334,0.766,1.0,0.6956666666666667,0.8803333333333333,0.717,0.67,0.9263333333333333,0.916,0.8656666666666667,0.897,0.7066666666666667,0.7696666666666667,0.8656666666666667
ENSGWIT00000006549,0.7473333333333333,0.6943333333333334,0.7533333333333333,0.693,0.752,0.6906666666666667,0.7086666666666667,0.6933333333333334,0.6886666666666666,0.6963333333333334,0.708,0.745,0.666,0.671,0.651,0.703,0.7673333333333333,0.7086666666666667,0.751,0.7733333333333333,0.696,0.706,0.632,0.7636666666666667,0.7673333333333333,0.7143333333333334,0.632,0.6956666666666667,0.708,0.699,0.7196666666666667,0.7166666666666667,0.706,0.702,0.7023333333333334,0.7036666666666667,0.699,0.706,0.7673333333333333,0.7673333333333333,0.7606666666666667,0.7206666666666667,0.694,0.6956666666666667,0.708,0.8536666666666667,0.6956666666666667,1.0,0.6843333333333333,0.6926666666666667,0.7643333333333333,0.694,0.716,0.6886666666666666,0.6926666666666667,0.823,0.684,0.6886666666666666
ENSEEET00000039594,0.7686666666666667,0.875,0.8183333333333334,0.8743333333333333,0.8196666666666667,0.879,0.8853333333333333,0.8796666666666667,0.9643333333333334,0.8766666666666667,0.886,0.7813333333333333,0.807,0.9066666666666666,0.7256666666666667,0.887,0.832,0.8856666666666667,0.8053333333333333,0.8103333333333333,0.8763333333333333,0.8246666666666667,0.821,0.7933333333333333,0.7996666666666666,0.751,0.8253333333333334,0.8803333333333333,0.8856666666666667,0.781,0.8166666666666667,0.8323333333333334,0.8826666666666667,0.888,0.8883333333333333,0.8823333333333333,0.7853333333333333,0.826,0.6456666666666667,0.743,0.818,0.8546666666666667,0.9083333333333333,0.877,0.8856666666666667,0.7676666666666667,0.8803333333333333,0.6843333333333333,1.0,0.7366666666666667,0.6773333333333333,0.8753333333333333,0.866,0.9386666666666666,0.8846666666666667,0.7016666666666667,0.7503333333333333,0.9386666666666666
ENSDART00000173774,0.756,0.713,0.888,0.709,0.8976666666666666,0.723,0.7273333333333334,0.7176666666666667,0.7353333333333333,0.7133333333333334,0.7276666666666667,0.7673333333333333,0.723,0.7206666666666667,0.651,0.723,0.8173333333333334,0.727,0.7683333333333333,0.7893333333333333,0.7153333333333334,0.672,0.7146666666666667,0.781,0.7846666666666666,0.7346666666666667,0.7183333333333334,0.7176666666666667,0.727,0.646,0.681,0.677,0.7263333333333334,0.723,0.7236666666666667,0.7256666666666667,0.6496666666666666,0.6706666666666666,0.653,0.736,0.7916666666666666,0.7083333333333334,0.741,0.7136666666666667,0.727,0.7796666666666666,0.717,0.6926666666666667,0.7366666666666667,1.0,0.664,0.7133333333333334,0.722,0.7353333333333333,0.727,0.7536666666666667,0.6683333333333333,0.7353333333333333
ENSIPUT00000029421,0.71,0.6676666666666666,0.751,0.6586666666666666,0.7496666666666667,0.6613333333333333,0.683,0.67,0.6823333333333333,0.6696666666666666,0.6833333333333333,0.7166666666666667,0.618,0.6563333333333333,0.6226666666666667,0.68,0.7386666666666667,0.683,0.751,0.7486666666666667,0.67,0.6806666666666666,0.584,0.735,0.7386666666666667,0.686,0.5886666666666667,0.67,0.6833333333333333,0.636,0.6726666666666666,0.6863333333333334,0.68,0.6763333333333333,0.6756666666666666,0.6773333333333333,0.6406666666666667,0.682,0.7343333333333333,0.7386666666666667,0.744,0.6906666666666667,0.656,0.6703333333333333,0.6833333333333333,0.8476666666666667,0.67,0.7643333333333333,0.6773333333333333,0.664,1.0,0.6683333333333333,0.6593333333333333,0.6593333333333333,0.6676666666666666,0.767,0.636,0.6593333333333333
ENSPMET00000009459,0.7236666666666667,0.9983333333333333,0.7886666666666666,0.9203333333333333,0.7903333333333333,0.8836666666666667,0.923,0.9253333333333333,0.8796666666666667,0.9953333333333333,0.924,0.778,0.8193333333333334,0.87,0.7383333333333333,0.897,0.79,0.9233333333333333,0.7633333333333333,0.8046666666666666,0.9856666666666667,0.8426666666666667,0.7973333333333333,0.7486666666666667,0.7593333333333333,0.7463333333333333,0.802,0.9266666666666666,0.923,0.795,0.832,0.873,0.9246666666666666,0.929,0.9296666666666666,0.93,0.7996666666666666,0.842,0.6406666666666667,0.7093333333333334,0.8016666666666666,0.8966666666666666,0.8696666666666667,0.9826666666666667,0.923,0.7616666666666667,0.9263333333333333,0.694,0.8753333333333333,0.7133333333333334,0.6683333333333333,1.0,0.9693333333333334,0.8606666666666667,0.886,0.7066666666666667,0.7643333333333333,0.8606666666666667
ENSPRET00000006355,0.744,0.968,0.7786666666666666,0.911,0.7803333333333333,0.8723333333333333,0.9123333333333333,0.9156666666666666,0.8696666666666667,0.97,0.9133333333333333,0.772,0.8273333333333334,0.859,0.7216666666666667,0.887,0.802,0.913,0.7503333333333333,0.795,0.9663333333333334,0.833,0.8063333333333333,0.7623333333333333,0.7716666666666666,0.7386666666666667,0.811,0.9163333333333333,0.9123333333333333,0.817,0.8453333333333334,0.8623333333333333,0.9143333333333333,0.919,0.92,0.9206666666666666,0.8216666666666667,0.8313333333333334,0.6543333333333333,0.722,0.7916666666666666,0.8816666666666667,0.8823333333333333,0.964,0.9123333333333333,0.754,0.916,0.716,0.866,0.722,0.6593333333333333,0.9693333333333334,1.0,0.8696666666666667,0.8786666666666667,0.7173333333333334,0.775,0.8696666666666667
ENSEEET00000035699,0.77,0.8596666666666667,0.7986666666666666,0.861,0.7983333333333333,0.8633333333333333,0.869,0.8646666666666667,0.974,0.861,0.8703333333333333,0.767,0.809,0.8883333333333333,0.707,0.8703333333333333,0.8336666666666667,0.8696666666666667,0.785,0.791,0.8613333333333333,0.8103333333333333,0.8233333333333334,0.7946666666666666,0.8013333333333333,0.736,0.828,0.8656666666666667,0.8696666666666667,0.787,0.8193333333333334,0.8176666666666667,0.8703333333333333,0.8716666666666667,0.8743333333333333,0.866,0.7916666666666666,0.8126666666666666,0.6503333333333333,0.7476666666666667,0.7926666666666666,0.8403333333333334,0.9133333333333333,0.8633333333333333,0.8696666666666667,0.752,0.8656666666666667,0.6886666666666666,0.9386666666666666,0.7353333333333333,0.6593333333333333,0.8606666666666667,0.8696666666666667,1.0,0.869,0.7053333333333334,0.754,0.974
ENSELUT00000011717,0.7356666666666667,0.8863333333333333,0.802,0.8863333333333333,0.8033333333333333,0.9933333333333333,0.8996666666666666,0.895,0.8866666666666667,0.8886666666666667,0.8996666666666666,0.7906666666666666,0.8346666666666667,0.8683333333333333,0.7246666666666667,0.9253333333333333,0.8,0.8993333333333333,0.767,0.8083333333333333,0.89,0.862,0.8003333333333333,0.7606666666666667,0.7686666666666667,0.7566666666666667,0.8046666666666666,0.8976666666666666,0.899,0.8106666666666666,0.8503333333333334,0.8473333333333334,0.8993333333333333,0.905,0.9093333333333333,0.9006666666666666,0.815,0.8573333333333333,0.6423333333333333,0.719,0.8063333333333333,0.8733333333333333,0.8726666666666667,0.8866666666666667,0.8993333333333333,0.7666666666666667,0.897,0.6926666666666667,0.8846666666666667,0.727,0.6676666666666666,0.886,0.8786666666666667,0.869,1.0,0.7056666666666667,0.7553333333333333,0.869
ENSGWIT00000006550,0.7506666666666667,0.7066666666666667,0.763,0.704,0.7606666666666667,0.6996666666666667,0.7196666666666667,0.706,0.7053333333333334,0.7086666666666667,0.7196666666666667,0.7526666666666667,0.7283333333333334,0.6826666666666666,0.7253333333333334,0.7073333333333334,0.779,0.719,0.7656666666666667,0.7846666666666666,0.708,0.6533333333333333,0.6973333333333334,0.7756666666666666,0.779,0.719,0.7016666666666667,0.707,0.7196666666666667,0.626,0.6623333333333333,0.656,0.7186666666666667,0.7143333333333334,0.7163333333333334,0.7156666666666667,0.6303333333333333,0.6513333333333333,0.7093333333333334,0.779,0.7723333333333333,0.729,0.7056666666666667,0.7066666666666667,0.7196666666666667,0.8023333333333333,0.7066666666666667,0.823,0.7016666666666667,0.7536666666666667,0.767,0.7066666666666667,0.7173333333333334,0.7053333333333334,0.7056666666666667,1.0,0.749,0.7053333333333334
ENSGWIT00000006552,0.6543333333333333,0.764,0.678,0.763,0.6753333333333333,0.7533333333333333,0.7743333333333333,0.767,0.754,0.766,0.773,0.6643333333333333,0.7986666666666666,0.7403333333333333,0.825,0.7673333333333333,0.6843333333333333,0.773,0.6683333333333333,0.6883333333333334,0.7656666666666667,0.7226666666666667,0.8116666666666666,0.6793333333333333,0.6843333333333333,0.625,0.8116666666666666,0.77,0.7736666666666666,0.6953333333333334,0.7316666666666667,0.738,0.7736666666666666,0.7763333333333333,0.7783333333333333,0.7736666666666666,0.6953333333333334,0.7163333333333334,0.664,0.7153333333333334,0.6783333333333333,0.776,0.7583333333333333,0.7646666666666667,0.7733333333333333,0.741,0.7696666666666667,0.684,0.7503333333333333,0.6683333333333333,0.636,0.7643333333333333,0.775,0.754,0.7553333333333333,0.749,1.0,0.754
ENSEEET00000035697,0.77,0.8596666666666667,0.7986666666666666,0.861,0.7983333333333333,0.8633333333333333,0.869,0.8646666666666667,0.974,0.861,0.8703333333333333,0.767,0.809,0.8883333333333333,0.707,0.8703333333333333,0.8336666666666667,0.8696666666666667,0.785,0.791,0.8613333333333333,0.8103333333333333,0.8233333333333334,0.7946666666666666,0.8013333333333333,0.736,0.828,0.8656666666666667,0.8696666666666667,0.787,0.8193333333333334,0.8176666666666667,0.8703333333333333,0.8716666666666667,0.8743333333333333,0.866,0.7916666666666666,0.8126666666666666,0.6503333333333333,0.7476666666666667,0.7926666666666666,0.8403333333333334,0.9133333333333333,0.8633333333333333,0.8696666666666667,0.752,0.8656666666666667,0.6886666666666666,0.9386666666666666,0.7353333333333333,0.6593333333333333,0.8606666666666667,0.8696666666666667,0.974,0.869,0.7053333333333334,0.754,1.0
