geneTreeID,nbLeaves,NbSharedLeaves,AU_TreeBest,AU_Ensembl,AU_ReconstructEnsembl,AU_Isosel,TreeBestPassTest,EnsemblTreePassTest,ReconstructEnsemblTreePassTest,au_isosel_pass_test,TreeBestBetter,EnsemblBetter,ReconstructEnsemblBetter,REC_TreeBest,REC_Ensembl,REC_ReconstructEnsembl,RecIsosel,Treebest_REC_is_best,Ensembl_REC_is_best,Ensembl_REC_reconstruct_is_best,Isosel_REC_is_best
ENSGT00940000157707,8,37.5,0.518,0.482,0.518,0.518,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00940000161402,4,100.0,0.479,0.471,0.479,0.479,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00390000007890,6,83.33,0.488,0.5,0.488,0.488,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
ENSGT00940000174354,6,100.0,0.458,0.542,0.458,0.458,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
ENSGT00530000067998,3,66.67,0.502,0.482,0.482,0.502,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00940000159162,3,100.0,0.033,0.033,0.033,0.033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSGT00390000008992,3,100.0,0.497,0.522,0.497,0.497,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
ENSGT00940000157494,3,33.33,0.506,0.468,0.502,0.506,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00860000134665,4,100.0,0.518,0.518,0.518,0.518,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00910000146971,5,100.0,0.318,0.539,0.318,0.318,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
ENSGT00940000180297,3,100.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSGT00940000168688,7,100.0,0.125,0.882,0.125,0.125,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
ENSGT00390000014476,8,100.0,0.521,0.479,0.521,0.521,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00940000155626,3,33.33,0.469,0.495,0.469,0.469,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
ENSGT00910000147183,5,100.0,0.493,0.507,0.493,0.493,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
ENSGT00390000011475,3,66.67,0.427,0.57,0.518,0.427,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
ENSGT00390000016956,3,33.33,0.466,0.376,0.466,0.466,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00940000164058,3,100.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSGT00390000017892,4,100.0,0.493,0.493,0.493,0.493,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00910000147291,9,100.0,0.54,0.46,0.54,0.54,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00940000165964,10,80.0,0.03,0.984,0.0005,0.029,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
ENSGT00940000169681,3,100.0,0.512,0.512,0.512,0.512,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00940000179508,3,100.0,0.525,0.455,0.525,0.525,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00920000150796,4,100.0,0.934,0.066,0.934,0.934,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00910000147086,6,100.0,0.408,0.592,0.408,0.408,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
ENSGT00530000065035,6,100.0,0.525,0.584,0.513,0.525,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
ENSGT00910000147173,8,100.0,0.502,0.509,0.502,0.502,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
ENSGT00550000075099,3,100.0,0.462,0.513,0.462,0.462,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
ENSGT00940000171677,5,60.0,0.588,0.592,0.0001,0.564,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0
ENSGT00940000170744,3,100.0,0.486,0.449,0.486,0.486,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00940000166658,16,37.5,0.012,0.842,1E-38,0.214,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
ENSGT00390000009061,4,75.0,0.336,0.569,0.336,0.336,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
ENSGT00940000165684,3,100.0,0.466,0.476,0.466,0.466,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
ENSGT00900000143765,8,100.0,0.029,0.971,0.029,0.029,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
ENSGT00390000000917,4,75.0,0.467,0.479,0.467,0.467,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
ENSGT00940000162652,4,100.0,0.242,0.823,0.242,0.242,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
ENSGT00940000180406,3,100.0,0.477,0.493,0.477,0.477,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
ENSGT00730000112793,3,100.0,0.503,0.497,0.503,0.503,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00940000170234,3,0.0,0.486,0.468,0.486,0.466,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00940000169600,3,66.67,0.51,0.49,0.456,0.51,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00390000017499,3,100.0,0.488,0.468,0.474,0.488,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00940000157113,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSGT00940000162653,4,50.0,0.905,0.905,0.905,0.905,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00940000161017,4,100.0,0.587,0.551,0.587,0.587,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00940000170173,3,66.67,0.495,0.468,0.495,0.495,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00440000034918,3,66.67,0.519,0.481,0.519,0.519,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00940000175355,4,100.0,0.576,0.482,0.576,0.576,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00530000066760,5,100.0,0.65,0.493,0.65,0.65,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00940000162243,4,100.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSGT00390000003308,6,33.33,0.041,0.76,0.503,0.503,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0
ENSGT00940000170914,3,100.0,0.503,0.497,0.503,0.503,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00940000177899,3,100.0,0.509,0.509,0.509,0.509,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00390000000732,3,100.0,0.409,0.495,0.409,0.409,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
ENSGT00940000165811,7,85.71,0.499,0.475,0.499,0.499,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00530000067525,3,100.0,0.508,0.508,0.508,0.508,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00650000094847,3,100.0,0.493,0.493,0.493,0.493,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00940000167355,6,100.0,0.61,0.596,0.032,0.61,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00940000171270,3,100.0,0.55,0.487,0.487,0.55,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00390000016166,6,83.33,0.056,0.603,0.003,0.575,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0
ENSGT00720000108822,8,50.0,0.406,0.838,0.2,0.406,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
ENSGT00390000001660,4,100.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSGT00940000157965,3,66.67,0.502,0.473,0.502,0.502,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00940000157176,6,83.33,0.592,0.616,0.592,0.592,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
ENSGT00910000146929,10,100.0,0.307,0.693,0.307,0.307,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
ENSGT00530000063787,10,100.0,0.171,0.171,0.171,0.171,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00940000159126,4,50.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSGT00880000138575,5,100.0,0.497,0.411,0.497,0.497,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00530000064699,6,66.67,0.477,0.484,0.477,0.477,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
ENSGT00940000156396,4,100.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSGT00910000148414,3,100.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSGT00530000064222,3,100.0,0.409,0.569,0.409,0.409,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
ENSGT00910000148466,5,100.0,9E-72,0.341,9E-72,9E-72,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
ENSGT00910000147439,5,100.0,0.553,0.456,0.553,0.553,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00510000046760,5,40.0,0.554,0.345,0.529,0.554,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00940000169673,3,100.0,0.504,0.491,0.504,0.504,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00700000106116,4,75.0,0.618,0.658,0.618,0.618,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
ENSGT00940000178990,4,100.0,0.448,0.519,0.448,0.448,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
ENSGT00940000169568,4,100.0,0.503,0.475,0.475,0.475,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
ENSGT00940000161488,9,11.11,0.887,0.887,0.887,0.887,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00910000147974,7,100.0,0.618,0.535,0.618,0.618,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00390000010376,3,100.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSGT00940000169936,3,100.0,0.473,0.518,0.473,0.473,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
ENSGT00940000154261,4,100.0,0.493,0.495,0.493,0.493,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
ENSGT00940000154956,19,57.89,0.009,;0,000002;,0.995,0.003,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
ENSGT00390000002871,6,100.0,0.504,0.504,0.504,0.504,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00940000158111,3,33.33,0.49,0.502,0.49,0.49,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
ENSGT00940000172558,3,66.67,0.475,0.51,0.475,0.475,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
ENSGT00940000161450,15,53.33,0.44,0.446,0.579,0.579,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00940000176391,3,100.0,0.486,0.475,0.486,0.486,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00390000013662,9,100.0,0.494,0.506,0.494,0.494,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
ENSGT00910000147431,7,100.0,0.279,0.892,0.279,0.279,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
ENSGT00910000146975,9,100.0,0.705,0.185,0.705,0.705,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00530000067688,6,100.0,0.502,0.504,0.502,0.502,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
ENSGT00470000042571,5,100.0,0.037,0.963,0.037,0.037,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
ENSGT00910000147908,5,100.0,0.017,;0,000002;,0.017,0.017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSGT00940000175553,5,100.0,0.518,0.533,0.518,0.518,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
ENSGT00390000016298,4,100.0,0.497,0.497,0.497,0.497,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00390000000292,5,80.0,0.507,0.493,0.507,0.507,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00940000178227,3,100.0,0.601,0.496,0.601,0.601,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00940000174093,3,100.0,0.496,0.496,0.496,0.496,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00540000073806,4,100.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSGT00940000161972,3,100.0,0.487,0.348,0.487,0.487,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00940000157964,4,0.0,0.01,0.01,0.99,0.99,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00950000183306,8,12.5,2E-55,0.989,2E-103,2E-55,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
ENSGT00910000147773,4,100.0,0.491,0.511,0.491,0.491,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
ENSGT00860000136094,4,100.0,0.482,0.508,0.482,0.482,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
ENSGT00550000076258,3,100.0,0.558,0.558,0.558,0.558,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00910000146899,10,80.0,;0,000006;,0.993,0.013,0.006,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
ENSGT00940000164134,5,100.0,0.937,0.937,0.937,0.937,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00910000146517,7,100.0,0.041,0.959,0.041,0.041,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
ENSGT00550000076464,9,100.0,0.0004,;0,000004;,0.0004,0.0004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSGT00390000008861,3,100.0,0.509,0.491,0.509,0.509,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00940000164550,3,100.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSGT00940000165810,3,66.67,0.493,0.481,0.493,0.493,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00390000000455,4,75.0,0.446,0.442,0.446,0.446,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00940000157259,4,50.0,0.857,0.005,0.857,0.857,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00940000181606,3,100.0,0.47,0.492,0.47,0.47,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
ENSGT00910000146928,15,100.0,0.39,0.731,0.31,0.31,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
ENSGT00390000011138,14,100.0,0.868,0.03,0.868,0.868,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00940000173126,3,100.0,0.478,0.5,0.478,0.478,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
ENSGT00940000180436,3,100.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSGT00390000016366,6,66.67,0.476,0.528,;0,00004;,0.476,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0
ENSGT00940000155921,4,50.0,0.49,0.485,0.493,0.49,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0
ENSGT00670000099471,3,100.0,0.498,0.468,0.498,0.498,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00640000091497,4,25.0,0.511,0.467,0.511,0.511,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00910000147128,4,100.0,0.617,0.393,0.617,0.617,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00910000146972,10,100.0,0.468,0.534,0.468,0.468,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
ENSGT00940000170036,3,100.0,0.512,0.491,0.491,0.512,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00940000158754,7,85.71,0.489,0.511,0.489,0.489,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
ENSGT00950000182836,4,100.0,0.102,0.898,0.102,0.102,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
ENSGT00390000016470,11,63.64,0.636,0.376,2E-39,0.636,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00910000147953,6,100.0,0.73,0.552,0.73,0.73,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00940000177259,7,100.0,0.449,0.41,0.45,0.449,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0
ENSGT00940000178042,9,33.33,0.115,0.242,0.844,0.115,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0
ENSGT00390000012605,10,60.0,0.53,0.513,0.53,0.53,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00920000150804,4,100.0,0.488,0.478,0.488,0.488,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00940000157050,9,100.0,0.506,0.495,0.506,0.506,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00530000063632,4,50.0,0.493,0.509,0.479,0.493,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
ENSGT00960000192520,3,100.0,0.507,0.49,0.507,0.507,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00390000013399,4,100.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSGT00910000147567,3,100.0,0.494,0.506,0.494,0.494,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
ENSGT00950000183164,3,100.0,0.474,0.526,0.526,0.474,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSGT00730000111536,4,100.0,0.506,0.738,0.506,0.506,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
ENSGT00860000135909,8,100.0,0.9,0.097,0.9,0.096,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,306,313,294,309,,,,,,,,,,,
,,,,,,,;85,2367688022;,;87,1866295265;,;81,8941504178;,;86,0724233983;,,,,,,,,,,,
