equus_caballus ENSECAG00000016652
hippocampus_comes ENSHCOG00000017898
labrus_bergylta ENSLBEG00000025656
gasterosteus_aculeatus ENSGACG00000019995
mola_mola ENSMMOG00000000949
monopterus_albus ENSMALG00000010826
mastacembelus_armatus ENSMAMG00000014966
anabas_testudineus ENSATEG00000023284
astatotilapia_calliptera ENSACLG00000018429
maylandia_zebra ENSMZEG00005002099
pundamilia_nyererei ENSPNYG00000018167
haplochromis_burtoni ENSHBUG00000011753
oreochromis_niloticus ENSONIG00000000080
neolamprologus_brichardi ENSNBRG00000010460
amphilophus_citrinellus ENSACIG00000013195
kryptolebias_marmoratus ENSKMAG00000011901
amphiprion_percula ENSAPEG00000020985
amphiprion_ocellaris ENSAOCG00000002228
acanthochromis_polyacanthus ENSAPOG00000005513
stegastes_partitus ENSSPAG00000008238
cyprinodon_variegatus ENSCVAG00000016666
fundulus_heteroclitus ENSFHEG00000021683
poecilia_mexicana ENSPMEG00000014317
poecilia_mexicana ENSPMEG00000008211
poecilia_latipinna ENSPLAG00000011834
poecilia_reticulata ENSPREG00000022413
xiphophorus_maculatus ENSXMAG00000027756
xiphophorus_couchianus ENSXCOG00000013828
gambusia_affinis ENSGAFG00000016719
oryzias_latipes_asm223471v1 ENSORLG00020010111
oryzias_latipes_asm223469v1 ENSORLG00015008895
oryzias_latipes_asm223467v1 ENSORLG00000016236
oryzias_melastigma ENSOMEG00000004094
seriola_dumerili ENSSDUG00000018476
seriola_lalandi_dorsalis ENSSLDG00000018811
cynoglossus_semilaevis ENSCSEG00000017730
periophthalmus_magnuspinnatus ENSPMGG00000002114
esox_lucius ENSELUG00000002421
pygocentrus_nattereri ENSPNAG00000006898
astyanax_mexicanus ENSAMXG00000006001
ictalurus_punctatus ENSIPUG00000024451
danio_rerio ENSDARG00000013000
gadus_morhua ENSGMOG00000015273
anser_brachyrhynchus ENSABRG00000000109
anas_platyrhynchos_platyrhynchos ENSAPLG00000014630
calidris_pygmaea ENSCPGG00000011714
calidris_pugnax ENSCPUG00000017596
melopsittacus_undulatus ENSMUNG00000004139
meleagris_gallopavo ENSMGAG00000002090
coturnix_japonica ENSCJPG00005008004
gallus_gallus ENSGALG00000000217
numida_meleagris ENSNMEG00000008895
apteryx_haastii ENSAHAG00000008078
apteryx_owenii ENSAOWG00000011398
apteryx_rowi ENSARWG00000006284
dromaius_novaehollandiae ENSDNVG00000018709
nothoprocta_perdicaria ENSNPEG00000000933
lonchura_striata_domestica ENSLSDG00000013374
taeniopygia_guttata ENSTGUG00000001363
lonchura_striata_domestica ENSLSDG00000013390
junco_hyemalis ENSJHYG00000011468
zonotrichia_albicollis ENSZALG00000014919
serinus_canaria ENSSCAG00000007064
parus_major ENSPMJG00000004678
cyanistes_caeruleus ENSCCEG00000021161
cyanistes_caeruleus ENSCCEG00000003767
ficedula_albicollis ENSFALG00000002474
lepidothrix_coronata ENSLCOG00000014911
manacus_vitellinus ENSMVIG00005011381
chelonoidis_abingdonii ENSCABG00000016678
gopherus_agassizii ENSGAGG00000025905
chrysemys_picta_bellii ENSCPBG00000010053
pelodiscus_sinensis ENSPSIG00000015466
crocodylus_porosus ENSCPRG00005006022
anolis_carolinensis ENSACAG00000004833
pogona_vitticeps ENSPVIG00000007461
notechis_scutatus ENSNSUG00000002823
salvator_merianae ENSSMRG00000003527
sphenodon_punctatus ENSSPUG00000007812
latimeria_chalumnae ENSLACG00000014912
pan_troglodytes ENSPTRG00000050591
pan_paniscus ENSPPAG00000024271
homo_sapiens ENSG00000143847
gorilla_gorilla ENSGGOG00000013912
pongo_abelii ENSPPYG00000000339
nomascus_leucogenys ENSNLEG00000018107
piliocolobus_tephrosceles ENSPTEG00000030133
colobus_angolensis_palliatus ENSCANG00000028289
rhinopithecus_roxellana ENSRROG00000027572
rhinopithecus_bieti ENSRBIG00000040459
macaca_fascicularis ENSMFAG00000000167
macaca_nemestrina ENSMNEG00000037213
macaca_mulatta ENSMMUG00000000063
papio_anubis ENSPANG00000012282
cercocebus_atys ENSCATG00000044625
mandrillus_leucophaeus ENSMLEG00000042044
chlorocebus_sabaeus ENSCSAG00000014279
theropithecus_gelada ENSTGEG00000018269
cebus_capucinus_imitator ENSCCAG00000023090
saimiri_boliviensis_boliviensis ENSSBOG00000028434
callithrix_jacchus ENSCJAG00000006353
aotus_nancymaae ENSANAG00000024014
carlito_syrichta ENSTSYG00000013208
propithecus_coquereli ENSPCOG00000018594
microcebus_murinus ENSMICG00000005134
prolemur_simus ENSPSMG00000002896
otolemur_garnettii ENSOGAG00000000913
castor_canadensis ENSCCNG00000027614
dipodomys_ordii ENSDORG00000016503
mus_spicilegus ENSMSIG00000017850
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0015425
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000026458
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0014618
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0027854
rattus_norvegicus ENSRNOG00000003494
meriones_unguiculatus ENSMUGG00000004827
cricetulus_griseus_crigri_1.0 ENSCGRG00000012747
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001024386
cricetulus_griseus_crigri-picr ENSCGRG00015025593
mesocricetus_auratus ENSMAUG00000005666
microtus_ochrogaster ENSMOCG00000023033
peromyscus_maniculatus_bairdii ENSPEMG00000008757
nannospalax_galili ENSNGAG00000024254
jaculus_jaculus ENSJJAG00000011900
urocitellus_parryii ENSUPAG00010008098
ictidomys_tridecemlineatus ENSSTOG00000020313
spermophilus_dauricus ENSSDAG00000001865
marmota_marmota_marmota ENSMMMG00000013275
cavia_aperea ENSCAPG00000012968
cavia_porcellus ENSCPOG00000008983
octodon_degus ENSODEG00000011585
chinchilla_lanigera ENSCLAG00000011878
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000005427
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100017820
fukomys_damarensis ENSFDAG00000021546
tupaia_belangeri ENSTBEG00000016660
procavia_capensis ENSPCAG00000006708
loxodonta_africana ENSLAFG00000018446
echinops_telfairi ENSETEG00000003034
ovis_aries ENSOARG00000000876
capra_hircus ENSCHIG00000011499
bos_taurus ENSBTAG00000015885
bos_mutus ENSBMUG00000004670
bison_bison_bison ENSBBBG00000017646
tursiops_truncatus ENSTTRG00000000708
sus_scrofa ENSSSCG00000015474
mustela_putorius_furo ENSMPUG00000011285
neovison_vison ENSNVIG00000015697
canis_lupus_dingo ENSCAFG00020014983
canis_lupus_dingo ENSCAFG00020014998
canis_lupus_familiaris ENSCAFG00000010321
vulpes_vulpes ENSVVUG00000006701
ursus_americanus ENSUAMG00000006464
ursus_maritimus ENSUMAG00000005440
ailuropoda_melanoleuca ENSAMEG00000012267
panthera_pardus ENSPPRG00000024154
panthera_pardus ENSPPRG00000024388
panthera_tigris_altaica ENSPTIG00000006369
felis_catus ENSFCAG00000013107
myotis_lucifugus ENSMLUG00000016109
equus_caballus ENSECAG00000016600
equus_asinus_asinus ENSEASG00005019660
pteropus_vampyrus ENSPVAG00000013140
oryctolagus_cuniculus ENSOCUG00000027672
ochotona_princeps ENSOPRG00000014707
sorex_araneus ENSSARG00000004080
dasypus_novemcinctus ENSDNOG00000017844
vicugna_pacos ENSVPAG00000010565
cyanistes_caeruleus ENSCCEG00000005084
erinaceus_europaeus ENSEEUG00000011376
phascolarctos_cinereus ENSPCIG00000003510
notamacropus_eugenii ENSMEUG00000008292
monodelphis_domestica ENSMODG00000000996
sarcophilus_harrisii ENSSHAG00000016198
scleropages_formosus ENSSFOG00015023639
paramormyrops_kingsleyae ENSPKIG00000005107
astyanax_mexicanus ENSAMXG00000007380
pygocentrus_nattereri ENSPNAG00000011943
ictalurus_punctatus ENSIPUG00000024430
danio_rerio ENSDARG00000053205
poecilia_latipinna ENSPLAG00000017371
poecilia_formosa ENSPFOG00000017103
poecilia_mexicana ENSPMEG00000019321
poecilia_reticulata ENSPREG00000003395
xiphophorus_maculatus ENSXMAG00000003883
gambusia_affinis ENSGAFG00000005099
fundulus_heteroclitus ENSFHEG00000021180
cyprinodon_variegatus ENSCVAG00000005608
kryptolebias_marmoratus ENSKMAG00000014141
oryzias_latipes_asm223467v1 ENSORLG00000015900
oryzias_latipes_asm223469v1 ENSORLG00015009958
oryzias_latipes_asm223471v1 ENSORLG00020000405
oryzias_melastigma ENSOMEG00000019395
cynoglossus_semilaevis ENSCSEG00000004589
monopterus_albus ENSMALG00000020387
mastacembelus_armatus ENSMAMG00000008339
anabas_testudineus ENSATEG00000024310
seriola_dumerili ENSSDUG00000001905
seriola_lalandi_dorsalis ENSSLDG00000007292
scophthalmus_maximus ENSSMAG00000006153
amphiprion_ocellaris ENSAOCG00000013765
amphiprion_percula ENSAPEG00000006718
acanthochromis_polyacanthus ENSAPOG00000021945
stegastes_partitus ENSSPAG00000009652
maylandia_zebra ENSMZEG00005000426
astatotilapia_calliptera ENSACLG00000006353
haplochromis_burtoni ENSHBUG00000006490
pundamilia_nyererei ENSPNYG00000017895
neolamprologus_brichardi ENSNBRG00000012612
oreochromis_niloticus ENSONIG00000019308
mola_mola ENSMMOG00000004784
gasterosteus_aculeatus ENSGACG00000000353
labrus_bergylta ENSLBEG00000012170
hippocampus_comes ENSHCOG00000008863
takifugu_rubripes ENSTRUG00000000776
tetraodon_nigroviridis ENSTNIG00000007279
periophthalmus_magnuspinnatus ENSPMGG00000019922
gadus_morhua ENSGMOG00000016404
esox_lucius ENSELUG00000011814
lepisosteus_oculatus ENSLOCG00000010689
astyanax_mexicanus ENSAMXG00000031696
astyanax_mexicanus ENSAMXG00000002798
pygocentrus_nattereri ENSPNAG00000001939
ornithorhynchus_anatinus ENSOANG00000031807
petromyzon_marinus ENSPMAG00000008374
eptatretus_burgeri ENSEBUG00000007978
eptatretus_burgeri ENSEBUG00000016545
eptatretus_burgeri ENSEBUG00000003654
petromyzon_marinus ENSPMAG00000006049
gopherus_agassizii ENSGAGG00000006062
chelonoidis_abingdonii ENSCABG00000014104
chrysemys_picta_bellii ENSCPBG00000014847
crocodylus_porosus ENSCPRG00005016063
ornithorhynchus_anatinus ENSOANG00000030847
phascolarctos_cinereus ENSPCIG00000003334
phascolarctos_cinereus ENSPCIG00000037218
notamacropus_eugenii ENSMEUG00000012563
monodelphis_domestica ENSMODG00000013817
sarcophilus_harrisii ENSSHAG00000001732
vulpes_vulpes ENSVVUG00000022968
vulpes_vulpes ENSVVUG00000022962
pteropus_vampyrus ENSPVAG00000009580
sorex_araneus ENSSARG00000011819
ursus_maritimus ENSUMAG00000001500
ursus_maritimus ENSUMAG00000001555
ursus_americanus ENSUAMG00000016141
ailuropoda_melanoleuca ENSAMEG00000014382
neovison_vison ENSNVIG00000012927
mustela_putorius_furo ENSMPUG00000003043
canis_lupus_dingo ENSCAFG00020025464
canis_lupus_familiaris ENSCAFG00000003800
panthera_tigris_altaica ENSPTIG00000019132
panthera_tigris_altaica ENSPTIG00000020399
panthera_pardus ENSPPRG00000012416
felis_catus ENSFCAG00000027635
equus_caballus ENSECAG00000001098
equus_asinus_asinus ENSEASG00005004927
capra_hircus ENSCHIG00000008211
ovis_aries ENSOARG00000012633
bos_taurus ENSBTAG00000002844
bos_mutus ENSBMUG00000015509
bison_bison_bison ENSBBBG00000010537
tursiops_truncatus ENSTTRG00000017096
sus_scrofa ENSSSCG00000022324
myotis_lucifugus ENSMLUG00000025378
erinaceus_europaeus ENSEEUG00000007779
cricetulus_griseus_crigri_1.0 ENSCGRG00000002755
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001013785
cricetulus_griseus_crigri-picr ENSCGRG00015017550
mesocricetus_auratus ENSMAUG00000019590
microtus_ochrogaster ENSMOCG00000002812
peromyscus_maniculatus_bairdii ENSPEMG00000012202
mus_spicilegus ENSMSIG00000019594
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000003863
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0030810
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0029712
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0012937
rattus_norvegicus ENSRNOG00000020731
meriones_unguiculatus ENSMUGG00000021616
meriones_unguiculatus ENSMUGG00000021933
nannospalax_galili ENSNGAG00000021597
jaculus_jaculus ENSJJAG00000023467
dipodomys_ordii ENSDORG00000008397
tupaia_belangeri ENSTBEG00000009990
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100003278
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100002512
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000004977
fukomys_damarensis ENSFDAG00000010211
chinchilla_lanigera ENSCLAG00000006122
octodon_degus ENSODEG00000017094
cavia_porcellus ENSCPOG00000003554
cavia_aperea ENSCAPG00000012176
ochotona_princeps ENSOPRG00000007573
castor_canadensis ENSCCNG00000019441
castor_canadensis ENSCCNG00000019436
ictidomys_tridecemlineatus ENSSTOG00000029204
urocitellus_parryii ENSUPAG00010013222
spermophilus_dauricus ENSSDAG00000003980
marmota_marmota_marmota ENSMMMG00000011063
rhinopithecus_bieti ENSRBIG00000044727
rhinopithecus_roxellana ENSRROG00000029194
piliocolobus_tephrosceles ENSPTEG00000010944
piliocolobus_tephrosceles ENSPTEG00000010674
piliocolobus_tephrosceles ENSPTEG00000010775
piliocolobus_tephrosceles ENSPTEG00000010869
theropithecus_gelada ENSTGEG00000025877
papio_anubis ENSPANG00000025706
mandrillus_leucophaeus ENSMLEG00000035903
cercocebus_atys ENSCATG00000030416
macaca_mulatta ENSMMUG00000007533
macaca_fascicularis ENSMFAG00000008414
macaca_nemestrina ENSMNEG00000044190
chlorocebus_sabaeus ENSCSAG00000002755
piliocolobus_tephrosceles ENSPTEG00000011098
piliocolobus_tephrosceles ENSPTEG00000011230
piliocolobus_tephrosceles ENSPTEG00000011020
piliocolobus_tephrosceles ENSPTEG00000011273
colobus_angolensis_palliatus ENSCANG00000040513
pan_paniscus ENSPPAG00000025943
pan_troglodytes ENSPTRG00000011280
homo_sapiens ENSG00000177380
gorilla_gorilla ENSGGOG00000008403
pongo_abelii ENSPPYG00000010237
nomascus_leucogenys ENSNLEG00000004968
cebus_capucinus_imitator ENSCCAG00000026376
saimiri_boliviensis_boliviensis ENSSBOG00000036261
callithrix_jacchus ENSCJAG00000000151
aotus_nancymaae ENSANAG00000031902
carlito_syrichta ENSTSYG00000005026
propithecus_coquereli ENSPCOG00000013244
microcebus_murinus ENSMICG00000015555
prolemur_simus ENSPSMG00000001424
otolemur_garnettii ENSOGAG00000026856
dasypus_novemcinctus ENSDNOG00000047161
loxodonta_africana ENSLAFG00000016140
procavia_capensis ENSPCAG00000004082
gallus_gallus ENSGALG00000047266
calidris_pugnax ENSCPUG00000018165
ornithorhynchus_anatinus ENSOANG00000000395
sphenodon_punctatus ENSSPUG00000016638
notechis_scutatus ENSNSUG00000005175
notechis_scutatus ENSNSUG00000005177
pogona_vitticeps ENSPVIG00000023019
anolis_carolinensis ENSACAG00000013088
salvator_merianae ENSSMRG00000021486
latimeria_chalumnae ENSLACG00000002574
xenopus_tropicalis ENSXETG00000000265
paramormyrops_kingsleyae ENSPKIG00000021520
scleropages_formosus ENSSFOG00015004126
scleropages_formosus ENSSFOG00015015921
scleropages_formosus ENSSFOG00015015907
paramormyrops_kingsleyae ENSPKIG00000004289
mola_mola ENSMMOG00000012473
mola_mola ENSMMOG00000012471
astyanax_mexicanus ENSAMXG00000036029
astyanax_mexicanus ENSAMXG00000041690
ictalurus_punctatus ENSIPUG00000009786
danio_rerio ENSDARG00000077053
amphilophus_citrinellus ENSACIG00000018597
amphilophus_citrinellus ENSACIG00000018611
maylandia_zebra ENSMZEG00005012226
astatotilapia_calliptera ENSACLG00000005836
haplochromis_burtoni ENSHBUG00000018291
neolamprologus_brichardi ENSNBRG00000011796
pundamilia_nyererei ENSPNYG00000013576
oreochromis_niloticus ENSONIG00000020046
kryptolebias_marmoratus ENSKMAG00000014730
amphiprion_ocellaris ENSAOCG00000004193
acanthochromis_polyacanthus ENSAPOG00000019157
stegastes_partitus ENSSPAG00000007323
hippocampus_comes ENSHCOG00000018131
hippocampus_comes ENSHCOG00000018119
gasterosteus_aculeatus ENSGACG00000008093
labrus_bergylta ENSLBEG00000025753
tetraodon_nigroviridis ENSTNIG00000006577
takifugu_rubripes ENSTRUG00000013342
mola_mola ENSMMOG00000001919
monopterus_albus ENSMALG00000019772
mastacembelus_armatus ENSMAMG00000011159
anabas_testudineus ENSATEG00000017515
seriola_lalandi_dorsalis ENSSLDG00000011214
seriola_dumerili ENSSDUG00000023357
scophthalmus_maximus ENSSMAG00000015193
periophthalmus_magnuspinnatus ENSPMGG00000005308
periophthalmus_magnuspinnatus ENSPMGG00000005307
oryzias_latipes_asm223471v1 ENSORLG00020013626
oryzias_latipes_asm223471v1 ENSORLG00020013674
oryzias_latipes_asm223469v1 ENSORLG00015011960
oryzias_latipes_asm223467v1 ENSORLG00000006970
oryzias_melastigma ENSOMEG00000018206
oryzias_latipes_asm223469v1 ENSORLG00015000353
pygocentrus_nattereri ENSPNAG00000011820
oryzias_melastigma ENSOMEG00000018222
ornithorhynchus_anatinus ENSOANG00000007409
cyprinodon_variegatus ENSCVAG00000000982
fundulus_heteroclitus ENSFHEG00000002376
poecilia_formosa ENSPFOG00000017612
poecilia_reticulata ENSPREG00000021653
xiphophorus_couchianus ENSXCOG00000001924
xiphophorus_couchianus ENSXCOG00000001920
xiphophorus_maculatus ENSXMAG00000001587
gambusia_affinis ENSGAFG00000015439
poecilia_mexicana ENSPMEG00000016456
poecilia_mexicana ENSPMEG00000016503
poecilia_latipinna ENSPLAG00000010569
poecilia_latipinna ENSPLAG00000010616
calidris_pugnax ENSCPUG00000017638
esox_lucius ENSELUG00000007564
gadus_morhua ENSGMOG00000012896
takifugu_rubripes ENSTRUG00000021193
takifugu_rubripes ENSTRUG00000000283
tetraodon_nigroviridis ENSTNIG00000006161
hippocampus_comes ENSHCOG00000008137
cynoglossus_semilaevis ENSCSEG00000020894
fundulus_heteroclitus ENSFHEG00000000171
cyprinodon_variegatus ENSCVAG00000015539
poecilia_mexicana ENSPMEG00000023884
poecilia_mexicana ENSPMEG00000023848
poecilia_latipinna ENSPLAG00000022417
poecilia_latipinna ENSPLAG00000022438
poecilia_formosa ENSPFOG00000010777
poecilia_reticulata ENSPREG00000011162
gambusia_affinis ENSGAFG00000011037
gambusia_affinis ENSGAFG00000011029
xiphophorus_maculatus ENSXMAG00000014071
xiphophorus_couchianus ENSXCOG00000018109
kryptolebias_marmoratus ENSKMAG00000007750
oryzias_latipes_asm223467v1 ENSORLG00000001644
oryzias_latipes_asm223469v1 ENSORLG00015006409
oryzias_latipes_asm223471v1 ENSORLG00020013340
amphiprion_ocellaris ENSAOCG00000002291
amphiprion_percula ENSAPEG00000021034
acanthochromis_polyacanthus ENSAPOG00000019228
stegastes_partitus ENSSPAG00000021706
seriola_dumerili ENSSDUG00000021774
seriola_lalandi_dorsalis ENSSLDG00000016928
scophthalmus_maximus ENSSMAG00000007952
mastacembelus_armatus ENSMAMG00000021428
monopterus_albus ENSMALG00000006181
anabas_testudineus ENSATEG00000022284
haplochromis_burtoni ENSHBUG00000010177
astatotilapia_calliptera ENSACLG00000023193
pundamilia_nyererei ENSPNYG00000016045
maylandia_zebra ENSMZEG00005002754
neolamprologus_brichardi ENSNBRG00000006532
neolamprologus_brichardi ENSNBRG00000006594
oreochromis_niloticus ENSONIG00000009757
amphilophus_citrinellus ENSACIG00000011495
labrus_bergylta ENSLBEG00000004918
oryzias_melastigma ENSOMEG00000018031
oryzias_melastigma ENSOMEG00000018015
cyprinodon_variegatus ENSCVAG00000015543
gasterosteus_aculeatus ENSGACG00000012808
pygocentrus_nattereri ENSPNAG00000029901
pygocentrus_nattereri ENSPNAG00000029896
gadus_morhua ENSGMOG00000006862
periophthalmus_magnuspinnatus ENSPMGG00000006799
esox_lucius ENSELUG00000019399
drosophila_melanogaster FBgn0046704
tetraodon_nigroviridis ENSTNIG00000004753
takifugu_rubripes ENSTRUG00000007699
gasterosteus_aculeatus ENSGACG00000017613
seriola_dumerili ENSSDUG00000004788
seriola_lalandi_dorsalis ENSSLDG00000015425
labrus_bergylta ENSLBEG00000001089
monopterus_albus ENSMALG00000015819
anabas_testudineus ENSATEG00000016231
hippocampus_comes ENSHCOG00000005363
astatotilapia_calliptera ENSACLG00000002291
haplochromis_burtoni ENSHBUG00000014217
maylandia_zebra ENSMZEG00005016744
pundamilia_nyererei ENSPNYG00000009231
neolamprologus_brichardi ENSNBRG00000016292
oreochromis_niloticus ENSONIG00000015649
amphilophus_citrinellus ENSACIG00000023909
kryptolebias_marmoratus ENSKMAG00000005977
amphiprion_ocellaris ENSAOCG00000008504
amphiprion_percula ENSAPEG00000000239
acanthochromis_polyacanthus ENSAPOG00000001481
stegastes_partitus ENSSPAG00000023149
mola_mola ENSMMOG00000008179
cynoglossus_semilaevis ENSCSEG00000007640
poecilia_formosa ENSPFOG00000017857
poecilia_mexicana ENSPMEG00000008649
poecilia_latipinna ENSPLAG00000016939
poecilia_reticulata ENSPREG00000015740
xiphophorus_maculatus ENSXMAG00000013883
xiphophorus_couchianus ENSXCOG00000002267
poecilia_mexicana ENSPMEG00000003621
gambusia_affinis ENSGAFG00000016440
cyprinodon_variegatus ENSCVAG00000021179
fundulus_heteroclitus ENSFHEG00000018032
oryzias_latipes_asm223471v1 ENSORLG00020006269
oryzias_latipes_asm223469v1 ENSORLG00015000231
oryzias_latipes_asm223467v1 ENSORLG00000000029
oryzias_melastigma ENSOMEG00000002546
periophthalmus_magnuspinnatus ENSPMGG00000016037
gadus_morhua ENSGMOG00000014244
esox_lucius ENSELUG00000020126
amphilophus_citrinellus ENSACIG00000023173
amphilophus_citrinellus ENSACIG00000023168
labrus_bergylta ENSLBEG00000012521
pygocentrus_nattereri ENSPNAG00000021899
astyanax_mexicanus ENSAMXG00000020344
ictalurus_punctatus ENSIPUG00000002340
danio_rerio ENSDARG00000098674
paramormyrops_kingsleyae ENSPKIG00000017713
scleropages_formosus ENSSFOG00015005328
ornithorhynchus_anatinus ENSOANG00000029296
ornithorhynchus_anatinus ENSOANG00000028751
petromyzon_marinus ENSPMAG00000004098
amphiprion_percula ENSAPEG00000009010
amphiprion_percula ENSAPEG00000009022
cynoglossus_semilaevis ENSCSEG00000007454
lepisosteus_oculatus ENSLOCG00000005197
ornithorhynchus_anatinus ENSOANG00000014158
ornithorhynchus_anatinus ENSOANG00000006958
ornithorhynchus_anatinus ENSOANG00000030334
prolemur_simus ENSPSMG00000011104
propithecus_coquereli ENSPCOG00000028686
microcebus_murinus ENSMICG00000003755
microcebus_murinus ENSMICG00000033128
otolemur_garnettii ENSOGAG00000002232
pan_paniscus ENSPPAG00000042805
pan_troglodytes ENSPTRG00000004005
homo_sapiens ENSG00000131626
gorilla_gorilla ENSGGOG00000013266
pongo_abelii ENSPPYG00000025904
nomascus_leucogenys ENSNLEG00000010473
papio_anubis ENSPANG00000015386
theropithecus_gelada ENSTGEG00000000488
cercocebus_atys ENSCATG00000035769
mandrillus_leucophaeus ENSMLEG00000040535
macaca_fascicularis ENSMFAG00000032570
macaca_nemestrina ENSMNEG00000031136
macaca_mulatta ENSMMUG00000013265
chlorocebus_sabaeus ENSCSAG00000009343
piliocolobus_tephrosceles ENSPTEG00000008060
colobus_angolensis_palliatus ENSCANG00000027561
rhinopithecus_bieti ENSRBIG00000000739
rhinopithecus_roxellana ENSRROG00000040126
cebus_capucinus_imitator ENSCCAG00000029718
saimiri_boliviensis_boliviensis ENSSBOG00000020432
callithrix_jacchus ENSCJAG00000000936
aotus_nancymaae ENSANAG00000026851
tupaia_belangeri ENSTBEG00000015000
capra_hircus ENSCHIG00000006687
ovis_aries ENSOARG00000018678
bos_mutus ENSBMUG00000006068
bos_taurus ENSBTAG00000022188
bison_bison_bison ENSBBBG00000012561
ovis_aries ENSOARG00000013338
bos_mutus ENSBMUG00000013092
capra_hircus ENSCHIG00000015870
sus_scrofa ENSSSCG00000037451
tursiops_truncatus ENSTTRG00000003146
vicugna_pacos ENSVPAG00000012094
myotis_lucifugus ENSMLUG00000001700
pteropus_vampyrus ENSPVAG00000017734
ursus_maritimus ENSUMAG00000007084
ursus_americanus ENSUAMG00000019465
ailuropoda_melanoleuca ENSAMEG00000007203
canis_lupus_familiaris ENSCAFG00000010544
canis_lupus_dingo ENSCAFG00020015449
vulpes_vulpes ENSVVUG00000004563
mustela_putorius_furo ENSMPUG00000004719
neovison_vison ENSNVIG00000010291
panthera_pardus ENSPPRG00000024878
panthera_tigris_altaica ENSPTIG00000016893
felis_catus ENSFCAG00000004765
panthera_pardus ENSPPRG00000012579
equus_caballus ENSECAG00000026889
equus_caballus ENSECAG00000037848
loxodonta_africana ENSLAFG00000006509
procavia_capensis ENSPCAG00000015323
oryctolagus_cuniculus ENSOCUG00000025861
ochotona_princeps ENSOPRG00000017236
carlito_syrichta ENSTSYG00000004751
castor_canadensis ENSCCNG00000017465
dipodomys_ordii ENSDORG00000016082
peromyscus_maniculatus_bairdii ENSPEMG00000009542
microtus_ochrogaster ENSMOCG00000006756
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001010485
cricetulus_griseus_crigri_1.0 ENSCGRG00000001161
cricetulus_griseus_crigri-picr ENSCGRG00015021254
mesocricetus_auratus ENSMAUG00000019398
mus_spicilegus ENSMSIG00000029361
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000037519
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0031862
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0030754
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0013949
rattus_norvegicus ENSRNOG00000048049
rattus_norvegicus ENSRNOG00000020857
meriones_unguiculatus ENSMUGG00000020893
nannospalax_galili ENSNGAG00000013560
jaculus_jaculus ENSJJAG00000024383
ictidomys_tridecemlineatus ENSSTOG00000002704
urocitellus_parryii ENSUPAG00010001026
spermophilus_dauricus ENSSDAG00000022304
marmota_marmota_marmota ENSMMMG00000003424
chinchilla_lanigera ENSCLAG00000015977
octodon_degus ENSODEG00000017203
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000013241
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100015895
fukomys_damarensis ENSFDAG00000005472
cavia_porcellus ENSCPOG00000005552
cavia_aperea ENSCAPG00000014048
dasypus_novemcinctus ENSDNOG00000005382
choloepus_hoffmanni ENSCHOG00000001597
phascolarctos_cinereus ENSPCIG00000009009
notamacropus_eugenii ENSMEUG00000007489
sarcophilus_harrisii ENSSHAG00000006159
monodelphis_domestica ENSMODG00000019765
chelonoidis_abingdonii ENSCABG00000009848
gopherus_agassizii ENSGAGG00000020741
chrysemys_picta_bellii ENSCPBG00000012457
pelodiscus_sinensis ENSPSIG00000004927
crocodylus_porosus ENSCPRG00005009708
pogona_vitticeps ENSPVIG00000012743
anolis_carolinensis ENSACAG00000003711
notechis_scutatus ENSNSUG00000010311
salvator_merianae ENSSMRG00000004131
sphenodon_punctatus ENSSPUG00000012523
gallus_gallus ENSGALG00000035774
meleagris_gallopavo ENSMGAG00000009999
coturnix_japonica ENSCJPG00005016091
numida_meleagris ENSNMEG00000003514
anser_brachyrhynchus ENSABRG00000018499
anas_platyrhynchos_platyrhynchos ENSAPLG00000005058
lepidothrix_coronata ENSLCOG00000010975
manacus_vitellinus ENSMVIG00005002737
lonchura_striata_domestica ENSLSDG00000001872
taeniopygia_guttata ENSTGUG00000005461
serinus_canaria ENSSCAG00000008327
junco_hyemalis ENSJHYG00000004038
zonotrichia_albicollis ENSZALG00000006001
ficedula_albicollis ENSFALG00000001366
parus_major ENSPMJG00000007603
cyanistes_caeruleus ENSCCEG00000007599
