ciona_intestinalis ENSCING00000019408
felis_catus ENSFCAG00000001523
equus_caballus ENSECAG00000018010
equus_asinus_asinus ENSEASG00005004969
myotis_lucifugus ENSMLUG00000002421
pteropus_vampyrus ENSPVAG00000010945
aotus_nancymaae ENSANAG00000022754
aotus_nancymaae ENSANAG00000022325
aotus_nancymaae ENSANAG00000024433
cebus_capucinus_imitator ENSCCAG00000030155
saimiri_boliviensis_boliviensis ENSSBOG00000029357
pan_troglodytes ENSPTRG00000011290
pan_paniscus ENSPPAG00000041515
homo_sapiens ENSG00000074219
gorilla_gorilla ENSGGOG00000016367
pongo_abelii ENSPPYG00000010243
nomascus_leucogenys ENSNLEG00000005091
mandrillus_leucophaeus ENSMLEG00000033177
cercocebus_atys ENSCATG00000020018
papio_anubis ENSPANG00000023792
theropithecus_gelada ENSTGEG00000026153
macaca_fascicularis ENSMFAG00000035667
macaca_nemestrina ENSMNEG00000030869
chlorocebus_sabaeus ENSCSAG00000002642
rhinopithecus_roxellana ENSRROG00000039768
rhinopithecus_bieti ENSRBIG00000038090
colobus_angolensis_palliatus ENSCANG00000043523
macaca_mulatta ENSMMUG00000014791
pan_troglodytes ENSPTRG00000044957
callithrix_jacchus ENSCJAG00000000104
carlito_syrichta ENSTSYG00000006048
carlito_syrichta ENSTSYG00000037450
prolemur_simus ENSPSMG00000021993
prolemur_simus ENSPSMG00000006378
prolemur_simus ENSPSMG00000012200
microcebus_murinus ENSMICG00000009284
propithecus_coquereli ENSPCOG00000010471
otolemur_garnettii ENSOGAG00000010067
castor_canadensis ENSCCNG00000029527
dipodomys_ordii ENSDORG00000010207
ictidomys_tridecemlineatus ENSSTOG00000012695
urocitellus_parryii ENSUPAG00010013409
spermophilus_dauricus ENSSDAG00000003517
marmota_marmota_marmota ENSMMMG00000009513
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000008688
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100004056
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100006726
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000007129
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100009787
fukomys_damarensis ENSFDAG00000006298
chinchilla_lanigera ENSCLAG00000006081
octodon_degus ENSODEG00000017031
octodon_degus ENSODEG00000016536
cavia_porcellus ENSCPOG00000011572
cavia_aperea ENSCAPG00000000406
procavia_capensis ENSPCAG00000003576
loxodonta_africana ENSLAFG00000016184
dasypus_novemcinctus ENSDNOG00000042884
jaculus_jaculus ENSJJAG00000005122
jaculus_jaculus ENSJJAG00000006911
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000030796
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0030805
mus_spicilegus ENSMSIG00000019927
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0029707
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0012932
rattus_norvegicus ENSRNOG00000020695
meriones_unguiculatus ENSMUGG00000005363
meriones_unguiculatus ENSMUGG00000011015
cricetulus_griseus_crigri-picr ENSCGRG00015017961
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001020731
cricetulus_griseus_crigri_1.0 ENSCGRG00000005117
mesocricetus_auratus ENSMAUG00000017546
microtus_ochrogaster ENSMOCG00000010738
microtus_ochrogaster ENSMOCG00000012050
microtus_ochrogaster ENSMOCG00000013321
peromyscus_maniculatus_bairdii ENSPEMG00000011577
nannospalax_galili ENSNGAG00000022467
ornithorhynchus_anatinus ENSOANG00000013933
xenopus_tropicalis ENSXETG00000003395
latimeria_chalumnae ENSLACG00000009209
ciona_savignyi ENSCSAVG00000007634
ciona_intestinalis ENSCING00000002281
drosophila_melanogaster FBgn0003345
saccharomyces_cerevisiae_strain_s288c YBR083W
