taeniopygia_guttata ENSTGUG00000008354
ictalurus_punctatus ENSIPUG00000003700
ictalurus_punctatus ENSIPUG00000003767
pygocentrus_nattereri ENSPNAG00000012703
pygocentrus_nattereri ENSPNAG00000012713
astyanax_mexicanus ENSAMXG00000041353
astyanax_mexicanus ENSAMXG00000025870
ictalurus_punctatus ENSIPUG00000003709
danio_rerio ENSDARG00000090537
danio_rerio ENSDARG00000090977
danio_rerio ENSDARG00000007467
astyanax_mexicanus ENSAMXG00000009110
danio_rerio ENSDARG00000088069
mastacembelus_armatus ENSMAMG00000010833
anabas_testudineus ENSATEG00000015003
seriola_lalandi_dorsalis ENSSLDG00000021570
seriola_dumerili ENSSDUG00000014866
maylandia_zebra ENSMZEG00005002821
astatotilapia_calliptera ENSACLG00000021257
neolamprologus_brichardi ENSNBRG00000003681
oreochromis_niloticus ENSONIG00000017771
astatotilapia_calliptera ENSACLG00000021178
haplochromis_burtoni ENSHBUG00000008636
pundamilia_nyererei ENSPNYG00000019853
maylandia_zebra ENSMZEG00005002674
neolamprologus_brichardi ENSNBRG00000003770
oreochromis_niloticus ENSONIG00000018192
oreochromis_niloticus ENSONIG00000017772
amphilophus_citrinellus ENSACIG00000015035
maylandia_zebra ENSMZEG00005018463
pundamilia_nyererei ENSPNYG00000017218
haplochromis_burtoni ENSHBUG00000019457
astatotilapia_calliptera ENSACLG00000015582
oreochromis_niloticus ENSONIG00000019132
amphilophus_citrinellus ENSACIG00000015132
astatotilapia_calliptera ENSACLG00000021290
maylandia_zebra ENSMZEG00005001131
haplochromis_burtoni ENSHBUG00000008612
pundamilia_nyererei ENSPNYG00000019825
neolamprologus_brichardi ENSNBRG00000003809
oreochromis_niloticus ENSONIG00000017774
poecilia_formosa ENSPFOG00000004873
poecilia_mexicana ENSPMEG00000019236
poecilia_latipinna ENSPLAG00000017269
poecilia_reticulata ENSPREG00000023120
xiphophorus_couchianus ENSXCOG00000001647
xiphophorus_maculatus ENSXMAG00000018627
fundulus_heteroclitus ENSFHEG00000021651
amphiprion_ocellaris ENSAOCG00000016298
amphiprion_percula ENSAPEG00000008902
acanthochromis_polyacanthus ENSAPOG00000022938
stegastes_partitus ENSSPAG00000007339
oryzias_melastigma ENSOMEG00000015251
haplochromis_burtoni ENSHBUG00000019443
maylandia_zebra ENSMZEG00005018467
astatotilapia_calliptera ENSACLG00000015553
neolamprologus_brichardi ENSNBRG00000024188
oreochromis_niloticus ENSONIG00000019137
amphilophus_citrinellus ENSACIG00000022687
anabas_testudineus ENSATEG00000014932
anabas_testudineus ENSATEG00000015138
anabas_testudineus ENSATEG00000014965
anabas_testudineus ENSATEG00000014904
seriola_dumerili ENSSDUG00000014880
esox_lucius ENSELUG00000003551
scleropages_formosus ENSSFOG00015012185
scleropages_formosus ENSSFOG00015012206
scleropages_formosus ENSSFOG00015012199
paramormyrops_kingsleyae ENSPKIG00000024971
paramormyrops_kingsleyae ENSPKIG00000024963
paramormyrops_kingsleyae ENSPKIG00000024967
paramormyrops_kingsleyae ENSPKIG00000024973
scleropages_formosus ENSSFOG00015012183
danio_rerio ENSDARG00000008098
lepisosteus_oculatus ENSLOCG00000006028
pogona_vitticeps ENSPVIG00000022567
pogona_vitticeps ENSPVIG00000022566
pogona_vitticeps ENSPVIG00000012522
pogona_vitticeps ENSPVIG00000004939
anolis_carolinensis ENSACAG00000027620
anolis_carolinensis ENSACAG00000024133
salvator_merianae ENSSMRG00000013578
pelodiscus_sinensis ENSPSIG00000008495
pelodiscus_sinensis ENSPSIG00000011778
gopherus_agassizii ENSGAGG00000014499
chelonoidis_abingdonii ENSCABG00000011436
chrysemys_picta_bellii ENSCPBG00000004476
calidris_pugnax ENSCPUG00000005192
calidris_pygmaea ENSCPGG00000017629
lonchura_striata_domestica ENSLSDG00000016115
serinus_canaria ENSSCAG00000008356
zonotrichia_albicollis ENSZALG00000017634
junco_hyemalis ENSJHYG00000015965
parus_major ENSPMJG00000012924
cyanistes_caeruleus ENSCCEG00000022122
apteryx_owenii ENSAOWG00000004240
apteryx_haastii ENSAHAG00000017409
apteryx_rowi ENSARWG00000018136
dromaius_novaehollandiae ENSDNVG00000001544
latimeria_chalumnae ENSLACG00000004753
eptatretus_burgeri ENSEBUG00000001687
eptatretus_burgeri ENSEBUG00000005961
eptatretus_burgeri ENSEBUG00000003772
